Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57358.raw
P43583	BLM10_YEAST	BLM10	Proteasome activator BLM10	37	37	622094
P43585	VTC2_YEAST	VTC2	Vacuolar transporter chaperone complex subunit 2	35	33	4.06199e+06
P43586	LOC1_YEAST	LOC1	60S ribosomal subunit assembly/export protein LOC1	5	5	1.18191e+06
P43587	YPI1_YEAST	YPI1	Type 1 phosphatases regulator YPI1	4	4	1.1309e+06
P43588	RPN11_YEAST	RPN11	Ubiquitin carboxyl-terminal hydrolase RPN11	12	10	4.84178e+06
P43589	SAD1_YEAST	SAD1	Pre-mRNA-splicing factor SAD1	4	4	244556
P43590	YFH6_YEAST	YFR006W	Uncharacterized peptidase YFR006W	15	15	1.93686e+06
P43591	YFH7_YEAST	YFH7	ATP-dependent kinase YFH7	9	9	292775
P43592	FAR7_YEAST	FAR7	Factor arrest protein 7	2	2	84121.7
P43593	UBP6_YEAST	UBP6	Ubiquitin carboxyl-terminal hydrolase 6	20	20	7.87788e+06
P43594	MIC19_YEAST	MIC19	MICOS complex subunit MIC19	4	4	3.58793e+06
P43596	IOC3_YEAST	IOC3	ISWI one complex protein 3	9	9	206952
P43597	YFI6_YEAST	YFR016C	Uncharacterized protein YFR016C	40	40	6.93126e+07
P43598	IGD1_YEAST	IGD1	Inhibitor of glycogen debranching 1	8	8	802581
P43599	YFI8_YEAST	YFR018C	Uncharacterized protein YFR018C	4	4	686866
P43601	ATG18_YEAST	ATG18	Autophagy-related protein 18	6	6	701874
P43602	ROG3_YEAST	ROG3	Protein ROG3	2	2	2.83715e+07
P43603	LSB3_YEAST	LSB3	LAS seventeen-binding protein 3	18	13	3.17122e+06
P43609	RSC8_YEAST	RSC8	Chromatin structure-remodeling complex protein RSC8	21	21	1.28658e+06
P43610	IRC5_YEAST	IRC5	Uncharacterized ATP-dependent helicase IRC5	4	4	286533
P43611	OSW7_YEAST	OSW7	Outer spore wall protein 7	4	4	1.75813e+07
P43612	SA155_YEAST	SAP155	SIT4-associating protein SAP155	12	12	2.6495e+06
P43613	ERJ5_YEAST	ERJ5	ER-localized J domain-containing protein 5	5	5	905344
P43615	IRC6_YEAST	IRC6	Increased recombination centers protein 6	3	3	270534
P43616	DUG1_YEAST	DUG1	Cys-Gly metallodipeptidase DUG1	19	19	1.21203e+07
P43619	NADC_YEAST	BNA6	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	9	9	3.39991e+06
P43620	RMD8_YEAST	RMD8	Sporulation protein RMD8	6	6	743350
P43621	COPD_YEAST	RET2	Coatomer subunit delta	11	11	4.6268e+06
P43635	CISY3_YEAST	CIT3	Citrate synthase 3, mitochondrial	1	1	5301.4
P43636	ALG2_YEAST	ALG2	Alpha-1,3/1,6-mannosyltransferase ALG2	14	14	906534
P43638	MHP1_YEAST	MHP1	MAP-homologous protein 1	23	23	2.79766e+06
P43639	CSK2B_YEAST	CKB1	Casein kinase II subunit beta	5	5	622710
P43682	SFT1_YEAST	SFT1	Protein transport protein SFT1	1	1	266150
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	17	14	1.51362e+07
P43897	EFTS_HUMAN	TSFM	Elongation factor Ts, mitochondrial	9	9	2.50595e+06
P44694	TYRR_HAEIN	tyrR	HTH-type transcriptional regulatory protein TyrR	1	1	2148.66
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	5	5	1.55711e+06
P45818	ROK1_YEAST	ROK1	ATP-dependent RNA helicase ROK1	11	11	867447
P45877	PPIC_HUMAN	PPIC	Peptidyl-prolyl cis-trans isomerase C	2	2	553816
P45880	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2	13	13	1.11911e+07
P45954	ACDSB_HUMAN	ACADSB	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	2	2	1.40389e+06
P45973	CBX5_HUMAN	CBX5	Chromobox protein homolog 5	9	9	2.0769e+06
P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	27	26	1.36734e+07
P45976	FIP1_YEAST	FIP1	Pre-mRNA polyadenylation factor FIP1	6	6	657436
P45978	SCD6_YEAST	SCD6	Protein SCD6	10	10	8.88819e+06
P45983	MK08_HUMAN	MAPK8	Mitogen-activated protein kinase 8	1	0	90621.1
P45984	MK09_HUMAN	MAPK9	Mitogen-activated protein kinase 9	1	1	6115.91
P45985	MP2K4_HUMAN	MAP2K4	Dual specificity mitogen-activated protein kinase kinase 4	5	5	3.72945e+06
P46013	KI67_HUMAN	MKI67	Proliferation marker protein Ki-67	90	90	7.61256e+06
P46019	KPB2_HUMAN	PHKA2	Phosphorylase b kinase regulatory subunit alpha, liver isoform	4	4	398051
P46020	KPB1_HUMAN	PHKA1	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform	5	5	159210
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	18	18	7.40061e+06
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	21	21	3.24298e+06
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	19	19	5.6196e+06
P46100	ATRX_HUMAN	ATRX	Transcriptional regulator ATRX	23	23	630979
P46108	CRK_HUMAN	CRK	Adapter molecule crk	9	9	701978
P46109	CRKL_HUMAN	CRKL	Crk-like protein	7	7	588688
P46151	MTHR1_YEAST	MET12	Methylenetetrahydrofolate reductase 1	10	10	466109
P46199	IF2M_HUMAN	MTIF2	Translation initiation factor IF-2, mitochondrial	7	7	352683
P46367	ALDH4_YEAST	ALD4	Potassium-activated aldehyde dehydrogenase, mitochondrial	26	25	3.55702e+07
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	19	19	4.97225e+06
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	27	27	3.43672e+06
P46654	RSSA2_YEAST	RPS0B	Small ribosomal subunit protein uS2B	2	2	2.3576e+06
P46655	SYEC_YEAST	GUS1	Glutamate--tRNA ligase, cytoplasmic	37	37	1.4357e+07
P46669	RPA43_YEAST	RPA43	DNA-directed RNA polymerase I subunit RPA43	8	8	1.33886e+06
P46670	TBCC_YEAST	CIN2	Tubulin-specific chaperone C	2	2	206045
P46671	FAR3_YEAST	FAR3	Factor arrest protein 3	1	1	7531.02
P46672	ARC1_YEAST	ARC1	tRNA-aminoacylation cofactor ARC1	17	17	1.3061e+07
P46673	NUP85_YEAST	NUP85	Nucleoporin NUP85	12	12	3.62507e+06
P46674	SAC3_YEAST	SAC3	Nuclear mRNA export protein SAC3	3	3	4191.11
P46675	STU2_YEAST	STU2	Protein STU2	10	10	1.87368e+07
P46676	SUM1_YEAST	SUM1	Suppressor of mar1-1 protein	20	20	1.257e+06
P46677	TAF1_YEAST	TAF1	Transcription initiation factor TFIID subunit 1	8	8	457213
P46678	TFC5_YEAST	BDP1	Transcription factor TFIIIB component B''	1	1	5982.04
P46680	AIP1_YEAST	AIP1	Actin-interacting protein 1	22	22	8.45507e+06
P46681	DLD2_YEAST	DLD2	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2	11	11	498554
P46682	AP3B_YEAST	APL6	AP-3 complex subunit beta	25	25	2.02313e+06
P46683	YAR1_YEAST	YAR1	Ankyrin repeat-containing protein YAR1	10	10	2.58634e+06
P46734	MP2K3_HUMAN	MAP2K3	Dual specificity mitogen-activated protein kinase kinase 3	5	5	1.147e+06
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	9	9	2.59894e+06
P46776	RL27A_HUMAN	RPL27A	60S ribosomal protein L27a	4	4	1.45572e+07
P46777	RL5_HUMAN	RPL5	60S ribosomal protein L5	13	13	4.6842e+07
P46778	RL21_HUMAN	RPL21	60S ribosomal protein L21	7	7	1.21993e+07
P46779	RL28_HUMAN	RPL28	60S ribosomal protein L28	5	5	1.28323e+07
P46781	RS9_HUMAN	RPS9	40S ribosomal protein S9	10	10	1.86852e+07
P46782	RS5_HUMAN	RPS5	40S ribosomal protein S5	6	6	1.6201e+07
P46783	RS10_HUMAN	RPS10	40S ribosomal protein S10	8	4	1.1052e+07
P46784;Q08745	RS10A_YEAST;RS10B_YEAST	RPS10A;RPS10B	Small ribosomal subunit protein eS10B	4	0	3.80187e+07
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	7	5	932507
P46934	NEDD4_HUMAN	NEDD4	E3 ubiquitin-protein ligase NEDD4	8	6	528789
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	7	7	1.79757e+06
P46939	UTRO_HUMAN	UTRN	Utrophin	5	5	9383.6
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	64	61	2.573e+07
P46944	TRS85_YEAST	TRS85	Trafficking protein particle complex III-specific subunit 85	3	3	495317
P46947	CWC26_YEAST	BUD13	Pre-mRNA-splicing factor CWC26	2	2	496292
P46948	RRP41_YEAST	SKI6	Exosome complex component SKI6	7	7	490135
P46949	FYV8_YEAST	FYV8	Protein FYV8	10	10	2.09059e+06
P46950	SNG1_YEAST	SNG1	Nitrosoguanidine resistance protein SNG1	1	1	655953
P46951	YPP1_YEAST	YPP1	Cargo-transport protein YPP1	12	12	2.21873e+07
P46956	PHO86_YEAST	PHO86	Inorganic phosphate transporter PHO86	7	7	9.39204e+06
P46957	DPOD2_YEAST	POL31	DNA polymerase delta small subunit	9	9	618457
P46958	IDS2_YEAST	IDS2	IME2-dependent-signaling protein	2	2	4.99725e+06
P46959	TRM61_YEAST	GCD14	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	5	5	793463
P46962	CTK2_YEAST	CTK2	CTD kinase subunit beta	3	3	4.23663e+06
P46963	CTK3_YEAST	CTK3	CTD kinase subunit gamma	1	1	1.49455e+07
P46964	OST2_YEAST	OST2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2	2	2	1.87986e+06
P46965	SPC1_YEAST	SPC1	Signal peptidase complex subunit 1	2	2	1.3674e+06
P46969	RPE_YEAST	RPE1	Ribulose-phosphate 3-epimerase	5	5	2.54039e+06
P46970	NMD5_YEAST	NMD5	Nonsense-mediated mRNA decay protein 5	14	14	1.64041e+06
P46971	PMT4_YEAST	PMT4	Dolichyl-phosphate-mannose--protein mannosyltransferase 4	12	12	1.43587e+06
P46973	HIT1_YEAST	HIT1	Protein HIT1	3	3	602717
P46974	RSF2_YEAST	RSF2	Respiration factor 2	3	3	77186.5
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	4	4	4.14103e+06
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	11	10	1.86051e+06
P46982	MNN5_YEAST	MNN5	Alpha-1,2-mannosyltransferase MNN5	15	15	2.4147e+06
P46984	GON7_YEAST	GON7	EKC/KEOPS complex subunit GON7	3	3	1.28529e+06
P46985	MNN11_YEAST	MNN11	Probable alpha-1,6-mannosyltransferase MNN11	11	11	1.00363e+07
P46988	PFD1_YEAST	PFD1	Prefoldin subunit 1	6	6	6.8103e+06
P46989	ATG27_YEAST	ATG27	Autophagy-related protein 27	10	10	1.24848e+06
P46990	RL17B_YEAST	RPL17B	Large ribosomal subunit protein uL22B	1	1	2.393e+07
P46992	TOH1_YEAST	TOH1	Probable circularly permuted 1,3-beta-glucanase YJL171C	6	6	4.7285e+06
P46995	SET2_YEAST	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific	12	12	3.05534e+06
P47005	DAS1_YEAST	DAS1	F-box protein DAS1	2	2	555519
P47006	RPA34_YEAST	RPA34	DNA-directed RNA polymerase I subunit RPA34	6	6	699606
P47008	SFH5_YEAST	SFH5	Phosphatidylinositol transfer protein SFH5	12	12	2.62241e+06
P47011	GLG2_YEAST	GLG2	Glycogenin-2	4	4	1.58608e+07
P47013	DS1P1_YEAST	LCB3	Dihydrosphingosine 1-phosphate phosphatase LCB3	4	3	859574
P47016	NIT2_YEAST	NIT2	Deaminated glutathione amidase	5	5	79011.7
P47017	LSM1_YEAST	LSM1	Sm-like protein LSm1	4	4	2.24767e+06
P47018	MTC1_YEAST	MTC1	Maintenance of telomere capping protein 1	16	16	3.53028e+06
P47019	ALB1_YEAST	ALB1	Ribosome biogenesis protein ALB1	2	2	6337.39
P47025	MDV1_YEAST	MDV1	Mitochondrial division protein 1	11	11	357938
P47029	ALY2_YEAST	ALY2	Arrestin-related trafficking adapter 3	12	12	945333
P47031	IML2_YEAST	IML2	Inclusion body clearance protein IML2	20	20	1.38893e+07
P47032	PRY1_YEAST	PRY1	Protein PRY1	1	1	433242
P47033	PRY3_YEAST	PRY3	Cell wall protein PRY3	1	1	241820
P47035	NET1_YEAST	NET1	Nucleolar protein NET1	35	35	1.41485e+06
P47037	SMC3_YEAST	SMC3	Structural maintenance of chromosomes protein 3	19	19	4.66613e+06
P47039	BNA3_YEAST	BNA3	Probable kynurenine--oxoglutarate transaminase BNA3	12	12	3.0373e+06
P47042	IKS1_YEAST	IKS1	Probable serine/threonine-protein kinase IKS1	1	1	417806
P47044	YJF5_YEAST	YJL055W	LOG family protein YJL055W	9	9	2.40856e+06
P47045	TIM54_YEAST	TIM54	Mitochondrial import inner membrane translocase subunit TIM54	10	10	693249
P47047	MTR4_YEAST	MTR4	ATP-dependent RNA helicase DOB1	25	25	564834
P47048	YJE9_YEAST	YJL049W	Uncharacterized protein YJL049W	5	5	724558
P47049	UBX6_YEAST	UBX6	UBX domain-containing protein 6	4	4	83739.7
P47050	CUL8_YEAST	RTT101	Cullin-8	5	5	1.10118e+06
P47054	NU192_YEAST	NUP192	Nucleoporin NUP192	29	29	1.6474e+06
P47057	SNX4_YEAST	SNX4	Sorting nexin-4	20	20	1.47655e+06
P47061	VPS53_YEAST	VPS53	Vacuolar protein sorting-associated protein 53	13	13	5.76363e+06
P47064	AP3S_YEAST	APS3	AP-3 complex subunit sigma	2	2	393356
P47068	BBC1_YEAST	BBC1	Myosin tail region-interacting protein MTI1	45	45	7.32479e+06
P47069	MPS3_YEAST	MPS3	Spindle pole body assembly component MPS3	3	3	4.94883e+06
P47072	YJB6_YEAST	YJL016W	Uncharacterized protein YJL016W	10	10	597299
P47075	VTC4_YEAST	VTC4	Vacuolar transporter chaperone complex subunit 4	28	28	5.81543e+06
P47076	RPC9_YEAST	RPC17	DNA-directed RNA polymerase III subunit RPC9	4	4	4.03704e+06
P47077	NOP9_YEAST	NOP9	Nucleolar protein 9	14	14	797268
P47079	TCPQ_YEAST	CCT8	T-complex protein 1 subunit theta	24	24	4.95435e+06
P47082	AVT1_YEAST	AVT1	Vacuolar amino acid transporter 1	10	10	1.31468e+06
P47083	MPP10_YEAST	MPP10	U3 small nucleolar RNA-associated protein MPP10	11	11	1.78046e+06
P47085	MHO1_YEAST	MHO1	MEMO1 family protein MHO1	2	2	419560
P47086	YJY1_YEAST	YJR011C	Uncharacterized protein YJR011C	1	1	195759
P47088	GPI14_YEAST	GPI14	GPI mannosyltransferase 1	2	2	131341
P47089	DENR_YEAST	TMA22	Translation machinery-associated protein 22	6	6	3.86531e+06
P47093	LSM8_YEAST	LSM8	U6 snRNA-associated Sm-like protein LSm8	3	3	585038
P47095	MTNB_YEAST	MDE1	Methylthioribulose-1-phosphate dehydratase	3	3	404965
P47096	3HAO_YEAST	BNA1	3-hydroxyanthranilate 3,4-dioxygenase	7	7	5.11406e+06
P47100	YJ12B_YEAST	TY1B-JR2	Transposon Ty1-JR2 Gag-Pol polyprotein	33	0	2.37953e+07
P47102	GEA1_YEAST	GEA1	ARF guanine-nucleotide exchange factor 1	15	15	1.58357e+06
P47103	CYP7_YEAST	CPR7	Peptidyl-prolyl cis-trans isomerase CYP7	11	11	2.82533e+06
P47104	RAV1_YEAST	RAV1	Regulator of V-ATPase in vacuolar membrane protein 1	21	21	622413
P47108	URB2_YEAST	URB2	Nucleolar pre-ribosomal-associated protein 2	13	13	2.1789e+06
P47110	DPOD3_YEAST	POL32	DNA polymerase delta subunit 3	2	2	214667
P47112	CDT1_YEAST	TAH11	Cell division cycle protein CDT1	10	10	641691
P47116	PTK2_YEAST	PTK2	Serine/threonine-protein kinase PTK2/STK2	22	22	863548
P47117	ARP3_YEAST	ARP3	Actin-related protein 3	17	17	4.60346e+06
P47118	YAE1_YEAST	YAE1	Protein YAE1	4	4	177494
P47119	ITPA_YEAST	HAM1	Inosine triphosphate pyrophosphatase	7	7	2.65761e+06
P47120	DOHH_YEAST	LIA1	Deoxyhypusine hydroxylase	17	17	6.75841e+06
P47122	GPN1_YEAST	NPA3	GPN-loop GTPase 1	8	8	778973
P47123	MOG1_YEAST	MOG1	Nuclear import protein MOG1	4	4	605590
P47124	HOC1_YEAST	HOC1	Putative glycosyltransferase HOC1	5	5	948838
P47125	I23O_YEAST	BNA2	Indoleamine 2,3-dioxygenase	5	5	158344
P47127	AIM24_YEAST	AIM24	Altered inheritance of mitochondria protein 24, mitochondrial	11	11	1.05442e+06
P47129	ACF4_YEAST	ACF4	Assembly-complementing factor 4	9	9	165986
P47130	CSN12_YEAST	CSN12	Cop9 signalosome complex subunit 12	6	6	129384
P47133	EMC2_YEAST	EMC2	ER membrane protein complex subunit 2	8	8	1.42233e+06
P47134	BIR1_YEAST	BIR1	Protein BIR1	2	2	152085
P47135	JSN1_YEAST	JSN1	Protein JSN1	19	19	1.03196e+06
P47136	BUD4_YEAST	BUD4	Bud site selection protein 4	7	7	1.96574e+06
P47137	YJ66_YEAST	YJR096W	Uncharacterized oxidoreductase YJR096W	13	13	5.71805e+06
P47139	YJ68_YEAST	YJR098C	Uncharacterized protein YJR098C	1	1	6182.51
P47140	AIM25_YEAST	AIM25	Altered inheritance rate of mitochondria protein 25	3	3	6750.71
P47141	RT26_YEAST	RSM26	Small ribosomal subunit protein mS42	1	1	742387
P47142	VPS25_YEAST	VPS25	Vacuolar protein-sorting-associated protein 25	1	1	13917.4
P47143	ADK_YEAST	ADO1	Adenosine kinase	13	13	4.04634e+07
P47144	ECM27_YEAST	ECM27	Protein ECM27	2	2	223055
P47147	YMR1_YEAST	YMR1	Phosphoinositide 3-phosphatase	3	3	147493
P47148	PXP2_YEAST	PXP2	Peroxisomal protein 2	3	3	1.5269e+06
P47149	NNF1_YEAST	NNF1	Kinetochore-associated protein NNF1	2	2	3075.27
P47150	RT07_YEAST	RSM7	Small ribosomal subunit protein uS7m	3	3	252304
P47154	STE24_YEAST	STE24	CAAX prenyl protease 1	14	14	5.96679e+06
P47155	ILM1_YEAST	ILM1	Protein ILM1	2	2	183446
P47158	CAF17_YEAST	IBA57	Putative transferase CAF17, mitochondrial	3	3	797268
P47160	ENT3_YEAST	ENT3	Epsin-3	12	11	2.02849e+06
P47163	EFM3_YEAST	EFM3	Protein-lysine N-methyltransferase EFM3	2	2	6327.43
P47164	MET7_YEAST	STR2	Cystathionine gamma-synthase	5	5	411671
P47165	XPT1_YEAST	XPT1	Xanthine phosphoribosyltransferase 1	8	8	1.95131e+06
P47166	SGM1_YEAST	SGM1	Protein SGM1	13	13	2.25555e+06
P47168	TTI2_YEAST	TTI2	TEL2-interacting protein 2	2	2	69342.6
P47169	MET5_YEAST	MET5	Sulfite reductase [NADPH] subunit beta	24	24	528020
P47170	IML1_YEAST	IML1	Vacuolar membrane-associated protein IML1	9	9	2.0449e+06
P47171	HIR3_YEAST	HIR3	Histone transcription regulator 3	6	6	2.67226e+06
P47173	YJ9J_YEAST	YJR142W	Uncharacterized protein YJR142W	9	9	1.29808e+06
P47176	BCA2_YEAST	BAT2	Branched-chain-amino-acid aminotransferase, cytosolic	18	15	9.22417e+07
P47177	2NDP_YEAST	YJR149W	Putative nitronate monooxygenase	3	3	1.80384e+06
P47190	PMT3_YEAST	PMT3	Dolichyl-phosphate-mannose--protein mannosyltransferase 3	5	5	909738
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	1	1	105767
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	17	17	2.7372e+06
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	8	8	450962
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	10	10	2.66594e+06
P47771	ALDH2_YEAST	ALD2	Aldehyde dehydrogenase [NAD(P)+] 1	9	9	3.01254e+06
P47813	IF1AX_HUMAN	EIF1AX	Eukaryotic translation initiation factor 1A, X-chromosomal	4	1	5.32462e+06
P47818	CCC1_YEAST	CCC1	Protein CCC1	8	8	911696
P47822	MED21_YEAST	SRB7	Mediator of RNA polymerase II transcription subunit 21	1	1	1.12555e+06
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	31	31	2.22558e+06
P47912	LCF4_YEAST	FAA4	Long-chain-fatty-acid--CoA ligase 4	18	16	3.66762e+06
P47914	RL29_HUMAN	RPL29	60S ribosomal protein L29	2	2	1.28658e+07
P47974	TISD_HUMAN	ZFP36L2	mRNA decay activator protein ZFP36L2	1	1	867.447
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	5	1	2.65897e+06
P47988	TEA1_YEAST	TEA1	TY1 enhancer activator	1	1	103117
P48015	GCST_YEAST	GCV1	Aminomethyltransferase, mitochondrial	14	14	3.12623e+06
P48016	ATH1_YEAST	ATH1	Periplasmic acid trehalase ATH1	4	4	7249.92
P48029	SC6A8_HUMAN	SLC6A8	Sodium- and chloride-dependent creatine transporter 1	2	2	77775.2
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	9	9	3.04729e+07
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	5	2	672263
P48067	SC6A9_HUMAN	SLC6A9	Sodium- and chloride-dependent glycine transporter 1	6	6	339246
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	22	22	1.4717e+06
P48163	MAOX_HUMAN	ME1	NADP-dependent malic enzyme	8	8	5.57667e+06
P48164	RS7B_YEAST	RPS7B	Small ribosomal subunit protein eS7B	12	6	4.43268e+07
P48200	IREB2_HUMAN	IREB2	Iron-responsive element-binding protein 2	3	3	977143
P48231	TCB2_YEAST	TCB2	Tricalbin-2	30	30	2.64429e+06
P48234	NOL10_YEAST	ENP2	Ribosome biogenesis protein ENP2	7	7	188844
P48236	GPC1_YEAST	GPC1	Glycerophosphocholine acyltransferase 1	4	4	410673
P48240	MTR3_YEAST	MTR3	Exosome complex component MTR3	4	4	85841.8
P48353	HLJ1_YEAST	HLJ1	Protein HLJ1	1	1	361230
P48360	ADRO_YEAST	ARH1	Probable NADPH:adrenodoxin oxidoreductase, mitochondrial	6	6	1.84607e+06
P48361	ASK10_YEAST	ASK10	Activator of SKN7 protein 10	14	14	1.96072e+06
P48362	HGH1_YEAST	HGH1	Protein HGH1	10	10	1.1012e+06
P48363	PFD3_YEAST	PAC10	Prefoldin subunit 3	5	5	1.54565e+06
P48365	GYP7_YEAST	GYP7	GTPase-activating protein GYP7	17	17	8.81179e+06
P48382	RFX5_HUMAN	RFX5	DNA-binding protein RFX5	10	10	327425
P48412	UPF3_YEAST	UPF3	Nonsense-mediated mRNA decay protein 3	3	3	796070
P48415	SEC16_YEAST	SEC16	COPII coat assembly protein SEC16	57	57	3.17982e+06
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	3	3	409244
P48439	OST3_YEAST	OST3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3	6	6	2.84749e+07
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	21	21	1.15192e+07
P48445	BPL1_YEAST	BPL1	Biotin--protein ligase	16	16	626316
P48449	LSS_HUMAN	LSS	Lanosterol synthase	4	4	579393
P48454	PP2BC_HUMAN	PPP3CC	Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform	1	1	443829
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	13	13	771434
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	6	6	1.21479e+06
P48509	CD151_HUMAN	CD151	CD151 antigen	4	4	1.21558e+06
P48510	DSK2_YEAST	DSK2	Ubiquitin domain-containing protein DSK2	6	6	2.35889e+06
P48524	BUL1_YEAST	BUL1	Ubiquitin ligase-binding protein BUL1	16	16	985966
P48526	SYIM_YEAST	ISM1	Isoleucine--tRNA ligase, mitochondrial	2	2	3810.54
P48527	SYYM_YEAST	MSY1	Tyrosine--tRNA ligase, mitochondrial	2	2	359435
P48553	TPC10_HUMAN	TRAPPC10	Trafficking protein particle complex subunit 10	1	1	3998.42
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	6	6	2.90011e+06
P48559	YPT11_YEAST	YPT11	GTP-binding protein YPT11	2	2	2130.52
P48562	CLA4_YEAST	CLA4	Serine/threonine-protein kinase CLA4	10	10	409572
P48563	MON2_YEAST	MON2	Protein MON2	36	36	1.46802e+06
P48566	GYP3_YEAST	MSB3	GTPase-activating protein GYP3	3	3	717053
P48567	PUS4_YEAST	PUS4	tRNA pseudouridine synthase 4	5	5	1.3217e+07
P48570	HOSC_YEAST	LYS20	Homocitrate synthase, cytosolic isozyme	5	5	5.66596e+06
P48581	RAD17_YEAST	RAD17	DNA damage checkpoint control protein RAD17	1	1	603658
P48582	BRO1_YEAST	BRO1	Vacuolar-sorting protein BRO1	22	22	2.07873e+07
P48589	RS12_YEAST	RPS12	Small ribosomal subunit protein eS12	5	5	6.25614e+07
P48606	TBCA_YEAST	RBL2	Tubulin-specific chaperone A	7	7	3.34365e+06
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	28	28	1.49468e+07
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	18	18	3.51749e+06
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	23	23	3.01926e+07
P48651	PTSS1_HUMAN	PTDSS1	Phosphatidylserine synthase 1	4	4	209844
P48681	NEST_HUMAN	NES	Nestin	12	12	5.83531e+06
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	4	4	638954
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	9	6	7.0519e+06
P48730	KC1D_HUMAN	CSNK1D	Casein kinase I isoform delta	7	2	3.31135e+06
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	12	12	2.69644e+06
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	13	11	1.73705e+06
P48743	RFX1_YEAST	RFX1	RFX-like DNA-binding protein RFX1	1	1	2529.68
P48813	GNP1_YEAST	GNP1	High-affinity glutamine permease	12	12	2.27236e+06
P48836	VATG_YEAST	VMA10	V-type proton ATPase subunit G	5	5	1.31776e+07
P48837	NUP57_YEAST	NUP57	Nucleoporin NUP57	16	16	3.83946e+06
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	8	8	981222
P49005	DPOD2_HUMAN	POLD2	DNA polymerase delta subunit 2	11	11	2.2278e+06
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	2	2	279809
P49017	COQ5_YEAST	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	4	4	982211
P49018	GPI8_YEAST	GPI8	GPI-anchor transamidase	2	2	250265
P49023	PAXI_HUMAN	PXN	Paxillin	9	9	1.78778e+06
P49064	ALBU_FELCA	ALB	Albumin	1	1	5.9411e+06
P49065	ALBU_RABIT	ALB	Albumin	1	1	60437.6
