Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57372.raw
P53011	SEH1_YEAST	SEH1	Nucleoporin SEH1	12	12	2.07797e+06
P53012	SCS3_YEAST	SCS3	Acyl-coenzyme A diphosphatase SCS3	3	3	64963.9
P53037	PSD2_YEAST	PSD2	Phosphatidylserine decarboxylase proenzyme 2	3	3	503730
P53038	TEL2_YEAST	TEL2	Telomere length regulation protein TEL2	1	1	5808.78
P53040	TAF6_YEAST	TAF6	Transcription initiation factor TFIID subunit 6	9	9	2.20994e+06
P53041	PPP5_HUMAN	PPP5C	Serine/threonine-protein phosphatase 5	10	10	341251
P53043	PPT1_YEAST	PPT1	Serine/threonine-protein phosphatase T	10	10	2.9496e+06
P53044	UFD1_YEAST	UFD1	Ubiquitin fusion degradation protein 1	11	11	839985
P53045	ERG25_YEAST	ERG25	C-4 methylsterol oxidase ERG25	2	2	719251
P53049	YOR1_YEAST	YOR1	Oligomycin resistance ATP-dependent permease YOR1	10	10	484403
P53051	MALX3_YEAST	IMA1	Oligo-1,6-glucosidase IMA1	2	1	104191
P53059	MNT2_YEAST	MNT2	Alpha-1,3-mannosyltransferase MNT2	1	1	2152.61
P53060	RMR1_YEAST	RMR1	Reduced meiotic recombination protein 1	2	2	7568.83
P53063	DXO_YEAST	RAI1	Decapping nuclease RAI1	10	10	1.02496e+06
P53064	RTF1_YEAST	RTF1	RNA polymerase-associated protein RTF1	10	10	855386
P53065	TAD1_YEAST	TAD1	tRNA-specific adenosine deaminase 1	1	1	37129.6
P53066	YGZ2_YEAST	YGL242C	Ankyrin repeat-containing protein YGL242C	4	4	2.79556e+06
P53067	IMB5_YEAST	KAP114	Importin subunit beta-5	8	8	625534
P53070	MTO1_YEAST	MTO1	Mitochondrial translation optimization protein 1	2	2	90618.7
P53072	TAN1_YEAST	TAN1	tRNA acetyltransferase TAN1	10	10	937518
P53073	EMC4_YEAST	EMC4	ER membrane protein complex subunit 4	8	8	1.09641e+06
P53075	SHE10_YEAST	SHE10	Outer spore wall assembly protein SHE10	15	15	5.11112e+06
P53076	VID30_YEAST	VID30	Vacuolar import and degradation protein 30	18	18	1.06963e+06
P53078	SDT1_YEAST	SDT1	Suppressor of disruption of TFIIS	2	2	4001.8
P53079	COG1_YEAST	COG1	Conserved oligomeric Golgi complex subunit 1	6	6	64735.3
P53081	NIF3_YEAST	NIF3	NGG1-interacting factor 3	15	15	2.66967e+06
P53082	BOL2_YEAST	BOL2	BolA-like protein 2	2	2	355162
P53086	KIP3_YEAST	KIP3	Kinesin-like protein KIP3	2	2	3401.97
P53089	YGV4_YEAST	YGL204C	Uncharacterized protein YGL204C	1	1	158573
P53090	ARO8_YEAST	ARO8	Aromatic/aminoadipate aminotransferase 1	14	14	7.11953e+06
P53091	MCM6_YEAST	MCM6	DNA replication licensing factor MCM6	14	14	1.12286e+06
P53093	YIP4_YEAST	YIP4	Protein YIP4	1	1	811745
P53094	MDS3_YEAST	MDS3	Negative regulator of sporulation MDS3	15	15	175270
P53095	DSD1_YEAST	DSD1	D-serine dehydratase	8	8	298636
P53100	YGT5_YEAST	YGL185C	Putative 2-hydroxyacid dehydrogenase YGL185C	10	10	4.89614e+06
P53104	ATG1_YEAST	ATG1	Serine/threonine-protein kinase ATG1	6	6	937171
P53107	YRB30_YEAST	YRB30	Ran-specific GTPase-activating protein 30	9	9	215807
P53108	YIP5_YEAST	YIP5	Protein YIP5	3	3	716392
P53109	AIM14_YEAST	AIM14	Probable metalloreductase AIM14	3	3	1.75769e+06
P53110	YGP9_YEAST	YGL159W	Uncharacterized protein YGL159W	9	9	3.15081e+06
P53111	ARI1_YEAST	ARI1	NADPH-dependent aldehyde reductase ARI1	12	12	4.79571e+06
P53112	PEX14_YEAST	PEX14	Peroxisomal membrane protein PEX14	6	6	2.96755e+06
P53114	MED5_YEAST	NUT1	Mediator of RNA polymerase II transcription subunit 5	14	14	1.2901e+06
P53115	INO80_YEAST	INO80	Chromatin-remodeling ATPase INO80	17	17	2.3777e+06
P53119	HUL5_YEAST	HUL5	E3 ubiquitin-protein ligase HUL5	5	5	40065.3
P53120	YGO0_YEAST	YGL140C	Uncharacterized membrane protein YGL140C	6	6	608698
P53121	FLC3_YEAST	FLC3	Putative flavin carrier protein 3	4	4	100022
P53125	ITC1_YEAST	ITC1	Imitation switch two complex protein 1	15	15	455877
P53128	MTHR2_YEAST	MET13	Methylenetetrahydrofolate reductase 2	12	12	447126
P53129	MON1_YEAST	MON1	Vacuolar fusion protein MON1	3	3	1.02462e+06
P53130	GPG1_YEAST	GPG1	Heterotrimeric G protein gamma subunit GPG1	1	1	172657
P53131	PRP43_YEAST	PRP43	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43	19	19	8.05887e+06
P53134	YGL4_YEAST	YGL114W	Putative oligopeptide transporter YGL114W	2	2	978947
P53136	NSA1_YEAST	NSA1	Ribosome biogenesis protein NSA1	12	12	2.14193e+06
P53137	CUE3_YEAST	CUE3	RQC trigger complex subunit CUE3	4	4	15369.2
P53139	YGK8_YEAST	YGL108C	Uncharacterized protein YGL108C	2	2	211776
P53140	RMD9_YEAST	RMD9	RNA-binding protein RMD9, mitochondrial	12	12	978395
P53141	MLC1_YEAST	MLC1	Myosin light chain 1	5	5	8.11026e+06
P53144	YGK1_YEAST	YGK1	5'-deoxynucleotidase YGK1	7	7	1.75894e+06
P53145	LSG1_YEAST	LSG1	Large subunit GTPase 1	15	15	2.5726e+06
P53146	USE1_YEAST	USE1	Protein transport protein USE1	3	3	99636.2
P53148	SP105_YEAST	SPC105	Spindle pole body component SPC105	5	5	144066
P53152	MMS2_YEAST	MMS2	Ubiquitin-conjugating enzyme variant MMS2	4	4	785111
P53154	GUP1_YEAST	GUP1	Membrane-bound O-acyltransferase GUP1	6	6	578598
P53155	YGI2_YEAST	YGL082W	Uncharacterized protein YGL082W	7	7	7.14359e+06
P53157	MPC1_YEAST	MPC1	Mitochondrial pyruvate carrier 1	1	1	2741.7
P53158	KXD1_YEAST	KXD1	Biogenesis of lysosome-related organelles complex 1 subunit KXD1	2	2	106525
P53163	MNP1_YEAST	MNP1	Large ribosomal subunit protein bL12m	5	5	4.18354e+06
P53164	NPY1_YEAST	NPY1	NAD-capped RNA hydrolase NPY1	9	9	2.4741e+06
P53165	SGF73_YEAST	SGF73	SAGA-associated factor 73	6	6	475951
P53168	DUO1_YEAST	DUO1	DASH complex subunit DUO1	3	3	4.0848e+06
P53169	YBP2_YEAST	YBP2	YAP1-binding protein 2	3	3	318113
P53172	SDS23_YEAST	SDS23	Protein SDS23	5	5	4.71104e+06
P53173	ERV14_YEAST	ERV14	ER-derived vesicles protein ERV14	1	1	4.87425e+06
P53174	PRM8_YEAST	PRM8	Pheromone-regulated membrane protein 8	4	1	1.30413e+07
P53177	TYW3_YEAST	TYW3	tRNA wybutosine-synthesizing protein 3	5	5	309306
P53178	ALG13_YEAST	ALG13	UDP-N-acetylglucosamine transferase subunit ALG13	4	4	271666
P53183	YGD9_YEAST	YGL039W	Putative uncharacterized oxidoreductase YGL039W	11	11	1.41831e+06
P53184	PNC1_YEAST	PNC1	Nicotinamidase	8	8	7.98851e+06
P53185	VIR_YEAST	VIR1	Protein virilizer	3	3	4525.86
P53189	SCW11_YEAST	SCW11	Probable family 17 glucosidase SCW11	2	2	2.93692e+06
P53191	PIB2_YEAST	PIB2	Glutamine sensor PIB2	9	9	457882
P53192	GET1_YEAST	GET1	Golgi to ER traffic protein 1	4	4	3.17172e+06
P53193	JAC1_YEAST	JAC1	J-type co-chaperone JAC1, mitochondrial	6	6	166180
P53195	COG7_YEAST	COG7	Conserved oligomeric Golgi complex subunit 7	6	6	797577
P53196	RPN14_YEAST	RPN14	26S proteasome regulatory subunit RPN14	8	8	1.156e+06
P53198	ERP6_YEAST	ERP6	Protein ERP6	1	1	110101
P53199	ERG26_YEAST	ERG26	Sterol-4-alpha-carboxylate 3-dehydrogenase ERG26, decarboxylating	9	9	1.14447e+07
P53200	EFM5_YEAST	EFM5	Protein-lysine N-methyltransferase EFM5	6	6	2.55151e+06
P53201	SWC4_YEAST	SWC4	SWR1-complex protein 4	6	6	1.21624e+06
P53202	CUL3_YEAST	CUL3	Cullin-3	3	3	58373
P53203	PEX31_YEAST	PEX31	Peroxisomal membrane protein PEX31	4	4	67383
P53204	NMA2_YEAST	NMA2	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 2	7	3	490749
P53206	MCY1_YEAST	MCY1	Putative mitochondrial cysteine synthase	13	13	415676
P53207	SNU71_YEAST	SNU71	U1 small nuclear ribonucleoprotein component SNU71	7	7	8.13799e+06
P53210	YG1B_YEAST	YGR017W	Uncharacterized protein YGR017W	6	6	925158
P53212	YG1D_YEAST	YGR021W	Probable transcriptional regulatory protein HAH1	1	1	5418.9
P53215	THG1_YEAST	THG1	tRNA(His) guanylyltransferase	3	3	116497
P53217	YG1I_YEAST	YGR026W	Uncharacterized membrane protein YGR026W	3	3	677197
P53218	POP6_YEAST	POP6	Ribonucleases P/MRP protein subunit POP6	2	2	11147.6
P53220	TIM21_YEAST	TIM21	Mitochondrial import inner membrane translocase subunit TIM21	2	2	182481
P53221	RL26B_YEAST	RPL26B	Large ribosomal subunit protein uL24B	1	1	2.05978e+07
P53223	CAX4_YEAST	CAX4	Dolichyldiphosphatase	1	1	5718.02
P53224	ORM1_YEAST	ORM1	Protein ORM1	2	1	4.39094e+06
P53226	BUD9_YEAST	BUD9	Bud site selection protein 9	1	1	5.11817e+06
P53227	YG1T_YEAST	YGR042W	Uncharacterized protein YGR042W	2	2	235808
P53228	TAL2_YEAST	NQM1	Transaldolase NQM1	11	11	860052
P53235	EIF2A_YEAST	YGR054W	Eukaryotic translation initiation factor 2A	11	11	1.91026e+06
P53236	RSC1_YEAST	RSC1	Chromatin structure-remodeling complex subunit RSC1	10	10	117044
P53238	PEF1_YEAST	PEF1	Peflin	3	3	264056
P53244	ART5_YEAST	ART5	Arrestin-related trafficking adapter 5	4	4	13583.3
P53248	PEX8_YEAST	PEX8	Peroxisomal biogenesis factor 8	2	2	87931.1
P53250	TWF1_YEAST	TWF1	Twinfilin-1	10	10	1.76099e+06
P53251	SLX9_YEAST	SLX9	Ribosome biogenesis protein SLX9	3	3	5909.44
P53252	PIL1_YEAST	PIL1	Sphingolipid long chain base-responsive protein PIL1	13	12	2.5936e+07
P53253	NNF2_YEAST	NNF2	Protein NNF2	4	4	140164
P53254	UTP22_YEAST	UTP22	U3 small nucleolar RNA-associated protein 22	30	30	2.05166e+07
P53255	DRN1_YEAST	DRN1	CWF19-like protein DRN1	3	3	1.51469e+06
P53256	RRP46_YEAST	RRP46	Exosome complex component RRP46	5	5	355164
P53258	GYP2_YEAST	MDR1	GTPase-activating protein GYP2	17	17	2.55116e+06
P53261	PESC_YEAST	NOP7	Pescadillo homolog	19	19	8.88021e+06
P53262	VOA1_YEAST	VOA1	V0 assembly protein 1	2	2	92449.9
P53265	YG2W_YEAST	YGR111W	Uncharacterized protein YGR111W	12	12	1.19463e+06
P53266	SHY1_YEAST	SHY1	Cytochrome oxidase assembly protein SHY1	1	1	2272.03
P53267	DAM1_YEAST	DAM1	DASH complex subunit DAM1	3	3	88063.4
P53270	YG32_YEAST	YGR117C	Uncharacterized protein YGR117C	6	6	1.83118e+06
P53271	COG2_YEAST	COG2	Conserved oligomeric Golgi complex subunit 2	6	6	1.9457e+07
P53272	YG34_YEAST	YGR122W	Uncharacterized protein YGR122W	8	8	132814
P53273	YG35_YEAST	YGR125W	Uncharacterized vacuolar membrane protein YGR125W	11	11	1.15259e+06
P53274	YG36_YEAST	YGR126W	Uncharacterized protein YGR126W	5	5	136135
P53275	YG37_YEAST	YGR127W	Uncharacterized protein YGR127W	4	4	55125.9
P53276	UTP8_YEAST	UTP8	U3 small nucleolar RNA-associated protein 8	12	12	3.89092e+06
P53277	SYF2_YEAST	SYF2	Pre-mRNA-splicing factor SYF2	2	2	103542
P53278	YG3A_YEAST	YGR130C	Uncharacterized protein YGR130C	19	19	4.37685e+06
P53280	CF130_YEAST	CAF130	Protein CAF130	3	3	122602
P53281	LSB1_YEAST	LSB1	LAS seventeen-binding protein 1	3	3	6.20254e+06
P53289	RTS3_YEAST	RTS3	Protein phosphatase type 2A regulatory subunit RTS3	1	1	453.368
P53290	RAGCD_YEAST	GTR2	GTP-binding protein GTR2	5	5	694655
P53292	RT35_YEAST	MRPS35	Small ribosomal subunit protein mS45	2	2	4342.89
P53294	PUS6_YEAST	PUS6	tRNA pseudouridine(31) synthase	4	4	241752
P53295	RBG2_YEAST	RBG2	Ribosome-interacting GTPase 2	12	12	2.15242e+06
P53296	ATF2_YEAST	ATF2	Alcohol O-acetyltransferase 2	7	7	1.08712e+06
P53297	PBP1_YEAST	PBP1	PAB1-binding protein 1	15	15	3.40086e+06
P53298	CENPQ_YEAST	OKP1	Inner kinetochore subunit OKP1	1	1	95425.9
P53299	TIM13_YEAST	TIM13	Mitochondrial import inner membrane translocase subunit TIM13	5	5	1.09395e+06
P53301	CRH1_YEAST	CRH1	Probable glycosidase CRH1	8	8	4.41294e+06
P53303	ZPR1_YEAST	ZPR1	Zinc finger chaperone ZPR1	13	13	1.71599e+06
P53309	AP18B_YEAST	YAP1802	Clathrin coat assembly protein AP180B	6	6	489985
P53311	MPC3_YEAST	MPC3	Mitochondrial pyruvate carrier 3	3	2	1.43173e+06
P53312	SUCB_YEAST	LSC2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	14	14	2.55709e+06
P53314	CPD1_YEAST	CPD1	2',3'-cyclic-nucleotide 3'-phosphodiesterase	6	6	139467
P53315	SOL4_YEAST	SOL4	6-phosphogluconolactonase 4	7	7	1.70043e+06
P53316	YG5B_YEAST	YGR250C	Uncharacterized RNA-binding protein YGR250C	14	14	2.30152e+06
P53317	NOP19_YEAST	NOP19	Nucleolar protein 19	1	1	2052.03
P53318	COQ6_YEAST	COQ6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	7	7	265214
P53319	6PGD2_YEAST	GND2	6-phosphogluconate dehydrogenase, decarboxylating 2	7	7	670220
P53323	BUD32_YEAST	BUD32	EKC/KEOPS complex subunit BUD32	2	2	1.1297e+06
P53324	SAY1_YEAST	SAY1	Steryl acetyl hydrolase 1	5	5	289959
P53326	YG5L_YEAST	YGR266W	Uncharacterized protein YGR266W	12	12	1.12595e+06
P53327	SLH1_YEAST	SLH1	RQC trigger complex helicase SLH1	15	15	745699
P53330	RT102_YEAST	RTT102	Regulator of Ty1 transposition protein 102	7	7	535756
P53331	REXO1_YEAST	RNH70	RNA exonuclease 1	6	6	391022
P53332	COAD_YEAST	CAB4	Phosphopantetheine adenylyltransferase	12	12	969712
P53333	CWC22_YEAST	CWC22	Pre-mRNA-splicing factor CWC22	4	4	393343
P53334	SCW4_YEAST	SCW4	Probable family 17 glucosidase SCW4	7	7	2.56254e+07
P53335	PXR1_YEAST	PXR1	Protein PXR1	4	4	176248
P53336	YG5X_YEAST	YGR283C	Putative methyltransferase YGR283C	3	3	33523.6
P53337	ERV29_YEAST	ERV29	ER-derived vesicles protein ERV29	6	6	3.65254e+06
P53338	MAL13_YEAST	MAL13	Maltose fermentation regulatory protein MAL13	1	1	3406.69
P53350	PLK1_HUMAN	PLK1	Serine/threonine-protein kinase PLK1	5	5	85547.1
P53365	ARFP2_HUMAN	ARFIP2	Arfaptin-2	4	4	851400
P53367	ARFP1_HUMAN	ARFIP1	Arfaptin-1	5	5	959638
P53378	TBG_YEAST	TUB4	Tubulin gamma chain	3	3	88121.4
P53379	MKC7_YEAST	MKC7	Aspartic proteinase MKC7	3	3	1.08851e+06
P53384	NUBP1_HUMAN	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1	2	2	956676
P53396	ACLY_HUMAN	ACLY	ATP-citrate synthase	35	35	7.75583e+06
P53437	RRN9_YEAST	RRN9	RNA polymerase I-specific transcription initiation factor RRN9	2	2	1932.12
P53438	SOK2_YEAST	SOK2	Protein SOK2	6	5	196405
P53538	SSU72_YEAST	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	6	6	49898.6
P53540	SPC98_YEAST	SPC98	Spindle pole body component SPC98	4	4	196989
P53549	PRS10_YEAST	RPT4	26S proteasome subunit RPT4	9	9	2.65843e+06
P53550	DCP2_YEAST	DCP2	m7GpppN-mRNA hydrolase	28	28	939312
P53551	H1_YEAST	HHO1	Histone H1	6	6	1.43822e+06
P53552	THO2_YEAST	THO2	THO complex subunit 2	22	22	4.37257e+06
P53582	MAP11_HUMAN	METAP1	Methionine aminopeptidase 1	10	10	1.59805e+06
P53584	YTP1_YEAST	YTP1	Protein YTP1	2	2	97996.4
P53597	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	5	5	1.9291e+06
P53598	SUCA_YEAST	LSC1	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial	8	8	3.09924e+06
P53599	SSK2_YEAST	SSK2	MAP kinase kinase kinase SSK2	9	9	1.64606e+06
P53600	COPZ_YEAST	RET3	Coatomer subunit zeta	4	4	4.21078e+06
P53602	MVD1_HUMAN	MVD	Diphosphomevalonate decarboxylase	4	4	633063
P53604	MSO1_YEAST	MSO1	Protein MSO1	4	4	836183
P53609	PGTB1_HUMAN	PGGT1B	Geranylgeranyl transferase type-1 subunit beta	3	3	1.82589e+06
P53611	PGTB2_HUMAN	RABGGTB	Geranylgeranyl transferase type-2 subunit beta	7	7	634237
P53615	CAN_YEAST	NCE103	Carbonic anhydrase	3	3	2.649e+06
P53617	NRD1_YEAST	NRD1	Protein NRD1	8	8	485742
P53618	COPB_HUMAN	COPB1	Coatomer subunit beta	23	23	4.49789e+06
P53621	COPA_HUMAN	COPA	Coatomer subunit alpha	35	35	7.77293e+06
P53622	COPA_YEAST	COP1	Coatomer subunit alpha	40	39	2.29834e+07
P53628	SNF12_YEAST	SNF12	Transcription regulatory protein SNF12	7	7	3.78515e+06
P53629	ARE2_YEAST	ARE2	Sterol O-acyltransferase 2	6	6	1.9037e+06
P53632	PAP2_YEAST	PAP2	Poly(A) RNA polymerase protein 2	3	3	1.09651e+06
P53633	PRA1_YEAST	YIP3	Prenylated Rab acceptor 1	6	6	2.69112e+06
P53634	CATC_HUMAN	CTSC	Dipeptidyl peptidase 1	8	8	4.3945e+06
P53680	AP2S1_HUMAN	AP2S1	AP-2 complex subunit sigma	3	3	1.00111e+06
P53685	HST1_YEAST	HST1	NAD-dependent protein deacetylase HST1	1	1	100912
P53686	HST2_YEAST	HST2	NAD-dependent protein deacetylase HST2	3	3	245465
P53691	PPID_YEAST	CPR6	Peptidyl-prolyl cis-trans isomerase CPR6	11	11	6.03494e+06
P53701	CCHL_HUMAN	HCCS	Cytochrome c-type heme lyase	10	10	1.318e+06
P53719	YN87_YEAST	YNR014W	Uncharacterized protein YNR014W	1	1	69835.1
P53720	DUS2_YEAST	SMM1	tRNA-dihydrouridine(20) synthase [NAD(P)+]	8	8	516987
P53721	RCF2_YEAST	RCF2	Respiratory supercomplex factor 2, mitochondrial	2	2	652254
P53722	ATP23_YEAST	ATP23	Mitochondrial inner membrane protease ATP23	1	1	2420.72
P53723	YN8B_YEAST	YNR021W	UPF0674 endoplasmic reticulum membrane protein YNR021W	13	13	4.05305e+06
P53725	MPP6_YEAST	MPP6	M-phase phosphoprotein 6 homolog	1	1	716.35
P53727	BUD17_YEAST	BUD17	Putative pyridoxal kinase BUD17	4	4	433510
P53728	CYP8_YEAST	CPR8	Peptidyl-prolyl cis-trans isomerase CYP8	1	1	51564.9
P53729	ZNG1_YEAST	ZNG1	Zinc-regulated GTPase metalloprotein activator 1	9	9	96278.7
P53730	ALG12_YEAST	ALG12	Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase	3	3	1.40143e+06
P53731	ARPC2_YEAST	ARC35	Actin-related protein 2/3 complex subunit 2	8	8	4.99529e+06
P53733	RT19_YEAST	RSM19	Small ribosomal subunit protein uS19m	3	2	865194
P53734	DBP6_YEAST	DBP6	ATP-dependent RNA helicase DBP6	11	10	4.72084e+06
P53735	ZRG17_YEAST	ZRG17	Protein ZRG17	3	3	1.88516e+06
P53736	YN8O_YEAST	YNR040W	Uncharacterized protein YNR040W	4	4	68599.9
P53738	TR112_YEAST	TRM112	Multifunctional methyltransferase subunit TRM112	2	2	9.19647e+06
P53739	FPK1_YEAST	FPK1	Flippase kinase 1	11	11	380485
P53740	YN8S_YEAST	YNR048W	Phospholipid-transporting ATPase accessory subunit CRF1	1	1	2009.94
P53741	BRE5_YEAST	BRE5	UBP3-associated protein BRE5	17	17	971924
P53742	NOG2_YEAST	NOG2	Nucleolar GTP-binding protein 2	11	11	854162
P53743	ESF2_YEAST	ESF2	Pre-rRNA-processing protein ESF2	5	5	510963
P53745	MNT4_YEAST	MNT4	Probable alpha-1,3-mannosyltransferase MNT4	1	1	19098.2
P53750	YN93_YEAST	YNR064C	Uncharacterized hydrolase YNR064C	1	1	46969.1
P53753	ENG1_YEAST	DSE4	Glucan endo-1,3-beta-D-glucosidase 1	6	6	776141
P53759	DUS1_YEAST	DUS1	tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]	6	6	6.77825e+06
P53769	CWC24_YEAST	CWC24	Pre-mRNA-splicing factor CWC24	1	1	57104.2
P53794	SC5A3_HUMAN	SLC5A3	Sodium/myo-inositol cotransporter	1	1	10355.2
P53801	PTTG_HUMAN	PTTG1IP	Pituitary tumor-transforming gene 1 protein-interacting protein	3	3	878215
P53829	CAF40_YEAST	CAF40	Protein CAF40	10	9	1.95751e+06
P53830	CUS2_YEAST	CUS2	Cold sensitive U2 snRNA suppressor 2	2	2	4259.78
P53834	HCH1_YEAST	HCH1	Hsp90 co-chaperone HCH1	6	6	5.65517e+06
P53836	CA120_YEAST	CAF120	CCR4-NOT transcriptional complex subunit CAF120	5	5	651884
P53839	GOR1_YEAST	GOR1	Glyoxylate reductase 1	11	11	2.71447e+06
P53840	TOF1_YEAST	TOF1	Topoisomerase 1-associated factor 1	2	2	171312
P53843	IST1_YEAST	IST1	Vacuolar protein sorting-associated protein IST1	6	6	654611
P53844	PDR17_YEAST	PDR17	Phosphatidylinositol transfer protein PDR17	7	7	927946
P53845	YIF1_YEAST	YIF1	Protein transport protein YIF1	2	2	472351
P53846	LTO1_YEAST	LTO1	Protein LTO1	1	1	125263
P53847	DSL1_YEAST	DSL1	Protein transport protein DSL1	5	5	753187
P53848	FOL1_YEAST	FOL1	Folic acid synthesis protein FOL1	13	13	2.20869e+07
P53849	GIS2_YEAST	GIS2	Zinc finger protein GIS2	7	7	7.12763e+06
P53851	TEX1_YEAST	TEX1	Protein TEX1	4	4	575471
P53852	SYC_YEAST	YNL247W	Cysteine--tRNA ligase	24	24	2.17007e+06
P53853	VPS75_YEAST	VPS75	Vacuolar protein sorting-associated protein 75	3	3	168319
P53854	CWC25_YEAST	CWC25	Pre-mRNA-splicing factor CWC25	2	2	60383.9
P53855	ATG2_YEAST	ATG2	Autophagy-related protein 2	4	4	110638
P53858	BNI4_YEAST	BNI4	Protein BNI4	8	8	134182
P53859	CSL4_YEAST	CSL4	Exosome complex component CSL4	7	7	1.00324e+06
P53860	PDR16_YEAST	PDR16	Phosphatidylinositol transfer protein PDR16	15	15	3.44388e+06
P53863	JJJ1_YEAST	JJJ1	J protein JJJ1	2	2	4629.42
P53865	CNM67_YEAST	CNM67	Chaotic nuclear migration protein 67	4	4	51108
P53866	SQS1_YEAST	SQS1	Protein SQS1	5	5	246755
P53867	ATG4_YEAST	ATG4	Cysteine protease ATG4	4	4	678127
P53868	ALG9_YEAST	ALG9	Alpha-1,2-mannosyltransferase ALG9	7	7	3.06418e+06
P53870	YNT3_YEAST	YNL193W	Uncharacterized protein YNL193W	2	2	48690.9
P53871	DUG3_YEAST	DUG3	Probable glutamine amidotransferase DUG3	3	3	11444
P53874	UBP10_YEAST	UBP10	Ubiquitin carboxyl-terminal hydrolase 10	5	5	531551
P53875	RM19_YEAST	MRPL19	Large ribosomal subunit protein uL11m	3	3	108360
P53877	IPI3_YEAST	IPI3	Pre-rRNA-processing protein IPI3	9	9	324706
P53878	YNS1_YEAST	YNL181W	Uncharacterized oxidoreductase YNL181W	11	11	1.89419e+06
P53879	RHO5_YEAST	RHO5	GTP-binding protein RHO5	10	10	1.60093e+06
P53881	RM22_YEAST	MRPL22	Large ribosomal subunit protein uL22m	1	1	37611.5
P53883	NOP13_YEAST	NOP13	Nucleolar protein 13	11	11	1.06716e+06
P53885	MDG1_YEAST	MDG1	Signal transduction protein MDG1	10	10	1.23528e+06
P53889	FMP41_YEAST	FMP41	Uncharacterized mitochondrial hydrolase FMP41	8	8	1.59152e+06
P53890	BNI5_YEAST	BNI5	Bud neck protein 5	11	11	273185
P53893	RIA1_YEAST	RIA1	Ribosome assembly protein 1	23	23	2.2356e+07
P53894	CBK1_YEAST	CBK1	Serine/threonine-protein kinase CBK1	7	7	151244
P53897	IGO1_YEAST	IGO1	mRNA stability protein IGO1	5	5	981732
P53898	NSG2_YEAST	NSG2	Protein NSG2	6	6	2.5617e+06
P53899	CUZ1_YEAST	CUZ1	CDC48-associated ubiquitin-like/zinc finger protein 1	6	6	361934
P53900	PFD4_YEAST	GIM3	Prefoldin subunit 4	4	4	6.15356e+07
P53901	INN1_YEAST	INN1	Ingression protein 1	3	3	76114.9
P53903	PGA2_YEAST	PGA2	Processing of GAS1 and ALP protein 2	3	3	2.09613e+06
P53904	TBCB_YEAST	ALF1	Tubulin-specific chaperone B	1	1	2353.86
P53909	ADE_YEAST	AAH1	Adenine deaminase	5	5	575204
P53911	EAF7_YEAST	EAF7	Chromatin modification-related protein EAF7	1	1	80494.1
P53912	YNN4_YEAST	YNL134C	Uncharacterized protein YNL134C	9	9	1.36106e+07
P53913	FYV6_YEAST	FYV6	Protein FYV6	2	2	4875.18
P53914	NAT10_YEAST	KRE33	RNA cytidine acetyltransferase	21	21	1.03743e+07
P53915	NRK1_YEAST	NRK1	Nicotinamide riboside kinase	6	6	1.94185e+06
P53917	FAR11_YEAST	FAR11	Factor arrest protein 11	4	4	71771.6
P53918	ESBP6_YEAST	ESBP6	Uncharacterized transporter ESBP6	1	1	225086
P53919	NAF1_YEAST	NAF1	H/ACA ribonucleoprotein complex non-core subunit NAF1	2	2	147617
P53920	NM111_YEAST	NMA111	Pro-apoptotic serine protease NMA111	27	27	3.42971e+06
P53923	CTU2_YEAST	NCS2	Cytoplasmic tRNA 2-thiolation protein 2	2	2	87432.2
P53924	DMA2_YEAST	DMA2	E3 ubiquitin-protein ligase DMA2	2	2	202201
P53925	YNL5_YEAST	YNL115C	Uncharacterized vacuolar membrane protein YNL115C	11	11	377566
P53927	NOP15_YEAST	NOP15	Ribosome biogenesis protein 15	4	4	911219
P53929	YNK8_YEAST	YNL108C	Uncharacterized protein YNL108C	5	5	760070
P53930	AF9_YEAST	YAF9	Protein AF-9 homolog	2	2	360173
P53933	APP1_YEAST	APP1	Phosphatidate phosphatase APP1	2	2	57282.6
P53935	NST1_YEAST	NST1	Stress response protein NST1	3	3	763415
P53938	EOS1_YEAST	EOS1	N-glycosylation protein EOS1	2	2	82451.8
P53940	APJ1_YEAST	APJ1	J domain-containing protein APJ1	1	1	3530.1
P53941	IMP4_YEAST	IMP4	U3 small nucleolar ribonucleoprotein protein IMP4	5	5	449636
P53942	RNH2A_YEAST	RNH201	Ribonuclease H2 subunit A	1	1	3826.33
P53946	ARP5_YEAST	ARP5	Actin-related protein 5	13	13	5.71632e+06
P53949	OCA2_YEAST	OCA2	Tyrosine-protein phosphatase-like protein OCA2	2	2	139449
