Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57362.raw
Q04477	SPC24_YEAST	SPC24	Kinetochore protein SPC24	3	3	345967
Q04489	ASND1_YEAST	YML096W	Asparagine synthetase domain-containing protein YML096W	2	2	75315.5
Q04491	SEC13_YEAST	SEC13	Protein transport protein SEC13	13	13	9.85569e+06
Q04493	PFD5_YEAST	GIM5	Prefoldin subunit 5	6	6	2.13989e+06
Q04500	UTP14_YEAST	UTP14	U3 small nucleolar RNA-associated protein 14	14	14	4.54005e+06
Q04511	UFO1_YEAST	UFO1	Ubiquitin ligase complex F-box protein UFO1	3	3	417277
Q04533	METX_YEAST	YML082W	Putative cystathionine gamma-synthase YML082W	6	6	4.2816e+06
Q04545	TDA9_YEAST	TDA9	Probable transcription factor TDA9	3	3	1.17428e+06
Q04562	TMN2_YEAST	TMN2	Transmembrane 9 superfamily member 2	4	4	264319
Q04585	YDR09_YEAST	YDR109C	D-ribulokinase YDR109C	9	9	336364
Q04599	RM01_YEAST	MRPL1	Large ribosomal subunit protein uL1m	5	5	128788
Q04600	TMA64_YEAST	TMA64	Translation machinery-associated protein 64	10	10	4.54361e+06
Q04602	VBA4_YEAST	VBA4	Vacuolar basic amino acid transporter 4	7	7	2.01689e+06
Q04603	DPB4_YEAST	DPB4	DNA polymerase epsilon subunit D	8	8	375911
Q04632	COG8_YEAST	COG8	Conserved oligomeric Golgi complex subunit 8	12	12	2.4019e+06
Q04636	POB3_YEAST	POB3	FACT complex subunit POB3	23	23	5.43335e+06
Q04637	IF4G1_HUMAN	EIF4G1	Eukaryotic translation initiation factor 4 gamma 1	38	34	8.81346e+06
Q04651	ERV41_YEAST	ERV41	ER-derived vesicles protein ERV41	5	5	721464
Q04656	ATP7A_HUMAN	ATP7A	Copper-transporting ATPase 1	8	8	197210
Q04660	ERB1_YEAST	ERB1	Ribosome biogenesis protein ERB1	20	20	1.10775e+07
Q04673	SSL1_YEAST	SSL1	General transcription and DNA repair factor IIH subunit SSL1	6	6	1.64313e+06
Q04675	SEN15_YEAST	SEN15	tRNA-splicing endonuclease subunit SEN15	1	1	6401.65
Q04693	RSE1_YEAST	RSE1	Pre-mRNA-splicing factor RSE1	18	18	2.64657e+06
Q04695	K1C17_HUMAN	KRT17	Keratin, type I cytoskeletal 17	28	15	1.06387e+08
Q04697	GSF2_YEAST	GSF2	Glucose-signaling factor 2	14	14	3.08015e+07
Q04721	NOTC2_HUMAN	NOTCH2	Neurogenic locus notch homolog protein 2	7	5	408546
Q04726	TLE3_HUMAN	TLE3	Transducin-like enhancer protein 3	10	9	690289
Q04728	ARGJ_YEAST	ARG7	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial	15	15	3.31416e+06
Q04739	GAL83_YEAST	GAL83	SNF1 protein kinase subunit beta-3	5	5	8.99389e+06
Q04740	RNH1_YEAST	RNH1	Ribonuclease H	2	2	11502.9
Q04748	SOV1_YEAST	SOV1	Protein SOV1, mitochondrial	2	2	96107
Q04760	LGUL_HUMAN	GLO1	Lactoylglutathione lyase	7	7	1.75481e+07
Q04767	TVP18_YEAST	TVP18	Golgi apparatus membrane protein TVP18	4	4	5.196e+06
Q04773	YMW4_YEAST	YMR074C	Uncharacterized protein YMR074C	3	3	3.09268e+06
Q04779	RCO1_YEAST	RCO1	Transcriptional regulatory protein RCO1	10	10	278026
Q04781	LTN1_YEAST	RKR1	E3 ubiquitin-protein ligase listerin	21	21	3.17341e+07
Q04792	DCE_YEAST	GAD1	Glutamate decarboxylase	16	16	3.57493e+06
Q04828	AK1C1_HUMAN	AKR1C1	Aldo-keto reductase family 1 member C1	1	0	5703.76
Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial	6	6	6.86836e+06
Q04839	GFD1_YEAST	GFD1	mRNA transport factor GFD1	5	5	245717
Q04847	ROY1_YEAST	ROY1	Non-SCF-type F-box protein ROY1	5	5	835330
Q04864	REL_HUMAN	REL	Proto-oncogene c-Rel	3	3	176112
Q04867	YM91_YEAST	YMR310C	Putative methyltransferase YMR310C	3	3	83165.4
Q04868	ELP6_YEAST	ELP6	Elongator complex protein 6	1	1	224188
Q04869	YM94_YEAST	YMR315W	Uncharacterized protein YMR315W	14	14	6.39581e+06
Q04894	ADH6_YEAST	ADH6	NADP-dependent alcohol dehydrogenase 6	15	15	2.06935e+07
Q04912	RON_HUMAN	MST1R	Macrophage-stimulating protein receptor	4	4	57886.9
Q04917	1433F_HUMAN	YWHAH	14-3-3 protein eta	8	8	2.89883e+06
Q04922	MFB1_YEAST	MFB1	Mitochondrial F-box protein MFB1	4	4	1.94896e+06
Q04924	GLU2B_YEAST	GTB1	Glucosidase 2 subunit beta	10	10	2.21054e+06
Q04934	IVY1_YEAST	IVY1	Protein IVY1	10	10	2.08468e+06
Q04935	COX20_YEAST	COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	5	5	1.11822e+06
Q04941	PLP2_HUMAN	PLP2	Proteolipid protein 2	1	1	1.62958e+07
Q04947	RTN1_YEAST	RTN1	Reticulon-like protein 1	11	11	2.74557e+07
Q04951	SCW10_YEAST	SCW10	Probable family 17 glucosidase SCW10	7	7	368202
Q04958	NTE1_YEAST	NTE1	Lysophospholipase NTE1	18	18	5.26924e+06
Q04964	SML1_YEAST	SML1	Ribonucleotide reductase inhibitor protein SML1	2	2	206637
Q04969	SPC2_YEAST	SPC2	Signal peptidase complex subunit 2	4	4	2.99554e+06
Q04991	FMP42_YEAST	FMP42	Protein FMP42	7	7	597898
Q05015	FSH2_YEAST	FSH2	Family of serine hydrolases 2	1	1	137187
Q05016	YM71_YEAST	YMR226C	NADP-dependent 3-hydroxy acid dehydrogenase	11	11	1.28397e+07
Q05021	TAF7_YEAST	TAF7	Transcription initiation factor TFIID subunit 7	3	3	67678.4
Q05022	RRP5_YEAST	RRP5	rRNA biogenesis protein RRP5	56	56	1.18061e+07
Q05024	TRI1_YEAST	TRI1	Protein TRI1	3	3	303115
Q05027	TAF9_YEAST	TAF9	Transcription initiation factor TFIID subunit 9	5	5	627477
Q05029	BCH1_YEAST	BCH1	Protein BCH1	13	13	3.88604e+06
Q05031	DFG5_YEAST	DFG5	Mannan endo-1,6-alpha-mannosidase DFG5	4	4	561152
Q05040	FAR8_YEAST	FAR8	Factor arrest protein 8	16	16	1.06463e+07
Q05048	CSTF1_HUMAN	CSTF1	Cleavage stimulation factor subunit 1	10	10	1.52429e+06
Q05050	EIS1_YEAST	EIS1	Eisosome protein 1	33	33	2.03266e+07
Q05086	UBE3A_HUMAN	UBE3A	Ubiquitin-protein ligase E3A	5	5	307470
Q05123	ARP9_YEAST	ARP9	Actin-like protein ARP9	12	12	3.7379e+06
Q05166	NUP59_YEAST	ASM4	Nucleoporin ASM4	5	5	91107.4
Q05209	PTN12_HUMAN	PTPN12	Tyrosine-protein phosphatase non-receptor type 12	6	6	243246
Q05359	ERP1_YEAST	ERP1	Protein ERP1	6	6	2.49529e+06
Q05397	FAK1_HUMAN	PTK2	Focal adhesion kinase 1	4	4	3.40669e+06
Q05468	RQC1_YEAST	RQC1	Ribosome quality control complex subunit 1	9	9	571678
Q05471	SWR1_YEAST	SWR1	Helicase SWR1	10	10	13245.8
Q05498	FCF1_YEAST	FCF1	rRNA-processing protein FCF1	1	1	87575.2
Q05506	SYRC_YEAST	YDR341C	Arginine--tRNA ligase, cytoplasmic	29	28	1.78583e+07
Q05515	SVF1_YEAST	SVF1	Ceramide-binding protein SVF1	11	11	3.09505e+06
Q05518	PAL1_YEAST	PAL1	Protein PAL1	12	12	2.26945e+06
Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11	5	5	2.2405e+06
Q05521	DPP1_YEAST	DPP1	Diacylglycerol pyrophosphate phosphatase 1	3	3	259348
Q05533	INM2_YEAST	INM2	Inositol monophosphatase 2	2	2	264927
Q05541	NSE3_YEAST	NSE3	Non-structural maintenance of chromosome element 3	2	2	6086.98
Q05543	RT103_YEAST	RTT103	Regulator of Ty1 transposition protein 103	11	11	448434
Q05549	HRQ1_YEAST	HRQ1	ATP-dependent helicase HRQ1	3	3	4483.6
Q05567	SGPL_YEAST	DPL1	Sphingosine-1-phosphate lyase	17	17	2.82405e+06
Q05568	PEX10_YEAST	PEX10	Peroxisome biogenesis factor 10	2	2	167901
Q05580	HEL2_YEAST	HEL2	E3 ubiquitin-protein ligase HEL2	13	13	1.3763e+06
Q05583	CIAO1_YEAST	CIA1	Cytosolic iron-sulfur protein assembly protein 1	4	4	64722.4
Q05584	GLO2_YEAST	GLO2	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme	9	9	3.47551e+06
Q05635	RNH2B_YEAST	RNH202	Ribonuclease H2 subunit B	1	1	283936
Q05636	RRP45_YEAST	RRP45	Exosome complex component RRP45	6	6	6.06288e+06
Q05639	EF1A2_HUMAN	EEF1A2	Elongation factor 1-alpha 2	9	5	1.30918e+07
Q05655	KPCD_HUMAN	PRKCD	Protein kinase C delta type	5	4	241374
Q05672	RBS1_YEAST	RBS1	RNA-binding suppressor of PAS kinase protein 1	6	6	4.41596e+06
Q05682	CALD1_HUMAN	CALD1	Caldesmon	14	14	3.66924e+06
Q05775	EIF3J_YEAST	HCR1	Eukaryotic translation initiation factor 3 subunit J	6	6	1.41628e+07
Q05778	POC1_YEAST	PBA1	Proteasome chaperone 1	8	8	3.89275e+06
Q05779	COQ9_YEAST	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	3	3	6.17628e+06
Q05785	ENT2_YEAST	ENT2	Epsin-2	12	12	1.56225e+06
Q05787	HRD3_YEAST	HRD3	ERAD-associated E3 ubiquitin-protein ligase component HRD3	5	5	2.35265e+06
Q05788	PNPH_YEAST	PNP1	Purine nucleoside phosphorylase	13	13	2.105e+07
Q05789	ATG38_YEAST	ATG38	Autophagy-related protein 38	1	1	5006.04
Q05791	CD123_YEAST	CDC123	Translation initiation factor eIF2 assembly protein	5	5	1.49784e+06
Q05809	COA4_YEAST	COA4	Cytochrome oxidase assembly factor 4	4	4	2.45269e+06
Q05812	MSC3_YEAST	MSC3	Meiotic sister-chromatid recombination protein 3	15	15	2.44484e+06
Q05827	HOR7_YEAST	HOR7	Protein HOR7	1	1	108095
Q05854	YL278_YEAST	YLR278C	Uncharacterized transcriptional regulatory protein YLR278C	5	5	477377
Q05867	YL283_YEAST	YLR283W	Uncharacterized protein YLR283W, mitochondrial	1	1	2.58015e+06
Q05871	ECI1_YEAST	ECI1	3,2-trans-enoyl-CoA isomerase	4	4	2.23966e+06
Q05874	EFM7_YEAST	NNT1	Protein N-terminal and lysine N-methyltransferase EFM7	4	4	1.38572e+06
Q05881	YL287_YEAST	YLR287C	Uncharacterized protein YLR287C	6	6	758783
Q05892	COQ11_YEAST	COQ11	MIOREX complex component 2	8	8	200473
Q05900	RU1C_YEAST	YHC1	U1 small nuclear ribonucleoprotein C	2	2	807176
Q05902	ECM38_YEAST	ECM38	Glutathione hydrolase proenzyme	5	5	865349
Q05905	HRI1_YEAST	HRI1	Protein HRI1	13	13	7.84747e+07
Q05911	PUR8_YEAST	ADE13	Adenylosuccinate lyase	18	18	1.84959e+07
Q05924	DCR2_YEAST	DCR2	Phosphatase DCR2	2	2	196432
Q05926	GLRX8_YEAST	GRX8	Glutaredoxin-8	3	3	1.2441e+06
Q05931	HSP7Q_YEAST	SSQ1	Iron-sulfur cluster biogenesis chaperone, mitochondrial	10	10	993093
Q05932	FOLC_HUMAN	FPGS	Folylpolyglutamate synthase, mitochondrial	3	3	8.39657e+06
Q05933	ARPC3_YEAST	ARC18	Actin-related protein 2/3 complex subunit 3	4	4	4.61714e+06
Q05934	VID22_YEAST	VID22	Vacuolar import and degradation protein 22	10	10	3.64539e+07
Q05937	STP3_YEAST	STP3	Zinc finger protein STP3	3	3	1.24179e+06
Q05942	RSA3_YEAST	RSA3	Ribosome assembly protein 3	2	2	1.22826e+06
Q05946	UTP13_YEAST	UTP13	U3 small nucleolar RNA-associated protein 13	13	13	876812
Q05948	YL225_YEAST	YLR225C	Uncharacterized SVF1-like protein YLR225C	6	6	1.25858e+06
Q05949	BUR2_YEAST	BUR2	Protein BUR2	5	5	1.75952e+06
Q05958	ECM22_YEAST	ECM22	Sterol regulatory element-binding protein ECM22	5	5	2.40106e+06
Q05979	KYNU_YEAST	BNA5	Kynureninase	9	9	1.47062e+07
Q05D32	CTSL2_HUMAN	CTDSPL2	CTD small phosphatase-like protein 2	6	6	772838
Q06001	FAR10_YEAST	FAR10	Factor arrest protein 10	1	1	6464.04
Q06010	STE23_YEAST	STE23	A-factor-processing enzyme	36	36	4.25757e+06
Q06011	ECM19_YEAST	ECM19	Protein ECM19	2	2	942445
Q06033	ITIH3_HUMAN	ITIH3	Inter-alpha-trypsin inhibitor heavy chain H3	3	3	9.75918e+06
Q06053	DUS3_YEAST	DUS3	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]	12	12	4.468e+06
Q06058	SEI1_YEAST	SEI1	Seipin	1	1	7355.92
Q06063	DUS4_YEAST	DUS4	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]	4	4	434627
Q06070	YL407_YEAST	YLR407W	Uncharacterized protein YLR407W	1	1	3846.88
Q06078	UTP21_YEAST	UTP21	U3 small nucleolar RNA-associated protein 21	17	17	2.48292e+06
Q06089	YP098_YEAST	YPR098C	Uncharacterized mitochondrial outer membrane protein YPR098C	2	2	7.5062e+06
Q06096	COG4_YEAST	COG4	Conserved oligomeric Golgi complex subunit 4	11	11	5.35486e+06
Q06103	RPN7_YEAST	RPN7	26S proteasome regulatory subunit RPN7	15	15	7.96048e+06
Q06104	GLD1_YEAST	GLD1	Golgi/endosome-localized DSC protein 1	3	3	7574.63
Q06106	MRD1_YEAST	MRD1	Multiple RNA-binding domain-containing protein 1	12	12	642809
Q06107	YP114_YEAST	YPR114W	Uncharacterized TLC domain-containing protein YPR114W	2	2	616871
Q06108	RGC1_YEAST	RGC1	Regulator of the glycerol channel 1	22	20	683479
Q06124	PTN11_HUMAN	PTPN11	Tyrosine-protein phosphatase non-receptor type 11	12	12	2.92463e+06
Q06132	SGD1_YEAST	SGD1	Suppressor of glycerol defect protein 1	10	10	346111
Q06136	KDSR_HUMAN	KDSR	3-ketodihydrosphingosine reductase	8	8	2.20393e+06
Q06137	YL345_YEAST	YLR345W	Putative 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase YLR345W	13	13	989334
Q06142	IMB1_YEAST	KAP95	Importin subunit beta-1	9	9	1.0965e+06
Q06143	DIC1_YEAST	DIC1	Mitochondrial dicarboxylate transporter	4	4	777600
Q06144	ORM2_YEAST	ORM2	Protein ORM2	1	1	785793
Q06146	YL257_YEAST	YLR257W	Uncharacterized protein YLR257W	12	12	3.04363e+06
Q06147	LCB5_YEAST	LCB5	Sphingoid long chain base kinase 5	5	5	614602
Q06151	DCPS_YEAST	DCS1	m7GpppX diphosphatase	16	16	1.03196e+07
Q06152	YL271_YEAST	YLR271W	Uncharacterized protein YLR271W	4	4	468313
Q06156	CND1_YEAST	YCS4	Condensin complex subunit 1	7	7	308461
Q06159	ATG39_YEAST	ATG39	Autophagy-related protein 39	2	2	2.44234e+06
Q06168	SFH1_YEAST	SFH1	Chromatin structure-remodeling complex subunit SFH1	8	8	1.33282e+06
Q06169	PEX30_YEAST	PEX30	Peroxisomal membrane protein PEX30	15	15	941602
Q06170	YL326_YEAST	YLR326W	Uncharacterized membrane protein YLR326W	1	1	25531
Q06177	TMA10_YEAST	TMA10	Translation machinery-associated protein 10	5	5	2.13968e+07
Q06178	NMA1_YEAST	NMA1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	11	7	769058
Q06179	FMP27_YEAST	FMP27	Protein FMP27, mitochondrial	30	30	5.26348e+06
Q06188	YL455_YEAST	YLR455W	PWWP domain-containing protein YLR455W	2	2	340601
Q06203	PUR1_HUMAN	PPAT	Amidophosphoribosyltransferase	10	10	838331
Q06205	FKBP4_YEAST	FPR4	FK506-binding protein 4	5	5	3.10279e+06
Q06210	GFPT1_HUMAN	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	24	20	4.27623e+06
Q06211	MMS1_YEAST	MMS1	E3 ubiquitin-protein ligase linker protein MMS1	6	6	383125
Q06213	MED10_YEAST	NUT2	Mediator of RNA polymerase II transcription subunit 10	3	3	804464
Q06214	JIP5_YEAST	JIP5	WD repeat-containing protein JIP5	7	7	154630
Q06217	SMD2_YEAST	SMD2	Small nuclear ribonucleoprotein Sm D2	3	3	1.28982e+06
Q06218	DBP9_YEAST	DBP9	ATP-dependent RNA helicase DBP9	12	12	1.89071e+06
Q06224	YSH1_YEAST	YSH1	Endoribonuclease YSH1	7	7	331931
Q06245	SEC10_YEAST	SEC10	Exocyst complex component SEC10	10	10	525909
Q06251	YL177_YEAST	YLR177W	Uncharacterized protein YLR177W	9	9	447949
Q06252	YL179_YEAST	YLR179C	Uncharacterized protein YLR179C	6	6	8.64634e+06
Q06263	VTA1_YEAST	VTA1	Vacuolar protein sorting-associated protein VTA1	6	6	91278.6
Q06265	EXOS9_HUMAN	EXOSC9	Exosome complex component RRP45	9	9	3.69307e+06
Q06287	NEP1_YEAST	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	11	11	2.28724e+06
Q06315	SKG3_YEAST	SKG3	Protein SKG3	22	22	7.8333e+06
Q06321	ATG26_YEAST	ATG26	Sterol 3-beta-glucosyltransferase	6	6	1.99464e+06
Q06323	PSME1_HUMAN	PSME1	Proteasome activator complex subunit 1	12	12	8.726e+06
Q06324	MMR1_YEAST	MMR1	Mitochondrial MYO2 receptor-related protein 1	3	3	607883
Q06325	YPS7_YEAST	YPS7	Aspartic proteinase yapsin-7	2	2	63574.5
Q06328	YPQ2_YEAST	YPQ2	Probable vacuolar amino acid transporter YPQ2	2	2	42057.4
Q06330	SUH_HUMAN	RBPJ	Recombining binding protein suppressor of hairless	1	1	3781.54
Q06333	BL1S4_YEAST	CNL1	Biogenesis of lysosome-related organelles complex 1 subunit CNL1	3	3	6.15048e+06
Q06336	GGA1_YEAST	GGA1	ADP-ribosylation factor-binding protein GGA1	14	14	2.19192e+07
Q06337	EAF1_YEAST	EAF1	Chromatin modification-related protein EAF1	6	6	91507.4
Q06338	BCP1_YEAST	BCP1	Protein BCP1	7	7	608733
Q06339	TFC6_YEAST	TFC6	Transcription factor tau 91 kDa subunit	4	4	141983
Q06340	ESC2_YEAST	ESC2	Protein ESC2	2	2	67801.1
Q06344	ESF1_YEAST	ESF1	Pre-rRNA-processing protein ESF1	15	15	1.64307e+06
Q06346	KEI1_YEAST	KEI1	Inositol phosphorylceramide synthase regulatory subunit KEI1	2	2	940719
Q06350	CHI2_YEAST	CTS2	Sporulation-specific chitinase 2	5	5	239489
Q06385	VPS74_YEAST	VPS74	Vacuolar protein sorting-associated protein 74	9	9	6.57146e+06
Q06389	NCS1_YEAST	FRQ1	Calcium-binding protein NCS-1	2	2	176982
Q06405	ATPK_YEAST	ATP17	ATP synthase subunit f, mitochondrial	1	1	568150
Q06406	LSM6_YEAST	LSM6	U6 snRNA-associated Sm-like protein LSm6	4	4	9.58468e+06
Q06407	RGA2_YEAST	RGA2	Rho-type GTPase-activating protein 2	13	13	5.22696e+06
Q06408	ARO10_YEAST	ARO10	Transaminated amino acid decarboxylase	13	13	897993
Q06409	DCK1_YEAST	DCK1	DOCK-like protein 1	6	6	76840.7
Q06410	ATG17_YEAST	ATG17	Autophagy-related protein 17	2	2	7567.74
Q06411	SP382_YEAST	SPP382	Pre-mRNA-splicing factor SPP382	4	4	335828
Q06417	TDA5_YEAST	TDA5	Uncharacterized oxidoreductase TDA5	1	1	2792.63
Q06436	MAG2_YEAST	MAG2	E3 ubiquitin-protein ligase MAG2	2	2	12521.9
Q06440	CORO_YEAST	CRN1	Coronin-like protein	23	23	1.87806e+07
Q06449	PIN3_YEAST	PIN3	[PSI+] inducibility protein 3	4	4	4.24046e+06
Q06451	TPO3_YEAST	TPO3	Polyamine transporter 3	5	5	8.65703e+06
Q06479	YL352_YEAST	YLR352W	F-box protein YLR352W	2	2	14345.3
Q06485	ATG33_YEAST	ATG33	Autophagy-related protein 33	4	4	1.90822e+06
Q06488	RSC2_YEAST	RSC2	Chromatin structure-remodeling complex subunit RSC2	21	21	282718
Q06489	MTNA_YEAST	MRI1	Methylthioribose-1-phosphate isomerase	12	12	6.45219e+06
Q06493	YLH47_YEAST	YLH47	LETM1 domain-containing protein YLH47, mitochondrial	6	6	631203
Q06494	PLR1_YEAST	YPR127W	Putative pyridoxal reductase	10	10	2.00771e+06
Q06497	ANT1_YEAST	ANT1	Peroxisomal adenine nucleotide transporter 1	2	2	674264
Q06504	NAT3_YEAST	NAT3	N-terminal acetyltransferase B complex catalytic subunit NAT3	2	2	344319
Q06505	IWS1_YEAST	SPN1	Transcription factor SPN1	17	17	2.23004e+06
Q06506	RRP9_YEAST	RRP9	Ribosomal RNA-processing protein 9	11	11	1.14707e+06
Q06508	LOA1_YEAST	LOA1	Lysophosphatidic acid:oleoyl-CoA acyltransferase 1	4	4	676528
Q06510	TAZ_YEAST	TAZ1	Tafazzin	4	4	695157
Q06511	RRP15_YEAST	RRP15	Ribosomal RNA-processing protein 15	3	3	1.59064e+06
Q06512	NOC4_YEAST	NOC4	Nucleolar complex protein 4	5	5	1.05795e+06
Q06522	YP147_YEAST	YPR147C	Lipid droplet-associated triacylglycerol lipase	1	1	20832.4
Q06523	YP148_YEAST	YPR148C	Uncharacterized protein YPR148C	15	15	2.87927e+06
Q06524	SUE1_YEAST	SUE1	Protein SUE1, mitochondrial	1	1	228141
Q06525	URN1_YEAST	URN1	Pre-mRNA-splicing factor URN1	3	3	74115.8
Q06538	CSC1_YEAST	CSC1	Calcium permeable stress-gated cation channel 1	7	7	1.67911e+06
Q06543	GPN3_YEAST	GPN3	GPN-loop GTPase 3	3	3	929256
Q06546	GABPA_HUMAN	GABPA	GA-binding protein alpha chain	5	5	729991
Q06549	CDD_YEAST	CDD1	Cytidine deaminase	3	3	523851
Q06554	IRC20_YEAST	IRC20	Uncharacterized ATP-dependent helicase IRC20	1	1	2349.87
Q06567	MCP2_YEAST	MCP2	ABC1 family protein MCP2	2	2	28276.6
Q06580	MLC2_YEAST	MLC2	Myosin light chain 2	4	4	143786
Q06587	RING1_HUMAN	RING1	E3 ubiquitin-protein ligase RING1	7	4	3.80742e+06
Q06604	BSP1_YEAST	BSP1	Protein BSP1	9	9	2.27679e+06
Q06608	PDXH_YEAST	YPR172W	Pyridoxamine 5'-phosphate oxidase homolog	4	4	774119
Q06616	YP174_YEAST	YPR174C	Nuclear envelope protein YPR174C	3	3	88428
Q06623	HDA3_YEAST	HDA3	HDA1 complex subunit 3	4	4	1.45058e+06
Q06624	RHC31_YEAST	AOS1	DNA damage tolerance protein RHC31	8	8	1.6177e+06
Q06625	GDE_YEAST	GDB1	Glycogen debranching enzyme	36	36	9.22898e+06
Q06628	ATG13_YEAST	ATG13	Autophagy-related protein 13	6	6	151138
Q06629	HDA2_YEAST	HDA2	HDA1 complex subunit 2	8	8	323505
Q06630	MHR1_YEAST	MHR1	Large ribosomal subunit protein mL67	1	1	3195.4
Q06631	BFR2_YEAST	BFR2	Protein BFR2	16	16	3.91307e+06
Q06632	CFT1_YEAST	CFT1	Protein CFT1	12	12	626067
Q06636	GPI11_YEAST	GPI11	Glycosylphosphatidylinositol anchor biosynthesis protein 11	2	2	575883
Q06639	RSC3_YEAST	RSC3	Chromatin structure-remodeling complex protein RSC3	18	18	834154
Q06644	PMT7_YEAST	PMT7	Probable dolichyl-phosphate-mannose--protein mannosyltransferase 7	7	7	344647
Q06651	PIB1_YEAST	PIB1	E3 ubiquitin-protein ligase PIB1	7	7	253656
Q06668	OMS1_YEAST	OMS1	Methyltransferase OMS1, mitochondrial	3	3	588233
Q06671	ATG23_YEAST	ATG23	Autophagy-related protein 23	7	7	474942
Q06672	TSR2_YEAST	TSR2	Pre-rRNA-processing protein TSR2	2	2	553141
Q06673	ECM30_YEAST	ECM30	Protein ECM30	5	5	14689.7
Q06676	YFT2_YEAST	YFT2	Acyl-coenzyme A diphosphatase YFT2	1	1	315052
Q06677	SWA2_YEAST	SWA2	Auxilin-like clathrin uncoating factor SWA2	11	11	645377
Q06678	RM35_YEAST	MRPL35	Large ribosomal subunit protein mL38	5	5	5.77137e+06
Q06679	UTP4_YEAST	UTP4	U3 small nucleolar RNA-associated protein 4	16	16	1.74319e+06
Q06680	CND3_YEAST	YCG1	Condensin complex subunit 3	4	4	99153.3
Q06681	YSP2_YEAST	YSP2	Membrane-anchored lipid-binding protein YSP2	5	5	800910
Q06682	UBX5_YEAST	UBX5	UBX domain-containing protein 5	10	10	1.88839e+06
Q06685	VIP1_YEAST	VIP1	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase	45	45	2.12822e+06
Q06688	SRR1L_YEAST	BER1	SRR1-like protein BER1	4	4	248397
Q06689	YL413_YEAST	YLR413W	Cell membrane protein YLR413W	2	2	83246.3
Q06696	VPS36_YEAST	VPS36	Vacuolar protein-sorting-associated protein 36	1	1	6766.69
Q06697	CDC73_YEAST	CDC73	Cell division control protein 73	9	9	6.29354e+06
Q06698	YL419_YEAST	YLR419W	Putative ATP-dependent RNA helicase YLR419W	16	16	1.98643e+06
Q06704	IMH1_YEAST	IMH1	Golgin IMH1	21	21	1.26696e+06
Q06705	CSR1_YEAST	CSR1	Phosphatidylinositol transfer protein CSR1	14	14	1.38895e+06
Q06706	ELP1_YEAST	IKI3	Elongator complex protein 1	22	22	2.86463e+06
Q06708	VAC14_YEAST	VAC14	Vacuole morphology and inheritance protein 14	15	15	1.47934e+06
Q06709	REH1_YEAST	REH1	Cytoplasmic 60S subunit biogenesis factor REH1	5	5	508469
Q06787	FMR1_HUMAN	FMR1	Synaptic functional regulator FMR1	9	9	1.30215e+06
Q06815	MRL1_YEAST	MRL1	Mannose 6-phosphate receptor-like protein 1	2	2	193835
Q06817	SYG2_YEAST	GRS2	Glycine--tRNA ligase 2	9	9	1.58871e+06
Q06819	DIB1_YEAST	DIB1	Spliceosomal protein DIB1	2	2	561038
Q06828	FMOD_HUMAN	FMOD	Fibromodulin	1	1	85957.7
Q06830	PRDX1_HUMAN	PRDX1	Peroxiredoxin-1	14	11	6.20184e+07
Q06833	NVJ2_YEAST	NVJ2	Nucleus-vacuole junction protein 2	26	26	2.32342e+06
Q06839	YP097_YEAST	YPR097W	PX domain-containing protein YPR097W	16	16	1.47287e+06
Q06891	RAF_YEAST	RAF1	Trans-acting factor D	5	5	3.02819e+06
Q06892	POS5_YEAST	POS5	NADH kinase POS5, mitochondrial	1	1	6187.63
Q06991	PUN1_YEAST	PUN1	Protein PUN1	2	2	1.2691e+07
Q07020	RL18_HUMAN	RPL18	60S ribosomal protein L18	6	6	3.28548e+07
Q07021	C1QBP_HUMAN	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	5	5	2.32702e+07
Q07065	CKAP4_HUMAN	CKAP4	Cytoskeleton-associated protein 4	22	22	3.81953e+07
Q07084	SSK1_YEAST	SSK1	Osmolarity two-component system protein SSK1	3	3	309498
Q07157	ZO1_HUMAN	TJP1	Tight junction protein ZO-1	24	24	3.82862e+06
Q07350	PRP11_YEAST	PRP11	Pre-mRNA-splicing factor PRP11	1	1	7868.66
Q07362	PBP4_YEAST	PBP4	Protein PBP4	7	7	5.83367e+06
Q07379	YD057_YEAST	YDL057W	Putative uncharacterized protein YDL057W	2	2	19178.3
Q07381	TSR1_YEAST	TSR1	Ribosome biogenesis protein TSR1	8	8	1.48523e+06
Q07395	SYO1_YEAST	SYO1	Synchronized import protein 1	5	5	82967.7
