Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57382.raw
P40154	IES2_YEAST	IES2	Ino eighty subunit 2	2	2	49540.4
P40157	VID27_YEAST	VID27	Vacuolar import and degradation protein 27	14	14	2.20983e+06
P40159	YNU8_YEAST	YNL208W	Uncharacterized protein YNL208W	5	5	8.93446e+06
P40160	RIO2_YEAST	RIO2	Serine/threonine-protein kinase RIO2	8	8	399169
P40161	RT106_YEAST	RTT106	Histone chaperone RTT106	8	8	401678
P40164	PP4R3_YEAST	PSY2	Serine/threonine-protein phosphatase 4 regulatory subunit 3	2	2	86604.4
P40165	NNRE_YEAST	NNR1	NAD(P)H-hydrate epimerase	6	6	1.97514e+06
P40168	YNT5_YEAST	YNL195C	Uncharacterized protein YNL195C	2	2	162984
P40169	YNT4_YEAST	YNL194C	Uncharacterized plasma membrane protein YNL194C	2	2	121454
P40185	MMF1_YEAST	MMF1	Protein MMF1, mitochondrial	7	7	4.79828e+07
P40187	PIG2_YEAST	PIG2	GSY2-interacting protein PIG2	5	5	111577
P40188	RGI2_YEAST	RGI2	Respiratory growth induced protein 2	4	4	590528
P40202	CCS1_YEAST	CCS1	Superoxide dismutase 1 copper chaperone	6	6	6.57541e+06
P40207	ERG29_YEAST	ERG29	Ergosterol biosynthesis protein 29	4	4	4.20012e+06
P40208	GID8_YEAST	GID8	Glucose-induced degradation protein 8	5	5	3.68856e+06
P40210	SIP5_YEAST	SIP5	Protein SIP5	8	8	317902
P40212;Q12690	RL13A_YEAST;RL13B_YEAST	RPL13A;RPL13B	Large ribosomal subunit protein eL13B	8	0	1.91887e+08
P40214	FDO1_YEAST	FDO1	Protein FDO1	1	1	1660.72
P40215	NDH1_YEAST	NDE1	External NADH-ubiquinone oxidoreductase 1, mitochondrial	15	14	2.93996e+06
P40217	EIF3I_YEAST	TIF34	Eukaryotic translation initiation factor 3 subunit I	15	15	6.64997e+06
P40218	LDO45_YEAST	LDO45	Lipid droplet organization protein LDO45	4	3	2.56032e+06
P40222	TXLNA_HUMAN	TXLNA	Alpha-taxilin	10	10	2.85342e+06
P40227	TCPZ_HUMAN	CCT6A	T-complex protein 1 subunit zeta	16	11	9.56284e+06
P40260	MEP1_YEAST	MEP1	Ammonium transporter MEP1	2	1	1.21747e+06
P40261	NNMT_HUMAN	NNMT	Nicotinamide N-methyltransferase	7	7	7.32867e+06
P40302	PSA6_YEAST	PRE5	Proteasome subunit alpha type-6	12	12	1.08458e+07
P40303	PSA4_YEAST	PRE6	Proteasome subunit alpha type-4	9	9	9.0621e+06
P40308	TGL3_YEAST	TGL3	Triacylglycerol lipase 3	5	5	287624
P40312	CYB5_YEAST	CYB5	Cytochrome b5	2	2	6.75504e+06
P40317	SOK1_YEAST	SOK1	Protein SOK1	7	7	1.30117e+06
P40318	DOA10_YEAST	SSM4	ERAD-associated E3 ubiquitin-protein ligase DOA10	17	17	3.09892e+06
P40319	ELO3_YEAST	ELO3	Fatty acid elongase 3	3	3	1.96544e+06
P40325	HUA1_YEAST	HUA1	Proline-rich protein HUA1	5	5	2.08306e+06
P40327	PRS4_YEAST	RPT2	26S proteasome regulatory subunit 4 homolog	12	12	5.92031e+06
P40328	TBP6_YEAST	YTA6	Probable 26S proteasome subunit YTA6	3	3	192170
P40335	PEP8_YEAST	PEP8	Carboxypeptidase Y-deficient protein 8	9	9	136853
P40339	RFC4_YEAST	RFC4	Replication factor C subunit 4	6	6	855904
P40340	ATAD2_YEAST	YTA7	ATPase histone chaperone YTA7	13	13	489890
P40341	YTA12_YEAST	YTA12	Mitochondrial respiratory chain complexes assembly protein YTA12	6	6	1.6386e+06
P40343	VPS27_YEAST	VPS27	Vacuolar protein sorting-associated protein 27	15	14	1.24256e+06
P40344	ATG3_YEAST	ATG3	Autophagy-related protein 3	4	4	19625.4
P40345	PDAT_YEAST	LRO1	Phospholipid:diacylglycerol acyltransferase	7	7	247169
P40347	PPAL_YEAST	LTP1	Low molecular weight phosphotyrosine protein phosphatase	3	3	805321
P40348	RFC2_YEAST	RFC2	Replication factor C subunit 2	12	12	1.89898e+06
P40350	ALG5_YEAST	ALG5	Dolichyl-phosphate beta-glucosyltransferase	4	4	174293
P40351	ALG8_YEAST	ALG8	Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase	4	4	1.46189e+06
P40354	NTA1_YEAST	NTA1	Protein N-terminal amidase	6	6	198680
P40356	MED3_YEAST	PGD1	Mediator of RNA polymerase II transcription subunit 3	4	4	206437
P40357	SEC9_YEAST	SEC9	Protein transport protein SEC9	10	10	1.07412e+06
P40358	JEM1_YEAST	JEM1	DnaJ-like chaperone JEM1	1	1	87134.7
P40361	YJH0_YEAST	YJL070C	Inactive deaminase YJL070C	4	4	903599
P40362	UTP18_YEAST	UTP18	U3 small nucleolar RNA-associated protein 18	2	2	148483
P40363	SFGH_YEAST	YJL068C	S-formylglutathione hydrolase	7	7	1.94458e+06
P40364	MPM1_YEAST	MPM1	Mitochondrial peculiar membrane protein 1	6	6	1.11617e+06
P40366	DLS1_YEAST	DLS1	Protein DLS1	1	1	2.39808e+06
P40367	GPI7_YEAST	LAS21	GPI ethanolamine phosphate transferase 2	2	2	1.34942e+06
P40368	NUP82_YEAST	NUP82	Nucleoporin NUP82	9	9	716362
P40395	RIC1_YEAST	RIC1	Guanine nucleotide exchange factor subunit RIC1	1	1	11997.1
P40413	TCPE_YEAST	CCT5	T-complex protein 1 subunit epsilon	23	23	1.81979e+07
P40414	TPM2_YEAST	TPM2	Tropomyosin-2	8	8	4.94607e+06
P40422	RPAB4_YEAST	RPC10	DNA-directed RNA polymerases I, II, and III subunit RPABC4	2	2	1.5491e+06
P40425	PBX2_HUMAN	PBX2	Pre-B-cell leukemia transcription factor 2	2	1	5937.73
P40429	RL13A_HUMAN	RPL13A	60S ribosomal protein L13a	7	4	1.80104e+07
P40433	6P21_YEAST	PFK26	6-phosphofructo-2-kinase 1	18	18	909702
P40452	COA1_YEAST	COA1	Cytochrome c oxidase assembly factor 1	2	2	336399
P40453	UBP7_YEAST	UBP7	Ubiquitin carboxyl-terminal hydrolase 7	3	3	1.16093e+06
P40454	PTPA1_YEAST	RRD1	Serine/threonine-protein phosphatase 2A activator 1	4	4	140843
P40457	MLP2_YEAST	MLP2	Protein MLP2	23	23	6.05706e+06
P40459	PANC_YEAST	PAN6	Pantoate--beta-alanine ligase	7	7	1.41928e+06
P40460	NDC80_YEAST	NDC80	Kinetochore protein NDC80	3	3	919377
P40462	TM108_YEAST	TMA108	Protein TMA108	19	19	2.1859e+06
P40463	VHS2_YEAST	VHS2	Protein VHS2	7	7	650497
P40466	FKH1_YEAST	FKH1	Fork head protein homolog 1	2	2	7282.52
P40467	ASG1_YEAST	ASG1	Activator of stress genes 1	8	8	214975
P40468	TAO3_YEAST	TAO3	Cell morphogenesis protein PAG1	10	10	675570
P40469	MET18_YEAST	MET18	DNA repair/transcription protein MET18/MMS19	10	10	391689
P40470	RRT14_YEAST	RRT14	Regulator of rDNA transcription protein 14	1	1	14402
P40471	AYR1_YEAST	AYR1	NADPH-dependent 1-acyldihydroxyacetone phosphate reductase	9	9	3.18339e+06
P40472	SIM1_YEAST	SIM1	Probable secreted beta-glucosidase SIM1	2	1	19441.7
P40474	QDR2_YEAST	QDR2	Quinidine resistance protein 2	3	3	3.34544e+06
P40477	NU159_YEAST	NUP159	Nucleoporin NUP159	34	34	1.33042e+07
P40478	VDAC2_YEAST	POR2	Mitochondrial outer membrane protein porin 2	2	2	6450.2
P40480	HOS4_YEAST	HOS4	Protein HOS4	4	4	456135
P40481	HPM1_YEAST	HPM1	Histidine protein methyltransferase 1	4	4	1.11814e+06
P40482	SEC24_YEAST	SEC24	Protein transport protein SEC24	31	30	4.90475e+06
P40483	YIK8_YEAST	YIL108W	Putative zinc metalloproteinase YIL108W	14	14	813613
P40484	MOB1_YEAST	MOB1	DBF2 kinase activator protein MOB1	8	8	406719
P40485	SLM1_YEAST	SLM1	Phosphatidylinositol 4,5-bisphosphate-binding protein SLM1	5	5	588347
P40486	SHQ1_YEAST	SHQ1	Protein SHQ1	4	4	65990.2
P40487	DPH1_YEAST	DPH1	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1	1	1	92615.1
P40489	XBP1_YEAST	XBP1	Transcriptional repressor XBP1	1	1	3493.75
P40492	FYV10_YEAST	FYV10	Protein FYV10	4	4	1.28154e+06
P40493	BMT5_YEAST	BMT5	25S rRNA (uridine(2634)-N(3))-methyltransferase	1	1	6249.9
P40494	PRK1_YEAST	PRK1	Actin-regulating kinase PRK1	9	8	296965
P40495	LYS12_YEAST	LYS12	Homoisocitrate dehydrogenase, mitochondrial	16	16	8.8752e+06
P40496	RT25_YEAST	RSM25	Small ribosomal subunit protein mS23	4	4	143182
P40498	UTP25_YEAST	UTP25	U3 small nucleolar RNA-associated protein 25	10	10	224628
P40499	ICE2_YEAST	ICE2	Protein ICE2	3	3	15254.6
P40501	AVT7_YEAST	AVT7	Vacuolar amino acid transporter 7	4	4	2.17347e+06
P40506	PPCS_YEAST	CAB2	Phosphopantothenate--cysteine ligase CAB2	7	7	1.71747e+06
P40507	AIR1_YEAST	AIR1	Protein AIR1	1	1	8622.11
P40509	COPE_YEAST	SEC28	Coatomer subunit epsilon	3	3	4.6263e+06
P40510	SER33_YEAST	SER33	D-3-phosphoglycerate dehydrogenase 2	6	6	2.36135e+06
P40513	MAM33_YEAST	MAM33	Mitochondrial acidic protein MAM33	4	4	3.05742e+07
P40515	FIS1_YEAST	FIS1	Mitochondrial fission 1 protein	7	7	1.86363e+06
P40516	EFM4_YEAST	EFM4	Protein-lysine N-methyltransferase EFM4	2	2	756878
P40517	YRB2_YEAST	YRB2	Ran-specific GTPase-activating protein 2	12	12	1.22005e+06
P40518	ARPC5_YEAST	ARC15	Actin-related protein 2/3 complex subunit 5	6	6	8.08023e+06
P40522	VHR1_YEAST	VHR1	Transcription factor VHR1	2	2	252105
P40523	YIF5_YEAST	YIL055C	Uncharacterized protein YIL055C	4	4	144300
P40525;P87262	RL34A_YEAST;RL34B_YEAST	RPL34A;RPL34B	Large ribosomal subunit protein eL34B	4	0	2.9991e+07
P40527	ATC7_YEAST	NEO1	Phospholipid-transporting ATPase NEO1	11	10	701591
P40528	SYG1_YEAST	SYG1	Protein SYG1	4	4	95149.5
P40529	AGE2_YEAST	AGE2	ADP-ribosylation factor GTPase-activating protein effector protein 2	9	9	1.07202e+06
P40531	GVP36_YEAST	GVP36	Protein GVP36	12	12	1.32665e+07
P40532	APQ12_YEAST	APQ12	Nuclear membrane organization protein APQ12	1	1	141994
P40533	TED1_YEAST	TED1	Protein TED1	10	10	3.36395e+06
P40535	ACA2_YEAST	CST6	ATF/CREB activator 2	9	9	596023
P40540	EMC5_YEAST	EMC5	ER membrane protein complex subunit 5	3	3	2.03079e+06
P40541	SCC3_YEAST	IRR1	Cohesin subunit SCC3	8	8	1.11659e+06
P40545	HIS4_YEAST	HIS6	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	7	7	2.99604e+06
P40547	VID28_YEAST	VID28	Vacuolar import and degradation protein 28	4	4	155045
P40548	SNL1_YEAST	SNL1	HSP70 co-chaperone SNL1	4	4	830329
P40549	MNT3_YEAST	MNT3	Alpha-1,3-mannosyltransferase MNT3	1	1	49466.8
P40553	DOT5_YEAST	DOT5	Peroxiredoxin DOT5	10	10	2.63172e+06
P40555	PSMD9_YEAST	NAS2	Probable 26S proteasome regulatory subunit p27	2	2	1.29056e+06
P40557	EPS1_YEAST	EPS1	ER-retained PMA1-suppressing protein 1	17	17	806154
P40558	CFD1_YEAST	CFD1	Cytosolic Fe-S cluster assembly factor CFD1	4	4	9543.12
P40559	INP51_YEAST	INP51	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase INP51	2	2	209562
P40561	SGN1_YEAST	SGN1	RNA-binding protein SGN1	7	7	772292
P40563	AIM21_YEAST	AIM21	Altered inheritance of mitochondria protein 21	18	18	1.0901e+06
P40564	DJP1_YEAST	DJP1	DnaJ-like protein 1	14	14	585386
P40565	IST3_YEAST	IST3	U2 snRNP component IST3	1	1	4851.93
P40566	EGH1_YEAST	EGH1	Ergosteryl-beta-glucosidase	2	2	27168.1
P40567	MSL1_YEAST	MSL1	U2 small nuclear ribonucleoprotein B''	2	2	36259.6
P40568	DSN1_YEAST	DSN1	Kinetochore-associated protein DSN1	1	1	33351.2
P40576	INA22_YEAST	INA22	Inner membrane assembly complex subunit 22	2	2	160254
P40579	YIV5_YEAST	YIR035C	Uncharacterized oxidoreductase YIR035C	4	4	401054
P40580	BZRD_YEAST	IRC24	Benzil reductase ((S)-benzoin forming) IRC24	11	11	3.78731e+06
P40581	GPX3_YEAST	HYR1	Glutathione peroxidase-like peroxiredoxin HYR1	3	3	6.94133e+06
P40582	GST1_YEAST	GTT1	Glutathione S-transferase 1	6	6	6.02317e+06
P40692	MLH1_HUMAN	MLH1	DNA mismatch repair protein Mlh1	6	6	113335
P40693	RLP7_YEAST	RLP7	Ribosome biogenesis protein RLP7	7	6	1.43555e+06
P40763	STAT3_HUMAN	STAT3	Signal transducer and activator of transcription 3	13	13	345117
P40818	UBP8_HUMAN	USP8	Ubiquitin carboxyl-terminal hydrolase 8	6	6	376621
P40825	SYA_YEAST	ALA1	Alanine--tRNA ligase, mitochondrial	49	49	1.00459e+07
P40850	MKT1_YEAST	MKT1	Post-transcriptional regulator MKT1	2	2	9025.9
P40855	PEX19_HUMAN	PEX19	Peroxisomal biogenesis factor 19	7	7	542949
P40856	SA185_YEAST	SAP185	SIT4-associating protein SAP185	5	5	504150
P40857	HACD_YEAST	PHS1	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase PHS1	2	2	1.22896e+06
P40893	REE1_YEAST	REE1	Regulation of enolase protein 1	9	9	2.48693e+06
P40925	MDHC_HUMAN	MDH1	Malate dehydrogenase, cytoplasmic	9	9	1.9438e+07
P40926	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial	16	16	1.37162e+07
P40937	RFC5_HUMAN	RFC5	Replication factor C subunit 5	11	11	1.13816e+06
P40938	RFC3_HUMAN	RFC3	Replication factor C subunit 3	12	12	1.16495e+07
P40939	ECHA_HUMAN	HADHA	Trifunctional enzyme subunit alpha, mitochondrial	25	25	6.39195e+06
P40955	CHS6_YEAST	CHS6	Chitin biosynthesis protein CHS6	1	1	79642.6
P40956	GTS1_YEAST	GTS1	Protein GTS1	11	11	1.31346e+06
P40957	MAD1_YEAST	MAD1	Spindle assembly checkpoint component MAD1	11	11	3.66896e+06
P40958	MAD2_YEAST	MAD2	Mitotic spindle checkpoint component MAD2	6	6	658899
P40959	MVP1_YEAST	MVP1	Sorting nexin MVP1	9	9	554094
P40961	PHB1_YEAST	PHB1	Prohibitin-1	8	8	3.89767e+06
P40962	RTS2_YEAST	RTS2	Zinc finger protein RTS2	1	1	8019.1
P40968	PRP17_YEAST	CDC40	Pre-mRNA-processing factor 17	1	1	9515.1
P40969	CBF3B_YEAST	CEP3	Centromere DNA-binding protein complex CBF3 subunit B	2	2	1.98647e+06
P40970	LCB2_YEAST	LCB2	Serine palmitoyltransferase 2	16	16	2.34045e+06
P40986	CDC1_YEAST	CDC1	Cell division control protein 1	6	6	496185
P40989	FKS2_YEAST	GSC2	1,3-beta-glucan synthase component GSC2	34	15	5.32574e+06
P40991	NOP2_YEAST	NOP2	25S rRNA (cytosine(2870)-C(5))-methyltransferase	16	16	5.31822e+06
P40994	ARF3_YEAST	ARF3	ADP-ribosylation factor 3	4	4	791348
P41056	RL33B_YEAST	RPL33B	Large ribosomal subunit protein eL33B	1	1	1.14879e+07
P41057	RS29A_YEAST	RPS29A	Small ribosomal subunit protein uS14A	4	3	3.19167e+07
P41058	RS29B_YEAST	RPS29B	Small ribosomal subunit protein uS14B	3	3	3.29332e+07
P41091	IF2G_HUMAN	EIF2S3	Eukaryotic translation initiation factor 2 subunit 3	18	4	1.07712e+07
P41134	ID1_HUMAN	ID1	DNA-binding protein inhibitor ID-1	1	1	2736.99
P41208	CETN2_HUMAN	CETN2	Centrin-2	1	0	126920
P41214	EIF2D_HUMAN	EIF2D	Eukaryotic translation initiation factor 2D	9	9	6.13851e+06
P41221	WNT5A_HUMAN	WNT5A	Protein Wnt-5a	2	1	311589
P41223	BUD31_HUMAN	BUD31	Protein BUD31 homolog	4	4	776602
P41227	NAA10_HUMAN	NAA10	N-alpha-acetyltransferase 10	10	7	1.19628e+06
P41229	KDM5C_HUMAN	KDM5C	Lysine-specific demethylase 5C	1	1	4298.48
P41236	IPP2_HUMAN	PPP1R2	Protein phosphatase inhibitor 2	4	1	4.51707e+06
P41240	CSK_HUMAN	CSK	Tyrosine-protein kinase CSK	7	7	743529
P41250	GARS_HUMAN	GARS1	Glycine--tRNA ligase	17	17	6.00592e+06
P41252	SYIC_HUMAN	IARS1	Isoleucine--tRNA ligase, cytoplasmic	33	33	4.66896e+06
P41277	GPP1_YEAST	GPP1	Glycerol-1-phosphate phosphohydrolase 1	7	7	1.26658e+08
P41318	LST8_YEAST	LST8	Target of rapamycin complex subunit LST8	5	5	716138
P41338	ERG10_YEAST	ERG10	Acetyl-CoA acetyltransferase	15	15	1.69839e+07
P41543	OST1_YEAST	OST1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	5	5	3.47737e+06
P41544	SYS1_YEAST	SYS1	Protein SYS1	1	1	49061.2
P41696	AZF1_YEAST	AZF1	Transcription factor AZF1	7	7	82147.5
P41697	BUD6_YEAST	BUD6	Bud site selection protein 6	13	13	1.00712e+07
P41733	CDC91_YEAST	GAB1	GPI transamidase component GAB1	2	2	169605
P41734	IAH1_YEAST	IAH1	Isoamyl acetate-hydrolyzing esterase	6	6	1.35941e+06
P41743	KPCI_HUMAN	PRKCI	Protein kinase C iota type	5	4	783407
P41800	MMM1_YEAST	MMM1	Maintenance of mitochondrial morphology protein 1	2	2	981093
P41805	RL10_YEAST	RPL10	Large ribosomal subunit protein uL16	8	7	8.6836e+07
P41807	VATH_YEAST	VMA13	V-type proton ATPase subunit H	17	17	1.12851e+07
P41810	COPB_YEAST	SEC26	Coatomer subunit beta	27	27	8.94575e+06
P41811	COPB2_YEAST	SEC27	Coatomer subunit beta'	27	27	1.01359e+07
P41812	POP1_YEAST	POP1	Ribonucleases P/MRP protein subunit POP1	5	5	752397
P41813	FKH2_YEAST	FKH2	Fork head protein homolog 2	1	1	2.33389e+06
P41814	TRM6_YEAST	GCD10	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	4	4	2.19827e+06
P41818	GLC8_YEAST	GLC8	Protein GLC8	9	9	2.86882e+06
P41819	DIM1_YEAST	DIM1	Dimethyladenosine transferase	6	6	647658
P41832	BNI1_YEAST	BNI1	Protein BNI1	16	16	1.12836e+06
P41835	THI6_YEAST	THI6	Thiamine biosynthetic bifunctional enzyme	2	2	917786
P41895	T2FA_YEAST	TFG1	Transcription initiation factor IIF subunit alpha	18	18	1.17189e+06
P41896	T2FB_YEAST	TFG2	Transcription initiation factor IIF subunit beta	5	5	325478
P41903	PTE1_YEAST	TES1	Peroxisomal acyl-coenzyme A thioester hydrolase 1	4	4	748739
P41910	MAF1_YEAST	MAF1	Repressor of RNA polymerase III transcription MAF1	6	6	443771
P41911	GPD2_YEAST	GPD2	Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial	10	10	4.58723e+06
P41920	YRB1_YEAST	YRB1	Ran-specific GTPase-activating protein 1	4	4	7.60314e+06
P41921	GSHR_YEAST	GLR1	Glutathione reductase	15	15	1.58143e+07
P41940	MPG1_YEAST	PSA1	Mannose-1-phosphate guanyltransferase	16	16	5.63856e+07
P42025	ACTY_HUMAN	ACTR1B	Beta-centractin	2	2	122153
P42073	REF2_YEAST	REF2	RNA end formation protein 2	3	3	60874
P42126	ECI1_HUMAN	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	6	6	2.93501e+07
P42166	LAP2A_HUMAN	TMPO	Lamina-associated polypeptide 2, isoform alpha	20	20	6.07018e+06
P42167	LAP2B_HUMAN	TMPO	Lamina-associated polypeptide 2, isoforms beta/gamma	7	7	2.96735e+06
P42224	STAT1_HUMAN	STAT1	Signal transducer and activator of transcription 1-alpha/beta	19	19	1.14407e+06
P42226	STAT6_HUMAN	STAT6	Signal transducer and activator of transcription 6	8	8	1.2355e+06
P42285	MTREX_HUMAN	MTREX	Exosome RNA helicase MTR4	14	14	1.69757e+06
P42330	AK1C3_HUMAN	AKR1C3	Aldo-keto reductase family 1 member C3	13	6	1.01346e+07
P42345	MTOR_HUMAN	MTOR	Serine/threonine-protein kinase mTOR	13	13	208056
P42356	PI4KA_HUMAN	PI4KA	Phosphatidylinositol 4-kinase alpha	4	3	158027
P42566	EPS15_HUMAN	EPS15	Epidermal growth factor receptor substrate 15	6	6	6.26969e+06
P42574	CASP3_HUMAN	CASP3	Caspase-3	3	3	5.69023e+06
P42677	RS27_HUMAN	RPS27	40S ribosomal protein S27	3	1	1.70396e+07
P42684	ABL2_HUMAN	ABL2	Tyrosine-protein kinase ABL2	2	2	135980
P42695	CNDD3_HUMAN	NCAPD3	Condensin-2 complex subunit D3	5	5	110460
P42696	RBM34_HUMAN	RBM34	RNA-binding protein 34	7	7	125763
P42704	LPPRC_HUMAN	LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial	52	51	3.02785e+07
P42765	THIM_HUMAN	ACAA2	3-ketoacyl-CoA thiolase, mitochondrial	16	16	1.54647e+07
P42766	RL35_HUMAN	RPL35	60S ribosomal protein L35	1	1	3.29975e+07
P42771	CDN2A_HUMAN	CDKN2A	Cyclin-dependent kinase inhibitor 2A	5	3	5.4136e+06
P42785	PCP_HUMAN	PRCP	Lysosomal Pro-X carboxypeptidase	3	3	101330
P42826	XKS1_YEAST	XKS1	Xylulose kinase	14	14	868107
P42838	LEM3_YEAST	LEM3	Phospholipid-transporting ATPase accessory subunit LEM3	9	9	3.4652e+06
P42839	VNX1_YEAST	VNX1	Low affinity vacuolar monovalent cation/H(+) antiporter	3	3	197059
P42840	YN60_YEAST	YNL320W	Uncharacterized membrane protein YNL320W	4	4	361798
P42841	PFS2_YEAST	PFS2	Polyadenylation factor subunit 2	1	1	332357
P42842	EMW1_YEAST	EMW1	Essential for maintenance of the cell wall protein 1	14	14	1.50969e+06
P42843	SKP2_YEAST	SKP2	F-box protein SKP2	2	2	7095.63
P42844	ZIM17_YEAST	ZIM17	Mitochondrial protein import protein ZIM17	2	2	245394
P42846	KRI1_YEAST	KRI1	Protein KRI1	13	13	3.72173e+06
P42892	ECE1_HUMAN	ECE1	Endothelin-converting enzyme 1	2	2	1.28299e+06
P42934	PMT6_YEAST	PMT6	Dolichyl-phosphate-mannose--protein mannosyltransferase 6	5	5	990128
P42935	ELP2_YEAST	ELP2	Elongator complex protein 2	17	17	540776
P42936	YG4D_YEAST	YGR201C	Putative elongation factor 1 gamma homolog	4	4	133583
P42937	YCH1_YEAST	YCH1	CDC25-like phosphatase YCH1	2	2	385373
P42938	TDA10_YEAST	TDA10	Probable ATP-dependent kinase TDA10	6	6	1.65142e+07
P42940	ETFB_YEAST	CIR1	Probable electron transfer flavoprotein subunit beta	8	8	6.02731e+06
P42941	SERB_YEAST	SER2	Phosphoserine phosphatase	7	7	2.43796e+06
P42942	YG4I_YEAST	YGR210C	Uncharacterized GTP-binding protein YGR210C	7	7	1.25629e+06
P42943	TCPH_YEAST	CCT7	T-complex protein 1 subunit eta	20	20	9.73769e+06
P42945	UTP10_YEAST	UTP10	U3 small nucleolar RNA-associated protein 10	31	31	1.0526e+06
P42949	TIM16_YEAST	PAM16	Mitochondrial import inner membrane translocase subunit TIM16	3	3	501789
P43007	SATT_HUMAN	SLC1A4	Neutral amino acid transporter A	3	3	211562
P43034	LIS1_HUMAN	PAFAH1B1	Platelet-activating factor acetylhydrolase IB subunit alpha	15	15	4.0603e+06
P43121	MUC18_HUMAN	MCAM	Cell surface glycoprotein MUC18	9	9	745364
P43123	UAP1_YEAST	QRI1	UDP-N-acetylglucosamine pyrophosphorylase	19	19	3.82001e+06
P43132	BRE2_YEAST	BRE2	COMPASS component BRE2	3	3	10639.9
P43243	MATR3_HUMAN	MATR3	Matrin-3	27	27	1.4126e+07
P43246	MSH2_HUMAN	MSH2	DNA mismatch repair protein Msh2	22	22	5.17163e+06
P43304	GPDM_HUMAN	GPD2	Glycerol-3-phosphate dehydrogenase, mitochondrial	17	17	4.1072e+06
P43307	SSRA_HUMAN	SSR1	Translocon-associated protein subunit alpha	4	4	7.05033e+06
P43321	SMD3_YEAST	SMD3	Small nuclear ribonucleoprotein Sm D3	3	3	1.32308e+06
P43353	AL3B1_HUMAN	ALDH3B1	Aldehyde dehydrogenase family 3 member B1	5	4	69965.7
P43378	PTN9_HUMAN	PTPN9	Tyrosine-protein phosphatase non-receptor type 9	4	4	52909.1
P43487	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein	5	5	1.18952e+07
P43490	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	22	22	4.78778e+06
P43535	GCN20_YEAST	GCN20	Protein GCN20	24	24	3.42561e+07
P43554	SWP82_YEAST	SWP82	SWI/SNF global transcription activator complex subunit SWP82	1	1	101332
P43555	EMP47_YEAST	EMP47	Protein EMP47	15	15	2.09569e+06
P43556	RGD2_YEAST	RGD2	Rho-GTPase-activating protein RGD2	7	7	951334
P43558	OTU1_YEAST	OTU1	Ubiquitin thioesterase OTU1	6	5	1.48935e+06
P43560	LAM5_YEAST	LAM5	Membrane-anchored lipid-binding protein LAM5	11	11	1.26487e+06
P43561	FET5_YEAST	FET5	Iron transport multicopper oxidase FET5	10	10	869140
P43563	MOB2_YEAST	MOB2	CBK1 kinase activator protein MOB2	3	3	141510
P43564	MIL1_YEAST	MIL1	Probable lipase MIL1	2	2	157163
P43565	RIM15_YEAST	RIM15	Serine/threonine-protein kinase RIM15	4	4	705422
P43567	AGX1_YEAST	AGX1	Alanine--glyoxylate aminotransferase 1	1	1	5425.18
P43568	CAK1_YEAST	CAK1	Serine/threonine-protein kinase CAK1	3	3	217188
P43569	CAF16_YEAST	CAF16	CCR4-associated factor 16	5	5	772402
P43572	EPL1_YEAST	EPL1	Enhancer of polycomb-like protein 1	1	1	363021
P43573	BUD27_YEAST	BUD27	Bud site selection protein 27	4	4	79486.1
P43574	GAT1_YEAST	GAT1	Transcriptional regulatory protein GAT1	5	5	70696.9
P43577	GNA1_YEAST	GNA1	Glucosamine 6-phosphate N-acetyltransferase	9	9	2.61087e+06
P43579	IES1_YEAST	IES1	Ino eighty subunit 1	5	5	1.05045e+06
P43582	WWM1_YEAST	WWM1	WW domain-containing protein WWM1	4	4	7.93524e+06
P43583	BLM10_YEAST	BLM10	Proteasome activator BLM10	23	23	700513
P43585	VTC2_YEAST	VTC2	Vacuolar transporter chaperone complex subunit 2	30	28	3.4323e+06
P43586	LOC1_YEAST	LOC1	60S ribosomal subunit assembly/export protein LOC1	4	4	2.42636e+06
P43587	YPI1_YEAST	YPI1	Type 1 phosphatases regulator YPI1	3	3	1.04992e+06
P43588	RPN11_YEAST	RPN11	Ubiquitin carboxyl-terminal hydrolase RPN11	13	11	7.14332e+06
P43589	SAD1_YEAST	SAD1	Pre-mRNA-splicing factor SAD1	6	6	561341
P43590	YFH6_YEAST	YFR006W	Uncharacterized peptidase YFR006W	10	10	2.80589e+06
P43591	YFH7_YEAST	YFH7	ATP-dependent kinase YFH7	7	7	354993
P43592	FAR7_YEAST	FAR7	Factor arrest protein 7	2	2	158141
