Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57389.raw
P99999	CYC_HUMAN	CYCS	Cytochrome c	2	2	8.72448e+06
Q00055	GPD1_YEAST	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1	6	6	2.97973e+07
Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	5	5	1.70238e+06
Q00169	PIPNA_HUMAN	PITPNA	Phosphatidylinositol transfer protein alpha isoform	5	5	1.10387e+06
Q00245	RHO3_YEAST	RHO3	GTP-binding protein RHO3	6	6	2.37284e+06
Q00246	RHO4_YEAST	RHO4	GTP-binding protein RHO4	2	2	10409.5
Q00266	METK1_HUMAN	MAT1A	S-adenosylmethionine synthase isoform type-1	3	3	183328
Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	8	8	2.05247e+07
Q00341	VIGLN_HUMAN	HDLBP	Vigilin	31	31	1.63569e+06
Q00362	2ABA_YEAST	CDC55	Protein phosphatase PP2A regulatory subunit B	10	10	1.30465e+06
Q00381	AP2S_YEAST	APS2	AP-2 complex subunit sigma	2	2	466168
Q00402	NUM1_YEAST	NUM1	Nuclear migration protein NUM1	51	51	5.18699e+06
Q00403	TF2B_HUMAN	GTF2B	Transcription initiation factor IIB	5	5	3.52512e+07
Q00416	SEN1_YEAST	SEN1	Helicase SEN1	5	5	20172.2
Q00534	CDK6_HUMAN	CDK6	Cyclin-dependent kinase 6	3	3	60172.4
Q00535	CDK5_HUMAN	CDK5	Cyclin-dependent-like kinase 5	7	7	789028
Q00536	CDK16_HUMAN	CDK16	Cyclin-dependent kinase 16	5	2	1.00133e+06
Q00539	NAM8_YEAST	NAM8	Protein NAM8	1	1	2685.44
Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha	3	3	1.76063e+06
Q00578	RAD25_YEAST	SSL2	General transcription and DNA repair factor IIH helicase subunit XPB	5	4	80337.7
Q00582	RAGAB_YEAST	GTR1	GTP-binding protein GTR1	1	1	115762
Q00587	BORG5_HUMAN	CDC42EP1	Cdc42 effector protein 1	5	5	394581
Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	46	34	2.05163e+07
Q00613	HSF1_HUMAN	HSF1	Heat shock factor protein 1	1	1	67968.5
Q00618	PGTA_YEAST	BET4	Geranylgeranyl transferase type-2 subunit alpha	5	5	2.1941e+06
Q00653	NFKB2_HUMAN	NFKB2	Nuclear factor NF-kappa-B p100 subunit	20	20	713364
Q00684	CDC14_YEAST	CDC14	Tyrosine-protein phosphatase CDC14	8	8	1.37622e+06
Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3	7	7	5.22986e+06
Q00711	SDHA_YEAST	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	6	5	559753
Q00723	PRP38_YEAST	PRP38	Pre-mRNA-splicing factor 38	1	1	9746.58
Q00764	TPS1_YEAST	TPS1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit	11	11	2.42343e+07
Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	3	3	3.40592e+06
Q00772	SLT2_YEAST	SLT2	Mitogen-activated protein kinase SLT2/MPK1	9	9	2.73092e+06
Q00776	AP1M1_YEAST	APM1	AP-1 complex subunit mu-1-I	4	4	1.53887e+06
Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	9	9	4.58286e+06
Q00816	REG1_YEAST	REG1	Resistance to glucose repression protein 1	20	20	1.37513e+06
Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	19	19	3.25615e+07
Q00916	RU17_YEAST	SNP1	U1 small nuclear ribonucleoprotein 70 kDa homolog	1	1	7519.75
Q00955	ACAC_YEAST	ACC1	Acetyl-CoA carboxylase	82	78	8.13223e+07
Q01080	RPA49_YEAST	RPA49	DNA-directed RNA polymerase I subunit RPA49	8	8	1.73008e+06
Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	84	78	1.49805e+07
Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR	7	4	1.19347e+06
Q01105	SET_HUMAN	SET	Protein SET	6	3	4.19701e+07
Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2	4	2	2.68006e+07
Q01159	MCE1_YEAST	CEG1	mRNA-capping enzyme subunit alpha	12	12	1.14496e+06
Q01217	ARG56_YEAST	ARG5,6	Protein ARG5,6, mitochondrial	3	3	174497
Q01329	PTA1_YEAST	PTA1	Pre-tRNA-processing protein PTA1	12	12	834923
Q01389	BCK1_YEAST	BCK1	Serine/threonine-protein kinase BCK1/SLK1/SSP31	2	2	5063.89
Q01415	GALK2_HUMAN	GALK2	N-acetylgalactosamine kinase	5	5	1.06851e+07
Q01433	AMPD2_HUMAN	AMPD2	AMP deaminase 2	13	13	1.91064e+06
Q01448	HPC2_YEAST	HPC2	Histone promoter control protein 2	4	4	47878.1
Q01454	CTF4_YEAST	CTF4	DNA polymerase alpha-binding protein	14	14	477796
Q01469	FABP5_HUMAN	FABP5	Fatty acid-binding protein 5	9	8	1.12039e+06
Q01476	UBP2_YEAST	UBP2	Ubiquitin carboxyl-terminal hydrolase 2	27	27	1.60736e+07
Q01477	UBP3_YEAST	UBP3	Ubiquitin carboxyl-terminal hydrolase 3	19	19	2.8287e+06
Q01518	CAP1_HUMAN	CAP1	Adenylyl cyclase-associated protein 1	13	13	4.34419e+06
Q01519	COX12_YEAST	COX12	Cytochrome c oxidase subunit 12, mitochondrial	2	2	235584
Q01532	BLH1_YEAST	LAP3	Cysteine proteinase 1, mitochondrial	12	12	6.14201e+06
Q01560	NOP3_YEAST	NPL3	Serine/arginine (SR)-type shuttling mRNA binding protein NPL3	5	5	9.91457e+06
Q01574	ACS1_YEAST	ACS1	Acetyl-coenzyme A synthetase 1	12	12	2.89014e+06
Q01581	HMCS1_HUMAN	HMGCS1	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	2	2	56253.6
Q01590	SED5_YEAST	SED5	Integral membrane protein SED5	6	6	425363
Q01628	IFM3_HUMAN	IFITM3	Interferon-induced transmembrane protein 3	2	1	1.64119e+06
Q01650	LAT1_HUMAN	SLC7A5	Large neutral amino acids transporter small subunit 1	5	5	1.45906e+07
Q01658	NC2B_HUMAN	DR1	Protein Dr1	1	1	263324
Q01662	MAP1_YEAST	MAP1	Methionine aminopeptidase 1	11	11	7.33088e+06
Q01722	GCR2_YEAST	GCR2	Glycolytic genes transcriptional activator GCR2	5	5	121990
Q01780	EXOSX_HUMAN	EXOSC10	Exosome component 10	17	17	906016
Q01802	AATM_YEAST	AAT1	Aspartate aminotransferase, mitochondrial	7	7	147623
Q01813	PFKAP_HUMAN	PFKP	ATP-dependent 6-phosphofructokinase, platelet type	16	14	3.05393e+06
Q01831	XPC_HUMAN	XPC	DNA repair protein complementing XP-C cells	4	4	168772
Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS	6	6	4.51436e+06
Q01852	TIM44_YEAST	TIM44	Mitochondrial import inner membrane translocase subunit TIM44	12	12	1.5755e+06
Q01855	RS15_YEAST	RPS15	Small ribosomal subunit protein uS19	3	3	2.48621e+08
Q01896	ATN2_YEAST	ENA2	Sodium/potassium exporting P-type ATPase 2	1	0	11643.5
Q01919	KIN4_YEAST	KIN4	Serine/threonine-protein kinase KIN4	3	3	13813.3
Q01939	PRS8_YEAST	RPT6	26S proteasome regulatory subunit 8 homolog	14	13	6.57578e+06
Q01968	OCRL_HUMAN	OCRL	Inositol polyphosphate 5-phosphatase OCRL	11	11	214482
Q01970	PLCB3_HUMAN	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	9	9	2.35965e+06
Q01976	ADPP_YEAST	YSA1	ADP-ribose pyrophosphatase	2	2	1.7183e+06
Q02040	AK17A_HUMAN	AKAP17A	A-kinase anchor protein 17A	4	4	64812.2
Q02046	MTD1_YEAST	MTD1	Methylenetetrahydrofolate dehydrogenase [NAD(+)]	13	13	3.70399e+06
Q02086	SP2_HUMAN	SP2	Transcription factor Sp2	2	2	4038.2
Q02100	SKO1_YEAST	SKO1	CRE-binding bZIP protein SKO1	5	5	352404
Q02127	PYRD_HUMAN	DHODH	Dihydroorotate dehydrogenase (quinone), mitochondrial	6	6	571706
Q02159	UBC7_YEAST	UBC7	Ubiquitin-conjugating enzyme E2 7	2	2	1.37353e+06
Q02196	KAPS_YEAST	MET14	Adenylyl-sulfate kinase	1	1	1.42645e+06
Q02197	NAA35_YEAST	MAK10	N-alpha-acetyltransferase 35, NatC auxiliary subunit	1	1	169940
Q02199	NUP49_YEAST	NUP49	Nucleoporin NUP49/NSP49	3	3	616421
Q02201	OSH6_YEAST	OSH6	Oxysterol-binding protein homolog 6	11	11	1.33525e+06
Q02204	RM13_YEAST	MRPL13	Large ribosomal subunit protein mL50	1	1	44831.5
Q02205	MEH1_YEAST	MEH1	Protein MEH1	3	3	1.9527e+06
Q02206	RSC4_YEAST	RSC4	Chromatin structure-remodeling complex subunit RSC4	12	12	1.80186e+06
Q02207	FOX2_YEAST	FOX2	Peroxisomal hydratase-dehydrogenase-epimerase	2	2	253422
Q02208	TOF2_YEAST	TOF2	Topoisomerase 1-associated factor 2	2	2	11222.7
Q02218	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	28	20	2.42498e+06
Q02241	KIF23_HUMAN	KIF23	Kinesin-like protein KIF23	11	11	1.82168e+06
Q02252	MMSA_HUMAN	ALDH6A1	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	9	9	211034
Q02256	PVH1_YEAST	YVH1	Tyrosine-protein phosphatase YVH1	5	5	134365
Q02260	SMD1_YEAST	SMD1	Small nuclear ribonucleoprotein Sm D1	2	2	688804
Q02326	RL6A_YEAST	RPL6A	Large ribosomal subunit protein eL6A	5	5	3.71017e+07
Q02336	ADA2_YEAST	ADA2	Transcriptional adapter 2	1	1	3681.8
Q02354	UTP6_YEAST	UTP6	U3 small nucleolar RNA-associated protein 6	6	6	308492
Q02388	CO7A1_HUMAN	COL7A1	Collagen alpha-1(VII) chain	19	19	6.99104e+06
Q02447	SP3_HUMAN	SP3	Transcription factor Sp3	1	1	7290.69
Q02455	MLP1_YEAST	MLP1	Protein MLP1	38	38	2.10523e+06
Q02457	TBF1_YEAST	TBF1	Protein TBF1	7	7	477175
Q02486	ABF2_YEAST	ABF2	ARS-binding factor 2, mitochondrial	7	7	7.54581e+06
Q02516	HAP5_YEAST	HAP5	Transcriptional activator HAP5	1	1	151204
Q02543	RL18A_HUMAN	RPL18A	60S ribosomal protein L18a	9	9	1.05633e+07
Q02554	CUS1_YEAST	CUS1	Cold sensitive U2 snRNA suppressor 1	5	5	119454
Q02555	RNT1_YEAST	RNT1	Ribonuclease 3	3	3	256662
Q02629	NU100_YEAST	NUP100	Nucleoporin NUP100/NSP100	11	11	476865
Q02630	NU116_YEAST	NUP116	Nucleoporin NUP116/NSP116	9	9	1.84989e+06
Q02642	NACB1_YEAST	EGD1	Nascent polypeptide-associated complex subunit beta-1	3	3	9.73166e+06
Q02647	DYL1_YEAST	DYN2	Dynein light chain 1, cytoplasmic	3	3	7.7026e+06
Q02648	TRM44_YEAST	TRM44	tRNA (uracil-O(2)-)-methyltransferase	12	12	725128
Q02685	RMI1_YEAST	RMI1	RecQ-mediated genome instability protein 1	1	1	12383.2
Q02724	ULP1_YEAST	ULP1	Ubiquitin-like-specific protease 1	4	4	37142.3
Q02725	VTC3_YEAST	VTC3	Vacuolar transporter chaperone 3 complex subunit 3	29	28	8.15698e+06
Q02733	IRC15_YEAST	IRC15	Increased recombination centers protein 15	1	1	61460.7
Q02750	MP2K1_HUMAN	MAP2K1	Dual specificity mitogen-activated protein kinase kinase 1	2	2	2.29276e+06
Q02753	RL21A_YEAST	RPL21A	Large ribosomal subunit protein eL21A	5	1	9.00913e+07
Q02754	YP067_YEAST	YPL067C	Uncharacterized protein YPL067C	4	4	643571
Q02767	VPS28_YEAST	VPS28	Vacuolar protein sorting-associated protein 28	5	5	1.21347e+06
Q02770	CWC27_YEAST	CWC27	Peptidyl-prolyl isomerase CWC27	1	1	8.63526e+06
Q02771	PT117_YEAST	PET117	Protein PET117, mitochondrial	2	2	87936.3
Q02772	PT191_YEAST	PET191	Mitochondrial protein PET191	5	5	164748
Q02773	RPM2_YEAST	RPM2	Ribonuclease P protein component, mitochondrial	2	2	20934.4
Q02774	SHR3_YEAST	SHR3	Secretory component protein SHR3	1	1	4.25546e+06
Q02775	SLU7_YEAST	SLU7	Pre-mRNA-splicing factor SLU7	2	2	12973.7
Q02776	TIM50_YEAST	TIM50	Mitochondrial import inner membrane translocase subunit TIM50	12	12	2.8535e+06
Q02784	GLRX5_YEAST	GRX5	Monothiol glutaredoxin-5, mitochondrial	3	3	990034
Q02790	FKBP4_HUMAN	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4	24	24	7.66898e+06
Q02792	XRN2_YEAST	RAT1	5'-3' exoribonuclease 2	19	19	3.13339e+06
Q02793	SKI8_YEAST	SKI8	Antiviral protein SKI8	3	3	959468
Q02795	OSTD_YEAST	SWP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1	5	5	5.00101e+06
Q02799	LEE1_YEAST	LEE1	Zinc finger protein LEE1	1	1	6141.59
Q02804	ARL3_YEAST	ARL3	ADP-ribosylation factor-like protein 3	3	3	444021
Q02805	ROD1_YEAST	ROD1	Protein ROD1	10	10	458870
Q02809	PLOD1_HUMAN	PLOD1	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	13	13	3.83901e+06
Q02818	NUCB1_HUMAN	NUCB1	Nucleobindin-1	10	10	1.38528e+06
Q02821	IMA1_YEAST	SRP1	Importin subunit alpha	9	9	5.55496e+06
Q02863	UBP16_YEAST	UBP16	Ubiquitin carboxyl-terminal hydrolase 16	3	3	300381
Q02866	MUK1_YEAST	MUK1	Protein MUK1	8	8	145486
Q02875	SYH1_YEAST	SYH1	SMY2 homolog 2	17	17	2.5269e+06
Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	12	12	3.01359e+07
Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta	17	17	2.56376e+06
Q02884	ELP4_YEAST	ELP4	Elongator complex protein 4	6	6	126565
Q02887	ATG21_YEAST	ATG21	Autophagy-related protein 21	8	8	256408
Q02888	INA17_YEAST	INA17	Inner membrane assembly complex subunit 17	1	1	61960
Q02889	MGR2_YEAST	MGR2	Protein MGR2	1	1	566075
Q02890	PNG1_YEAST	PNG1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	4	4	93309.4
Q02892	NOG1_YEAST	NOG1	Nucleolar GTP-binding protein 1	14	14	2.10237e+06
Q02908	ELP3_YEAST	ELP3	Elongator complex protein 3	14	14	1.13025e+06
Q02931	UTP17_YEAST	NAN1	NET1-associated nuclear protein 1	14	14	1.19224e+06
Q02932	KA120_YEAST	KAP120	Importin beta-like protein KAP120	10	10	648403
Q02933	RNY1_YEAST	RNY1	Ribonuclease T2-like	2	2	129547
Q02939	TFB2_YEAST	TFB2	General transcription and DNA repair factor IIH subunit TFB2	4	4	83078.5
Q02948	BECN1_YEAST	VPS30	Vacuolar protein sorting-associated protein 30	4	4	130977
Q02950	RT51_YEAST	MRP51	Small ribosomal subunit protein bS1m	1	1	4730.8
Q02952	AKA12_HUMAN	AKAP12	A-kinase anchor protein 12	13	13	1.76357e+06
Q02959	HOS3_YEAST	HOS3	Histone deacetylase HOS3	6	6	321325
Q02969	PEX25_YEAST	PEX25	Peroxisomal membrane protein PEX25	5	5	215216
Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein	9	9	1.80509e+06
Q02979	GDE1_YEAST	GDE1	Glycerophosphocholine phosphodiesterase GDE1	16	16	2.64169e+06
Q03010	UME1_YEAST	UME1	Transcriptional regulatory protein UME1	8	8	1.51226e+07
Q03012	SPP1_YEAST	SPP1	COMPASS component SPP1	2	2	7825.65
Q03016	GIP3_YEAST	GIP3	GLC7-interacting protein 3	17	15	1.30712e+06
Q03020	ISU1_YEAST	ISU1	Iron sulfur cluster assembly protein 1, mitochondrial	2	1	587898
Q03034	FDC1_YEAST	FDC1	Ferulic acid decarboxylase 1	9	9	1.18322e+06
Q03048	COFI_YEAST	COF1	Cofilin	6	6	9.02822e+07
Q03063	DIG1_YEAST	DIG1	Down-regulator of invasive growth 1	12	12	287014
Q03067	SGF11_YEAST	SGF11	SAGA-associated factor 11	1	1	5050.68
Q03081	MET31_YEAST	MET31	Transcriptional regulator MET31	1	1	218221
Q03088	SVL3_YEAST	SVL3	Styryl dye vacuolar localization protein 3	8	8	1.15991e+06
Q03102	YMN1_YEAST	YML131W	Uncharacterized membrane protein YML131W	5	5	2.42897e+06
Q03103	ERO1_YEAST	ERO1	Endoplasmic oxidoreductin-1	10	10	853515
Q03104	MSC1_YEAST	MSC1	Meiotic sister chromatid recombination protein 1	13	13	6.92074e+06
Q03124	RSC9_YEAST	RSC9	Chromatin structure-remodeling complex subunit RSC9	7	7	414045
Q03144	SNO1_YEAST	SNO1	Pyridoxal 5'-phosphate synthase subunit SNO1	1	1	637892
Q03148	SNZ1_YEAST	SNZ1	Pyridoxal 5'-phosphate synthase subunit SNZ1	6	4	3.26713e+06
Q03154	ACY1_HUMAN	ACY1	Aminoacylase-1	7	7	6.04582e+06
Q03161	YMY9_YEAST	YMR099C	Glucose-6-phosphate 1-epimerase	16	16	4.33388e+06
Q03164	KMT2A_HUMAN	KMT2A	Histone-lysine N-methyltransferase 2A	4	4	63240.7
Q03169	TNAP2_HUMAN	TNFAIP2	Tumor necrosis factor alpha-induced protein 2	8	8	3.87821e+06
Q03177	YMZ2_YEAST	YMR102C	WD repeat-containing protein YMR102C	16	16	2.30469e+06
Q03195	RLI1_YEAST	RLI1	Translation initiation factor RLI1	17	16	4.10944e+06
Q03201	RT10_YEAST	RSM10	Small ribosomal subunit protein uS10m	4	4	772077
Q03210	NGL3_YEAST	NGL3	Probable RNA exonuclease NGL3	2	2	160428
Q03213	HOT1_YEAST	HOT1	High-osmolarity-induced transcription protein 1	2	2	4808.9
Q03219	YM44_YEAST	YMR178W	Uncharacterized protein YMR178W	7	7	2.36048e+06
Q03231	YM46_YEAST	YMR181C	Uncharacterized protein YMR181C	1	1	5214.01
Q03233	ADD37_YEAST	ADD37	Alpha1-proteinase inhibitor-degradation deficient protein 37	3	3	2.23665e+06
Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2	17	17	7.95871e+06
Q03254	FCP1_YEAST	FCP1	RNA polymerase II subunit A C-terminal domain phosphatase	5	5	4.96663e+06
Q03262	PGM3_YEAST	PRM15	Phosphoribomutase	14	14	1.66292e+06
Q03264	NGL2_YEAST	NGL2	RNA exonuclease NGL2	4	4	83198.4
Q03266	PABC_YEAST	ABZ2	Aminodeoxychorismate lyase	6	6	5.4987e+06
Q03280	TOM1_YEAST	TOM1	E3 ubiquitin-protein ligase TOM1	47	47	1.83991e+06
Q03281	HEH2_YEAST	HEH2	Inner nuclear membrane protein HEH2	7	7	236307
Q03290	TFB3_YEAST	TFB3	RNA polymerase II transcription factor B subunit 3	8	8	108181
Q03305	RMT2_YEAST	RMT2	Protein arginine N-methyltransferase 2	5	5	639338
Q03306	PKH3_YEAST	PKH3	Serine/threonine-protein kinase PKH3	5	5	51953.3
Q03308	VPS16_YEAST	VPS16	Vacuolar protein sorting-associated protein 16	5	5	1.74473e+07
Q03322	TLG1_YEAST	TLG1	t-SNARE affecting a late Golgi compartment protein 1	1	1	98674.1
Q03323	SDC1_YEAST	SDC1	COMPASS component SDC1	3	3	65859.1
Q03327	UGO1_YEAST	UGO1	Mitochondrial fusion and transport protein UGO1	6	6	1.54727e+07
Q03330	GCN5_YEAST	GCN5	Histone acetyltransferase GCN5	5	5	245087
Q03337	TRS31_YEAST	TRS31	Trafficking protein particle complex subunit 31	9	9	446524
Q03361	JIP4_YEAST	JIP4	Uncharacterized protein JIP4	4	4	2.17832e+06
Q03362	YD476_YEAST	YDR476C	Uncharacterized protein YDR476C	6	6	3.48566e+06
Q03370	PEX29_YEAST	PEX29	Peroxisomal membrane protein PEX29	3	3	177510
Q03375	CWC21_YEAST	CWC21	Pre-mRNA-splicing factor CWC21	1	1	108348
Q03388	VPS72_YEAST	VPS72	Vacuolar protein sorting-associated protein 72	1	1	24179.1
Q03390	VPS60_YEAST	VPS60	Vacuolar protein-sorting-associated protein 60	1	1	21315.7
Q03393	PTPS_HUMAN	PTS	6-pyruvoyl tetrahydrobiopterin synthase	2	2	121474
Q03405	UPAR_HUMAN	PLAUR	Urokinase plasminogen activator surface receptor	5	5	139758
Q03407	PKH1_YEAST	PKH1	Serine/threonine-protein kinase PKH1	9	9	691838
Q03426	KIME_HUMAN	MVK	Mevalonate kinase	1	1	108658
Q03429	MZM1_YEAST	MZM1	Mitochondrial zinc maintenance protein 1, mitochondrial	2	2	46722.3
Q03434;Q03612;Q12273	YE11B_YEAST;YM12B_YEAST;YO11B_YEAST	TY1B-ER1;TY1B-ML2;TY1B-OL	Transposon Ty1-ML2 Gag-Pol polyprotein	28	0	3.99746e+07
Q03435	NHP10_YEAST	NHP10	Non-histone protein 10	3	3	568196
Q03441	RMD1_YEAST	RMD1	Sporulation protein RMD1	3	3	8.38991e+06
Q03446	RCR2_YEAST	RCR2	Protein RCR2	1	1	2138.75
Q03455	MSC2_YEAST	MSC2	Probable zinc transporter MSC2	2	2	8505.09
Q03466	EBS1_YEAST	EBS1	Nonsense-mediated mRNA decay factor EBS1	2	2	119071
Q03468	ERCC6_HUMAN	ERCC6	DNA excision repair protein ERCC-6	4	4	46182.9
Q03496	THADA_YEAST	TRM732	tRNA (32-2'-O)-methyltransferase regulator TRM732	13	13	330692
Q03497	STE20_YEAST	STE20	Serine/threonine-protein kinase STE20	19	19	623712
Q03503	NAA30_YEAST	MAK3	N-alpha-acetyltransferase 30	3	3	742432
Q03516	RSN1_YEAST	RSN1	Uncharacterized protein RSN1	10	10	1.93923e+06
Q03518	TAP1_HUMAN	TAP1	Antigen peptide transporter 1	7	7	2.83626e+06
Q03519	TAP2_HUMAN	TAP2	Antigen peptide transporter 2	4	4	833043
Q03525	TMA23_YEAST	TMA23	Protein TMA23	2	2	12812.3
Q03529	SCS7_YEAST	SCS7	Ceramide very long chain fatty acid hydroxylase SCS7	4	4	3.28835e+06
Q03532	HAS1_YEAST	HAS1	ATP-dependent RNA helicase HAS1	17	17	1.92878e+06
Q03533	TDA1_YEAST	TDA1	Serine/threonine-protein kinase TDA1	13	13	1.2626e+06
Q03558	OYE2_YEAST	OYE2	NADPH dehydrogenase 2	16	15	4.18857e+07
Q03559	YM8V_YEAST	YMR295C	Uncharacterized protein YMR295C	1	1	1.49479e+06
Q03579	LIP1_YEAST	LIP1	Ceramide synthase subunit LIP1	2	2	759176
Q03629	YMH9_YEAST	YML079W	Uncharacterized protein YML079W	4	4	1.52126e+06
Q03630	BET5_YEAST	BET5	Trafficking protein particle complex subunit BET5	1	1	5487.41
Q03640	TCB3_YEAST	TCB3	Tricalbin-3	31	31	5.48201e+06
Q03648	YM59_YEAST	YMR209C	Uncharacterized protein YMR209C	6	6	152042
Q03652	DML1_YEAST	DML1	Protein DML1	2	2	305658
Q03653	EFR3_YEAST	EFR3	Protein EFR3	8	8	1.2976e+06
Q03654	CEF1_YEAST	CEF1	Pre-mRNA-splicing factor CEF1	2	2	579079
Q03655	GAS3_YEAST	GAS3	Probable 1,3-beta-glucanosyltransferase GAS3	10	10	1.67944e+06
Q03656	SKY1_YEAST	SKY1	Serine/threonine-protein kinase SKY1	12	12	176887
Q03660	TR130_YEAST	TRS130	Trafficking protein particle complex II-specific subunit 130	3	3	85967.4
Q03661	ESC1_YEAST	ESC1	Silent chromatin protein ESC1	22	22	478333
Q03667	MIX17_YEAST	MIX17	Mitochondrial intermembrane space cysteine motif-containing protein MIX17	1	1	2790.05
Q03674	PLB2_YEAST	PLB2	Lysophospholipase 2	2	2	34326.6
Q03677	MTND_YEAST	ADI1	Acireductone dioxygenase	4	4	260428
Q03690	CLU_YEAST	CLU1	Clustered mitochondria protein 1	37	37	7.21991e+06
Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta	18	18	8.92827e+06
Q03705	CG121_YEAST	CGI121	EKC/KEOPS complex subunit CGI121	9	9	1.14974e+06
Q03707	SRC1_YEAST	SRC1	Inner nuclear membrane protein SRC1	9	9	425657
Q03713	RCF1_YEAST	RCF1	Respiratory supercomplex factor 1, mitochondrial	5	5	1.04244e+06
Q03714	USA1_YEAST	USA1	U1 SNP1-associating protein 1	10	10	1.35957e+06
Q03718	NSE5_YEAST	NSE5	Non-structural maintenance of chromosome element 5	1	1	4865.48
Q03723	OST6_YEAST	OST6	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6	2	2	12364.2
Q03735	NAB6_YEAST	NAB6	RNA-binding protein NAB6	14	14	421013
Q03750	TAF8_YEAST	TAF8	Transcription initiation factor TFIID subunit 8	1	1	3275.2
Q03758	BUL2_YEAST	BUL2	Ubiquitin ligase-binding protein BUL2	3	3	17199.2
Q03759	YMK8_YEAST	YML108W	Uncharacterized protein YML108W	1	1	278075
Q03761	TAF12_YEAST	TAF12	Transcription initiation factor TFIID subunit 12	14	14	812580
Q03764	EKI1_YEAST	EKI1	Ethanolamine kinase	1	1	24543.4
Q03768	GIR2_YEAST	GIR2	Protein GIR2	3	3	8.597e+06
Q03769	ENT5_YEAST	ENT5	Epsin-5	6	6	615406
Q03771	ACL4_YEAST	ACL4	Assembly chaperone of RPL4	4	4	438656
Q03774	TRM82_YEAST	TRM82	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82	14	14	7.15033e+06
Q03776	PRP42_YEAST	PRP42	U1 small nuclear ribonucleoprotein component PRP42	2	2	376762
Q03778	RIFK_YEAST	FMN1	Riboflavin kinase	5	5	102147
Q03780	YD239_YEAST	YDR239C	Uncharacterized protein YDR239C	9	9	101184
Q03782	SNU56_YEAST	SNU56	56 kDa U1 small nuclear ribonucleoprotein component	1	1	4079.39
Q03784	TRS23_YEAST	TRS23	Trafficking protein particle complex subunit 23	2	2	31971.6
Q03786	GNTK_YEAST	YDR248C	Probable gluconokinase	6	6	849261
Q03790	NUP53_YEAST	NUP53	Nucleoporin NUP53	7	7	2.5636e+06
Q03792	RIM13_YEAST	RIM13	Calpain-like protease 1	2	2	7302.67
Q03798	AIM36_YEAST	AIM36	Altered inheritance of mitochondria protein 36, mitochondrial	7	7	414996
Q03799	RT08_YEAST	MRPS8	Small ribosomal subunit protein uS8m	4	4	162468
Q03823	YM35_YEAST	YMR160W	Uncharacterized protein YMR160W	5	5	331307
Q03833	GIS1_YEAST	GIS1	Transcriptional activator/repressor GIS1	6	6	319463
Q03834	MSH6_YEAST	MSH6	DNA mismatch repair protein MSH6	17	17	4.2353e+06
Q03835	GLRX3_YEAST	GRX3	Monothiol glutaredoxin-3	3	3	1.9082e+06
Q03862	ARX1_YEAST	ARX1	Probable metalloprotease ARX1	15	15	2.20382e+06
Q03919	RUB1_YEAST	RUB1	NEDD8-like protein RUB1	1	1	1.23223e+06
Q03921	DOP1_YEAST	DOP1	Protein dopey	33	33	3.06027e+06
Q03940	RUVB1_YEAST	RVB1	RuvB-like protein 1	14	14	2.0657e+07
Q03941	CAB5_YEAST	CAB5	Dephospho-CoA kinase CAB5	2	2	161126
Q03944	VPS64_YEAST	VPS64	Vacuolar protein sorting-associated protein 64	3	3	288321
