Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57368.raw
P63165	SUMO1_HUMAN	SUMO1	Small ubiquitin-related modifier 1	3	1	1.30512e+07
P63167	DYL1_HUMAN	DYNLL1	Dynein light chain 1, cytoplasmic	4	2	2.34689e+06
P63172	DYLT1_HUMAN	DYNLT1	Dynein light chain Tctex-type 1	1	1	68228.7
P63173	RL38_HUMAN	RPL38	60S ribosomal protein L38	3	3	1.00994e+07
P63208	SKP1_HUMAN	SKP1	S-phase kinase-associated protein 1	6	6	1.26021e+06
P63218	GBG5_HUMAN	GNG5	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	2	2	2.46725e+06
P63220	RS21_HUMAN	RPS21	40S ribosomal protein S21	3	3	1.05861e+07
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	1	1	2920.51
P63235	GADC_ECOLI	gadC	Glutamate/gamma-aminobutyrate antiporter	1	1	2455.43
P63241	IF5A1_HUMAN	EIF5A	Eukaryotic translation initiation factor 5A-1	7	1	3.15738e+07
P63244	RACK1_HUMAN	RACK1	Receptor of activated protein C kinase 1	15	15	1.96562e+07
P63272	SPT4H_HUMAN	SUPT4H1	Transcription elongation factor SPT4	1	1	1.14329e+06
P63279	UBC9_HUMAN	UBE2I	SUMO-conjugating enzyme UBC9	4	4	2.84938e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	5	5	4507.61
P64479	YDIZ_ECOLI	ydiZ	Uncharacterized protein YdiZ	1	1	4552.06
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	142541
P67775	PP2AA_HUMAN	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	1	1	141127
P67809	YBOX1_HUMAN	YBX1	Y-box-binding protein 1	13	10	9.71595e+06
P67812	SC11A_HUMAN	SEC11A	Signal peptidase complex catalytic subunit SEC11A	4	3	3.17069e+06
P67870	CSK2B_HUMAN	CSNK2B	Casein kinase II subunit beta	4	4	1.76452e+06
P67936	TPM4_HUMAN	TPM4	Tropomyosin alpha-4 chain	12	5	2.20102e+07
P68032;P68133	ACTC_HUMAN;ACTS_HUMAN	ACTA1;ACTC1	Actin, alpha cardiac muscle 1	4	0	1.86504e+08
P68036	UB2L3_HUMAN	UBE2L3	Ubiquitin-conjugating enzyme E2 L3	5	2	3.26019e+06
P68104	EF1A1_HUMAN	EEF1A1	Elongation factor 1-alpha 1	9	0	8.77664e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	1	1	1.11748e+06
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	3	3	2.1694e+06
P68366	TBA4A_HUMAN	TUBA4A	Tubulin alpha-4A chain	16	3	6.36698e+07
P68371	TBB4B_HUMAN	TUBB4B	Tubulin beta-4B chain	4	1	3.74244e+07
P68400	CSK21_HUMAN	CSNK2A1	Casein kinase II subunit alpha	10	1	1.7866e+06
P68402	PA1B2_HUMAN	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit beta	1	1	295972
P68431;Q16695;Q71DI3	H31T_HUMAN;H31_HUMAN;H32_HUMAN	H3-4;H3C1;H3C15	Histone H3.1	2	0	1.06816e+08
P68679	RS21_ECOLI	rpsU	Small ribosomal subunit protein bS21	2	2	492564
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	2	2	1.49786e+06
P68919	RL25_ECOLI	rplY	Large ribosomal subunit protein bL25	3	3	608310
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	1	1	252851
P69441	KAD_ECOLI	adk	Adenylate kinase	5	5	466989
P69771	DID2_YEAST	DID2	Vacuolar protein-sorting-associated protein 46	9	9	1.57768e+06
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	1	1	3631.59
P69783	PTGA_ECOLI	crr	PTS system glucose-specific EIIA component	4	4	3.54392e+07
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	2	2	2819.97
P69805	PTND_ECOLI	manZ	PTS system mannose-specific EIID component	1	1	2332.74
P69849;Q5JPE7	NOMO2_HUMAN;NOMO3_HUMAN	NOMO2;NOMO3	Nodal modulator 3	1	0	2180.9
P69850	DAD3_YEAST	DAD3	DASH complex subunit DAD3	1	1	247781
P69852	HSK3_YEAST	HSK3	DASH complex subunit HSK3	1	1	5733.54
P69905	HBA_HUMAN	HBA1	Hemoglobin subunit alpha	6	5	3.87852e+07
P69908;P69910	DCEA_ECOLI;DCEB_ECOLI	gadA;gadB	Glutamate decarboxylase alpha	3	0	91121.3
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	3	3	79523.5
P76108	YDCS_ECOLI	ydcS	Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein	7	7	1.53059e+06
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	1	1	2486.41
P76177	YDGH_ECOLI	ydgH	Protein YdgH	1	1	50832.5
P76251	DMLA_ECOLI	dmlA	D-malate dehydrogenase [decarboxylating]	2	2	7380.54
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	2	2	4250.2
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	8	8	297781
P77318	YDEN_ECOLI	ydeN	Uncharacterized sulfatase YdeN	2	2	61140.6
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	2	2	59410.3
P77374;P77783	YNFE_ECOLI;YNFF_ECOLI	ynfE;ynfF	Putative dimethyl sulfoxide reductase chain YnfE	1	0	836087
P77581	ASTC_ECOLI	astC	Succinylornithine transaminase	6	6	479506
P77674	ABDH_ECOLI	patD	Gamma-aminobutyraldehyde dehydrogenase	4	4	403198
P77695	GNSB_ECOLI	gnsB	Protein GnsB	1	1	128569
P77718	THII_ECOLI	thiI	tRNA sulfurtransferase	1	1	630.2
P78310	CXAR_HUMAN	CXADR	Coxsackievirus and adenovirus receptor	8	8	1.01283e+06
P78314	3BP2_HUMAN	SH3BP2	SH3 domain-binding protein 2	2	2	3439.57
P78316	NOP14_HUMAN	NOP14	Nucleolar protein 14	14	14	1.68952e+06
P78318	IGBP1_HUMAN	IGBP1	Immunoglobulin-binding protein 1	7	7	1.86087e+06
P78330	SERB_HUMAN	PSPH	Phosphoserine phosphatase	7	7	2.92197e+06
P78332	RBM6_HUMAN	RBM6	RNA-binding protein 6	4	4	168961
P78344	IF4G2_HUMAN	EIF4G2	Eukaryotic translation initiation factor 4 gamma 2	28	28	2.02018e+07
P78345	RPP38_HUMAN	RPP38	Ribonuclease P protein subunit p38	6	6	119217
P78346	RPP30_HUMAN	RPP30	Ribonuclease P protein subunit p30	7	7	512718
P78347	GTF2I_HUMAN	GTF2I	General transcription factor II-I	31	30	1.14002e+07
P78356	PI42B_HUMAN	PIP4K2B	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	2	0	1.2787e+06
P78362	SRPK2_HUMAN	SRPK2	SRSF protein kinase 2	5	5	128272
P78368;Q9HCP0;Q9Y6M4	KC1G1_HUMAN;KC1G2_HUMAN;KC1G3_HUMAN	CSNK1G1;CSNK1G2;CSNK1G3	Casein kinase I isoform gamma-2	1	0	123234
P78371	TCPB_HUMAN	CCT2	T-complex protein 1 subunit beta	21	21	9.4632e+06
P78380	OLR1_HUMAN	OLR1	Oxidized low-density lipoprotein receptor 1	1	1	761.94
P78381	S35A2_HUMAN	SLC35A2	UDP-galactose translocator	1	1	180647
P78406	RAE1L_HUMAN	RAE1	mRNA export factor	10	10	953563
P78417	GSTO1_HUMAN	GSTO1	Glutathione S-transferase omega-1	13	13	7.71279e+06
P78527	PRKDC_HUMAN	PRKDC	DNA-dependent protein kinase catalytic subunit	145	145	1.16102e+07
P78536	ADA17_HUMAN	ADAM17	Disintegrin and metalloproteinase domain-containing protein 17	2	2	468945
P78537	BL1S1_HUMAN	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1	2	2	7238.02
P78540	ARGI2_HUMAN	ARG2	Arginase-2, mitochondrial	2	2	1818.93
P78549	NTH_HUMAN	NTHL1	Endonuclease III-like protein 1	2	2	40734.7
P78560	CRADD_HUMAN	CRADD	Death domain-containing protein CRADD	1	1	1.66835e+06
P78563	RED1_HUMAN	ADARB1	Double-stranded RNA-specific editase 1	6	6	255829
P80210	PURA_YEAST	ADE12	Adenylosuccinate synthetase	17	17	9.9033e+06
P80217	IN35_HUMAN	IFI35	Interferon-induced 35 kDa protein	8	8	152893
P80235	CACM_YEAST	YAT1	Putative mitochondrial carnitine O-acetyltransferase	3	3	43349
P80303	NUCB2_HUMAN	NUCB2	Nucleobindin-2	12	12	3.97965e+06
P80428	ARP4_YEAST	ARP4	Actin-related protein 4	9	9	662384
P80667	PEX13_YEAST	PEX13	Peroxisomal membrane protein PEX13	1	1	1978.32
P80723	BASP1_HUMAN	BASP1	Brain acid soluble protein 1	16	16	1.0317e+07
P80967	TOM5_YEAST	TOM5	Mitochondrial import receptor subunit TOM5	3	3	2.68039e+06
P81450	ATP18_YEAST	ATP18	ATP synthase subunit J, mitochondrial	1	1	591987
P82094	TMF1_HUMAN	TMF1	TATA element modulatory factor	3	3	196255
P82650	RT22_HUMAN	MRPS22	28S ribosomal protein S22, mitochondrial	12	12	805935
P82663	RT25_HUMAN	MRPS25	28S ribosomal protein S25, mitochondrial	4	4	82389
P82664	RT10_HUMAN	MRPS10	28S ribosomal protein S10, mitochondrial	3	3	552037
P82673	RT35_HUMAN	MRPS35	28S ribosomal protein S35, mitochondrial	6	6	765295
P82675	RT05_HUMAN	MRPS5	28S ribosomal protein S5, mitochondrial	8	8	445347
P82829	RN2B_RANLU		Ranatuerin-2Lb	1	1	113029
P82909	RT36_HUMAN	MRPS36	28S ribosomal protein S36, mitochondrial	3	3	145543
P82912	RT11_HUMAN	MRPS11	28S ribosomal protein S11, mitochondrial	3	3	398132
P82914	RT15_HUMAN	MRPS15	28S ribosomal protein S15, mitochondrial	5	5	358140
P82921	RT21_HUMAN	MRPS21	28S ribosomal protein S21, mitochondrial	2	2	307809
P82930	RT34_HUMAN	MRPS34	28S ribosomal protein S34, mitochondrial	7	7	1.51332e+06
P82932	RT06_HUMAN	MRPS6	28S ribosomal protein S6, mitochondrial	2	2	254291
P82933	RT09_HUMAN	MRPS9	28S ribosomal protein S9, mitochondrial	7	7	3.68215e+06
P82970	HMGN5_HUMAN	HMGN5	High mobility group nucleosome-binding domain-containing protein 5	8	8	2.13097e+06
P82979	SARNP_HUMAN	SARNP	SAP domain-containing ribonucleoprotein	7	7	1.19143e+07
P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial	5	5	1.66363e+06
P83436	COG7_HUMAN	COG7	Conserved oligomeric Golgi complex subunit 7	3	3	1.26512e+06
P83731	RL24_HUMAN	RPL24	60S ribosomal protein L24	6	6	1.44102e+07
P83876	TXN4A_HUMAN	TXNL4A	Thioredoxin-like protein 4A	4	4	359345
P83881	RL36A_HUMAN	RPL36A	60S ribosomal protein L36a	3	1	7.83874e+06
P83916	CBX1_HUMAN	CBX1	Chromobox protein homolog 1	3	3	845706
P84085	ARF5_HUMAN	ARF5	ADP-ribosylation factor 5	5	4	2.29189e+06
P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog	3	3	1.92752e+06
P84095	RHOG_HUMAN	RHOG	Rho-related GTP-binding protein RhoG	8	7	6.04234e+06
P84098	RL19_HUMAN	RPL19	60S ribosomal protein L19	4	4	1.79016e+07
P84101	SERF2_HUMAN	SERF2	Small EDRK-rich factor 2	1	1	416656
P84103	SRSF3_HUMAN	SRSF3	Serine/arginine-rich splicing factor 3	7	6	9.60743e+06
P84157	MXRA7_HUMAN	MXRA7	Matrix-remodeling-associated protein 7	2	2	168417
P85037	FOXK1_HUMAN	FOXK1	Forkhead box protein K1	6	6	236037
P86790;P86791	CCZ1B_HUMAN;CCZ1_HUMAN	CCZ1;CCZ1B	Vacuolar fusion protein CCZ1 homolog B	2	0	570935
P87108	TIM10_YEAST	TIM10	Mitochondrial import inner membrane translocase subunit TIM10	5	5	3.61768e+06
P89102	SEC5_YEAST	SEC5	Exocyst complex component SEC5	15	15	1.34744e+06
P89105	CTR9_YEAST	CTR9	RNA polymerase-associated protein CTR9	18	18	4.07319e+06
P89886	TMA20_YEAST	TMA20	Translation machinery-associated protein 20	3	3	3.23221e+06
P98082	DAB2_HUMAN	DAB2	Disabled homolog 2	9	9	1.09005e+06
P98170	XIAP_HUMAN	XIAP	E3 ubiquitin-protein ligase XIAP	3	3	39416
P98175	RBM10_HUMAN	RBM10	RNA-binding protein 10	14	12	1.05867e+06
P98179	RBM3_HUMAN	RBM3	RNA-binding protein 3	4	4	1.6307e+06
P98194	AT2C1_HUMAN	ATP2C1	Calcium-transporting ATPase type 2C member 1	10	10	169896
P98196	AT11A_HUMAN	ATP11A	Probable phospholipid-transporting ATPase IH	4	3	717394
P99999	CYC_HUMAN	CYCS	Cytochrome c	4	4	5.3522e+06
Q00055	GPD1_YEAST	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1	8	8	1.83569e+07
Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	6	6	3.05904e+06
Q00169	PIPNA_HUMAN	PITPNA	Phosphatidylinositol transfer protein alpha isoform	4	4	683106
Q00245	RHO3_YEAST	RHO3	GTP-binding protein RHO3	6	6	1.17161e+06
Q00246	RHO4_YEAST	RHO4	GTP-binding protein RHO4	3	3	129489
Q00266	METK1_HUMAN	MAT1A	S-adenosylmethionine synthase isoform type-1	3	3	207348
Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	10	10	1.07655e+07
Q00341	VIGLN_HUMAN	HDLBP	Vigilin	38	38	3.31621e+06
Q00362	2ABA_YEAST	CDC55	Protein phosphatase PP2A regulatory subunit B	12	12	1.10343e+06
Q00381	AP2S_YEAST	APS2	AP-2 complex subunit sigma	3	3	987496
Q00402	NUM1_YEAST	NUM1	Nuclear migration protein NUM1	52	52	2.14815e+07
Q00403	TF2B_HUMAN	GTF2B	Transcription initiation factor IIB	6	6	1.2014e+07
Q00416	SEN1_YEAST	SEN1	Helicase SEN1	15	15	1.21129e+06
Q00534	CDK6_HUMAN	CDK6	Cyclin-dependent kinase 6	2	2	5881.14
Q00535	CDK5_HUMAN	CDK5	Cyclin-dependent-like kinase 5	8	8	376129
Q00536	CDK16_HUMAN	CDK16	Cyclin-dependent kinase 16	3	3	107111
Q00537	CDK17_HUMAN	CDK17	Cyclin-dependent kinase 17	3	2	446195
Q00539	NAM8_YEAST	NAM8	Protein NAM8	2	2	34605.6
Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha	3	3	1.05802e+06
Q00578	RAD25_YEAST	SSL2	General transcription and DNA repair factor IIH helicase subunit XPB	8	8	1.12323e+06
Q00582	RAGAB_YEAST	GTR1	GTP-binding protein GTR1	4	4	361450
Q00587	BORG5_HUMAN	CDC42EP1	Cdc42 effector protein 1	4	4	325817
Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	51	40	2.19984e+07
Q00613	HSF1_HUMAN	HSF1	Heat shock factor protein 1	2	2	4.54475e+06
Q00618	PGTA_YEAST	BET4	Geranylgeranyl transferase type-2 subunit alpha	6	6	5.9639e+06
Q00653	NFKB2_HUMAN	NFKB2	Nuclear factor NF-kappa-B p100 subunit	20	20	1.50533e+06
Q00684	CDC14_YEAST	CDC14	Tyrosine-protein phosphatase CDC14	11	11	413792
Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3	7	7	3.56376e+06
Q00711	SDHA_YEAST	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	9	8	628511
Q00723	PRP38_YEAST	PRP38	Pre-mRNA-splicing factor 38	1	1	60355.1
Q00764	TPS1_YEAST	TPS1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit	13	13	1.16445e+07
Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	5	5	2.53069e+06
Q00772	SLT2_YEAST	SLT2	Mitogen-activated protein kinase SLT2/MPK1	12	12	1.84987e+06
Q00776	AP1M1_YEAST	APM1	AP-1 complex subunit mu-1-I	4	4	962992
Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	12	12	2.21658e+06
Q00816	REG1_YEAST	REG1	Resistance to glucose repression protein 1	24	24	998499
Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	22	22	1.9406e+07
Q00873	CYT2_YEAST	CYT2	Holocytochrome-c1 synthase	1	1	286727
Q00916	RU17_YEAST	SNP1	U1 small nuclear ribonucleoprotein 70 kDa homolog	1	1	67574.4
Q00955	ACAC_YEAST	ACC1	Acetyl-CoA carboxylase	86	82	1.56191e+09
Q00978	IRF9_HUMAN	IRF9	Interferon regulatory factor 9	2	2	669372
Q01080	RPA49_YEAST	RPA49	DNA-directed RNA polymerase I subunit RPA49	10	10	918175
Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	89	83	2.01658e+07
Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR	8	5	755382
Q01105	SET_HUMAN	SET	Protein SET	9	4	2.17435e+07
Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2	6	4	1.466e+07
Q01159	MCE1_YEAST	CEG1	mRNA-capping enzyme subunit alpha	11	11	1.11581e+06
Q01217	ARG56_YEAST	ARG5,6	Protein ARG5,6, mitochondrial	5	5	92638.6
Q01329	PTA1_YEAST	PTA1	Pre-tRNA-processing protein PTA1	14	14	875462
Q01415	GALK2_HUMAN	GALK2	N-acetylgalactosamine kinase	4	4	122660
Q01433	AMPD2_HUMAN	AMPD2	AMP deaminase 2	13	13	991882
Q01448	HPC2_YEAST	HPC2	Histone promoter control protein 2	3	3	10781.9
Q01454	CTF4_YEAST	CTF4	DNA polymerase alpha-binding protein	13	13	7.56678e+06
Q01469	FABP5_HUMAN	FABP5	Fatty acid-binding protein 5	8	7	695901
Q01476	UBP2_YEAST	UBP2	Ubiquitin carboxyl-terminal hydrolase 2	29	29	1.11195e+06
Q01477	UBP3_YEAST	UBP3	Ubiquitin carboxyl-terminal hydrolase 3	20	20	6.52584e+06
Q01518	CAP1_HUMAN	CAP1	Adenylyl cyclase-associated protein 1	18	17	3.59905e+06
Q01519	COX12_YEAST	COX12	Cytochrome c oxidase subunit 12, mitochondrial	2	2	253589
Q01532	BLH1_YEAST	LAP3	Cysteine proteinase 1, mitochondrial	13	13	3.58036e+06
Q01560	NOP3_YEAST	NPL3	Serine/arginine (SR)-type shuttling mRNA binding protein NPL3	11	11	5.48516e+06
Q01574	ACS1_YEAST	ACS1	Acetyl-coenzyme A synthetase 1	14	13	4.93092e+06
Q01581	HMCS1_HUMAN	HMGCS1	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	3	3	5936.01
Q01590	SED5_YEAST	SED5	Integral membrane protein SED5	6	6	464030
Q01628	IFM3_HUMAN	IFITM3	Interferon-induced transmembrane protein 3	2	1	1.08646e+06
Q01650	LAT1_HUMAN	SLC7A5	Large neutral amino acids transporter small subunit 1	7	5	8.17457e+06
Q01658	NC2B_HUMAN	DR1	Protein Dr1	3	3	238964
Q01662	MAP1_YEAST	MAP1	Methionine aminopeptidase 1	12	12	3.60283e+06
Q01664	TFAP4_HUMAN	TFAP4	Transcription factor AP-4	2	2	4013.77
Q01722	GCR2_YEAST	GCR2	Glycolytic genes transcriptional activator GCR2	4	4	350722
Q01780	EXOSX_HUMAN	EXOSC10	Exosome component 10	16	16	1.13209e+06
Q01802	AATM_YEAST	AAT1	Aspartate aminotransferase, mitochondrial	7	7	245978
Q01804	OTUD4_HUMAN	OTUD4	OTU domain-containing protein 4	1	1	1482.79
Q01813	PFKAP_HUMAN	PFKP	ATP-dependent 6-phosphofructokinase, platelet type	20	18	2.28488e+06
Q01814	AT2B2_HUMAN	ATP2B2	Plasma membrane calcium-transporting ATPase 2	1	1	77564.1
Q01831	XPC_HUMAN	XPC	DNA repair protein complementing XP-C cells	6	6	61239.8
Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS	6	6	5.90024e+06
Q01852	TIM44_YEAST	TIM44	Mitochondrial import inner membrane translocase subunit TIM44	15	15	2.54115e+06
Q01855	RS15_YEAST	RPS15	Small ribosomal subunit protein uS19	4	4	1.24558e+08
Q01896	ATN2_YEAST	ENA2	Sodium/potassium exporting P-type ATPase 2	1	0	52466.6
Q01919	KIN4_YEAST	KIN4	Serine/threonine-protein kinase KIN4	3	3	77239.2
Q01939	PRS8_YEAST	RPT6	26S proteasome regulatory subunit 8 homolog	14	14	3.54838e+06
Q01968	OCRL_HUMAN	OCRL	Inositol polyphosphate 5-phosphatase OCRL	15	15	481926
Q01970	PLCB3_HUMAN	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	15	15	3.52531e+06
Q01976	ADPP_YEAST	YSA1	ADP-ribose pyrophosphatase	5	5	1.92373e+06
Q02040	AK17A_HUMAN	AKAP17A	A-kinase anchor protein 17A	5	5	958812
Q02046	MTD1_YEAST	MTD1	Methylenetetrahydrofolate dehydrogenase [NAD(+)]	13	13	5.52262e+06
Q02083	NAAA_HUMAN	NAAA	N-acylethanolamine-hydrolyzing acid amidase	1	1	4247.33
Q02100	SKO1_YEAST	SKO1	CRE-binding bZIP protein SKO1	5	5	92908.7
Q02127	PYRD_HUMAN	DHODH	Dihydroorotate dehydrogenase (quinone), mitochondrial	7	7	1.61395e+06
Q02159	UBC7_YEAST	UBC7	Ubiquitin-conjugating enzyme E2 7	4	3	1.20017e+06
Q02196	KAPS_YEAST	MET14	Adenylyl-sulfate kinase	3	3	800115
Q02197	NAA35_YEAST	MAK10	N-alpha-acetyltransferase 35, NatC auxiliary subunit	2	2	263724
Q02199	NUP49_YEAST	NUP49	Nucleoporin NUP49/NSP49	6	6	390227
Q02201	OSH6_YEAST	OSH6	Oxysterol-binding protein homolog 6	16	14	2.32393e+06
Q02204	RM13_YEAST	MRPL13	Large ribosomal subunit protein mL50	2	2	515684
Q02205	MEH1_YEAST	MEH1	Protein MEH1	3	3	1.86244e+06
Q02206	RSC4_YEAST	RSC4	Chromatin structure-remodeling complex subunit RSC4	12	12	736668
Q02207	FOX2_YEAST	FOX2	Peroxisomal hydratase-dehydrogenase-epimerase	1	1	171022
Q02208	TOF2_YEAST	TOF2	Topoisomerase 1-associated factor 2	1	1	2826.55
Q02218	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	29	21	2.86849e+06
Q02241	KIF23_HUMAN	KIF23	Kinesin-like protein KIF23	10	10	2.15528e+06
Q02252	MMSA_HUMAN	ALDH6A1	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	11	11	733279
Q02256	PVH1_YEAST	YVH1	Tyrosine-protein phosphatase YVH1	8	8	372562
Q02260	SMD1_YEAST	SMD1	Small nuclear ribonucleoprotein Sm D1	1	1	115792
Q02326	RL6A_YEAST	RPL6A	Large ribosomal subunit protein eL6A	10	5	6.2152e+07
Q02336	ADA2_YEAST	ADA2	Transcriptional adapter 2	2	2	2221.16
Q02354	UTP6_YEAST	UTP6	U3 small nucleolar RNA-associated protein 6	10	10	269063
Q02388	CO7A1_HUMAN	COL7A1	Collagen alpha-1(VII) chain	14	14	1.35161e+06
Q02447	SP3_HUMAN	SP3	Transcription factor Sp3	2	2	76196.1
Q02455	MLP1_YEAST	MLP1	Protein MLP1	42	42	1.81253e+06
Q02457	TBF1_YEAST	TBF1	Protein TBF1	10	10	975049
Q02486	ABF2_YEAST	ABF2	ARS-binding factor 2, mitochondrial	6	6	3.89985e+06
Q02516	HAP5_YEAST	HAP5	Transcriptional activator HAP5	2	2	170137
Q02521	SPP2_YEAST	SPP2	Pre-mRNA-splicing factor SPP2	2	2	802117
Q02543	RL18A_HUMAN	RPL18A	60S ribosomal protein L18a	9	9	1.12625e+07
Q02554	CUS1_YEAST	CUS1	Cold sensitive U2 snRNA suppressor 1	5	5	953154
Q02629	NU100_YEAST	NUP100	Nucleoporin NUP100/NSP100	10	10	603651
Q02630	NU116_YEAST	NUP116	Nucleoporin NUP116/NSP116	13	13	1.42201e+06
Q02642	NACB1_YEAST	EGD1	Nascent polypeptide-associated complex subunit beta-1	3	3	2.5531e+07
Q02647	DYL1_YEAST	DYN2	Dynein light chain 1, cytoplasmic	3	3	1.77893e+06
Q02648	TRM44_YEAST	TRM44	tRNA (uracil-O(2)-)-methyltransferase	12	12	411674
Q02724	ULP1_YEAST	ULP1	Ubiquitin-like-specific protease 1	3	3	278392
Q02725	VTC3_YEAST	VTC3	Vacuolar transporter chaperone 3 complex subunit 3	32	30	4.67665e+06
Q02733	IRC15_YEAST	IRC15	Increased recombination centers protein 15	2	2	2203.43
Q02749	YP068_YEAST	YPL068C	Uncharacterized protein YPL068C	1	1	444381
Q02750	MP2K1_HUMAN	MAP2K1	Dual specificity mitogen-activated protein kinase kinase 1	4	4	1.44403e+06
Q02753	RL21A_YEAST	RPL21A	Large ribosomal subunit protein eL21A	6	1	6.76608e+07
Q02754	YP067_YEAST	YPL067C	Uncharacterized protein YPL067C	7	7	491277
Q02767	VPS28_YEAST	VPS28	Vacuolar protein sorting-associated protein 28	2	2	526665
Q02770	CWC27_YEAST	CWC27	Peptidyl-prolyl isomerase CWC27	4	4	2.94471e+06
Q02771	PT117_YEAST	PET117	Protein PET117, mitochondrial	2	2	259551
Q02772	PT191_YEAST	PET191	Mitochondrial protein PET191	4	4	137591
Q02773	RPM2_YEAST	RPM2	Ribonuclease P protein component, mitochondrial	3	3	694263
Q02774	SHR3_YEAST	SHR3	Secretory component protein SHR3	1	1	2.29739e+06
Q02775	SLU7_YEAST	SLU7	Pre-mRNA-splicing factor SLU7	3	3	266255
Q02776	TIM50_YEAST	TIM50	Mitochondrial import inner membrane translocase subunit TIM50	12	12	4.71762e+06
Q02784	GLRX5_YEAST	GRX5	Monothiol glutaredoxin-5, mitochondrial	3	3	694618
Q02790	FKBP4_HUMAN	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4	26	26	3.295e+06
Q02792	XRN2_YEAST	RAT1	5'-3' exoribonuclease 2	24	24	1.16826e+06
Q02793	SKI8_YEAST	SKI8	Antiviral protein SKI8	4	4	666840
Q02795	OSTD_YEAST	SWP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1	5	5	5.12109e+06
Q02796	LGE1_YEAST	LGE1	Transcriptional regulatory protein LGE1	6	6	245782
Q02799	LEE1_YEAST	LEE1	Zinc finger protein LEE1	1	1	2211.73
Q02804	ARL3_YEAST	ARL3	ADP-ribosylation factor-like protein 3	4	4	331626
Q02805	ROD1_YEAST	ROD1	Protein ROD1	10	10	3.7341e+06
Q02809	PLOD1_HUMAN	PLOD1	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	14	14	1.94854e+06
Q02818	NUCB1_HUMAN	NUCB1	Nucleobindin-1	12	12	739882
Q02821	IMA1_YEAST	SRP1	Importin subunit alpha	11	11	2.05732e+06
Q02863	UBP16_YEAST	UBP16	Ubiquitin carboxyl-terminal hydrolase 16	2	2	4523.29
Q02866	MUK1_YEAST	MUK1	Protein MUK1	11	11	142623
Q02875	SYH1_YEAST	SYH1	SMY2 homolog 2	19	19	1.85638e+06
Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	11	11	1.58914e+07
Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta	22	22	4.2193e+06
Q02884	ELP4_YEAST	ELP4	Elongator complex protein 4	7	7	1.57404e+06
