Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57388.raw
Q02821	IMA1_YEAST	SRP1	Importin subunit alpha	10	10	4.45007e+06
Q02866	MUK1_YEAST	MUK1	Protein MUK1	3	3	10974.1
Q02875	SYH1_YEAST	SYH1	SMY2 homolog 2	13	13	2.82968e+06
Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	13	13	3.42678e+07
Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta	19	19	1.89746e+06
Q02884	ELP4_YEAST	ELP4	Elongator complex protein 4	4	4	141434
Q02887	ATG21_YEAST	ATG21	Autophagy-related protein 21	4	4	297376
Q02888	INA17_YEAST	INA17	Inner membrane assembly complex subunit 17	1	1	224365
Q02889	MGR2_YEAST	MGR2	Protein MGR2	1	1	173394
Q02890	PNG1_YEAST	PNG1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	3	3	87343.2
Q02892	NOG1_YEAST	NOG1	Nucleolar GTP-binding protein 1	11	11	568240
Q02908	ELP3_YEAST	ELP3	Elongator complex protein 3	8	8	99300.6
Q02931	UTP17_YEAST	NAN1	NET1-associated nuclear protein 1	12	12	717885
Q02932	KA120_YEAST	KAP120	Importin beta-like protein KAP120	6	6	207844
Q02933	RNY1_YEAST	RNY1	Ribonuclease T2-like	1	1	285349
Q02939	TFB2_YEAST	TFB2	General transcription and DNA repair factor IIH subunit TFB2	3	3	119793
Q02948	BECN1_YEAST	VPS30	Vacuolar protein sorting-associated protein 30	1	1	3.60818e+06
Q02952	AKA12_HUMAN	AKAP12	A-kinase anchor protein 12	15	15	1.63136e+06
Q02959	HOS3_YEAST	HOS3	Histone deacetylase HOS3	3	3	452619
Q02969	PEX25_YEAST	PEX25	Peroxisomal membrane protein PEX25	8	8	235418
Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein	10	10	1.93401e+06
Q02979	GDE1_YEAST	GDE1	Glycerophosphocholine phosphodiesterase GDE1	9	9	1.90351e+06
Q03001	DYST_HUMAN	DST	Dystonin	3	3	633738
Q03010	UME1_YEAST	UME1	Transcriptional regulatory protein UME1	4	4	6.02788e+06
Q03016	GIP3_YEAST	GIP3	GLC7-interacting protein 3	8	8	1.47529e+06
Q03020	ISU1_YEAST	ISU1	Iron sulfur cluster assembly protein 1, mitochondrial	3	2	401064
Q03034	FDC1_YEAST	FDC1	Ferulic acid decarboxylase 1	7	7	386422
Q03048	COFI_YEAST	COF1	Cofilin	5	5	4.81975e+07
Q03063	DIG1_YEAST	DIG1	Down-regulator of invasive growth 1	7	7	114800
Q03088	SVL3_YEAST	SVL3	Styryl dye vacuolar localization protein 3	6	6	458402
Q03102	YMN1_YEAST	YML131W	Uncharacterized membrane protein YML131W	6	6	1.71341e+06
Q03103	ERO1_YEAST	ERO1	Endoplasmic oxidoreductin-1	10	10	618358
Q03104	MSC1_YEAST	MSC1	Meiotic sister chromatid recombination protein 1	13	13	8.57724e+06
Q03111	ENL_HUMAN	MLLT1	Protein ENL	2	2	10825.5
Q03124	RSC9_YEAST	RSC9	Chromatin structure-remodeling complex subunit RSC9	6	6	838490
Q03135	CAV1_HUMAN	CAV1	Caveolin-1	1	1	113871
Q03144	SNO1_YEAST	SNO1	Pyridoxal 5'-phosphate synthase subunit SNO1	2	2	741294
Q03148	SNZ1_YEAST	SNZ1	Pyridoxal 5'-phosphate synthase subunit SNZ1	5	3	2.13518e+06
Q03154	ACY1_HUMAN	ACY1	Aminoacylase-1	9	9	3.86623e+06
Q03161	YMY9_YEAST	YMR099C	Glucose-6-phosphate 1-epimerase	13	13	5.09153e+06
Q03164	KMT2A_HUMAN	KMT2A	Histone-lysine N-methyltransferase 2A	5	5	722548
Q03167	TGBR3_HUMAN	TGFBR3	Transforming growth factor beta receptor type 3	3	3	141696
Q03169	TNAP2_HUMAN	TNFAIP2	Tumor necrosis factor alpha-induced protein 2	9	9	591642
Q03177	YMZ2_YEAST	YMR102C	WD repeat-containing protein YMR102C	7	7	977245
Q03188	CENPC_HUMAN	CENPC	Centromere protein C	5	5	34052.3
Q03195	RLI1_YEAST	RLI1	Translation initiation factor RLI1	17	16	1.21315e+07
Q03201	RT10_YEAST	RSM10	Small ribosomal subunit protein uS10m	1	1	6197.05
Q03219	YM44_YEAST	YMR178W	Uncharacterized protein YMR178W	8	8	1.2565e+06
Q03233	ADD37_YEAST	ADD37	Alpha1-proteinase inhibitor-degradation deficient protein 37	3	3	511909
Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2	17	17	1.22586e+07
Q03254	FCP1_YEAST	FCP1	RNA polymerase II subunit A C-terminal domain phosphatase	2	2	9705.04
Q03262	PGM3_YEAST	PRM15	Phosphoribomutase	9	9	634957
Q03264	NGL2_YEAST	NGL2	RNA exonuclease NGL2	2	2	19327.7
Q03266	PABC_YEAST	ABZ2	Aminodeoxychorismate lyase	3	3	16858.8
Q03280	TOM1_YEAST	TOM1	E3 ubiquitin-protein ligase TOM1	25	25	2.88394e+06
Q03281	HEH2_YEAST	HEH2	Inner nuclear membrane protein HEH2	5	5	492518
Q03290	TFB3_YEAST	TFB3	RNA polymerase II transcription factor B subunit 3	2	2	4535.81
Q03305	RMT2_YEAST	RMT2	Protein arginine N-methyltransferase 2	3	3	570616
Q03308	VPS16_YEAST	VPS16	Vacuolar protein sorting-associated protein 16	2	2	751808
Q03322	TLG1_YEAST	TLG1	t-SNARE affecting a late Golgi compartment protein 1	2	2	94305.8
Q03323	SDC1_YEAST	SDC1	COMPASS component SDC1	2	2	28096.9
Q03327	UGO1_YEAST	UGO1	Mitochondrial fusion and transport protein UGO1	5	5	229733
Q03330	GCN5_YEAST	GCN5	Histone acetyltransferase GCN5	1	1	4670.02
Q03337	TRS31_YEAST	TRS31	Trafficking protein particle complex subunit 31	8	8	599423
Q03361	JIP4_YEAST	JIP4	Uncharacterized protein JIP4	3	3	45059.8
Q03362	YD476_YEAST	YDR476C	Uncharacterized protein YDR476C	4	4	1.54638e+06
Q03390	VPS60_YEAST	VPS60	Vacuolar protein-sorting-associated protein 60	1	1	10732.4
Q03393	PTPS_HUMAN	PTS	6-pyruvoyl tetrahydrobiopterin synthase	2	2	110370
Q03405	UPAR_HUMAN	PLAUR	Urokinase plasminogen activator surface receptor	5	5	610380
Q03407	PKH1_YEAST	PKH1	Serine/threonine-protein kinase PKH1	5	5	90728.6
Q03426	KIME_HUMAN	MVK	Mevalonate kinase	3	3	50709
Q03435	NHP10_YEAST	NHP10	Non-histone protein 10	2	2	233521
Q03441	RMD1_YEAST	RMD1	Sporulation protein RMD1	2	2	12804.5
Q03446	RCR2_YEAST	RCR2	Protein RCR2	1	1	2686.96
Q03466	EBS1_YEAST	EBS1	Nonsense-mediated mRNA decay factor EBS1	2	2	18665.4
Q03468	ERCC6_HUMAN	ERCC6	DNA excision repair protein ERCC-6	8	8	213920
Q03496	THADA_YEAST	TRM732	tRNA (32-2'-O)-methyltransferase regulator TRM732	11	11	9.41174e+07
Q03497	STE20_YEAST	STE20	Serine/threonine-protein kinase STE20	12	12	578320
Q03503	NAA30_YEAST	MAK3	N-alpha-acetyltransferase 30	2	2	973162
Q03508	YM8F_YEAST	YMR265C	Uncharacterized protein YMR265C	2	2	8.66045e+06
Q03516	RSN1_YEAST	RSN1	Uncharacterized protein RSN1	7	7	1.76072e+06
Q03518	TAP1_HUMAN	TAP1	Antigen peptide transporter 1	9	9	2.74474e+06
Q03519	TAP2_HUMAN	TAP2	Antigen peptide transporter 2	4	4	201637
Q03525	TMA23_YEAST	TMA23	Protein TMA23	1	1	13644.7
Q03529	SCS7_YEAST	SCS7	Ceramide very long chain fatty acid hydroxylase SCS7	8	8	1.86919e+06
Q03532	HAS1_YEAST	HAS1	ATP-dependent RNA helicase HAS1	16	16	4.8022e+06
Q03533	TDA1_YEAST	TDA1	Serine/threonine-protein kinase TDA1	8	8	495969
Q03558	OYE2_YEAST	OYE2	NADPH dehydrogenase 2	17	15	3.14826e+07
Q03559	YM8V_YEAST	YMR295C	Uncharacterized protein YMR295C	1	1	528704
Q03579	LIP1_YEAST	LIP1	Ceramide synthase subunit LIP1	2	2	739143
Q03629	YMH9_YEAST	YML079W	Uncharacterized protein YML079W	4	4	570990
Q03630	BET5_YEAST	BET5	Trafficking protein particle complex subunit BET5	1	1	2402.87
Q03640	TCB3_YEAST	TCB3	Tricalbin-3	31	31	2.55002e+06
Q03648	YM59_YEAST	YMR209C	Uncharacterized protein YMR209C	2	2	97823
Q03653	EFR3_YEAST	EFR3	Protein EFR3	6	6	1.57533e+06
Q03655	GAS3_YEAST	GAS3	Probable 1,3-beta-glucanosyltransferase GAS3	12	12	1.61658e+06
Q03656	SKY1_YEAST	SKY1	Serine/threonine-protein kinase SKY1	8	8	189771
Q03660	TR130_YEAST	TRS130	Trafficking protein particle complex II-specific subunit 130	4	4	5.78925e+06
Q03661	ESC1_YEAST	ESC1	Silent chromatin protein ESC1	19	19	7.30919e+06
Q03674	PLB2_YEAST	PLB2	Lysophospholipase 2	2	2	15769.9
Q03677	MTND_YEAST	ADI1	Acireductone dioxygenase	2	2	515674
Q03690	CLU_YEAST	CLU1	Clustered mitochondria protein 1	38	38	4.26186e+06
Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta	19	19	2.06103e+07
Q03705	CG121_YEAST	CGI121	EKC/KEOPS complex subunit CGI121	7	7	1.21847e+06
Q03707	SRC1_YEAST	SRC1	Inner nuclear membrane protein SRC1	7	7	150781
Q03713	RCF1_YEAST	RCF1	Respiratory supercomplex factor 1, mitochondrial	2	2	93059.6
Q03714	USA1_YEAST	USA1	U1 SNP1-associating protein 1	4	4	12686.7
Q03722	YMC0_YEAST	YML020W	Uncharacterized protein YML020W	2	2	164069
Q03723	OST6_YEAST	OST6	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6	1	1	88091
Q03735	NAB6_YEAST	NAB6	RNA-binding protein NAB6	11	11	1.02578e+06
Q03758	BUL2_YEAST	BUL2	Ubiquitin ligase-binding protein BUL2	2	2	6819.14
Q03761	TAF12_YEAST	TAF12	Transcription initiation factor TFIID subunit 12	10	10	737262
Q03768	GIR2_YEAST	GIR2	Protein GIR2	3	3	606724
Q03769	ENT5_YEAST	ENT5	Epsin-5	6	6	926541
Q03771	ACL4_YEAST	ACL4	Assembly chaperone of RPL4	3	3	23854.4
Q03774	TRM82_YEAST	TRM82	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82	8	8	8.56049e+06
Q03778	RIFK_YEAST	FMN1	Riboflavin kinase	3	3	206837
Q03780	YD239_YEAST	YDR239C	Uncharacterized protein YDR239C	2	2	41555.2
Q03786	GNTK_YEAST	YDR248C	Probable gluconokinase	3	3	241685
Q03790	NUP53_YEAST	NUP53	Nucleoporin NUP53	3	3	118149
Q03798	AIM36_YEAST	AIM36	Altered inheritance of mitochondria protein 36, mitochondrial	3	3	283023
Q03799	RT08_YEAST	MRPS8	Small ribosomal subunit protein uS8m	1	1	16807.3
Q03823	YM35_YEAST	YMR160W	Uncharacterized protein YMR160W	3	3	26622.1
Q03833	GIS1_YEAST	GIS1	Transcriptional activator/repressor GIS1	1	1	215889
Q03834	MSH6_YEAST	MSH6	DNA mismatch repair protein MSH6	11	11	201614
Q03835	GLRX3_YEAST	GRX3	Monothiol glutaredoxin-3	4	4	1.20534e+06
Q03862	ARX1_YEAST	ARX1	Probable metalloprotease ARX1	12	12	1.30294e+06
Q03919	RUB1_YEAST	RUB1	NEDD8-like protein RUB1	1	1	46258.6
Q03921	DOP1_YEAST	DOP1	Protein dopey	22	22	4.29391e+06
Q03940	RUVB1_YEAST	RVB1	RuvB-like protein 1	16	16	2.44877e+07
Q03941	CAB5_YEAST	CAB5	Dephospho-CoA kinase CAB5	2	2	429621
Q03954	SPC19_YEAST	SPC19	DASH complex subunit SPC19	2	2	560763
Q03956	RAV2_YEAST	RAV2	Regulator of V-ATPase in vacuolar membrane protein 2	2	2	1.25019e+06
Q03957	CTK1_YEAST	CTK1	CTD kinase subunit alpha	2	2	52506
Q03973	HMO1_YEAST	HMO1	High mobility group protein 1	5	5	1.27649e+06
Q04004	PLP1_YEAST	PLP1	Phosducin-like protein 1	3	3	203214
Q04031	RRP17_YEAST	RRP17	Ribosomal RNA-processing protein 17	1	1	9426.47
Q04053	SNX41_YEAST	SNX41	Sorting nexin-41	1	1	1.37835e+06
Q04062	RPN9_YEAST	RPN9	26S proteasome regulatory subunit RPN9	12	12	4.01169e+06
Q04066	KFA_YEAST	BNA7	Kynurenine formamidase	5	5	180519
Q04067	EIF3G_YEAST	TIF35	Eukaryotic translation initiation factor 3 subunit G	7	7	1.20822e+07
Q04080	GPI17_YEAST	GPI17	GPI transamidase component GPI17	7	7	593718
Q04081	LCMT1_YEAST	PPM1	Leucine carboxyl methyltransferase 1	7	7	2.50915e+06
Q04087	LRS4_YEAST	LRS4	Monopolin complex subunit LRS4	1	1	2073.3
Q04119	PPN1_YEAST	PPN1	Endopolyphosphatase	10	10	752992
Q04120	TSA2_YEAST	TSA2	Peroxiredoxin TSA2	3	3	1.02539e+07
Q04170	YD391_YEAST	YDR391C	Uncharacterized protein YDR391C	4	4	1.66982e+06
Q04174	SMP3_YEAST	SMP3	GPI mannosyltransferase 4	1	1	2.91269e+06
Q04175	SXM1_YEAST	SXM1	Importin beta SMX1	12	12	713614
Q04177	UTP5_YEAST	UTP5	U3 small nucleolar RNA-associated protein 5	1	1	55129
Q04178	HPRT_YEAST	HPT1	Hypoxanthine-guanine phosphoribosyltransferase	9	9	3.07518e+06
Q04179	URH1_YEAST	URH1	Uridine nucleosidase	2	2	386410
Q04182	PDR15_YEAST	PDR15	ATP-dependent permease PDR15	12	12	514497
Q04183	TR120_YEAST	TRS120	Trafficking protein particle complex II-specific subunit 120	6	6	151129
Q04195	SIZ1_YEAST	SIZ1	E3 SUMO-protein ligase SIZ1	2	2	3087.83
Q04199	CAC2_YEAST	CAC2	Chromatin assembly factor 1 subunit p60	2	2	48205
Q04201	CUE4_YEAST	CUE4	CUE domain-containing protein CUE4	2	2	173009
Q04206	TF65_HUMAN	RELA	Transcription factor p65	11	11	1.33841e+06
Q04212	ARA2_YEAST	ARA2	D-arabinose 1-dehydrogenase	3	3	55656
Q04213	IOC4_YEAST	IOC4	ISWI one complex protein 4	3	3	19001
Q04214;Q12490	YB11B_YEAST;YM13B_YEAST	TY1B-BL;TY1B-MR1	Transposon Ty1-MR1 Gag-Pol polyprotein	5	0	421986
Q04217	DHR1_YEAST	ECM16	Probable ATP-dependent RNA helicase DHR1	6	6	4.46629e+06
Q04223	YM14_YEAST	YMR130W	Uncharacterized protein YMR130W	3	3	227253
Q04225	RRB1_YEAST	RRB1	Ribosome assembly protein RRB1	10	10	629556
Q04228	UBX2_YEAST	UBX2	UBX domain-containing protein 2	6	6	588068
Q04264	PDS5_YEAST	PDS5	Sister chromatid cohesion protein PDS5	8	8	552898
Q04279	SEG1_YEAST	SEG1	Eisosome protein SEG1	14	14	940188
Q04299	YMX7_YEAST	YMR087W	Probable ADP-ribose 1''-phosphate phosphatase YML087W	1	1	86828.5
Q04304	YMY0_YEAST	YMR090W	UPF0659 protein YMR090W	9	9	797170
Q04305	UTP15_YEAST	UTP15	U3 small nucleolar RNA-associated protein 15	3	3	206009
Q04307;Q9Y2Y1	RPC10_HUMAN;RPC10_YEAST	POLR3K;RPC11	DNA-directed RNA polymerase III subunit RPC10	1	0	90203.3
Q04311	VMS1_YEAST	VMS1	tRNA endonuclease VMS1	2	2	1.46864e+06
Q04322	GYL1_YEAST	GYL1	Probable GTPase-activating protein GYL1	11	11	2.68655e+06
Q04323	UBXN1_HUMAN	UBXN1	UBX domain-containing protein 1	7	7	4.44374e+06
Q04336	YM54_YEAST	YMR196W	Uncharacterized protein YMR196W	20	20	3.48125e+06
Q04338	VTI1_YEAST	VTI1	t-SNARE VTI1	3	3	369691
Q04341	MIX14_YEAST	MIX14	Mitochondrial intermembrane space cysteine motif-containing protein MIX14	3	3	572284
Q04344	HNT1_YEAST	HNT1	Adenosine 5'-monophosphoramidase HNT1	5	5	3.09227e+06
Q04347	BUD22_YEAST	BUD22	Bud site selection protein 22	2	2	50135.8
Q04368	CSI1_YEAST	CSI1	Cop9 signalosome-interactor 1	1	1	2688
Q04370	PEX12_YEAST	PEX12	Peroxisome assembly protein 12	1	1	4092.54
Q04371	ARMT1_YEAST	YMR027W	Damage-control phosphatase YMR027W	14	14	1.1719e+07
Q04372	TAP42_YEAST	TAP42	Type 2A phosphatase-associated protein 42	3	3	414663
Q04373	PUF6_YEAST	PUF6	Pumilio homology domain family member 6	10	10	3.17859e+06
Q04401	SDHF3_YEAST	SDH7	Succinate dehydrogenase assembly factor 3, mitochondrial	3	3	754252
Q04409	EMI2_YEAST	EMI2	Putative glucokinase-2	16	16	3.62733e+06
Q04410	GRH1_YEAST	GRH1	GRASP65 homolog protein 1	6	6	818795
Q04418	RBA50_YEAST	RBA50	RNA polymerase II-associated protein RBA50	4	4	294961
Q04430	PANK_YEAST	CAB1	Pantothenate kinase CAB1	4	4	3.42496e+06
Q04432	HSP31_YEAST	HSP31	Glutathione-independent glyoxalase HSP31	6	6	3.48667e+06
Q04438	SPG4_YEAST	SPG4	Stationary phase protein 4	5	5	3.27758e+06
Q04439	MYO5_YEAST	MYO5	Myosin-5	24	21	3.54317e+06
Q04446	GLGB_HUMAN	GBE1	1,4-alpha-glucan-branching enzyme	16	16	1.9682e+06
Q04458	HFD1_YEAST	HFD1	Fatty aldehyde dehydrogenase HFD1	11	11	1.46622e+06
Q04472	MGR3_YEAST	MGR3	Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3	4	4	158705
Q04491	SEC13_YEAST	SEC13	Protein transport protein SEC13	14	14	5.07459e+06
Q04493	PFD5_YEAST	GIM5	Prefoldin subunit 5	5	5	1.09884e+06
Q04500	UTP14_YEAST	UTP14	U3 small nucleolar RNA-associated protein 14	6	6	66542.2
Q04533	METX_YEAST	YML082W	Putative cystathionine gamma-synthase YML082W	2	2	118850
Q04545	TDA9_YEAST	TDA9	Probable transcription factor TDA9	2	2	13011.3
Q04562	TMN2_YEAST	TMN2	Transmembrane 9 superfamily member 2	2	2	72399.7
Q04585	YDR09_YEAST	YDR109C	D-ribulokinase YDR109C	3	3	7098.85
Q04599	RM01_YEAST	MRPL1	Large ribosomal subunit protein uL1m	4	4	101175
Q04600	TMA64_YEAST	TMA64	Translation machinery-associated protein 64	8	8	957246
Q04602	VBA4_YEAST	VBA4	Vacuolar basic amino acid transporter 4	4	4	1.6488e+06
Q04603	DPB4_YEAST	DPB4	DNA polymerase epsilon subunit D	3	3	190615
Q04632	COG8_YEAST	COG8	Conserved oligomeric Golgi complex subunit 8	6	6	3.14052e+06
Q04636	POB3_YEAST	POB3	FACT complex subunit POB3	16	16	1.08595e+07
Q04637	IF4G1_HUMAN	EIF4G1	Eukaryotic translation initiation factor 4 gamma 1	43	39	7.15739e+06
Q04651	ERV41_YEAST	ERV41	ER-derived vesicles protein ERV41	3	3	242020
Q04656	ATP7A_HUMAN	ATP7A	Copper-transporting ATPase 1	8	8	53114.9
Q04660	ERB1_YEAST	ERB1	Ribosome biogenesis protein ERB1	11	11	507989
Q04673	SSL1_YEAST	SSL1	General transcription and DNA repair factor IIH subunit SSL1	2	2	78642.7
Q04693	RSE1_YEAST	RSE1	Pre-mRNA-splicing factor RSE1	1	1	44705.5
Q04695	K1C17_HUMAN	KRT17	Keratin, type I cytoskeletal 17	19	13	1.21458e+08
Q04697	GSF2_YEAST	GSF2	Glucose-signaling factor 2	13	13	1.5869e+07
Q04721	NOTC2_HUMAN	NOTCH2	Neurogenic locus notch homolog protein 2	8	5	78613.5
Q04726	TLE3_HUMAN	TLE3	Transducin-like enhancer protein 3	8	6	1.29912e+06
Q04728	ARGJ_YEAST	ARG7	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial	16	16	3.03937e+06
Q04739	GAL83_YEAST	GAL83	SNF1 protein kinase subunit beta-3	2	2	1.09298e+06
Q04760	LGUL_HUMAN	GLO1	Lactoylglutathione lyase	7	7	1.15404e+07
Q04767	TVP18_YEAST	TVP18	Golgi apparatus membrane protein TVP18	2	2	2.36189e+06
Q04772	IRC21_YEAST	IRC21	Increased recombination centers protein 21	1	1	261776
Q04773	YMW4_YEAST	YMR074C	Uncharacterized protein YMR074C	3	3	1.751e+06
Q04779	RCO1_YEAST	RCO1	Transcriptional regulatory protein RCO1	7	7	54023.7
Q04781	LTN1_YEAST	RKR1	E3 ubiquitin-protein ligase listerin	6	6	127956
Q04792	DCE_YEAST	GAD1	Glutamate decarboxylase	13	13	2.08797e+06
Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial	4	4	9.11353e+06
Q04839	GFD1_YEAST	GFD1	mRNA transport factor GFD1	1	1	25085.3
Q04847	ROY1_YEAST	ROY1	Non-SCF-type F-box protein ROY1	2	2	271363
Q04867	YM91_YEAST	YMR310C	Putative methyltransferase YMR310C	2	2	48400.1
Q04868	ELP6_YEAST	ELP6	Elongator complex protein 6	2	2	78131.6
Q04869	YM94_YEAST	YMR315W	Uncharacterized protein YMR315W	11	11	4.09906e+06
Q04894	ADH6_YEAST	ADH6	NADP-dependent alcohol dehydrogenase 6	16	16	6.96227e+06
Q04912	RON_HUMAN	MST1R	Macrophage-stimulating protein receptor	1	1	96923.1
Q04917	1433F_HUMAN	YWHAH	14-3-3 protein eta	6	6	3.94644e+06
Q04922	MFB1_YEAST	MFB1	Mitochondrial F-box protein MFB1	1	1	196925
Q04924	GLU2B_YEAST	GTB1	Glucosidase 2 subunit beta	8	8	6.30703e+06
Q04934	IVY1_YEAST	IVY1	Protein IVY1	5	5	384373
Q04935	COX20_YEAST	COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	1	1	359406
Q04941	PLP2_HUMAN	PLP2	Proteolipid protein 2	1	1	2.00025e+07
Q04947	RTN1_YEAST	RTN1	Reticulon-like protein 1	10	10	1.71758e+07
Q04951	SCW10_YEAST	SCW10	Probable family 17 glucosidase SCW10	4	4	10815.5
Q04958	NTE1_YEAST	NTE1	Lysophospholipase NTE1	7	7	2.79874e+06
Q04964	SML1_YEAST	SML1	Ribonucleotide reductase inhibitor protein SML1	2	2	316853
Q04969	SPC2_YEAST	SPC2	Signal peptidase complex subunit 2	3	3	1.09356e+06
Q04991	FMP42_YEAST	FMP42	Protein FMP42	4	4	183332
Q05015	FSH2_YEAST	FSH2	Family of serine hydrolases 2	1	1	171654
Q05016	YM71_YEAST	YMR226C	NADP-dependent 3-hydroxy acid dehydrogenase	10	10	4.91576e+06
Q05022	RRP5_YEAST	RRP5	rRNA biogenesis protein RRP5	48	48	3.98397e+07
Q05027	TAF9_YEAST	TAF9	Transcription initiation factor TFIID subunit 9	2	2	383418
Q05029	BCH1_YEAST	BCH1	Protein BCH1	9	9	1.04686e+06
Q05031	DFG5_YEAST	DFG5	Mannan endo-1,6-alpha-mannosidase DFG5	1	1	12790.5
Q05040	FAR8_YEAST	FAR8	Factor arrest protein 8	10	10	3.42068e+06
Q05048	CSTF1_HUMAN	CSTF1	Cleavage stimulation factor subunit 1	10	10	2.62734e+06
Q05050	EIS1_YEAST	EIS1	Eisosome protein 1	28	28	8.21794e+06
Q05086	UBE3A_HUMAN	UBE3A	Ubiquitin-protein ligase E3A	7	7	342740
Q05123	ARP9_YEAST	ARP9	Actin-like protein ARP9	6	6	3.94187e+06
Q05166	NUP59_YEAST	ASM4	Nucleoporin ASM4	3	3	203744
Q05209	PTN12_HUMAN	PTPN12	Tyrosine-protein phosphatase non-receptor type 12	5	5	88537
Q05359	ERP1_YEAST	ERP1	Protein ERP1	7	7	1.75088e+06
Q05397	FAK1_HUMAN	PTK2	Focal adhesion kinase 1	9	9	662549
Q05468	RQC1_YEAST	RQC1	Ribosome quality control complex subunit 1	3	3	125523
Q05471	SWR1_YEAST	SWR1	Helicase SWR1	1	1	4695.39
Q05498	FCF1_YEAST	FCF1	rRNA-processing protein FCF1	2	2	480183
Q05506	SYRC_YEAST	YDR341C	Arginine--tRNA ligase, cytoplasmic	26	25	8.20419e+06
Q05515	SVF1_YEAST	SVF1	Ceramide-binding protein SVF1	7	7	2.32189e+06
Q05518	PAL1_YEAST	PAL1	Protein PAL1	7	7	236345
Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11	6	6	2.50228e+06
Q05521	DPP1_YEAST	DPP1	Diacylglycerol pyrophosphate phosphatase 1	1	1	15422
Q05533	INM2_YEAST	INM2	Inositol monophosphatase 2	3	3	794430
Q05543	RT103_YEAST	RTT103	Regulator of Ty1 transposition protein 103	5	5	355949
Q05567	SGPL_YEAST	DPL1	Sphingosine-1-phosphate lyase	13	13	1.35538e+06
Q05580	HEL2_YEAST	HEL2	E3 ubiquitin-protein ligase HEL2	9	9	280972
Q05583	CIAO1_YEAST	CIA1	Cytosolic iron-sulfur protein assembly protein 1	1	1	79646.5
Q05584	GLO2_YEAST	GLO2	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme	10	10	1.79495e+06
Q05636	RRP45_YEAST	RRP45	Exosome complex component RRP45	5	5	464615
Q05639	EF1A2_HUMAN	EEF1A2	Elongation factor 1-alpha 2	9	5	1.76164e+08
Q05655	KPCD_HUMAN	PRKCD	Protein kinase C delta type	4	4	224139
Q05682	CALD1_HUMAN	CALD1	Caldesmon	17	17	3.06764e+06
Q05775	EIF3J_YEAST	HCR1	Eukaryotic translation initiation factor 3 subunit J	6	6	7.049e+06
Q05778	POC1_YEAST	PBA1	Proteasome chaperone 1	3	3	920818
Q05779	COQ9_YEAST	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	1	1	2.04345e+06
Q05785	ENT2_YEAST	ENT2	Epsin-2	9	8	1.05301e+06
Q05787	HRD3_YEAST	HRD3	ERAD-associated E3 ubiquitin-protein ligase component HRD3	1	1	10405.2
Q05788	PNPH_YEAST	PNP1	Purine nucleoside phosphorylase	7	7	7.80885e+06
Q05791	CD123_YEAST	CDC123	Translation initiation factor eIF2 assembly protein	2	2	701713
Q05809	COA4_YEAST	COA4	Cytochrome oxidase assembly factor 4	2	2	1.0412e+06
Q05812	MSC3_YEAST	MSC3	Meiotic sister-chromatid recombination protein 3	15	15	2.27614e+06
Q05827	HOR7_YEAST	HOR7	Protein HOR7	1	1	96783.4
Q05871	ECI1_YEAST	ECI1	3,2-trans-enoyl-CoA isomerase	1	1	43121.6
Q05874	EFM7_YEAST	NNT1	Protein N-terminal and lysine N-methyltransferase EFM7	1	1	113482
Q05881	YL287_YEAST	YLR287C	Uncharacterized protein YLR287C	5	5	2.01826e+06
Q05892	COQ11_YEAST	COQ11	MIOREX complex component 2	2	2	34198.9
Q05902	ECM38_YEAST	ECM38	Glutathione hydrolase proenzyme	2	2	161864
Q05905	HRI1_YEAST	HRI1	Protein HRI1	10	10	9.55471e+07
Q05911	PUR8_YEAST	ADE13	Adenylosuccinate lyase	14	14	1.23049e+07
Q05931	HSP7Q_YEAST	SSQ1	Iron-sulfur cluster biogenesis chaperone, mitochondrial	6	6	425751
Q05932	FOLC_HUMAN	FPGS	Folylpolyglutamate synthase, mitochondrial	2	2	10071.5
Q05933	ARPC3_YEAST	ARC18	Actin-related protein 2/3 complex subunit 3	4	4	3.26268e+06
Q05934	VID22_YEAST	VID22	Vacuolar import and degradation protein 22	2	2	85471.2
Q05937	STP3_YEAST	STP3	Zinc finger protein STP3	1	1	3262.24
Q05942	RSA3_YEAST	RSA3	Ribosome assembly protein 3	2	2	148455
