Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57383.raw
P43555	EMP47_YEAST	EMP47	Protein EMP47	14	14	2.45649e+06
P43556	RGD2_YEAST	RGD2	Rho-GTPase-activating protein RGD2	4	4	269554
P43558	OTU1_YEAST	OTU1	Ubiquitin thioesterase OTU1	4	4	589469
P43560	LAM5_YEAST	LAM5	Membrane-anchored lipid-binding protein LAM5	6	6	169791
P43561	FET5_YEAST	FET5	Iron transport multicopper oxidase FET5	8	8	1.917e+06
P43563	MOB2_YEAST	MOB2	CBK1 kinase activator protein MOB2	1	1	13399.3
P43564	MIL1_YEAST	MIL1	Probable lipase MIL1	1	1	11212.1
P43568	CAK1_YEAST	CAK1	Serine/threonine-protein kinase CAK1	2	2	85602.9
P43569	CAF16_YEAST	CAF16	CCR4-associated factor 16	5	5	329974
P43570	GYP8_YEAST	GYP8	GTPase-activating protein GYP8	1	1	26263
P43573	BUD27_YEAST	BUD27	Bud site selection protein 27	2	2	114707
P43574	GAT1_YEAST	GAT1	Transcriptional regulatory protein GAT1	1	1	57099.5
P43577	GNA1_YEAST	GNA1	Glucosamine 6-phosphate N-acetyltransferase	7	7	681972
P43579	IES1_YEAST	IES1	Ino eighty subunit 1	4	4	325290
P43582	WWM1_YEAST	WWM1	WW domain-containing protein WWM1	4	4	4.75424e+06
P43583	BLM10_YEAST	BLM10	Proteasome activator BLM10	13	13	452482
P43585	VTC2_YEAST	VTC2	Vacuolar transporter chaperone complex subunit 2	24	23	2.73537e+06
P43586	LOC1_YEAST	LOC1	60S ribosomal subunit assembly/export protein LOC1	4	4	2.2114e+06
P43587	YPI1_YEAST	YPI1	Type 1 phosphatases regulator YPI1	4	4	473021
P43588	RPN11_YEAST	RPN11	Ubiquitin carboxyl-terminal hydrolase RPN11	10	8	6.96204e+06
P43589	SAD1_YEAST	SAD1	Pre-mRNA-splicing factor SAD1	3	3	147261
P43590	YFH6_YEAST	YFR006W	Uncharacterized peptidase YFR006W	8	8	1.48229e+06
P43591	YFH7_YEAST	YFH7	ATP-dependent kinase YFH7	6	6	222619
P43592	FAR7_YEAST	FAR7	Factor arrest protein 7	1	1	4542.82
P43593	UBP6_YEAST	UBP6	Ubiquitin carboxyl-terminal hydrolase 6	12	12	1.84688e+06
P43594	MIC19_YEAST	MIC19	MICOS complex subunit MIC19	4	4	519588
P43596	IOC3_YEAST	IOC3	ISWI one complex protein 3	2	2	13368.5
P43597	YFI6_YEAST	YFR016C	Uncharacterized protein YFR016C	20	20	2.4915e+06
P43598	IGD1_YEAST	IGD1	Inhibitor of glycogen debranching 1	5	5	625445
P43599	YFI8_YEAST	YFR018C	Uncharacterized protein YFR018C	2	2	683047
P43601	ATG18_YEAST	ATG18	Autophagy-related protein 18	1	1	72666.6
P43603	LSB3_YEAST	LSB3	LAS seventeen-binding protein 3	7	7	2.29667e+06
P43609	RSC8_YEAST	RSC8	Chromatin structure-remodeling complex protein RSC8	19	19	1.44925e+06
P43611	OSW7_YEAST	OSW7	Outer spore wall protein 7	3	3	3.39853e+07
P43612	SA155_YEAST	SAP155	SIT4-associating protein SAP155	8	8	271024
P43613	ERJ5_YEAST	ERJ5	ER-localized J domain-containing protein 5	2	2	158747
P43616	DUG1_YEAST	DUG1	Cys-Gly metallodipeptidase DUG1	16	16	1.224e+07
P43619	NADC_YEAST	BNA6	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	8	8	3.78564e+06
P43620	RMD8_YEAST	RMD8	Sporulation protein RMD8	5	5	96626.8
P43621	COPD_YEAST	RET2	Coatomer subunit delta	9	9	4.65277e+06
P43636	ALG2_YEAST	ALG2	Alpha-1,3/1,6-mannosyltransferase ALG2	7	7	1.50823e+06
P43638	MHP1_YEAST	MHP1	MAP-homologous protein 1	11	11	1.58072e+06
P43639	CSK2B_YEAST	CKB1	Casein kinase II subunit beta	3	3	459793
P43682	SFT1_YEAST	SFT1	Protein transport protein SFT1	1	1	188456
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	16	13	1.41584e+07
P43897	EFTS_HUMAN	TSFM	Elongation factor Ts, mitochondrial	7	7	3.00006e+06
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	8	8	1.34714e+06
P45577	PROQ_ECOLI	proQ	RNA chaperone ProQ	5	5	488385
P45748	TSAC_ECOLI	tsaC	Threonylcarbamoyl-AMP synthase	1	1	9266.43
P45818	ROK1_YEAST	ROK1	ATP-dependent RNA helicase ROK1	7	7	121682
P45877	PPIC_HUMAN	PPIC	Peptidyl-prolyl cis-trans isomerase C	2	2	422473
P45880	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2	13	13	1.80377e+07
P45954	ACDSB_HUMAN	ACADSB	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	2	2	140211
P45955	CPOB_ECOLI	cpoB	Cell division coordinator CpoB	1	1	6670.42
P45973	CBX5_HUMAN	CBX5	Chromobox protein homolog 5	7	7	3.9935e+06
P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	26	26	3.75378e+06
P45976	FIP1_YEAST	FIP1	Pre-mRNA polyadenylation factor FIP1	5	5	2.12664e+06
P45978	SCD6_YEAST	SCD6	Protein SCD6	6	6	1.30827e+06
P45983;P45984;P53779	MK08_HUMAN;MK09_HUMAN;MK10_HUMAN	MAPK10;MAPK8;MAPK9	Mitogen-activated protein kinase 8	1	0	19000.2
P45985	MP2K4_HUMAN	MAP2K4	Dual specificity mitogen-activated protein kinase kinase 4	3	3	24999.6
P46013	KI67_HUMAN	MKI67	Proliferation marker protein Ki-67	98	98	6.27556e+07
P46019	KPB2_HUMAN	PHKA2	Phosphorylase b kinase regulatory subunit alpha, liver isoform	2	2	8313.49
P46020	KPB1_HUMAN	PHKA1	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform	3	3	61354.8
P46060	RAGP1_HUMAN	RANGAP1	Ran GTPase-activating protein 1	19	19	1.36868e+07
P46063	RECQ1_HUMAN	RECQL	ATP-dependent DNA helicase Q1	22	22	4.71899e+06
P46087	NOP2_HUMAN	NOP2	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	19	19	3.37241e+06
P46100	ATRX_HUMAN	ATRX	Transcriptional regulator ATRX	21	21	403040
P46108	CRK_HUMAN	CRK	Adapter molecule crk	7	7	1.36868e+06
P46109	CRKL_HUMAN	CRKL	Crk-like protein	7	7	651769
P46151	MTHR1_YEAST	MET12	Methylenetetrahydrofolate reductase 1	4	4	550146
P46199	IF2M_HUMAN	MTIF2	Translation initiation factor IF-2, mitochondrial	5	5	251765
P46367	ALDH4_YEAST	ALD4	Potassium-activated aldehyde dehydrogenase, mitochondrial	22	21	3.35538e+07
P46379	BAG6_HUMAN	BAG6	Large proline-rich protein BAG6	15	15	1.36066e+06
P46459	NSF_HUMAN	NSF	Vesicle-fusing ATPase	28	28	1.55081e+06
P46527	CDN1B_HUMAN	CDKN1B	Cyclin-dependent kinase inhibitor 1B	1	1	7749.71
P46654	RSSA2_YEAST	RPS0B	Small ribosomal subunit protein uS2B	2	2	1.23624e+06
P46655	SYEC_YEAST	GUS1	Glutamate--tRNA ligase, cytoplasmic	34	34	1.31057e+07
P46669	RPA43_YEAST	RPA43	DNA-directed RNA polymerase I subunit RPA43	5	5	753011
P46670	TBCC_YEAST	CIN2	Tubulin-specific chaperone C	1	1	9747.74
P46672	ARC1_YEAST	ARC1	tRNA-aminoacylation cofactor ARC1	16	16	1.28275e+07
P46673	NUP85_YEAST	NUP85	Nucleoporin NUP85	6	6	4.6052e+06
P46675	STU2_YEAST	STU2	Protein STU2	3	3	3.3887e+06
P46676	SUM1_YEAST	SUM1	Suppressor of mar1-1 protein	12	12	915676
P46677	TAF1_YEAST	TAF1	Transcription initiation factor TFIID subunit 1	3	3	49098.4
P46679	STB2_YEAST	STB2	Protein STB2	2	2	63397.2
P46680	AIP1_YEAST	AIP1	Actin-interacting protein 1	18	18	1.05501e+07
P46681	DLD2_YEAST	DLD2	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2	7	7	523884
P46682	AP3B_YEAST	APL6	AP-3 complex subunit beta	12	12	1.17463e+06
P46683	YAR1_YEAST	YAR1	Ankyrin repeat-containing protein YAR1	9	9	4.75934e+06
P46734	MP2K3_HUMAN	MAP2K3	Dual specificity mitogen-activated protein kinase kinase 3	2	2	43962.5
P46736	BRCC3_HUMAN	BRCC3	Lys-63-specific deubiquitinase BRCC36	5	5	349611
P46776	RL27A_HUMAN	RPL27A	60S ribosomal protein L27a	5	5	3.285e+07
P46777	RL5_HUMAN	RPL5	60S ribosomal protein L5	12	12	4.33706e+07
P46778	RL21_HUMAN	RPL21	60S ribosomal protein L21	6	6	2.65217e+07
P46779	RL28_HUMAN	RPL28	60S ribosomal protein L28	5	5	2.91407e+07
P46781	RS9_HUMAN	RPS9	40S ribosomal protein S9	10	10	4.01343e+07
P46782	RS5_HUMAN	RPS5	40S ribosomal protein S5	5	5	3.45036e+07
P46783	RS10_HUMAN	RPS10	40S ribosomal protein S10	7	3	1.90518e+07
P46784;Q08745	RS10A_YEAST;RS10B_YEAST	RPS10A;RPS10B	Small ribosomal subunit protein eS10B	3	0	1.83927e+07
P46837	YHGF_ECOLI	yhgF	Protein YhgF	3	3	37354.8
P46853	YHHX_ECOLI	yhhX	Uncharacterized oxidoreductase YhhX	3	3	223452
P46859	GNTK_ECOLI	gntK	Thermoresistant gluconokinase	1	1	51520.7
P46926	GNPI1_HUMAN	GNPDA1	Glucosamine-6-phosphate isomerase 1	6	4	1.4754e+06
P46934	NEDD4_HUMAN	NEDD4	E3 ubiquitin-protein ligase NEDD4	7	4	691955
P46937	YAP1_HUMAN	YAP1	Transcriptional coactivator YAP1	6	6	651856
P46939	UTRO_HUMAN	UTRN	Utrophin	5	5	19980
P46940	IQGA1_HUMAN	IQGAP1	Ras GTPase-activating-like protein IQGAP1	60	57	2.75294e+07
P46944	TRS85_YEAST	TRS85	Trafficking protein particle complex III-specific subunit 85	2	2	79187.4
P46948	RRP41_YEAST	SKI6	Exosome complex component SKI6	5	5	529562
P46949	FYV8_YEAST	FYV8	Protein FYV8	3	3	73349.2
P46951	YPP1_YEAST	YPP1	Cargo-transport protein YPP1	2	2	1.7243e+07
P46956	PHO86_YEAST	PHO86	Inorganic phosphate transporter PHO86	4	4	1.34636e+07
P46957	DPOD2_YEAST	POL31	DNA polymerase delta small subunit	7	7	368368
P46959	TRM61_YEAST	GCD14	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	4	4	1.33847e+06
P46962	CTK2_YEAST	CTK2	CTD kinase subunit beta	1	1	606450
P46963	CTK3_YEAST	CTK3	CTD kinase subunit gamma	1	1	49245.5
P46964	OST2_YEAST	OST2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2	2	2	1.24568e+06
P46965	SPC1_YEAST	SPC1	Signal peptidase complex subunit 1	1	1	374972
P46969	RPE_YEAST	RPE1	Ribulose-phosphate 3-epimerase	2	2	1.92255e+06
P46970	NMD5_YEAST	NMD5	Nonsense-mediated mRNA decay protein 5	10	10	1.37718e+06
P46971	PMT4_YEAST	PMT4	Dolichyl-phosphate-mannose--protein mannosyltransferase 4	8	8	2.02623e+06
P46976	GLYG_HUMAN	GYG1	Glycogenin-1	4	4	2.14607e+06
P46977	STT3A_HUMAN	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	12	10	2.9368e+06
P46982	MNN5_YEAST	MNN5	Alpha-1,2-mannosyltransferase MNN5	9	9	1.0455e+06
P46984	GON7_YEAST	GON7	EKC/KEOPS complex subunit GON7	3	3	636989
P46985	MNN11_YEAST	MNN11	Probable alpha-1,6-mannosyltransferase MNN11	8	8	6.24306e+06
P46988	PFD1_YEAST	PFD1	Prefoldin subunit 1	3	3	4.31524e+06
P46989	ATG27_YEAST	ATG27	Autophagy-related protein 27	6	6	1.22594e+06
P46990	RL17B_YEAST	RPL17B	Large ribosomal subunit protein uL22B	1	1	2.77386e+07
P46992	TOH1_YEAST	TOH1	Probable circularly permuted 1,3-beta-glucanase YJL171C	4	4	2.68163e+06
P46995	SET2_YEAST	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific	6	6	926938
P47006	RPA34_YEAST	RPA34	DNA-directed RNA polymerase I subunit RPA34	1	1	565577
P47008	SFH5_YEAST	SFH5	Phosphatidylinositol transfer protein SFH5	9	9	4.55699e+06
P47011	GLG2_YEAST	GLG2	Glycogenin-2	1	1	41073.4
P47013	DS1P1_YEAST	LCB3	Dihydrosphingosine 1-phosphate phosphatase LCB3	3	2	532017
P47017	LSM1_YEAST	LSM1	Sm-like protein LSm1	3	3	827317
P47018	MTC1_YEAST	MTC1	Maintenance of telomere capping protein 1	13	13	2.53816e+06
P47019	ALB1_YEAST	ALB1	Ribosome biogenesis protein ALB1	1	1	11024.9
P47025	MDV1_YEAST	MDV1	Mitochondrial division protein 1	4	4	65717.9
P47029	ALY2_YEAST	ALY2	Arrestin-related trafficking adapter 3	5	5	75986.6
P47031	IML2_YEAST	IML2	Inclusion body clearance protein IML2	14	14	704674
P47032	PRY1_YEAST	PRY1	Protein PRY1	1	1	370946
P47033	PRY3_YEAST	PRY3	Cell wall protein PRY3	1	1	419587
P47035	NET1_YEAST	NET1	Nucleolar protein NET1	25	25	1.69552e+06
P47037	SMC3_YEAST	SMC3	Structural maintenance of chromosomes protein 3	4	4	138658
P47039	BNA3_YEAST	BNA3	Probable kynurenine--oxoglutarate transaminase BNA3	10	10	3.08189e+06
P47041	BIT61_YEAST	BIT61	Target of rapamycin complex 2 subunit BIT61	1	1	1253.66
P47044	YJF5_YEAST	YJL055W	LOG family protein YJL055W	7	7	1.36977e+06
P47045	TIM54_YEAST	TIM54	Mitochondrial import inner membrane translocase subunit TIM54	6	6	52032.6
P47047	MTR4_YEAST	MTR4	ATP-dependent RNA helicase DOB1	18	18	255687
P47049	UBX6_YEAST	UBX6	UBX domain-containing protein 6	1	1	2256.95
P47050	CUL8_YEAST	RTT101	Cullin-8	2	2	4045.93
P47054	NU192_YEAST	NUP192	Nucleoporin NUP192	15	15	709622
P47057	SNX4_YEAST	SNX4	Sorting nexin-4	11	11	1.31672e+06
P47061	VPS53_YEAST	VPS53	Vacuolar protein sorting-associated protein 53	3	3	56352.4
P47064	AP3S_YEAST	APS3	AP-3 complex subunit sigma	2	2	591122
P47068	BBC1_YEAST	BBC1	Myosin tail region-interacting protein MTI1	37	37	5.78249e+06
P47072	YJB6_YEAST	YJL016W	Uncharacterized protein YJL016W	4	4	216722
P47075	VTC4_YEAST	VTC4	Vacuolar transporter chaperone complex subunit 4	26	26	6.27969e+06
P47076	RPC9_YEAST	RPC17	DNA-directed RNA polymerase III subunit RPC9	2	2	270235
P47077	NOP9_YEAST	NOP9	Nucleolar protein 9	5	5	742119
P47079	TCPQ_YEAST	CCT8	T-complex protein 1 subunit theta	22	22	3.64304e+06
P47082	AVT1_YEAST	AVT1	Vacuolar amino acid transporter 1	5	5	164329
P47083	MPP10_YEAST	MPP10	U3 small nucleolar RNA-associated protein MPP10	9	9	1.91733e+07
P47085	MHO1_YEAST	MHO1	MEMO1 family protein MHO1	2	2	1.50804e+07
P47089	DENR_YEAST	TMA22	Translation machinery-associated protein 22	5	5	3.22211e+06
P47093	LSM8_YEAST	LSM8	U6 snRNA-associated Sm-like protein LSm8	2	2	84033.9
P47095	MTNB_YEAST	MDE1	Methylthioribulose-1-phosphate dehydratase	2	2	207161
P47096	3HAO_YEAST	BNA1	3-hydroxyanthranilate 3,4-dioxygenase	6	6	9.05395e+06
P47102	GEA1_YEAST	GEA1	ARF guanine-nucleotide exchange factor 1	2	2	69796.3
P47103	CYP7_YEAST	CPR7	Peptidyl-prolyl cis-trans isomerase CYP7	5	5	240387
P47104	RAV1_YEAST	RAV1	Regulator of V-ATPase in vacuolar membrane protein 1	7	7	248222
P47108	URB2_YEAST	URB2	Nucleolar pre-ribosomal-associated protein 2	5	5	4.76061e+06
P47112	CDT1_YEAST	TAH11	Cell division cycle protein CDT1	4	4	309746
P47116	PTK2_YEAST	PTK2	Serine/threonine-protein kinase PTK2/STK2	13	13	542997
P47117	ARP3_YEAST	ARP3	Actin-related protein 3	13	13	4.01306e+06
P47118	YAE1_YEAST	YAE1	Protein YAE1	2	2	13399.8
P47119	ITPA_YEAST	HAM1	Inosine triphosphate pyrophosphatase	8	8	1.78684e+06
P47120	DOHH_YEAST	LIA1	Deoxyhypusine hydroxylase	14	14	5.55878e+06
P47122	GPN1_YEAST	NPA3	GPN-loop GTPase 1	6	6	505809
P47123	MOG1_YEAST	MOG1	Nuclear import protein MOG1	3	3	328196
P47124	HOC1_YEAST	HOC1	Putative glycosyltransferase HOC1	3	3	816054
P47127	AIM24_YEAST	AIM24	Altered inheritance of mitochondria protein 24, mitochondrial	7	7	789270
P47129	ACF4_YEAST	ACF4	Assembly-complementing factor 4	5	5	154075
P47130	CSN12_YEAST	CSN12	Cop9 signalosome complex subunit 12	3	3	64790.6
P47133	EMC2_YEAST	EMC2	ER membrane protein complex subunit 2	6	6	1.01734e+06
P47135	JSN1_YEAST	JSN1	Protein JSN1	11	11	665750
P47137	YJ66_YEAST	YJR096W	Uncharacterized oxidoreductase YJR096W	8	8	298797
P47143	ADK_YEAST	ADO1	Adenosine kinase	10	10	1.27537e+07
P47148	PXP2_YEAST	PXP2	Peroxisomal protein 2	1	1	4572.55
P47154	STE24_YEAST	STE24	CAAX prenyl protease 1	10	10	4.19986e+06
P47158	CAF17_YEAST	IBA57	Putative transferase CAF17, mitochondrial	2	2	55973.3
P47160	ENT3_YEAST	ENT3	Epsin-3	9	8	2.15747e+06
P47165	XPT1_YEAST	XPT1	Xanthine phosphoribosyltransferase 1	5	5	1.39353e+06
P47166	SGM1_YEAST	SGM1	Protein SGM1	5	5	347168
P47169	MET5_YEAST	MET5	Sulfite reductase [NADPH] subunit beta	8	8	680636
P47173	YJ9J_YEAST	YJR142W	Uncharacterized protein YJR142W	9	9	816227
P47176	BCA2_YEAST	BAT2	Branched-chain-amino-acid aminotransferase, cytosolic	16	14	3.32522e+07
P47190	PMT3_YEAST	PMT3	Dolichyl-phosphate-mannose--protein mannosyltransferase 3	1	1	82483.5
P47224	MSS4_HUMAN	RABIF	Guanine nucleotide exchange factor MSS4	2	2	405773
P47712	PA24A_HUMAN	PLA2G4A	Cytosolic phospholipase A2	16	16	2.09843e+06
P47755	CAZA2_HUMAN	CAPZA2	F-actin-capping protein subunit alpha-2	5	5	500462
P47756	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	9	9	5.99615e+06
P47771	ALDH2_YEAST	ALD2	Aldehyde dehydrogenase [NAD(P)+] 1	5	5	435221
P47813	IF1AX_HUMAN	EIF1AX	Eukaryotic translation initiation factor 1A, X-chromosomal	4	1	7.21071e+06
P47818	CCC1_YEAST	CCC1	Protein CCC1	7	7	2.38691e+06
P47897	SYQ_HUMAN	QARS1	Glutamine--tRNA ligase	27	27	4.90183e+06
P47912	LCF4_YEAST	FAA4	Long-chain-fatty-acid--CoA ligase 4	11	10	9.83235e+06
P47914	RL29_HUMAN	RPL29	60S ribosomal protein L29	2	2	2.71079e+07
P47985	UCRI_HUMAN	UQCRFS1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	8	1	6.09401e+06
P48015	GCST_YEAST	GCV1	Aminomethyltransferase, mitochondrial	14	14	3.31966e+06
P48047	ATPO_HUMAN	ATP5PO	ATP synthase subunit O, mitochondrial	8	8	1.07691e+07
P48059	LIMS1_HUMAN	LIMS1	LIM and senescent cell antigen-like-containing domain protein 1	6	4	1.09305e+06
P48067	SC6A9_HUMAN	SLC6A9	Sodium- and chloride-dependent glycine transporter 1	6	6	184785
P48147	PPCE_HUMAN	PREP	Prolyl endopeptidase	17	17	2.09158e+06
P48163	MAOX_HUMAN	ME1	NADP-dependent malic enzyme	8	8	1.77775e+07
P48164	RS7B_YEAST	RPS7B	Small ribosomal subunit protein eS7B	11	5	4.20853e+07
P48200	IREB2_HUMAN	IREB2	Iron-responsive element-binding protein 2	3	3	106179
P48231	TCB2_YEAST	TCB2	Tricalbin-2	18	18	2.75206e+06
P48234	NOL10_YEAST	ENP2	Ribosome biogenesis protein ENP2	4	4	96860.3
P48236	GPC1_YEAST	GPC1	Glycerophosphocholine acyltransferase 1	2	2	17406.7
P48240	MTR3_YEAST	MTR3	Exosome complex component MTR3	1	1	5146.29
P48353	HLJ1_YEAST	HLJ1	Protein HLJ1	1	1	88008.7
P48360	ADRO_YEAST	ARH1	Probable NADPH:adrenodoxin oxidoreductase, mitochondrial	3	3	108818
P48361	ASK10_YEAST	ASK10	Activator of SKN7 protein 10	9	8	207018
P48362	HGH1_YEAST	HGH1	Protein HGH1	8	8	1.65949e+06
P48363	PFD3_YEAST	PAC10	Prefoldin subunit 3	3	3	3.4386e+06
P48365	GYP7_YEAST	GYP7	GTPase-activating protein GYP7	10	10	449766
P48382	RFX5_HUMAN	RFX5	DNA-binding protein RFX5	6	6	208607
P48412	UPF3_YEAST	UPF3	Nonsense-mediated mRNA decay protein 3	2	2	571428
P48415	SEC16_YEAST	SEC16	COPII coat assembly protein SEC16	41	41	2.06554e+06
P48426	PI42A_HUMAN	PIP4K2A	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	2	2	1.88371e+06
P48439	OST3_YEAST	OST3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3	5	5	739769
P48444	COPD_HUMAN	ARCN1	Coatomer subunit delta	20	20	3.77039e+06
P48445	BPL1_YEAST	BPL1	Biotin--protein ligase	7	7	287936
P48449	LSS_HUMAN	LSS	Lanosterol synthase	11	11	1.82399e+06
P48454	PP2BC_HUMAN	PPP3CC	Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform	2	2	32414.7
P48506	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	11	11	542855
P48507	GSH0_HUMAN	GCLM	Glutamate--cysteine ligase regulatory subunit	6	6	1.17613e+06
P48509	CD151_HUMAN	CD151	CD151 antigen	4	4	1.90685e+06
P48510	DSK2_YEAST	DSK2	Ubiquitin domain-containing protein DSK2	5	5	2.44839e+06
P48524	BUL1_YEAST	BUL1	Ubiquitin ligase-binding protein BUL1	8	8	222028
P48527	SYYM_YEAST	MSY1	Tyrosine--tRNA ligase, mitochondrial	1	1	63489.6
P48556	PSMD8_HUMAN	PSMD8	26S proteasome non-ATPase regulatory subunit 8	6	6	2.5002e+06
P48562	CLA4_YEAST	CLA4	Serine/threonine-protein kinase CLA4	5	5	38450
P48563	MON2_YEAST	MON2	Protein MON2	19	19	1.50023e+06
P48566	GYP3_YEAST	MSB3	GTPase-activating protein GYP3	2	2	158071
P48567	PUS4_YEAST	PUS4	tRNA pseudouridine synthase 4	2	2	261988
P48570	HOSC_YEAST	LYS20	Homocitrate synthase, cytosolic isozyme	4	4	3.11066e+06
P48582	BRO1_YEAST	BRO1	Vacuolar-sorting protein BRO1	12	12	5.00717e+06
P48589	RS12_YEAST	RPS12	Small ribosomal subunit protein eS12	5	5	6.62075e+07
P48594	SPB4_HUMAN	SERPINB4	Serpin B4	1	1	168074
P48606	TBCA_YEAST	RBL2	Tubulin-specific chaperone A	4	4	1.40874e+06
P48634	PRC2A_HUMAN	PRRC2A	Protein PRRC2A	24	24	451940
P48637	GSHB_HUMAN	GSS	Glutathione synthetase	14	14	4.12399e+06
P48643	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	22	21	1.26556e+07
P48651	PTSS1_HUMAN	PTDSS1	Phosphatidylserine synthase 1	2	2	72667.8
P48681	NEST_HUMAN	NES	Nestin	11	11	545908
P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	6	6	750463
P48729	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha	8	5	1.31421e+06
P48730	KC1D_HUMAN	CSNK1D	Casein kinase I isoform delta	2	2	44178.2
P48735	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	11	11	2.27071e+06
P48739	PIPNB_HUMAN	PITPNB	Phosphatidylinositol transfer protein beta isoform	13	11	6.27715e+06
P48813	GNP1_YEAST	GNP1	High-affinity glutamine permease	10	10	989191
P48836	VATG_YEAST	VMA10	V-type proton ATPase subunit G	5	5	1.50992e+07
P48837	NUP57_YEAST	NUP57	Nucleoporin NUP57	8	8	947085
P48960	AGRE5_HUMAN	ADGRE5	Adhesion G protein-coupled receptor E5	5	5	791485
P49005	DPOD2_HUMAN	POLD2	DNA polymerase delta subunit 2	13	13	997560
P49006	MRP_HUMAN	MARCKSL1	MARCKS-related protein	2	2	453904
P49017	COQ5_YEAST	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	1	1	662123
P49018	GPI8_YEAST	GPI8	GPI-anchor transamidase	2	2	54933.3
P49023	PAXI_HUMAN	PXN	Paxillin	8	8	520653
P49064	ALBU_FELCA	ALB	Albumin	1	1	8.56477e+06
P49065	ALBU_RABIT	ALB	Albumin	1	1	1.55334e+06
P49089	ASNS1_YEAST	ASN1	Asparagine synthetase [glutamine-hydrolyzing] 1	23	17	1.01074e+07
P49090	ASNS2_YEAST	ASN2	Asparagine synthetase [glutamine-hydrolyzing] 2	14	14	1.95471e+07
P49095	GCSP_YEAST	GCV2	Glycine dehydrogenase (decarboxylating), mitochondrial	19	19	2.83882e+06
P49116	NR2C2_HUMAN	NR2C2	Nuclear receptor subfamily 2 group C member 2	1	1	25001.1
P49137	MAPK2_HUMAN	MAPKAPK2	MAP kinase-activated protein kinase 2	5	3	782858
P49166	RL37A_YEAST	RPL37A	Large ribosomal subunit protein eL37A	4	3	9.72286e+06
P49167	RL38_YEAST	RPL38	Large ribosomal subunit protein eL38	3	3	2.54596e+07
P49184	DNSL1_HUMAN	DNASE1L1	Deoxyribonuclease-1-like 1	1	1	2685.34
P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	15	15	6.11671e+06
P49207	RL34_HUMAN	RPL34	60S ribosomal protein L34	6	5	6.48963e+07
P49257	LMAN1_HUMAN	LMAN1	Protein ERGIC-53	15	15	5.57298e+06
P49281	NRAM2_HUMAN	SLC11A2	Natural resistance-associated macrophage protein 2	1	1	140326
P49321	NASP_HUMAN	NASP	Nuclear autoantigenic sperm protein	25	25	7.85809e+06
P49326	FMO5_HUMAN	FMO5	Flavin-containing monooxygenase 5	2	2	613286
P49327	FAS_HUMAN	FASN	Fatty acid synthase	80	80	9.17524e+06
P49334	TOM22_YEAST	TOM22	Mitochondrial import receptor subunit TOM22	4	4	1.10094e+07
P49336	CDK8_HUMAN	CDK8	Cyclin-dependent kinase 8	1	0	308364
P49354	FNTA_HUMAN	FNTA	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	6	6	277043
P49356	FNTB_HUMAN	FNTB	Protein farnesyltransferase subunit beta	2	2	1.26844e+06
P49366	DHYS_HUMAN	DHPS	Deoxyhypusine synthase	6	6	1.65668e+06
P49367	LYS4_YEAST	LYS4	Homoaconitase, mitochondrial	6	6	85013.8
P49368	TCPG_HUMAN	CCT3	T-complex protein 1 subunit gamma	27	27	1.32449e+07
P49406	RM19_HUMAN	MRPL19	39S ribosomal protein L19, mitochondrial	7	7	2.46204e+06
P49407	ARRB1_HUMAN	ARRB1	Beta-arrestin-1	2	2	321283
P49411	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial	16	14	1.96039e+07
P49419	AL7A1_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	18	18	5.5205e+06
