Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57377.raw
P53221	RL26B_YEAST	RPL26B	Large ribosomal subunit protein uL24B	1	1	1.66757e+07
P53224	ORM1_YEAST	ORM1	Protein ORM1	2	1	5.52196e+06
P53228	TAL2_YEAST	NQM1	Transaldolase NQM1	8	8	1.00171e+06
P53235	EIF2A_YEAST	YGR054W	Eukaryotic translation initiation factor 2A	11	11	1.46844e+06
P53236	RSC1_YEAST	RSC1	Chromatin structure-remodeling complex subunit RSC1	3	3	69907.9
P53238	PEF1_YEAST	PEF1	Peflin	2	2	100500
P53244	ART5_YEAST	ART5	Arrestin-related trafficking adapter 5	2	2	55521.8
P53248	PEX8_YEAST	PEX8	Peroxisomal biogenesis factor 8	2	2	675697
P53250	TWF1_YEAST	TWF1	Twinfilin-1	8	8	1.06731e+06
P53251	SLX9_YEAST	SLX9	Ribosome biogenesis protein SLX9	1	1	6624.33
P53252	PIL1_YEAST	PIL1	Sphingolipid long chain base-responsive protein PIL1	12	11	1.99437e+07
P53253	NNF2_YEAST	NNF2	Protein NNF2	3	3	141436
P53254	UTP22_YEAST	UTP22	U3 small nucleolar RNA-associated protein 22	21	21	2.43256e+06
P53256	RRP46_YEAST	RRP46	Exosome complex component RRP46	3	3	498331
P53258	GYP2_YEAST	MDR1	GTPase-activating protein GYP2	11	11	795431
P53261	PESC_YEAST	NOP7	Pescadillo homolog	14	14	3.98576e+06
P53262	VOA1_YEAST	VOA1	V0 assembly protein 1	1	1	21207.8
P53265	YG2W_YEAST	YGR111W	Uncharacterized protein YGR111W	7	7	1.15307e+06
P53267	DAM1_YEAST	DAM1	DASH complex subunit DAM1	1	1	7728.93
P53270	YG32_YEAST	YGR117C	Uncharacterized protein YGR117C	6	6	332644
P53271	COG2_YEAST	COG2	Conserved oligomeric Golgi complex subunit 2	2	2	31113.4
P53272	YG34_YEAST	YGR122W	Uncharacterized protein YGR122W	3	3	32513.7
P53273	YG35_YEAST	YGR125W	Uncharacterized vacuolar membrane protein YGR125W	6	6	487395
P53274	YG36_YEAST	YGR126W	Uncharacterized protein YGR126W	3	3	16302.1
P53275	YG37_YEAST	YGR127W	Uncharacterized protein YGR127W	1	1	3445.32
P53276	UTP8_YEAST	UTP8	U3 small nucleolar RNA-associated protein 8	9	9	1.27203e+06
P53277	SYF2_YEAST	SYF2	Pre-mRNA-splicing factor SYF2	2	2	532280
P53278	YG3A_YEAST	YGR130C	Uncharacterized protein YGR130C	17	17	3.08682e+07
P53280	CF130_YEAST	CAF130	Protein CAF130	1	1	6399.36
P53281	LSB1_YEAST	LSB1	LAS seventeen-binding protein 1	4	4	3.09215e+06
P53290	RAGCD_YEAST	GTR2	GTP-binding protein GTR2	3	3	431698
P53295	RBG2_YEAST	RBG2	Ribosome-interacting GTPase 2	10	10	1.2373e+06
P53296	ATF2_YEAST	ATF2	Alcohol O-acetyltransferase 2	3	3	866642
P53297	PBP1_YEAST	PBP1	PAB1-binding protein 1	11	11	1.32704e+06
P53299	TIM13_YEAST	TIM13	Mitochondrial import inner membrane translocase subunit TIM13	6	6	1.36198e+06
P53301	CRH1_YEAST	CRH1	Probable glycosidase CRH1	8	8	4.53025e+06
P53303	ZPR1_YEAST	ZPR1	Zinc finger chaperone ZPR1	10	10	969049
P53309	AP18B_YEAST	YAP1802	Clathrin coat assembly protein AP180B	5	5	354000
P53312	SUCB_YEAST	LSC2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	14	14	819863
P53314	CPD1_YEAST	CPD1	2',3'-cyclic-nucleotide 3'-phosphodiesterase	3	3	7938.68
P53315	SOL4_YEAST	SOL4	6-phosphogluconolactonase 4	6	6	1.11713e+06
P53316	YG5B_YEAST	YGR250C	Uncharacterized RNA-binding protein YGR250C	6	6	325197
P53318	COQ6_YEAST	COQ6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	6	6	183154
P53319	6PGD2_YEAST	GND2	6-phosphogluconate dehydrogenase, decarboxylating 2	3	3	158341
P53323	BUD32_YEAST	BUD32	EKC/KEOPS complex subunit BUD32	1	1	461670
P53326	YG5L_YEAST	YGR266W	Uncharacterized protein YGR266W	8	8	494609
P53327	SLH1_YEAST	SLH1	RQC trigger complex helicase SLH1	7	7	728436
P53330	RT102_YEAST	RTT102	Regulator of Ty1 transposition protein 102	6	6	616886
P53331	REXO1_YEAST	RNH70	RNA exonuclease 1	6	6	141197
P53332	COAD_YEAST	CAB4	Phosphopantetheine adenylyltransferase	10	10	751877
P53333	CWC22_YEAST	CWC22	Pre-mRNA-splicing factor CWC22	2	2	76496
P53334	SCW4_YEAST	SCW4	Probable family 17 glucosidase SCW4	7	7	4.55098e+07
P53335	PXR1_YEAST	PXR1	Protein PXR1	2	2	171972
P53336	YG5X_YEAST	YGR283C	Putative methyltransferase YGR283C	2	2	3131.37
P53337	ERV29_YEAST	ERV29	ER-derived vesicles protein ERV29	4	4	3.04946e+06
P53350	PLK1_HUMAN	PLK1	Serine/threonine-protein kinase PLK1	7	7	141766
P53365	ARFP2_HUMAN	ARFIP2	Arfaptin-2	5	5	830493
P53367	ARFP1_HUMAN	ARFIP1	Arfaptin-1	6	6	307505
P53379	MKC7_YEAST	MKC7	Aspartic proteinase MKC7	2	2	649479
P53384	NUBP1_HUMAN	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1	3	3	1.09693e+06
P53396	ACLY_HUMAN	ACLY	ATP-citrate synthase	42	42	8.71683e+06
P53420	CO4A4_HUMAN	COL4A4	Collagen alpha-4(IV) chain	2	2	122756
P53438	SOK2_YEAST	SOK2	Protein SOK2	3	3	197610
P53538	SSU72_YEAST	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	1	1	22839
P53549	PRS10_YEAST	RPT4	26S proteasome subunit RPT4	8	8	2.63056e+06
P53550	DCP2_YEAST	DCP2	m7GpppN-mRNA hydrolase	20	20	1.38803e+06
P53551	H1_YEAST	HHO1	Histone H1	6	6	1.12755e+06
P53552	THO2_YEAST	THO2	THO complex subunit 2	9	9	1.00244e+06
P53582	MAP11_HUMAN	METAP1	Methionine aminopeptidase 1	12	12	2.54684e+06
P53597	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	5	5	2.77512e+06
P53598	SUCA_YEAST	LSC1	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial	9	9	2.31089e+06
P53599	SSK2_YEAST	SSK2	MAP kinase kinase kinase SSK2	3	3	55188.4
P53600	COPZ_YEAST	RET3	Coatomer subunit zeta	4	4	4.70799e+06
P53602	MVD1_HUMAN	MVD	Diphosphomevalonate decarboxylase	4	4	4.0412e+06
P53604	MSO1_YEAST	MSO1	Protein MSO1	3	3	707015
P53609	PGTB1_HUMAN	PGGT1B	Geranylgeranyl transferase type-1 subunit beta	5	5	1.33404e+06
P53611	PGTB2_HUMAN	RABGGTB	Geranylgeranyl transferase type-2 subunit beta	5	5	1.17996e+06
P53615	CAN_YEAST	NCE103	Carbonic anhydrase	2	2	607456
P53617	NRD1_YEAST	NRD1	Protein NRD1	6	6	254582
P53618	COPB_HUMAN	COPB1	Coatomer subunit beta	25	25	2.82743e+06
P53621	COPA_HUMAN	COPA	Coatomer subunit alpha	42	40	5.37085e+06
P53622	COPA_YEAST	COP1	Coatomer subunit alpha	33	33	3.17184e+06
P53628	SNF12_YEAST	SNF12	Transcription regulatory protein SNF12	3	3	2.64317e+06
P53629	ARE2_YEAST	ARE2	Sterol O-acyltransferase 2	5	5	1.79453e+06
P53632	PAP2_YEAST	PAP2	Poly(A) RNA polymerase protein 2	4	4	495773
P53633	PRA1_YEAST	YIP3	Prenylated Rab acceptor 1	6	6	1.70904e+06
P53634	CATC_HUMAN	CTSC	Dipeptidyl peptidase 1	9	9	5.66774e+06
P53680	AP2S1_HUMAN	AP2S1	AP-2 complex subunit sigma	2	2	1.29231e+06
P53686	HST2_YEAST	HST2	NAD-dependent protein deacetylase HST2	4	4	404762
P53691	PPID_YEAST	CPR6	Peptidyl-prolyl cis-trans isomerase CPR6	13	13	9.81643e+06
P53701	CCHL_HUMAN	HCCS	Cytochrome c-type heme lyase	10	10	1.17996e+06
P53720	DUS2_YEAST	SMM1	tRNA-dihydrouridine(20) synthase [NAD(P)+]	4	4	70814
P53721	RCF2_YEAST	RCF2	Respiratory supercomplex factor 2, mitochondrial	2	2	130723
P53723	YN8B_YEAST	YNR021W	UPF0674 endoplasmic reticulum membrane protein YNR021W	12	12	3.14682e+06
P53727	BUD17_YEAST	BUD17	Putative pyridoxal kinase BUD17	1	1	9674.54
P53729	ZNG1_YEAST	ZNG1	Zinc-regulated GTPase metalloprotein activator 1	3	3	124621
P53730	ALG12_YEAST	ALG12	Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase	7	7	944908
P53731	ARPC2_YEAST	ARC35	Actin-related protein 2/3 complex subunit 2	10	10	6.75496e+06
P53733	RT19_YEAST	RSM19	Small ribosomal subunit protein uS19m	1	1	6590.04
P53734	DBP6_YEAST	DBP6	ATP-dependent RNA helicase DBP6	5	5	136043
P53736	YN8O_YEAST	YNR040W	Uncharacterized protein YNR040W	1	1	6719.56
P53738	TR112_YEAST	TRM112	Multifunctional methyltransferase subunit TRM112	2	2	1.29264e+07
P53739	FPK1_YEAST	FPK1	Flippase kinase 1	3	3	70829.9
P53741	BRE5_YEAST	BRE5	UBP3-associated protein BRE5	11	11	515618
P53742	NOG2_YEAST	NOG2	Nucleolar GTP-binding protein 2	11	11	480513
P53743	ESF2_YEAST	ESF2	Pre-rRNA-processing protein ESF2	2	2	198790
P53750	YN93_YEAST	YNR064C	Uncharacterized hydrolase YNR064C	1	1	7295.21
P53753	ENG1_YEAST	DSE4	Glucan endo-1,3-beta-D-glucosidase 1	4	4	248202
P53759	DUS1_YEAST	DUS1	tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]	3	3	722291
P53801	PTTG_HUMAN	PTTG1IP	Pituitary tumor-transforming gene 1 protein-interacting protein	2	2	1.38166e+06
P53814	SMTN_HUMAN	SMTN	Smoothelin	2	2	86885.6
P53829	CAF40_YEAST	CAF40	Protein CAF40	7	7	739234
P53834	HCH1_YEAST	HCH1	Hsp90 co-chaperone HCH1	7	7	3.31309e+06
P53836	CA120_YEAST	CAF120	CCR4-NOT transcriptional complex subunit CAF120	1	1	66629.8
P53839	GOR1_YEAST	GOR1	Glyoxylate reductase 1	9	9	3.82136e+06
P53843	IST1_YEAST	IST1	Vacuolar protein sorting-associated protein IST1	4	4	578071
P53844	PDR17_YEAST	PDR17	Phosphatidylinositol transfer protein PDR17	6	6	503753
P53845	YIF1_YEAST	YIF1	Protein transport protein YIF1	3	3	2.64573e+06
P53847	DSL1_YEAST	DSL1	Protein transport protein DSL1	3	3	978418
P53848	FOL1_YEAST	FOL1	Folic acid synthesis protein FOL1	6	6	3.06808e+06
P53849	GIS2_YEAST	GIS2	Zinc finger protein GIS2	9	9	4.30998e+06
P53851	TEX1_YEAST	TEX1	Protein TEX1	1	1	7068.73
P53852	SYC_YEAST	YNL247W	Cysteine--tRNA ligase	22	22	6.00058e+06
P53854	CWC25_YEAST	CWC25	Pre-mRNA-splicing factor CWC25	2	2	3597.02
P53858	BNI4_YEAST	BNI4	Protein BNI4	1	1	403364
P53859	CSL4_YEAST	CSL4	Exosome complex component CSL4	7	7	1.01897e+06
P53860	PDR16_YEAST	PDR16	Phosphatidylinositol transfer protein PDR16	13	13	2.21018e+06
P53865	CNM67_YEAST	CNM67	Chaotic nuclear migration protein 67	5	5	47961.5
P53866	SQS1_YEAST	SQS1	Protein SQS1	1	1	5673.24
P53867	ATG4_YEAST	ATG4	Cysteine protease ATG4	2	2	183732
P53868	ALG9_YEAST	ALG9	Alpha-1,2-mannosyltransferase ALG9	6	6	1.15763e+06
P53871	DUG3_YEAST	DUG3	Probable glutamine amidotransferase DUG3	1	1	2258.66
P53875	RM19_YEAST	MRPL19	Large ribosomal subunit protein uL11m	2	2	49075.7
P53877	IPI3_YEAST	IPI3	Pre-rRNA-processing protein IPI3	4	4	170686
P53878	YNS1_YEAST	YNL181W	Uncharacterized oxidoreductase YNL181W	8	8	1.58535e+06
P53879	RHO5_YEAST	RHO5	GTP-binding protein RHO5	6	6	628653
P53883	NOP13_YEAST	NOP13	Nucleolar protein 13	10	10	1.71608e+06
P53885	MDG1_YEAST	MDG1	Signal transduction protein MDG1	8	8	553345
P53889	FMP41_YEAST	FMP41	Uncharacterized mitochondrial hydrolase FMP41	4	4	773534
P53890	BNI5_YEAST	BNI5	Bud neck protein 5	10	10	1.75025e+06
P53893	RIA1_YEAST	RIA1	Ribosome assembly protein 1	15	15	2.0183e+07
P53894	CBK1_YEAST	CBK1	Serine/threonine-protein kinase CBK1	7	7	71515.7
P53897	IGO1_YEAST	IGO1	mRNA stability protein IGO1	6	6	797622
P53898	NSG2_YEAST	NSG2	Protein NSG2	4	4	1.43042e+06
P53899	CUZ1_YEAST	CUZ1	CDC48-associated ubiquitin-like/zinc finger protein 1	3	3	250579
P53900	PFD4_YEAST	GIM3	Prefoldin subunit 4	2	2	678795
P53901	INN1_YEAST	INN1	Ingression protein 1	1	1	4606.5
P53903	PGA2_YEAST	PGA2	Processing of GAS1 and ALP protein 2	2	2	782767
P53905	LSM7_YEAST	LSM7	U6 snRNA-associated Sm-like protein LSm7	2	2	1.86686e+06
P53909	ADE_YEAST	AAH1	Adenine deaminase	2	2	181727
P53912	YNN4_YEAST	YNL134C	Uncharacterized protein YNL134C	8	8	9.9793e+06
P53913	FYV6_YEAST	FYV6	Protein FYV6	2	2	2928.63
P53914	NAT10_YEAST	KRE33	RNA cytidine acetyltransferase	19	19	1.21192e+07
P53915	NRK1_YEAST	NRK1	Nicotinamide riboside kinase	1	1	46003.2
P53917	FAR11_YEAST	FAR11	Factor arrest protein 11	2	2	101675
P53920	NM111_YEAST	NMA111	Pro-apoptotic serine protease NMA111	20	20	4.67193e+06
P53925	YNL5_YEAST	YNL115C	Uncharacterized vacuolar membrane protein YNL115C	10	10	335303
P53927	NOP15_YEAST	NOP15	Ribosome biogenesis protein 15	4	4	688909
P53929	YNK8_YEAST	YNL108C	Uncharacterized protein YNL108C	5	5	500530
P53933	APP1_YEAST	APP1	Phosphatidate phosphatase APP1	1	1	7692.8
P53935	NST1_YEAST	NST1	Stress response protein NST1	2	2	45538
P53938	EOS1_YEAST	EOS1	N-glycosylation protein EOS1	2	2	11603.8
P53940	APJ1_YEAST	APJ1	J domain-containing protein APJ1	1	1	3013.69
P53941	IMP4_YEAST	IMP4	U3 small nucleolar ribonucleoprotein protein IMP4	6	6	345088
P53946	ARP5_YEAST	ARP5	Actin-related protein 5	7	7	164223
P53950	VAC7_YEAST	VAC7	Vacuolar segregation protein 7	1	1	5936.38
P53953	SFB2_YEAST	SFB2	SED5-binding protein 2	9	9	319466
P53954	ALG11_YEAST	ALG11	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	1	1	84687.3
P53955	SLM2_YEAST	SLM2	Phosphatidylinositol 4,5-bisphosphate-binding protein SLM2	1	1	9089.51
P53959	COG6_YEAST	COG6	Conserved oligomeric Golgi complex subunit 6	7	7	1.01346e+06
P53960	YNE0_YEAST	YNL040W	Putative alanyl-tRNA editing protein alaX	5	5	274372
P53961	GPI15_YEAST	GPI15	Phosphatidylinositol N-acetylglucosaminyltransferase subunit GPI15	1	1	3242.99
P53962	YND5_YEAST	YNL035C	Uncharacterized WD repeat-containing protein YNL035C	5	5	337066
P53965	SIW14_YEAST	SIW14	Inositol phosphatase SIW14	1	1	53909.1
P53968	CRZ1_YEAST	CRZ1	Transcriptional regulator CRZ1	3	3	571095
P53969	SAM50_YEAST	SAM50	Sorting assembly machinery 50 kDa subunit	7	7	1.84878e+06
P53973	HDA1_YEAST	HDA1	Histone deacetylase HDA1	3	3	128862
P53974	ARK1_YEAST	ARK1	Actin-regulating kinase 1	7	6	321086
P53981	PYP1_YEAST	PYP1	Polyol phosphate phosphatase PYP1	10	10	4.60188e+06
P53985	MOT1_HUMAN	SLC16A1	Monocarboxylate transporter 1	6	6	4.841e+06
P53990	IST1_HUMAN	IST1	IST1 homolog	5	5	790981
P53992	SC24C_HUMAN	SEC24C	Protein transport protein Sec24C	16	16	1.89992e+06
P53999	TCP4_HUMAN	SUB1	Activated RNA polymerase II transcriptional coactivator p15	6	6	2.00082e+07
P54000	SUB1_YEAST	SUB1	RNA polymerase II transcriptional coactivator SUB1	7	7	1.26313e+06
P54003	SUR7_YEAST	SUR7	Protein SUR7	4	4	529441
P54005	DIA1_YEAST	DIA1	Protein DIA1	7	7	751846
P54070	KTR6_YEAST	KTR6	Mannosyltransferase KTR6	1	1	68430.1
P54098	DPOG1_HUMAN	POLG	DNA polymerase subunit gamma-1	3	3	55232.5
P54105	ICLN_HUMAN	CLNS1A	Methylosome subunit pICln	4	4	1.28197e+06
P54113	PUR91_YEAST	ADE16	Bifunctional purine biosynthesis protein ADE16	12	12	2.62668e+06
P54114	ALDH3_YEAST	ALD3	Aldehyde dehydrogenase [NAD(P)+] 2	20	9	1.1959e+06
P54115	ALDH6_YEAST	ALD6	Magnesium-activated aldehyde dehydrogenase, cytosolic	21	21	2.88165e+07
P54132	BLM_HUMAN	BLM	Bloom syndrome protein	3	3	4379.35
P54136	SYRC_HUMAN	RARS1	Arginine--tRNA ligase, cytoplasmic	25	25	3.91046e+06
P54198	HIRA_HUMAN	HIRA	Protein HIRA	2	2	2806.91
P54259	ATN1_HUMAN	ATN1	Atrophin-1	2	2	366739
P54278	PMS2_HUMAN	PMS2	Mismatch repair endonuclease PMS2	5	5	10268
P54289	CA2D1_HUMAN	CACNA2D1	Voltage-dependent calcium channel subunit alpha-2/delta-1	12	10	800968
P54577	SYYC_HUMAN	YARS1	Tyrosine--tRNA ligase, cytoplasmic	29	29	5.4068e+06
P54578	UBP14_HUMAN	USP14	Ubiquitin carboxyl-terminal hydrolase 14	17	17	4.02706e+06
P54619	AAKG1_HUMAN	PRKAG1	5'-AMP-activated protein kinase subunit gamma-1	7	6	1.06473e+06
P54652	HSP72_HUMAN	HSPA2	Heat shock-related 70 kDa protein 2	3	2	82765.1
P54709	AT1B3_HUMAN	ATP1B3	Sodium/potassium-transporting ATPase subunit beta-3	12	12	3.86857e+06
P54725	RD23A_HUMAN	RAD23A	UV excision repair protein RAD23 homolog A	4	4	2.86071e+06
P54727	RD23B_HUMAN	RAD23B	UV excision repair protein RAD23 homolog B	10	7	7.41453e+06
P54730	UBX4_YEAST	UBX4	UBX domain-containing protein 4	6	6	1.46504e+06
P54760	EPHB4_HUMAN	EPHB4	Ephrin type-B receptor 4	4	4	125700
P54780	RL15B_YEAST	RPL15B	Large ribosomal subunit protein eL15B	1	1	1.10178e+06
P54781	ERG5_YEAST	ERG5	C-22 sterol desaturase ERG5	3	3	384349
P54783	ALO_YEAST	ALO1	D-arabinono-1,4-lactone oxidase	18	18	1.74039e+06
P54784	ORC1_YEAST	ORC1	Origin recognition complex subunit 1	2	2	234841
P54785	MOT3_YEAST	MOT3	Transcriptional activator/repressor MOT3	1	1	15519.4
P54786	ZDS2_YEAST	ZDS2	Protein ZDS2	3	3	9551.27
P54787	VPS9_YEAST	VPS9	Vacuolar protein sorting-associated protein 9	1	1	6598.85
P54791	ORC4_YEAST	ORC4	Origin recognition complex subunit 4	2	2	6456.15
P54802	ANAG_HUMAN	NAGLU	Alpha-N-acetylglucosaminidase	5	5	422583
P54819	KAD2_HUMAN	AK2	Adenylate kinase 2, mitochondrial	11	10	9.05428e+06
P54837	TMEDA_YEAST	ERV25	Endoplasmic reticulum vesicle protein 25	5	5	2.90674e+06
P54838	DAK1_YEAST	DAK1	Dihydroxyacetone kinase 1	26	26	4.77169e+06
P54839	ERG13_YEAST	ERG13	Hydroxymethylglutaryl-CoA synthase	13	13	9.3932e+06
P54852	EMP3_HUMAN	EMP3	Epithelial membrane protein 3	2	2	71272.7
P54858	DOS2_YEAST	DOS2	Protein DOS2	4	4	284134
P54860	UFD2_YEAST	UFD2	E4 ubiquitin-protein ligase UFD2	10	10	1.0188e+06
P54861	DNM1_YEAST	DNM1	Dynamin-related protein DNM1	19	19	1.3462e+06
P54867	SLG1_YEAST	SLG1	Protein SLG1	3	3	56636.5
P54885	PROA_YEAST	PRO2	Gamma-glutamyl phosphate reductase	15	15	6.51103e+06
P54886	P5CS_HUMAN	ALDH18A1	Delta-1-pyrroline-5-carboxylate synthase	20	20	2.95769e+06
P54920	SNAA_HUMAN	NAPA	Alpha-soluble NSF attachment protein	12	11	1.54733e+06
P54964	ORN_YEAST	REX2	Oligoribonuclease, mitochondrial	5	5	565874
P55010	IF5_HUMAN	EIF5	Eukaryotic translation initiation factor 5	16	16	2.83106e+06
P55011	S12A2_HUMAN	SLC12A2	Solute carrier family 12 member 2	8	8	5.02368e+06
P55017	S12A3_HUMAN	SLC12A3	Solute carrier family 12 member 3	1	1	1378.21
P55036	PSMD4_HUMAN	PSMD4	26S proteasome non-ATPase regulatory subunit 4	9	8	2.12627e+06
P55039	DRG2_HUMAN	DRG2	Developmentally-regulated GTP-binding protein 2	7	7	4.07343e+06
P55058	PLTP_HUMAN	PLTP	Phospholipid transfer protein	1	1	1.13778e+06
P55060	XPO2_HUMAN	CSE1L	Exportin-2	30	30	1.79994e+07
P55061	BI1_HUMAN	TMBIM6	Bax inhibitor 1	2	2	1.35519e+06
P55072	TERA_HUMAN	VCP	Transitional endoplasmic reticulum ATPase	38	33	2.00653e+07
P55081	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1	4	4	362467
P55084	ECHB_HUMAN	HADHB	Trifunctional enzyme subunit beta, mitochondrial	16	16	4.40382e+06
P55145	MANF_HUMAN	MANF	Mesencephalic astrocyte-derived neurotrophic factor	7	7	3.45071e+06
P55196	AFAD_HUMAN	AFDN	Afadin	3	3	106008
P55199	ELL_HUMAN	ELL	RNA polymerase II elongation factor ELL	2	2	2928.39
P55201	BRPF1_HUMAN	BRPF1	Peregrin	2	1	122577
P55209	NP1L1_HUMAN	NAP1L1	Nucleosome assembly protein 1-like 1	3	3	7.49847e+06
P55210	CASP7_HUMAN	CASP7	Caspase-7	2	2	202756
P55211	CASP9_HUMAN	CASP9	Caspase-9	3	3	61365.5
P55212	CASP6_HUMAN	CASP6	Caspase-6	2	2	33577.4
P55263	ADK_HUMAN	ADK	Adenosine kinase	13	13	3.52225e+06
P55265	DSRAD_HUMAN	ADAR	Double-stranded RNA-specific adenosine deaminase	35	35	5.73539e+06
P55327	TPD52_HUMAN	TPD52	Tumor protein D52	6	6	2.31394e+06
P55347	PKNX1_HUMAN	PKNOX1	Homeobox protein PKNOX1	1	1	8669.76
P55735	SEC13_HUMAN	SEC13	Protein SEC13 homolog	6	6	3.9869e+06
P55769	NH2L1_HUMAN	SNU13	NHP2-like protein 1	6	6	4.80189e+06
P55786	PSA_HUMAN	NPEPPS	Puromycin-sensitive aminopeptidase	31	19	2.95409e+07
P55795	HNRH2_HUMAN	HNRNPH2	Heterogeneous nuclear ribonucleoprotein H2	5	5	2.84321e+06
P55809	SCOT1_HUMAN	OXCT1	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	13	12	8.51198e+06
P55854	SUMO3_HUMAN	SUMO3	Small ubiquitin-related modifier 3	2	1	1.7807e+07
P55884	EIF3B_HUMAN	EIF3B	Eukaryotic translation initiation factor 3 subunit B	27	27	5.19058e+06
P55957	BID_HUMAN	BID	BH3-interacting domain death agonist	3	3	200972
P56181	NDUV3_HUMAN	NDUFV3	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	1	1	87696.2
P56182	RRP1_HUMAN	RRP1	Ribosomal RNA processing protein 1 homolog A	13	13	1.25075e+07
P56192	SYMC_HUMAN	MARS1	Methionine--tRNA ligase, cytoplasmic	23	23	6.27598e+06
P56199	ITA1_HUMAN	ITGA1	Integrin alpha-1	20	20	858687
P56211	ARP19_HUMAN	ARPP19	cAMP-regulated phosphoprotein 19	4	4	2.19058e+06
P56270	MAZ_HUMAN	MAZ	Myc-associated zinc finger protein	1	1	4948.38
P56277	CMC4_HUMAN	CMC4	Cx9C motif-containing protein 4	1	1	1.35196e+06
P56377	AP1S2_HUMAN	AP1S2	AP-1 complex subunit sigma-2	3	2	157696
P56378	ATP68_HUMAN	ATP5MPL	ATP synthase subunit ATP5MPL, mitochondrial	2	2	1.1116e+07
P56381;Q5VTU8	AT5EL_HUMAN;ATP5E_HUMAN	ATP5F1E;ATP5F1EP2	ATP synthase subunit epsilon, mitochondrial	2	0	3.33693e+06
P56385	ATP5I_HUMAN	ATP5ME	ATP synthase subunit e, mitochondrial	3	3	5.72382e+06
P56508	SNA2_YEAST	SNA2	Protein SNA2	1	1	467717
P56537	IF6_HUMAN	EIF6	Eukaryotic translation initiation factor 6	8	8	8.38441e+06
P56545	CTBP2_HUMAN	CTBP2	C-terminal-binding protein 2	5	5	1.00943e+06
P56556	NDUA6_HUMAN	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	4	4	1.67857e+06
P56589	PEX3_HUMAN	PEX3	Peroxisomal biogenesis factor 3	1	1	196759
P56628	RL22B_YEAST	RPL22B	Large ribosomal subunit protein eL22B	1	1	77403.7
P56749	CLD12_HUMAN	CLDN12	Claudin-12	1	1	20526.4
P56937	DHB7_HUMAN	HSD17B7	3-keto-steroid reductase	1	1	36882.4
P56945	BCAR1_HUMAN	BCAR1	Breast cancer anti-estrogen resistance protein 1	7	7	247335
P56962	STX17_HUMAN	STX17	Syntaxin-17	2	2	184894
P57060	RWD2B_HUMAN	RWDD2B	RWD domain-containing protein 2B	1	1	73769.3
P57076	CF298_HUMAN	CFAP298	Cilia- and flagella-associated protein 298	4	4	776996
P57081	WDR4_HUMAN	WDR4	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	5	5	1.00895e+06
P57088	TMM33_HUMAN	TMEM33	Transmembrane protein 33	7	7	3.43042e+06
P57105	SYJ2B_HUMAN	SYNJ2BP	Synaptojanin-2-binding protein	6	6	1.17751e+06
P57678	GEMI4_HUMAN	GEMIN4	Gem-associated protein 4	14	14	1.32985e+06
P57721	PCBP3_HUMAN	PCBP3	Poly(rC)-binding protein 3	1	1	199041
P57737	CORO7_HUMAN	CORO7	Coronin-7	10	10	536675
P57740	NU107_HUMAN	NUP107	Nuclear pore complex protein Nup107	18	18	1.44021e+06
P57743	LSM3_YEAST	LSM3	U6 snRNA-associated Sm-like protein LSm3	1	1	345222
P57744	TIM8_YEAST	TIM8	Mitochondrial import inner membrane translocase subunit TIM8	3	3	740461
P57764	GSDMD_HUMAN	GSDMD	Gasdermin-D	2	2	525228
P57772	SELB_HUMAN	EEFSEC	Selenocysteine-specific elongation factor	10	10	620086
P58004	SESN2_HUMAN	SESN2	Sestrin-2	1	1	16903.1
P58107	EPIPL_HUMAN	EPPK1	Epiplakin	31	31	831233
P58546	MTPN_HUMAN	MTPN	Myotrophin	3	3	3.29946e+06
P58557	YBEY_HUMAN	YBEY	Endoribonuclease YbeY	2	2	134686
P59190	RAB15_HUMAN	RAB15	Ras-related protein Rab-15	1	1	1.8658e+07
P59780	AP3S2_HUMAN	AP3S2	AP-3 complex subunit sigma-2	2	2	278642
P59998	ARPC4_HUMAN	ARPC4	Actin-related protein 2/3 complex subunit 4	5	5	5.47391e+06
P60002	ELOF1_HUMAN	ELOF1	Transcription elongation factor 1 homolog	1	1	363996
P60010	ACT_YEAST	ACT1	Actin	16	5	7.54841e+08
P60033	CD81_HUMAN	CD81	CD81 antigen	1	1	62885.7
