Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57349.raw
Q12206	WTM2_YEAST	WTM2	Transcriptional modulator WTM2	6	6	1.11239e+06
Q12207	NCE2_YEAST	NCE102	Non-classical export protein 2	3	3	7.88516e+06
Q12209	FRE8_YEAST	FRE8	Probable ferric reductase transmembrane component 8	2	2	487898
Q12211	PUS1_YEAST	PUS1	tRNA pseudouridine synthase 1	10	10	622132
Q12213	RL7B_YEAST	RPL7B	Large ribosomal subunit protein uL30B	1	1	6.19813e+06
Q12220	UTP12_YEAST	DIP2	U3 small nucleolar RNA-associated protein 12	14	14	1.27779e+06
Q12221	PUF2_YEAST	PUF2	mRNA-binding protein PUF2	2	2	2.05322e+06
Q12229	UBX3_YEAST	UBX3	UBX domain-containing protein 3	3	3	1.08538e+06
Q12230	LSP1_YEAST	LSP1	Sphingolipid long chain base-responsive protein LSP1	13	13	1.59717e+07
Q12234	RUD3_YEAST	RUD3	GRIP domain-containing protein RUD3	2	2	79248
Q12236	PKH2_YEAST	PKH2	Serine/threonine-protein kinase PKH2	2	2	5998.71
Q12239	TM115_YEAST	YOL107W	Transmembrane protein 115 homolog	2	2	110857
Q12241	VAM3_YEAST	VAM3	Syntaxin VAM3	2	2	305882
Q12242	RUP1_YEAST	RUP1	UBA domain-containing protein RUP1	10	10	350915
Q12244	YL054_YEAST	YLL054C	Uncharacterized transcriptional regulatory protein YLL054C	1	1	2815.36
Q12245	POC4_YEAST	POC4	Proteasome chaperone 4	1	1	291421
Q12246	LCB4_YEAST	LCB4	Sphingoid long chain base kinase 4	9	9	2.98734e+06
Q12248	DAD1_YEAST	DAD1	DASH complex subunit DAD1	2	2	241956
Q12250	RPN5_YEAST	RPN5	26S proteasome regulatory subunit RPN5	14	14	6.19234e+06
Q12255	NYV1_YEAST	NYV1	Vacuolar v-SNARE NYV1	4	4	7.10746e+06
Q12256	TPO4_YEAST	TPO4	Polyamine transporter 4	3	3	845922
Q12259	YL108_YEAST	YLR108C	BTB/POZ domain-containing protein YLR108C	3	3	80548.7
Q12263	GIN4_YEAST	GIN4	Serine/threonine-protein kinase GIN4	11	11	467040
Q12265	KPR5_YEAST	PRS5	Ribose-phosphate pyrophosphokinase 5	14	14	1.91543e+06
Q12267	SMC4_YEAST	SMC4	Structural maintenance of chromosomes protein 4	5	5	647197
Q12270	RBD2_YEAST	RBD2	Rhomboid-type serine protease 2	2	2	1.71621e+06
Q12271	INP53_YEAST	INP53	Polyphosphatidylinositol phosphatase INP53	25	24	2.43813e+06
Q12272	TPT1_YEAST	TPT1	tRNA 2'-phosphotransferase	1	1	1.2302e+06
Q12274	YOR97_YEAST	YOR097C	Uncharacterized protein YOR097C	1	1	6110.2
Q12275	YO093_YEAST	YOR093C	Uncharacterized protein YOR093C	3	3	712049
Q12276	HER1_YEAST	HER1	HMG2-induced ER-remodeling protein 1	19	17	1.7946e+06
Q12277	RRP42_YEAST	RRP42	Exosome complex component RRP42	4	4	1.42414e+06
Q12283	FABD_YEAST	MCT1	Malonyl CoA-acyl carrier protein transacylase, mitochondrial	2	2	166663
Q12284	ERV2_YEAST	ERV2	FAD-linked sulfhydryl oxidase ERV2	2	2	15915.7
Q12285	MDY2_YEAST	MDY2	Ubiquitin-like protein MDY2	5	5	1.58549e+06
Q12287	COX17_YEAST	COX17	Cytochrome c oxidase copper chaperone	2	2	877719
Q12288	YL126_YEAST	YLR126C	Putative glutamine amidotransferase YLR126C	7	7	1.07392e+06
Q12291	BMT6_YEAST	BMT6	25S rRNA (uridine(2843)-N(3))-methyltransferase	1	1	368444
Q12292	ATG34_YEAST	ATG34	Autophagy-related protein 34	4	4	879312
Q12296	MAM3_YEAST	MAM3	Protein MAM3	7	7	2.03857e+06
Q12297	TAF3_YEAST	TAF3	Transcription initiation factor TFIID subunit 3	1	1	4307.49
Q12298	YD061_YEAST	YDR061W	Uncharacterized ABC transporter ATP-binding protein YDR061W	7	7	174013
Q12305	RDL1_YEAST	RDL1	Thiosulfate:glutathione sulfurtransferase	8	8	3.60285e+06
Q12306	SMT3_YEAST	SMT3	Ubiquitin-like protein SMT3	4	4	9.19343e+06
Q12314	SFM1_YEAST	SFM1	Protein arginine N-methyltransferase SFM1	11	11	1.259e+06
Q12320	GLO4_YEAST	GLO4	Hydroxyacylglutathione hydrolase, mitochondrial	2	2	187199
Q12321	MED1_YEAST	MED1	Mediator of RNA polymerase II transcription subunit 1	4	4	260395
Q12324	YVC1_YEAST	YVC1	Calcium channel YVC1	7	7	1.31404e+06
Q12328	TIM22_YEAST	TIM22	Mitochondrial import inner membrane translocase subunit TIM22	1	1	3658.08
Q12329	HSP42_YEAST	HSP42	Heat shock protein 42	5	5	1.48549e+06
Q12331	YFAS1_YEAST	YDR262W	FAS1 domain-containing protein YDR262W	5	5	391732
Q12334	SCM3_YEAST	SCM3	Protein SCM3	1	1	81822.9
Q12335	PST2_YEAST	PST2	Protoplast secreted protein 2	4	4	2.135e+07
Q12339	UTP23_YEAST	UTP23	rRNA-processing protein UTP23	3	3	3.49418e+06
Q12341	HAT1_YEAST	HAT1	Histone acetyltransferase type B catalytic subunit	4	4	1.44751e+06
Q12343	MED4_YEAST	MED4	Mediator of RNA polymerase II transcription subunit 4	3	3	140423
Q12344	GYP5_YEAST	GYP5	GTPase-activating protein GYP5	19	19	2.5763e+06
Q12345	IES3_YEAST	IES3	Ino eighty subunit 3	2	2	1.35096e+06
Q12349	ATP14_YEAST	ATP14	ATP synthase subunit H, mitochondrial	1	1	411902
Q12354	APTH1_YEAST	YLR118C	Acyl-protein thioesterase 1	2	2	268912
Q12355	PST1_YEAST	PST1	Cell wall mannoprotein PST1	2	2	594509
Q12362	RIB2_YEAST	RIB2	Bifunctional protein RIB2	6	6	482795
Q12363	WTM1_YEAST	WTM1	Transcriptional modulator WTM1	19	19	1.82639e+07
Q12368	SNU23_YEAST	SNU23	23 kDa U4/U6.U5 small nuclear ribonucleoprotein component	2	2	310432
Q12373	HIF1_YEAST	HIF1	HAT1-interacting factor 1	4	4	110195
Q12374	NCA2_YEAST	NCA2	Nuclear control of ATPase protein 2	4	4	340833
Q12377	RPN6_YEAST	RPN6	26S proteasome regulatory subunit RPN6	13	13	3.96155e+07
Q12380	ATG5_YEAST	ATG5	Autophagy protein 5	2	2	6800.24
Q12382	DGK1_YEAST	DGK1	CTP-dependent diacylglycerol kinase 1	2	2	556874
Q12383	TRM13_YEAST	TRM13	tRNA:m(4)X modification enzyme TRM13	2	2	7463.03
Q12386	ARP8_YEAST	ARP8	Actin-like protein ARP8	9	9	268532
Q12387	NAA25_YEAST	MDM20	N-terminal acetyltransferase B complex subunit MDM20	16	16	2.10623e+06
Q12389	DBP10_YEAST	DBP10	ATP-dependent RNA helicase DBP10	17	17	3.08425e+06
Q12390	GST2_YEAST	GTT2	Glutathione S-transferase 2	1	1	5407.6
Q12391	YN11A_YEAST	TY1A-NL1	Transposon Ty1-NL1 Gag polyprotein	1	0	923578
Q12395	DCN1_YEAST	DCN1	Defective in cullin neddylation protein 1	2	2	135330
Q12396	EMP46_YEAST	EMP46	Protein EMP46	7	7	419977
Q12400	TRM10_YEAST	TRM10	tRNA (guanine(9)-N1)-methyltransferase	7	7	952432
Q12402	YOP1_YEAST	YOP1	Protein YOP1	2	2	6.49312e+06
Q12403	ERP3_YEAST	ERP3	Protein ERP3	3	3	551495
Q12404	MPD1_YEAST	MPD1	Protein disulfide-isomerase MPD1	12	12	984643
Q12406	ARP7_YEAST	ARP7	Actin-related protein 7	9	9	6.93498e+07
Q12407	YD199_YEAST	YDL199C	Putative metabolite transport protein YDL199C	2	2	3007.45
Q12415	TFC7_YEAST	TFC7	Transcription factor tau 55 kDa subunit	5	5	597913
Q12416	WHI5_YEAST	WHI5	G1-specific transcriptional repressor WHI5	2	2	157323
Q12417	PRP46_YEAST	PRP46	Pre-mRNA-splicing factor PRP46	1	1	3125.79
Q12420	SNU66_YEAST	SNU66	66 kDa U4/U6.U5 small nuclear ribonucleoprotein component	2	2	3790.76
Q12425	ISA2_YEAST	ISA2	Iron-sulfur assembly protein 2	2	2	960706
Q12427	STB3_YEAST	STB3	Protein STB3	7	7	305995
Q12428	PRPD_YEAST	PDH1	Probable 2-methylcitrate dehydratase	12	12	2.93292e+06
Q12429	DPH6_YEAST	DPH6	Diphthine--ammonia ligase	7	7	9.50308e+07
Q12432	EAF3_YEAST	EAF3	Chromatin modification-related protein EAF3	8	8	675768
Q12434	GDIR_YEAST	RDI1	Rho GDP-dissociation inhibitor	6	6	2.12149e+06
Q12438	GLRX6_YEAST	GRX6	Monothiol glutaredoxin-6	3	3	15470.8
Q12443	RTN2_YEAST	RTN2	Reticulon-like protein 2	12	12	1.9535e+06
Q12445	POM34_YEAST	POM34	Nucleoporin POM34	4	4	599787
Q12446	LAS17_YEAST	LAS17	Proline-rich protein LAS17	8	8	1.65255e+06
Q12447	PAA1_YEAST	PAA1	Polyamine N-acetyltransferase 1	9	9	9.36068e+06
Q12449	AHA1_YEAST	AHA1	Hsp90 co-chaperone AHA1	12	12	3.28988e+06
Q12450	ERP4_YEAST	ERP4	Protein ERP4	4	4	1.18422e+06
Q12451	OSH2_YEAST	OSH2	Oxysterol-binding protein homolog 2	24	24	1.01264e+06
Q12452	ERG27_YEAST	ERG27	3-keto-steroid reductase ERG27	13	13	1.53302e+07
Q12453	CEX1_YEAST	CEX1	Cytoplasmic export protein 1	13	13	1.8805e+06
Q12454	OCA6_YEAST	OCA6	Putative tyrosine-protein phosphatase OCA6	1	1	443556
Q12455	SPSY_YEAST	SPE4	Spermine synthase SPE4	3	3	314114
Q12458	YPR1_YEAST	YPR1	Putative reductase 1	13	12	2.47711e+06
Q12460	NOP56_YEAST	NOP56	Nucleolar protein 56	23	22	3.77755e+06
Q12461	PTPA2_YEAST	RRD2	Serine/threonine-protein phosphatase 2A activator 2	1	1	991764
Q12462	PEX11_YEAST	PEX11	Peroxisomal membrane protein PMP27	6	6	691040
Q12463	TRM11_YEAST	TRM11	tRNA (guanine(10)-N2)-methyltransferase	1	1	3063.85
Q12464	RUVB2_YEAST	RVB2	RuvB-like protein 2	18	18	3.16336e+06
Q12465	RAX2_YEAST	RAX2	Bud site selection protein RAX2	2	2	8273.18
Q12466	TCB1_YEAST	TCB1	Tricalbin-1	32	30	2.51398e+06
Q12473	FRE6_YEAST	FRE6	Ferric reductase transmembrane component 6	2	2	181713
Q12476	AIR2_YEAST	AIR2	Protein AIR2	4	4	341112
Q12480	ETFA_YEAST	AIM45	Probable electron transfer flavoprotein subunit alpha, mitochondrial	11	11	558849
Q12481	RRP36_YEAST	RRP36	rRNA biogenesis protein RRP36	1	1	24355.2
Q12486	YOR31_YEAST	YOR131C	Uncharacterized hydrolase YOR131C	4	4	425624
Q12488	PSF1_YEAST	PSF1	DNA replication complex GINS protein PSF1	1	1	40568.7
Q12489	YD012_YEAST	YDL012C	Cysteine-rich and transmembrane domain-containing protein YDL012C	1	1	12884
Q12493	NKP1_YEAST	NKP1	Inner kinetochore subunit NKP1	1	1	88525.9
Q12494	KCS1_YEAST	KCS1	Inositol hexakisphosphate kinase 1	9	9	782237
Q12495	RLF2_YEAST	RLF2	Chromatin assembly factor 1 subunit p90	1	1	2416.61
Q12496	YO098_YEAST	YOL098C	Uncharacterized protein YOL098C	25	25	1.73389e+06
Q12497	FMP16_YEAST	FMP16	Protein FMP16, mitochondrial	3	3	2.23197e+06
Q12499	NOP58_YEAST	NOP58	Nucleolar protein 58	20	20	5.10042e+06
Q12500	AVL9_YEAST	AVL9	Late secretory pathway protein AVL9	8	8	438144
Q12502	LDB19_YEAST	LDB19	Protein LDB19	7	7	7.64608e+06
Q12504	RKM4_YEAST	RKM4	Ribosomal lysine N-methyltransferase 4	7	7	623799
Q12508	RMD5_YEAST	RMD5	E3 ubiquitin-protein ligase RMD5	4	4	1.02989e+06
Q12510	CMR1_YEAST	CMR1	DNA damage-binding protein CMR1	3	3	123307
Q12511	PDP1_YEAST	PTC5	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	10	10	1.37857e+06
Q12513	TMA17_YEAST	TMA17	Translation machinery-associated protein 17	6	6	4.9315e+06
Q12514	NOT5_YEAST	NOT5	General negative regulator of transcription subunit 5	11	11	752797
Q12515	PAR32_YEAST	PAR32	Protein PAR32	9	9	2.85067e+06
Q12517	DCP1_YEAST	DCP1	mRNA-decapping enzyme subunit 1	7	7	1.46481e+06
Q12518	ENT1_YEAST	ENT1	Epsin-1	13	11	1.62162e+06
Q12522	IF6_YEAST	TIF6	Eukaryotic translation initiation factor 6	5	5	3.39508e+06
Q12523	YP247_YEAST	YPL247C	WD repeat-containing protein YPL247C	2	2	353630
Q12525	MHT1_YEAST	MHT1	Homocysteine S-methyltransferase 1	4	4	608703
Q12532	RQC2_YEAST	RQC2	Ribosome quality control complex subunit 2	18	18	1.36883e+06
Q12672	RL21B_YEAST	RPL21B	Large ribosomal subunit protein eL21B	1	1	2.77262e+06
Q12674	ATC8_YEAST	DNF3	Probable phospholipid-transporting ATPase DNF3	4	4	599067
Q12675	ATC4_YEAST	DNF2	Phospholipid-transporting ATPase DNF2	9	9	683078
Q12676	FOLD_YEAST	FOL3	Dihydrofolate synthetase	1	1	2.235e+06
Q12680	GLT1_YEAST	GLT1	Glutamate synthase [NADH]	60	60	1.99933e+07
Q12692	H2AZ_YEAST	HTZ1	Histone H2A.Z	2	2	1.89502e+06
Q12697	YPK9_YEAST	YPK9	Vacuolar cation-transporting ATPase YPK9	5	5	1.23538e+06
Q12734	CSR2_YEAST	CSR2	Transcription factor CSR2	14	14	1.14574e+06
Q12743	DFM1_YEAST	DFM1	DER1-like family member protein 1	4	4	1.5049e+07
Q12745	SEC39_YEAST	SEC39	Protein transport protein SEC39	2	2	4809.83
Q12746	PGA3_YEAST	PGA3	Plasma membrane-associated coenzyme Q6 reductase PGA3	11	11	1.64929e+06
Q12749	SMC6_YEAST	SMC6	Structural maintenance of chromosomes protein 6	2	2	2971.82
Q12751	RTP1_YEAST	RTP1	RNA polymerase II assembly factor RTP1	2	2	129709
Q12753	HAA1_YEAST	HAA1	Transcriptional activator HAA1	5	5	267095
Q12754	RRP12_YEAST	RRP12	Ribosomal RNA-processing protein 12	21	21	3.52845e+06
Q12765	SCRN1_HUMAN	SCRN1	Secernin-1	3	3	92386.4
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	22	22	5.00616e+06
Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160	24	24	5.60778e+06
Q12770	SCAP_HUMAN	SCAP	Sterol regulatory element-binding protein cleavage-activating protein	2	2	103652
Q12774	ARHG5_HUMAN	ARHGEF5	Rho guanine nucleotide exchange factor 5	6	4	179937
Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	19	19	1.60674e+06
Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	14	14	433759
Q12792	TWF1_HUMAN	TWF1	Twinfilin-1	12	10	1.98435e+08
Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	23	23	4.25076e+06
Q12800	TFCP2_HUMAN	TFCP2	Alpha-globin transcription factor CP2	4	3	353964
Q12802	AKP13_HUMAN	AKAP13	A-kinase anchor protein 13	31	31	2.45653e+06
Q12805	FBLN3_HUMAN	EFEMP1	EGF-containing fibulin-like extracellular matrix protein 1	11	11	1.50748e+06
Q12809;Q9H252;Q9NS40	KCNH2_HUMAN;KCNH6_HUMAN;KCNH7_HUMAN	KCNH2;KCNH6;KCNH7	Potassium voltage-gated channel subfamily H member 2	1	0	13864.3
Q12824	SNF5_HUMAN	SMARCB1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	5	5	891431
Q12830	BPTF_HUMAN	BPTF	Nucleosome-remodeling factor subunit BPTF	19	19	1.65294e+07
Q12834	CDC20_HUMAN	CDC20	Cell division cycle protein 20 homolog	1	1	761354
Q12846	STX4_HUMAN	STX4	Syntaxin-4	6	6	556491
Q12849	GRSF1_HUMAN	GRSF1	G-rich sequence factor 1	8	8	3.79363e+06
Q12857	NFIA_HUMAN	NFIA	Nuclear factor 1 A-type	1	1	65712.6
Q12860	CNTN1_HUMAN	CNTN1	Contactin-1	2	2	711290
Q12872	SFSWA_HUMAN	SFSWAP	Splicing factor, suppressor of white-apricot homolog	6	6	90422
Q12873	CHD3_HUMAN	CHD3	Chromodomain-helicase-DNA-binding protein 3	11	11	1.3804e+07
Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	14	14	2.3106e+06
Q12882	DPYD_HUMAN	DPYD	Dihydropyrimidine dehydrogenase [NADP(+)]	10	10	494657
Q12888	TP53B_HUMAN	TP53BP1	TP53-binding protein 1	41	41	1.02432e+06
Q12893	TM115_HUMAN	TMEM115	Transmembrane protein 115	3	3	1.46191e+06
Q12894	IFRD2_HUMAN	IFRD2	Interferon-related developmental regulator 2	3	3	139608
Q12899	TRI26_HUMAN	TRIM26	Tripartite motif-containing protein 26	6	6	703036
Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	15	15	5.50062e+06
Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	14	14	1.05346e+07
Q12906	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	32	29	8.68564e+06
Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	9	9	4.81321e+06
Q12913	PTPRJ_HUMAN	PTPRJ	Receptor-type tyrosine-protein phosphatase eta	17	17	1.013e+06
Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	26	26	4.77237e+06
Q12933	TRAF2_HUMAN	TRAF2	TNF receptor-associated factor 2	10	10	960875
Q12948	FOXC1_HUMAN	FOXC1	Forkhead box protein C1	2	2	147977
Q12959	DLG1_HUMAN	DLG1	Disks large homolog 1	14	11	3.65374e+06
Q12962	TAF10_HUMAN	TAF10	Transcription initiation factor TFIID subunit 10	2	2	1.33599e+06
Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie	34	30	5.77629e+06
Q12972	PP1R8_HUMAN	PPP1R8	Nuclear inhibitor of protein phosphatase 1	10	10	485682
Q12974	TP4A2_HUMAN	PTP4A2	Protein tyrosine phosphatase type IVA 2	1	1	11298.7
Q12979	ABR_HUMAN	ABR	Active breakpoint cluster region-related protein	10	9	420096
Q12980	NPRL3_HUMAN	NPRL3	GATOR complex protein NPRL3	3	3	4560.87
Q12981	SEC20_HUMAN	BNIP1	Vesicle transport protein SEC20	3	3	3.15639e+06
Q12982	BNIP2_HUMAN	BNIP2	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	3	3	215040
Q12986	NFX1_HUMAN	NFX1	Transcriptional repressor NF-X1	17	17	235632
Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3	17	17	1.17115e+06
Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	12	12	1.61207e+07
Q13017	RHG05_HUMAN	ARHGAP5	Rho GTPase-activating protein 5	3	3	5496.11
Q13033	STRN3_HUMAN	STRN3	Striatin-3	10	9	489912
Q13042	CDC16_HUMAN	CDC16	Cell division cycle protein 16 homolog	8	8	419732
Q13043	STK4_HUMAN	STK4	Serine/threonine-protein kinase 4	8	3	2.61392e+06
Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog	30	30	9.53096e+06
Q13049	TRI32_HUMAN	TRIM32	E3 ubiquitin-protein ligase TRIM32	3	3	2.66346e+06
Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase	13	13	1.32167e+06
Q13084	RM28_HUMAN	MRPL28	39S ribosomal protein L28, mitochondrial	3	3	558876
Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1	48	39	1.10552e+07
Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1	11	11	9.09312e+06
Q13107	UBP4_HUMAN	USP4	Ubiquitin carboxyl-terminal hydrolase 4	3	3	67699.1
Q13111	CAF1A_HUMAN	CHAF1A	Chromatin assembly factor 1 subunit A	12	12	7.08261e+06
Q13112	CAF1B_HUMAN	CHAF1B	Chromatin assembly factor 1 subunit B	6	6	2.47528e+06
Q13123	RED_HUMAN	IK	Protein Red	15	15	6.25144e+06
Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase	14	14	3.62583e+06
Q13131	AAPK1_HUMAN	PRKAA1	5'-AMP-activated protein kinase catalytic subunit alpha-1	9	6	1.26364e+06
Q13136	LIPA1_HUMAN	PPFIA1	Liprin-alpha-1	19	16	3.97454e+06
Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon	7	7	2.9464e+06
Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43	9	9	3.60666e+06
Q13151	ROA0_HUMAN	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	6	6	2.29791e+06
Q13153	PAK1_HUMAN	PAK1	Serine/threonine-protein kinase PAK 1	2	2	61981.2
Q13155	AIMP2_HUMAN	AIMP2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	14	14	7.85021e+06
Q13158	FADD_HUMAN	FADD	FAS-associated death domain protein	1	1	1.89181e+06
Q13162	PRDX4_HUMAN	PRDX4	Peroxiredoxin-4	14	11	6.13166e+07
Q13163	MP2K5_HUMAN	MAP2K5	Dual specificity mitogen-activated protein kinase kinase 5	1	1	234332
Q13164	MK07_HUMAN	MAPK7	Mitogen-activated protein kinase 7	1	1	2851.04
Q13177	PAK2_HUMAN	PAK2	Serine/threonine-protein kinase PAK 2	19	13	1.25914e+07
Q13185	CBX3_HUMAN	CBX3	Chromobox protein homolog 3	7	6	9.30594e+06
Q13188	STK3_HUMAN	STK3	Serine/threonine-protein kinase 3	3	3	149484
Q13190	STX5_HUMAN	STX5	Syntaxin-5	6	6	1.86035e+06
Q13200	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2	29	29	1.76376e+07
Q13206	DDX10_HUMAN	DDX10	Probable ATP-dependent RNA helicase DDX10	9	9	225902
Q13214	SEM3B_HUMAN	SEMA3B	Semaphorin-3B	17	17	2.76224e+06
Q13217	DNJC3_HUMAN	DNAJC3	DnaJ homolog subfamily C member 3	7	7	927623
Q13228	SBP1_HUMAN	SELENBP1	Methanethiol oxidase	23	23	6.7279e+06
Q13232	NDK3_HUMAN	NME3	Nucleoside diphosphate kinase 3	2	2	8173.88
Q13242	SRSF9_HUMAN	SRSF9	Serine/arginine-rich splicing factor 9	10	10	2.49598e+06
Q13243	SRSF5_HUMAN	SRSF5	Serine/arginine-rich splicing factor 5	6	6	1.062e+07
Q13247	SRSF6_HUMAN	SRSF6	Serine/arginine-rich splicing factor 6	7	7	7.16228e+06
Q13257	MD2L1_HUMAN	MAD2L1	Mitotic spindle assembly checkpoint protein MAD2A	5	5	1.53937e+06
Q13263	TIF1B_HUMAN	TRIM28	Transcription intermediary factor 1-beta	26	26	9.997e+06
Q13268	DHRS2_HUMAN	DHRS2	Dehydrogenase/reductase SDR family member 2, mitochondrial	2	2	1.09639e+06
Q13277	STX3_HUMAN	STX3	Syntaxin-3	3	3	463196
Q13283	G3BP1_HUMAN	G3BP1	Ras GTPase-activating protein-binding protein 1	17	16	2.69661e+07
Q13287	NMI_HUMAN	NMI	N-myc-interactor	8	8	991634
Q13303	KCAB2_HUMAN	KCNAB2	Voltage-gated potassium channel subunit beta-2	6	5	619307
Q13309	SKP2_HUMAN	SKP2	S-phase kinase-associated protein 2	1	1	79100.8
Q13310	PABP4_HUMAN	PABPC4	Polyadenylate-binding protein 4	23	13	1.25477e+07
Q13315	ATM_HUMAN	ATM	Serine-protein kinase ATM	10	10	1.08343e+06
Q13322	GRB10_HUMAN	GRB10	Growth factor receptor-bound protein 10	2	2	4205.73
Q13325	IFIT5_HUMAN	IFIT5	Interferon-induced protein with tetratricopeptide repeats 5	2	2	101511
Q13330	MTA1_HUMAN	MTA1	Metastasis-associated protein MTA1	10	9	607336
Q13332	PTPRS_HUMAN	PTPRS	Receptor-type tyrosine-protein phosphatase S	5	4	358942
Q13347	EIF3I_HUMAN	EIF3I	Eukaryotic translation initiation factor 3 subunit I	14	14	4.43169e+06
Q13356	PPIL2_HUMAN	PPIL2	RING-type E3 ubiquitin-protein ligase PPIL2	5	5	1.18337e+06
Q13362	2A5G_HUMAN	PPP2R5C	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	4	4	377590
Q13363	CTBP1_HUMAN	CTBP1	C-terminal-binding protein 1	6	6	836757
Q13370	PDE3B_HUMAN	PDE3B	cGMP-inhibited 3',5'-cyclic phosphodiesterase B	1	1	50622.2
Q13371	PHLP_HUMAN	PDCL	Phosducin-like protein	2	2	137973
Q13393	PLD1_HUMAN	PLD1	Phospholipase D1	11	11	3.51638e+07
Q13395	TARB1_HUMAN	TARBP1	Probable methyltransferase TARBP1	10	10	140268
Q13404	UB2V1_HUMAN	UBE2V1	Ubiquitin-conjugating enzyme E2 variant 1	8	4	1.1407e+07
Q13405	RM49_HUMAN	MRPL49	39S ribosomal protein L49, mitochondrial	5	5	1.14069e+06
Q13409	DC1I2_HUMAN	DYNC1I2	Cytoplasmic dynein 1 intermediate chain 2	12	12	2.87213e+06
Q13415	ORC1_HUMAN	ORC1	Origin recognition complex subunit 1	4	4	5.40735e+06
Q13416	ORC2_HUMAN	ORC2	Origin recognition complex subunit 2	5	5	726180
Q13418	ILK_HUMAN	ILK	Integrin-linked protein kinase	14	14	1.50116e+07
Q13421	MSLN_HUMAN	MSLN	Mesothelin	10	10	391761
Q13423	NNTM_HUMAN	NNT	NAD(P) transhydrogenase, mitochondrial	35	33	5.7136e+06
Q13425	SNTB2_HUMAN	SNTB2	Beta-2-syntrophin	9	9	1.31049e+06
Q13426	XRCC4_HUMAN	XRCC4	DNA repair protein XRCC4	3	3	183225
Q13427	PPIG_HUMAN	PPIG	Peptidyl-prolyl cis-trans isomerase G	7	7	318306
Q13428	TCOF_HUMAN	TCOF1	Treacle protein	37	37	5.18285e+06
Q13433	S39A6_HUMAN	SLC39A6	Zinc transporter ZIP6	3	3	128723
Q13435	SF3B2_HUMAN	SF3B2	Splicing factor 3B subunit 2	30	30	6.67474e+06
Q13438	OS9_HUMAN	OS9	Protein OS-9	6	6	1.28523e+06
Q13439	GOGA4_HUMAN	GOLGA4	Golgin subfamily A member 4	19	19	1.60865e+06
Q13442	HAP28_HUMAN	PDAP1	28 kDa heat- and acid-stable phosphoprotein	5	5	9.3598e+06
Q13443	ADAM9_HUMAN	ADAM9	Disintegrin and metalloproteinase domain-containing protein 9	13	13	356965
Q13444	ADA15_HUMAN	ADAM15	Disintegrin and metalloproteinase domain-containing protein 15	8	8	457785
Q13445	TMED1_HUMAN	TMED1	Transmembrane emp24 domain-containing protein 1	5	5	1.30738e+06
Q13451	FKBP5_HUMAN	FKBP5	Peptidyl-prolyl cis-trans isomerase FKBP5	19	19	5.16439e+06
Q13459	MYO9B_HUMAN	MYO9B	Unconventional myosin-IXb	10	10	343117
Q13464	ROCK1_HUMAN	ROCK1	Rho-associated protein kinase 1	14	14	630722
Q13472	TOP3A_HUMAN	TOP3A	DNA topoisomerase 3-alpha	5	5	58319.4
Q13485	SMAD4_HUMAN	SMAD4	Mothers against decapentaplegic homolog 4	7	7	614860
Q13488	VPP3_HUMAN	TCIRG1	V-type proton ATPase 116 kDa subunit a3	2	2	1.60539e+06
