Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57373.raw
P89102	SEC5_YEAST	SEC5	Exocyst complex component SEC5	12	12	521499
P89105	CTR9_YEAST	CTR9	RNA polymerase-associated protein CTR9	16	16	3.93162e+06
P89886	TMA20_YEAST	TMA20	Translation machinery-associated protein 20	3	3	1.74078e+06
P98073	ENTK_HUMAN	TMPRSS15	Enteropeptidase	1	1	64115.1
P98082	DAB2_HUMAN	DAB2	Disabled homolog 2	9	9	1.00139e+06
P98160	PGBM_HUMAN	HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein	2	2	64238.5
P98170	XIAP_HUMAN	XIAP	E3 ubiquitin-protein ligase XIAP	6	6	901359
P98172	EFNB1_HUMAN	EFNB1	Ephrin-B1	1	1	1011.72
P98175	RBM10_HUMAN	RBM10	RNA-binding protein 10	14	13	1.20481e+06
P98179	RBM3_HUMAN	RBM3	RNA-binding protein 3	5	5	2.38338e+06
P98194	AT2C1_HUMAN	ATP2C1	Calcium-transporting ATPase type 2C member 1	11	11	855134
P98196	AT11A_HUMAN	ATP11A	Probable phospholipid-transporting ATPase IH	2	2	8391.44
P99999	CYC_HUMAN	CYCS	Cytochrome c	3	3	6.82221e+06
Q00013	EM55_HUMAN	MPP1	55 kDa erythrocyte membrane protein	1	1	30476.6
Q00055	GPD1_YEAST	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1	7	7	1.3314e+07
Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	6	6	2.53041e+06
Q00169	PIPNA_HUMAN	PITPNA	Phosphatidylinositol transfer protein alpha isoform	3	3	823865
Q00245	RHO3_YEAST	RHO3	GTP-binding protein RHO3	6	6	1.03065e+06
Q00246	RHO4_YEAST	RHO4	GTP-binding protein RHO4	1	1	2313.8
Q00266	METK1_HUMAN	MAT1A	S-adenosylmethionine synthase isoform type-1	3	3	78677.7
Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	9	9	1.59876e+07
Q00341	VIGLN_HUMAN	HDLBP	Vigilin	38	38	1.75732e+06
Q00362	2ABA_YEAST	CDC55	Protein phosphatase PP2A regulatory subunit B	10	10	1.02413e+06
Q00381	AP2S_YEAST	APS2	AP-2 complex subunit sigma	1	1	189048
Q00402	NUM1_YEAST	NUM1	Nuclear migration protein NUM1	40	40	2.78367e+07
Q00403	TF2B_HUMAN	GTF2B	Transcription initiation factor IIB	7	7	3.53769e+07
Q00416	SEN1_YEAST	SEN1	Helicase SEN1	2	2	76437.6
Q00534	CDK6_HUMAN	CDK6	Cyclin-dependent kinase 6	5	5	83620.7
Q00535	CDK5_HUMAN	CDK5	Cyclin-dependent-like kinase 5	9	9	892353
Q00536	CDK16_HUMAN	CDK16	Cyclin-dependent kinase 16	8	5	2.61752e+06
Q00537	CDK17_HUMAN	CDK17	Cyclin-dependent kinase 17	2	2	232594
Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha	3	3	1.48997e+06
Q00578	RAD25_YEAST	SSL2	General transcription and DNA repair factor IIH helicase subunit XPB	4	4	198547
Q00587	BORG5_HUMAN	CDC42EP1	Cdc42 effector protein 1	5	5	270975
Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	46	34	1.18631e+07
Q00613	HSF1_HUMAN	HSF1	Heat shock factor protein 1	1	1	52972.2
Q00618	PGTA_YEAST	BET4	Geranylgeranyl transferase type-2 subunit alpha	4	4	2.16884e+06
Q00653	NFKB2_HUMAN	NFKB2	Nuclear factor NF-kappa-B p100 subunit	22	22	1.40306e+06
Q00684	CDC14_YEAST	CDC14	Tyrosine-protein phosphatase CDC14	5	5	394846
Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3	7	7	4.60458e+06
Q00711	SDHA_YEAST	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	9	7	83078.3
Q00723	PRP38_YEAST	PRP38	Pre-mRNA-splicing factor 38	1	1	3149.92
Q00764	TPS1_YEAST	TPS1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit	10	10	8.58255e+06
Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	3	3	3.88781e+06
Q00772	SLT2_YEAST	SLT2	Mitogen-activated protein kinase SLT2/MPK1	8	8	1.11688e+06
Q00776	AP1M1_YEAST	APM1	AP-1 complex subunit mu-1-I	3	3	1.0178e+06
Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	9	9	4.07148e+06
Q00816	REG1_YEAST	REG1	Resistance to glucose repression protein 1	14	14	594188
Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	21	21	1.99863e+07
Q00873	CYT2_YEAST	CYT2	Holocytochrome-c1 synthase	1	1	53383.4
Q008S8	ECT2L_HUMAN	ECT2L	Epithelial cell-transforming sequence 2 oncogene-like	2	2	1.27513e+06
Q00916	RU17_YEAST	SNP1	U1 small nuclear ribonucleoprotein 70 kDa homolog	1	1	12578.7
Q00955	ACAC_YEAST	ACC1	Acetyl-CoA carboxylase	80	76	6.36652e+07
Q00978	IRF9_HUMAN	IRF9	Interferon regulatory factor 9	1	1	5067.47
Q01080	RPA49_YEAST	RPA49	DNA-directed RNA polymerase I subunit RPA49	8	8	526852
Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	87	82	5.1118e+06
Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR	8	5	1.62895e+06
Q01105	SET_HUMAN	SET	Protein SET	7	4	3.62897e+07
Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2	4	2	1.44324e+07
Q01159	MCE1_YEAST	CEG1	mRNA-capping enzyme subunit alpha	6	6	1.0019e+06
Q01167	FOXK2_HUMAN	FOXK2	Forkhead box protein K2	3	3	182054
Q01217	ARG56_YEAST	ARG5,6	Protein ARG5,6, mitochondrial	2	2	61755.1
Q01329	PTA1_YEAST	PTA1	Pre-tRNA-processing protein PTA1	11	11	693901
Q01389	BCK1_YEAST	BCK1	Serine/threonine-protein kinase BCK1/SLK1/SSP31	2	2	58695.8
Q01415	GALK2_HUMAN	GALK2	N-acetylgalactosamine kinase	5	5	356081
Q01433	AMPD2_HUMAN	AMPD2	AMP deaminase 2	15	15	1.20487e+06
Q01448	HPC2_YEAST	HPC2	Histone promoter control protein 2	3	3	331236
Q01454	CTF4_YEAST	CTF4	DNA polymerase alpha-binding protein	12	12	1.0364e+07
Q01469	FABP5_HUMAN	FABP5	Fatty acid-binding protein 5	8	7	1.15432e+06
Q01476	UBP2_YEAST	UBP2	Ubiquitin carboxyl-terminal hydrolase 2	21	21	7.2837e+06
Q01477	UBP3_YEAST	UBP3	Ubiquitin carboxyl-terminal hydrolase 3	18	18	1.21503e+06
Q01518	CAP1_HUMAN	CAP1	Adenylyl cyclase-associated protein 1	13	13	3.80705e+06
Q01519	COX12_YEAST	COX12	Cytochrome c oxidase subunit 12, mitochondrial	2	2	85375.9
Q01532	BLH1_YEAST	LAP3	Cysteine proteinase 1, mitochondrial	11	11	2.34576e+06
Q01560	NOP3_YEAST	NPL3	Serine/arginine (SR)-type shuttling mRNA binding protein NPL3	5	5	4.36104e+06
Q01574	ACS1_YEAST	ACS1	Acetyl-coenzyme A synthetase 1	9	9	673016
Q01581	HMCS1_HUMAN	HMGCS1	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	5	5	983614
Q01589	SED1_YEAST	SED1	Cell wall protein SED1	1	1	3449.81
Q01590	SED5_YEAST	SED5	Integral membrane protein SED5	5	5	334695
Q01628	IFM3_HUMAN	IFITM3	Interferon-induced transmembrane protein 3	2	1	1.47606e+06
Q01650	LAT1_HUMAN	SLC7A5	Large neutral amino acids transporter small subunit 1	6	5	1.0476e+07
Q01658	NC2B_HUMAN	DR1	Protein Dr1	2	2	358903
Q01662	MAP1_YEAST	MAP1	Methionine aminopeptidase 1	13	13	2.67878e+06
Q01664	TFAP4_HUMAN	TFAP4	Transcription factor AP-4	3	3	79882.5
Q01722	GCR2_YEAST	GCR2	Glycolytic genes transcriptional activator GCR2	4	4	100006
Q01780	EXOSX_HUMAN	EXOSC10	Exosome component 10	22	22	1.20774e+06
Q01802	AATM_YEAST	AAT1	Aspartate aminotransferase, mitochondrial	2	2	7143.14
Q01804	OTUD4_HUMAN	OTUD4	OTU domain-containing protein 4	3	3	3036.98
Q01813	PFKAP_HUMAN	PFKP	ATP-dependent 6-phosphofructokinase, platelet type	17	16	3.26299e+06
Q01814	AT2B2_HUMAN	ATP2B2	Plasma membrane calcium-transporting ATPase 2	1	1	10499.5
Q01831	XPC_HUMAN	XPC	DNA repair protein complementing XP-C cells	8	8	140939
Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS	6	6	6.64285e+06
Q01852	TIM44_YEAST	TIM44	Mitochondrial import inner membrane translocase subunit TIM44	11	11	987029
Q01855	RS15_YEAST	RPS15	Small ribosomal subunit protein uS19	3	3	8.79184e+07
Q01896	ATN2_YEAST	ENA2	Sodium/potassium exporting P-type ATPase 2	2	0	1.28476e+06
Q01919	KIN4_YEAST	KIN4	Serine/threonine-protein kinase KIN4	4	4	111397
Q01939	PRS8_YEAST	RPT6	26S proteasome regulatory subunit 8 homolog	13	13	2.55542e+06
Q01968	OCRL_HUMAN	OCRL	Inositol polyphosphate 5-phosphatase OCRL	18	18	324046
Q01970	PLCB3_HUMAN	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	22	22	1.261e+06
Q01976	ADPP_YEAST	YSA1	ADP-ribose pyrophosphatase	1	1	628726
Q01995	TAGL_HUMAN	TAGLN	Transgelin	2	2	345437
Q02040	AK17A_HUMAN	AKAP17A	A-kinase anchor protein 17A	7	7	5.68813e+06
Q02046	MTD1_YEAST	MTD1	Methylenetetrahydrofolate dehydrogenase [NAD(+)]	10	10	2.28497e+06
Q02078	MEF2A_HUMAN	MEF2A	Myocyte-specific enhancer factor 2A	1	1	6705.78
Q02083	NAAA_HUMAN	NAAA	N-acylethanolamine-hydrolyzing acid amidase	1	1	333196
Q02086	SP2_HUMAN	SP2	Transcription factor Sp2	3	3	5744.85
Q02100	SKO1_YEAST	SKO1	CRE-binding bZIP protein SKO1	5	5	7284.73
Q02127	PYRD_HUMAN	DHODH	Dihydroorotate dehydrogenase (quinone), mitochondrial	9	9	1.42937e+06
Q02159	UBC7_YEAST	UBC7	Ubiquitin-conjugating enzyme E2 7	1	1	465014
Q02196	KAPS_YEAST	MET14	Adenylyl-sulfate kinase	1	1	797786
Q02197	NAA35_YEAST	MAK10	N-alpha-acetyltransferase 35, NatC auxiliary subunit	1	1	3352.49
Q02199	NUP49_YEAST	NUP49	Nucleoporin NUP49/NSP49	4	4	48351.8
Q02201	OSH6_YEAST	OSH6	Oxysterol-binding protein homolog 6	7	7	564444
Q02204	RM13_YEAST	MRPL13	Large ribosomal subunit protein mL50	1	1	13489.3
Q02205	MEH1_YEAST	MEH1	Protein MEH1	2	2	1.61001e+06
Q02206	RSC4_YEAST	RSC4	Chromatin structure-remodeling complex subunit RSC4	12	12	714402
Q02218	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	31	23	2.47869e+06
Q02241	KIF23_HUMAN	KIF23	Kinesin-like protein KIF23	14	14	3.96135e+06
Q02252	MMSA_HUMAN	ALDH6A1	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	12	12	160925
Q02256	PVH1_YEAST	YVH1	Tyrosine-protein phosphatase YVH1	5	5	28906.5
Q02260	SMD1_YEAST	SMD1	Small nuclear ribonucleoprotein Sm D1	2	2	306121
Q02326	RL6A_YEAST	RPL6A	Large ribosomal subunit protein eL6A	9	5	4.74518e+07
Q02336	ADA2_YEAST	ADA2	Transcriptional adapter 2	2	2	56080.1
Q02354	UTP6_YEAST	UTP6	U3 small nucleolar RNA-associated protein 6	9	9	194038
Q02388	CO7A1_HUMAN	COL7A1	Collagen alpha-1(VII) chain	24	24	1.02569e+06
Q02447	SP3_HUMAN	SP3	Transcription factor Sp3	2	2	8487.14
Q02455	MLP1_YEAST	MLP1	Protein MLP1	29	29	1.5993e+06
Q02457	TBF1_YEAST	TBF1	Protein TBF1	8	8	616633
Q02486	ABF2_YEAST	ABF2	ARS-binding factor 2, mitochondrial	6	6	2.84733e+06
Q02516	HAP5_YEAST	HAP5	Transcriptional activator HAP5	1	1	214979
Q02521	SPP2_YEAST	SPP2	Pre-mRNA-splicing factor SPP2	1	1	268497
Q02535	ID3_HUMAN	ID3	DNA-binding protein inhibitor ID-3	1	1	70045.7
Q02543	RL18A_HUMAN	RPL18A	60S ribosomal protein L18a	9	9	9.92741e+06
Q02555	RNT1_YEAST	RNT1	Ribonuclease 3	1	1	4425.39
Q02629	NU100_YEAST	NUP100	Nucleoporin NUP100/NSP100	11	11	738295
Q02630	NU116_YEAST	NUP116	Nucleoporin NUP116/NSP116	9	9	978564
Q02642	NACB1_YEAST	EGD1	Nascent polypeptide-associated complex subunit beta-1	3	3	4.34316e+06
Q02647	DYL1_YEAST	DYN2	Dynein light chain 1, cytoplasmic	2	2	2.00467e+06
Q02648	TRM44_YEAST	TRM44	tRNA (uracil-O(2)-)-methyltransferase	7	7	210923
Q02724	ULP1_YEAST	ULP1	Ubiquitin-like-specific protease 1	3	3	562694
Q02725	VTC3_YEAST	VTC3	Vacuolar transporter chaperone 3 complex subunit 3	30	28	3.79837e+06
Q02733	IRC15_YEAST	IRC15	Increased recombination centers protein 15	1	1	2980.84
Q02750	MP2K1_HUMAN	MAP2K1	Dual specificity mitogen-activated protein kinase kinase 1	3	3	1.99994e+06
Q02753	RL21A_YEAST	RPL21A	Large ribosomal subunit protein eL21A	5	1	3.30629e+07
Q02754	YP067_YEAST	YPL067C	Uncharacterized protein YPL067C	4	4	1.58491e+06
Q02767	VPS28_YEAST	VPS28	Vacuolar protein sorting-associated protein 28	1	1	48362.5
Q02770	CWC27_YEAST	CWC27	Peptidyl-prolyl isomerase CWC27	1	1	5228.19
Q02771	PT117_YEAST	PET117	Protein PET117, mitochondrial	2	2	206503
Q02772	PT191_YEAST	PET191	Mitochondrial protein PET191	5	5	234376
Q02774	SHR3_YEAST	SHR3	Secretory component protein SHR3	1	1	1.36662e+06
Q02775	SLU7_YEAST	SLU7	Pre-mRNA-splicing factor SLU7	2	2	3063.58
Q02776	TIM50_YEAST	TIM50	Mitochondrial import inner membrane translocase subunit TIM50	13	13	7.56235e+06
Q02784	GLRX5_YEAST	GRX5	Monothiol glutaredoxin-5, mitochondrial	3	3	282121
Q02790	FKBP4_HUMAN	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4	26	26	5.35523e+06
Q02792	XRN2_YEAST	RAT1	5'-3' exoribonuclease 2	14	14	707805
Q02793	SKI8_YEAST	SKI8	Antiviral protein SKI8	2	2	423070
Q02795	OSTD_YEAST	SWP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1	4	4	4.97463e+06
Q02796	LGE1_YEAST	LGE1	Transcriptional regulatory protein LGE1	2	2	79096.5
Q02799	LEE1_YEAST	LEE1	Zinc finger protein LEE1	1	1	2541.57
Q02804	ARL3_YEAST	ARL3	ADP-ribosylation factor-like protein 3	4	4	206026
Q02805	ROD1_YEAST	ROD1	Protein ROD1	7	7	3.46957e+06
Q02809	PLOD1_HUMAN	PLOD1	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	15	15	2.82269e+06
Q02818	NUCB1_HUMAN	NUCB1	Nucleobindin-1	13	13	4.21778e+06
Q02821	IMA1_YEAST	SRP1	Importin subunit alpha	9	9	1.60855e+06
Q02825	SEN54_YEAST	SEN54	tRNA-splicing endonuclease subunit SEN54	1	1	80201.8
Q02863	UBP16_YEAST	UBP16	Ubiquitin carboxyl-terminal hydrolase 16	2	2	1806.73
Q02866	MUK1_YEAST	MUK1	Protein MUK1	5	5	325015
Q02875	SYH1_YEAST	SYH1	SMY2 homolog 2	15	15	2.16828e+06
Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	12	12	2.33124e+07
Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta	25	25	2.01698e+06
Q02884	ELP4_YEAST	ELP4	Elongator complex protein 4	4	4	52182.4
Q02887	ATG21_YEAST	ATG21	Autophagy-related protein 21	6	6	250519
Q02888	INA17_YEAST	INA17	Inner membrane assembly complex subunit 17	1	1	134806
Q02889	MGR2_YEAST	MGR2	Protein MGR2	1	1	391366
Q02890	PNG1_YEAST	PNG1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	3	3	65034.3
Q02892	NOG1_YEAST	NOG1	Nucleolar GTP-binding protein 1	15	15	895957
Q02908	ELP3_YEAST	ELP3	Elongator complex protein 3	15	15	401771
Q02931	UTP17_YEAST	NAN1	NET1-associated nuclear protein 1	11	11	7.63794e+06
Q02932	KA120_YEAST	KAP120	Importin beta-like protein KAP120	6	6	273927
Q02933	RNY1_YEAST	RNY1	Ribonuclease T2-like	3	3	254317
Q02939	TFB2_YEAST	TFB2	General transcription and DNA repair factor IIH subunit TFB2	2	2	63808.2
Q02948	BECN1_YEAST	VPS30	Vacuolar protein sorting-associated protein 30	4	4	3021.71
Q02952	AKA12_HUMAN	AKAP12	A-kinase anchor protein 12	22	22	939544
Q02959	HOS3_YEAST	HOS3	Histone deacetylase HOS3	6	6	500028
Q02969	PEX25_YEAST	PEX25	Peroxisomal membrane protein PEX25	5	5	67345.6
Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein	10	10	1.51704e+06
Q02979	GDE1_YEAST	GDE1	Glycerophosphocholine phosphodiesterase GDE1	13	13	1.05173e+06
Q03001	DYST_HUMAN	DST	Dystonin	7	7	634199
Q03010	UME1_YEAST	UME1	Transcriptional regulatory protein UME1	3	3	89802.4
Q03012	SPP1_YEAST	SPP1	COMPASS component SPP1	1	1	783.613
Q03016	GIP3_YEAST	GIP3	GLC7-interacting protein 3	12	12	1.0819e+06
Q03020	ISU1_YEAST	ISU1	Iron sulfur cluster assembly protein 1, mitochondrial	4	3	307056
Q03034	FDC1_YEAST	FDC1	Ferulic acid decarboxylase 1	9	9	749034
Q03048	COFI_YEAST	COF1	Cofilin	5	5	3.43552e+07
Q03063	DIG1_YEAST	DIG1	Down-regulator of invasive growth 1	10	10	127930
Q03088	SVL3_YEAST	SVL3	Styryl dye vacuolar localization protein 3	8	8	950049
Q03102	YMN1_YEAST	YML131W	Uncharacterized membrane protein YML131W	6	6	1.28804e+06
Q03103	ERO1_YEAST	ERO1	Endoplasmic oxidoreductin-1	10	10	200231
Q03104	MSC1_YEAST	MSC1	Meiotic sister chromatid recombination protein 1	12	12	5.64778e+06
Q03111	ENL_HUMAN	MLLT1	Protein ENL	4	4	1.01463e+06
Q03124	RSC9_YEAST	RSC9	Chromatin structure-remodeling complex subunit RSC9	8	8	833912
Q03135	CAV1_HUMAN	CAV1	Caveolin-1	2	2	242214
Q03144	SNO1_YEAST	SNO1	Pyridoxal 5'-phosphate synthase subunit SNO1	2	2	519733
Q03148	SNZ1_YEAST	SNZ1	Pyridoxal 5'-phosphate synthase subunit SNZ1	5	3	1.66661e+06
Q03154	ACY1_HUMAN	ACY1	Aminoacylase-1	10	10	2.34635e+06
Q03161	YMY9_YEAST	YMR099C	Glucose-6-phosphate 1-epimerase	11	11	4.02531e+06
Q03164	KMT2A_HUMAN	KMT2A	Histone-lysine N-methyltransferase 2A	10	10	651383
Q03167	TGBR3_HUMAN	TGFBR3	Transforming growth factor beta receptor type 3	2	2	2.18526e+06
Q03169	TNAP2_HUMAN	TNFAIP2	Tumor necrosis factor alpha-induced protein 2	13	13	1.47333e+06
Q03177	YMZ2_YEAST	YMR102C	WD repeat-containing protein YMR102C	12	12	571720
Q03188	CENPC_HUMAN	CENPC	Centromere protein C	7	7	198913
Q03195	RLI1_YEAST	RLI1	Translation initiation factor RLI1	15	15	2.05541e+06
Q03219	YM44_YEAST	YMR178W	Uncharacterized protein YMR178W	8	8	606202
Q03231	YM46_YEAST	YMR181C	Uncharacterized protein YMR181C	1	1	2141.4
Q03233	ADD37_YEAST	ADD37	Alpha1-proteinase inhibitor-degradation deficient protein 37	4	4	2.35321e+06
Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2	19	19	1.12255e+07
Q03254	FCP1_YEAST	FCP1	RNA polymerase II subunit A C-terminal domain phosphatase	3	3	117715
Q03262	PGM3_YEAST	PRM15	Phosphoribomutase	11	11	436923
Q03264	NGL2_YEAST	NGL2	RNA exonuclease NGL2	4	4	478232
Q03266	PABC_YEAST	ABZ2	Aminodeoxychorismate lyase	3	3	8432.57
Q03280	TOM1_YEAST	TOM1	E3 ubiquitin-protein ligase TOM1	39	39	1.46237e+06
Q03281	HEH2_YEAST	HEH2	Inner nuclear membrane protein HEH2	8	8	413004
Q03290	TFB3_YEAST	TFB3	RNA polymerase II transcription factor B subunit 3	6	6	158690
Q03305	RMT2_YEAST	RMT2	Protein arginine N-methyltransferase 2	5	5	1.25783e+06
Q03306	PKH3_YEAST	PKH3	Serine/threonine-protein kinase PKH3	3	3	5598.14
Q03308	VPS16_YEAST	VPS16	Vacuolar protein sorting-associated protein 16	4	4	1.19861e+07
Q03322	TLG1_YEAST	TLG1	t-SNARE affecting a late Golgi compartment protein 1	2	2	510229
Q03323	SDC1_YEAST	SDC1	COMPASS component SDC1	3	3	16365.8
Q03327	UGO1_YEAST	UGO1	Mitochondrial fusion and transport protein UGO1	4	4	199220
Q03330	GCN5_YEAST	GCN5	Histone acetyltransferase GCN5	5	5	101697
Q03337	TRS31_YEAST	TRS31	Trafficking protein particle complex subunit 31	8	8	557879
Q03361	JIP4_YEAST	JIP4	Uncharacterized protein JIP4	6	6	901109
Q03362	YD476_YEAST	YDR476C	Uncharacterized protein YDR476C	5	5	1.37129e+06
Q03370	PEX29_YEAST	PEX29	Peroxisomal membrane protein PEX29	3	3	108931
Q03373	DIG2_YEAST	DIG2	Down-regulator of invasive growth 2	1	1	45818
Q03375	CWC21_YEAST	CWC21	Pre-mRNA-splicing factor CWC21	2	2	2283.36
Q03390	VPS60_YEAST	VPS60	Vacuolar protein-sorting-associated protein 60	1	1	6975.03
Q03393	PTPS_HUMAN	PTS	6-pyruvoyl tetrahydrobiopterin synthase	2	2	1.54028e+06
Q03405	UPAR_HUMAN	PLAUR	Urokinase plasminogen activator surface receptor	5	5	294325
Q03406	SLD5_YEAST	SLD5	DNA replication complex GINS protein SLD5	2	2	773559
Q03407	PKH1_YEAST	PKH1	Serine/threonine-protein kinase PKH1	4	4	11018
Q03426	KIME_HUMAN	MVK	Mevalonate kinase	4	4	112203
Q03429	MZM1_YEAST	MZM1	Mitochondrial zinc maintenance protein 1, mitochondrial	2	2	103157
Q03434;Q03612;Q12273	YE11B_YEAST;YM12B_YEAST;YO11B_YEAST	TY1B-ER1;TY1B-ML2;TY1B-OL	Transposon Ty1-ML2 Gag-Pol polyprotein	22	0	1.47165e+07
Q03435	NHP10_YEAST	NHP10	Non-histone protein 10	3	3	386542
Q03441	RMD1_YEAST	RMD1	Sporulation protein RMD1	1	1	5.87494e+06
Q03446	RCR2_YEAST	RCR2	Protein RCR2	1	1	3243.78
Q03466	EBS1_YEAST	EBS1	Nonsense-mediated mRNA decay factor EBS1	3	3	74514.4
Q03468	ERCC6_HUMAN	ERCC6	DNA excision repair protein ERCC-6	10	10	501707
Q03496	THADA_YEAST	TRM732	tRNA (32-2'-O)-methyltransferase regulator TRM732	12	12	751038
Q03497	STE20_YEAST	STE20	Serine/threonine-protein kinase STE20	11	11	296490
Q03503	NAA30_YEAST	MAK3	N-alpha-acetyltransferase 30	2	2	105053
Q03516	RSN1_YEAST	RSN1	Uncharacterized protein RSN1	7	7	443413
Q03518	TAP1_HUMAN	TAP1	Antigen peptide transporter 1	11	11	2.05996e+06
Q03519	TAP2_HUMAN	TAP2	Antigen peptide transporter 2	5	5	1.03412e+06
Q03525	TMA23_YEAST	TMA23	Protein TMA23	1	1	3818.94
Q03529	SCS7_YEAST	SCS7	Ceramide very long chain fatty acid hydroxylase SCS7	4	4	1.35774e+06
Q03532	HAS1_YEAST	HAS1	ATP-dependent RNA helicase HAS1	13	13	3.78777e+06
Q03533	TDA1_YEAST	TDA1	Serine/threonine-protein kinase TDA1	8	8	622078
Q03558	OYE2_YEAST	OYE2	NADPH dehydrogenase 2	16	15	1.67412e+07
Q03559	YM8V_YEAST	YMR295C	Uncharacterized protein YMR295C	1	1	617202
Q03579	LIP1_YEAST	LIP1	Ceramide synthase subunit LIP1	2	2	400389
Q03629	YMH9_YEAST	YML079W	Uncharacterized protein YML079W	5	5	724368
Q03630	BET5_YEAST	BET5	Trafficking protein particle complex subunit BET5	1	1	1789.31
Q03631	WAR1_YEAST	WAR1	Weak acid resistance protein 1	2	2	70924.5
Q03640	TCB3_YEAST	TCB3	Tricalbin-3	31	31	1.61059e+06
Q03648	YM59_YEAST	YMR209C	Uncharacterized protein YMR209C	5	5	121939
Q03652	DML1_YEAST	DML1	Protein DML1	1	1	3780.7
Q03653	EFR3_YEAST	EFR3	Protein EFR3	8	8	815167
Q03654	CEF1_YEAST	CEF1	Pre-mRNA-splicing factor CEF1	2	2	2288.62
Q03655	GAS3_YEAST	GAS3	Probable 1,3-beta-glucanosyltransferase GAS3	11	11	726710
Q03656	SKY1_YEAST	SKY1	Serine/threonine-protein kinase SKY1	5	5	10915.8
Q03660	TR130_YEAST	TRS130	Trafficking protein particle complex II-specific subunit 130	5	5	707847
Q03661	ESC1_YEAST	ESC1	Silent chromatin protein ESC1	23	23	3.43125e+06
Q03674	PLB2_YEAST	PLB2	Lysophospholipase 2	2	2	9409.56
Q03677	MTND_YEAST	ADI1	Acireductone dioxygenase	4	4	493620
Q03690	CLU_YEAST	CLU1	Clustered mitochondria protein 1	35	35	2.13114e+06
Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta	19	19	7.76085e+06
Q03703	YMD7_YEAST	YML037C	Uncharacterized protein YML037C	1	1	2911.35
Q03705	CG121_YEAST	CGI121	EKC/KEOPS complex subunit CGI121	8	8	366344
Q03707	SRC1_YEAST	SRC1	Inner nuclear membrane protein SRC1	13	13	247356
Q03713	RCF1_YEAST	RCF1	Respiratory supercomplex factor 1, mitochondrial	3	3	578851
Q03714	USA1_YEAST	USA1	U1 SNP1-associating protein 1	6	6	109096
Q03722	YMC0_YEAST	YML020W	Uncharacterized protein YML020W	1	1	204113
Q03723	OST6_YEAST	OST6	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6	1	1	4657.87
Q03735	NAB6_YEAST	NAB6	RNA-binding protein NAB6	12	12	416305
Q03758	BUL2_YEAST	BUL2	Ubiquitin ligase-binding protein BUL2	2	2	2556.14
Q03759	YMK8_YEAST	YML108W	Uncharacterized protein YML108W	1	1	2415.49
Q03761	TAF12_YEAST	TAF12	Transcription initiation factor TFIID subunit 12	12	12	411072
Q03764	EKI1_YEAST	EKI1	Ethanolamine kinase	1	1	1.18816e+06
Q03768	GIR2_YEAST	GIR2	Protein GIR2	3	3	3.13231e+06
Q03769	ENT5_YEAST	ENT5	Epsin-5	4	4	415979
Q03771	ACL4_YEAST	ACL4	Assembly chaperone of RPL4	2	2	222925
Q03772	CWC15_YEAST	CWC15	Pre-mRNA-splicing factor CWC15	2	2	185187
Q03774	TRM82_YEAST	TRM82	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82	11	11	577249
Q03778	RIFK_YEAST	FMN1	Riboflavin kinase	5	5	600364
