Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57366.raw
Q05031	DFG5_YEAST	DFG5	Mannan endo-1,6-alpha-mannosidase DFG5	4	4	722508
Q05040	FAR8_YEAST	FAR8	Factor arrest protein 8	16	16	941604
Q05048	CSTF1_HUMAN	CSTF1	Cleavage stimulation factor subunit 1	11	11	974496
Q05050	EIS1_YEAST	EIS1	Eisosome protein 1	29	29	9.37354e+06
Q05086	UBE3A_HUMAN	UBE3A	Ubiquitin-protein ligase E3A	8	8	356958
Q05123	ARP9_YEAST	ARP9	Actin-like protein ARP9	12	12	2.18067e+06
Q05166	NUP59_YEAST	ASM4	Nucleoporin ASM4	3	3	227243
Q05209	PTN12_HUMAN	PTPN12	Tyrosine-protein phosphatase non-receptor type 12	4	4	457483
Q05359	ERP1_YEAST	ERP1	Protein ERP1	7	7	1.85687e+06
Q05397	FAK1_HUMAN	PTK2	Focal adhesion kinase 1	9	9	3.23231e+06
Q05468	RQC1_YEAST	RQC1	Ribosome quality control complex subunit 1	11	11	1.96917e+06
Q05471	SWR1_YEAST	SWR1	Helicase SWR1	6	6	587104
Q05497	YD338_YEAST	YDR338C	Uncharacterized transporter YDR338C	1	1	206834
Q05498	FCF1_YEAST	FCF1	rRNA-processing protein FCF1	3	3	82245.4
Q05506	SYRC_YEAST	YDR341C	Arginine--tRNA ligase, cytoplasmic	30	29	7.78632e+06
Q05515	SVF1_YEAST	SVF1	Ceramide-binding protein SVF1	10	10	1.95794e+06
Q05518	PAL1_YEAST	PAL1	Protein PAL1	11	11	1.1998e+06
Q05519	SRS11_HUMAN	SRSF11	Serine/arginine-rich splicing factor 11	5	5	915691
Q05521	DPP1_YEAST	DPP1	Diacylglycerol pyrophosphate phosphatase 1	2	2	129785
Q05533	INM2_YEAST	INM2	Inositol monophosphatase 2	3	3	360718
Q05541	NSE3_YEAST	NSE3	Non-structural maintenance of chromosome element 3	1	1	157351
Q05543	RT103_YEAST	RTT103	Regulator of Ty1 transposition protein 103	9	9	682521
Q05549	HRQ1_YEAST	HRQ1	ATP-dependent helicase HRQ1	1	1	1963.54
Q05567	SGPL_YEAST	DPL1	Sphingosine-1-phosphate lyase	17	17	1.84017e+06
Q05568	PEX10_YEAST	PEX10	Peroxisome biogenesis factor 10	1	1	8254.98
Q05580	HEL2_YEAST	HEL2	E3 ubiquitin-protein ligase HEL2	14	14	234995
Q05583	CIAO1_YEAST	CIA1	Cytosolic iron-sulfur protein assembly protein 1	2	2	47929.6
Q05584	GLO2_YEAST	GLO2	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme	9	9	1.68498e+06
Q05635	RNH2B_YEAST	RNH202	Ribonuclease H2 subunit B	2	2	419436
Q05636	RRP45_YEAST	RRP45	Exosome complex component RRP45	8	8	3.48077e+06
Q05639	EF1A2_HUMAN	EEF1A2	Elongation factor 1-alpha 2	8	5	7.60163e+07
Q05655	KPCD_HUMAN	PRKCD	Protein kinase C delta type	3	3	374687
Q05672	RBS1_YEAST	RBS1	RNA-binding suppressor of PAS kinase protein 1	5	5	238846
Q05682	CALD1_HUMAN	CALD1	Caldesmon	13	13	1.05758e+06
Q05775	EIF3J_YEAST	HCR1	Eukaryotic translation initiation factor 3 subunit J	7	7	5.2109e+06
Q05778	POC1_YEAST	PBA1	Proteasome chaperone 1	5	5	1.35384e+06
Q05779	COQ9_YEAST	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	4	4	2.42687e+06
Q05785	ENT2_YEAST	ENT2	Epsin-2	11	9	942794
Q05787	HRD3_YEAST	HRD3	ERAD-associated E3 ubiquitin-protein ligase component HRD3	7	7	817091
Q05788	PNPH_YEAST	PNP1	Purine nucleoside phosphorylase	10	10	1.29887e+06
Q05789	ATG38_YEAST	ATG38	Autophagy-related protein 38	1	1	4946.6
Q05791	CD123_YEAST	CDC123	Translation initiation factor eIF2 assembly protein	4	4	3.39628e+06
Q05809	COA4_YEAST	COA4	Cytochrome oxidase assembly factor 4	3	3	1.12077e+06
Q05812	MSC3_YEAST	MSC3	Meiotic sister-chromatid recombination protein 3	18	18	1.58822e+06
Q05827	HOR7_YEAST	HOR7	Protein HOR7	1	1	13441.3
Q05854	YL278_YEAST	YLR278C	Uncharacterized transcriptional regulatory protein YLR278C	4	4	317648
Q05871	ECI1_YEAST	ECI1	3,2-trans-enoyl-CoA isomerase	3	3	1.46999e+06
Q05874	EFM7_YEAST	NNT1	Protein N-terminal and lysine N-methyltransferase EFM7	3	3	187239
Q05881	YL287_YEAST	YLR287C	Uncharacterized protein YLR287C	7	7	1.14304e+06
Q05892	COQ11_YEAST	COQ11	MIOREX complex component 2	8	8	90655.1
Q05900	RU1C_YEAST	YHC1	U1 small nuclear ribonucleoprotein C	2	2	56177.8
Q05902	ECM38_YEAST	ECM38	Glutathione hydrolase proenzyme	5	5	500228
Q05905	HRI1_YEAST	HRI1	Protein HRI1	11	11	7.6364e+07
Q05911	PUR8_YEAST	ADE13	Adenylosuccinate lyase	17	17	1.02084e+07
Q05919	VPS38_YEAST	VPS38	Vacuolar protein sorting-associated protein 38	1	1	7244.82
Q05924	DCR2_YEAST	DCR2	Phosphatase DCR2	4	4	245396
Q05926	GLRX8_YEAST	GRX8	Glutaredoxin-8	2	2	787082
Q05931	HSP7Q_YEAST	SSQ1	Iron-sulfur cluster biogenesis chaperone, mitochondrial	13	13	450980
Q05932	FOLC_HUMAN	FPGS	Folylpolyglutamate synthase, mitochondrial	2	2	63194.3
Q05933	ARPC3_YEAST	ARC18	Actin-related protein 2/3 complex subunit 3	5	5	3.00182e+06
Q05934	VID22_YEAST	VID22	Vacuolar import and degradation protein 22	5	5	435179
Q05937	STP3_YEAST	STP3	Zinc finger protein STP3	3	3	1.61676e+06
Q05942	RSA3_YEAST	RSA3	Ribosome assembly protein 3	3	3	600908
Q05946	UTP13_YEAST	UTP13	U3 small nucleolar RNA-associated protein 13	14	14	4.41689e+06
Q05948	YL225_YEAST	YLR225C	Uncharacterized SVF1-like protein YLR225C	6	5	1.42624e+06
Q05949	BUR2_YEAST	BUR2	Protein BUR2	6	6	4.90962e+06
Q05958	ECM22_YEAST	ECM22	Sterol regulatory element-binding protein ECM22	4	4	1.09705e+06
Q05979	KYNU_YEAST	BNA5	Kynureninase	8	8	745776
Q05BU3	F86JP_HUMAN	FAM86JP	Putative protein FAM86JP	1	1	7573.62
Q05D32	CTSL2_HUMAN	CTDSPL2	CTD small phosphatase-like protein 2	7	7	1.53631e+06
Q06001	FAR10_YEAST	FAR10	Factor arrest protein 10	2	2	7340.25
Q06010	STE23_YEAST	STE23	A-factor-processing enzyme	30	30	2.37947e+06
Q06011	ECM19_YEAST	ECM19	Protein ECM19	2	2	330530
Q06033	ITIH3_HUMAN	ITIH3	Inter-alpha-trypsin inhibitor heavy chain H3	3	3	5.0747e+06
Q06053	DUS3_YEAST	DUS3	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]	14	14	2.85653e+06
Q06063	DUS4_YEAST	DUS4	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]	2	2	115572
Q06071	BL1S1_YEAST	BLS1	Biogenesis of lysosome-related organelles complex 1 subunit BLS1	1	1	3864.2
Q06078	UTP21_YEAST	UTP21	U3 small nucleolar RNA-associated protein 21	12	12	970261
Q06089	YP098_YEAST	YPR098C	Uncharacterized mitochondrial outer membrane protein YPR098C	2	2	6.36631e+06
Q06096	COG4_YEAST	COG4	Conserved oligomeric Golgi complex subunit 4	7	7	1.76138e+06
Q06103	RPN7_YEAST	RPN7	26S proteasome regulatory subunit RPN7	17	17	4.61456e+06
Q06104	GLD1_YEAST	GLD1	Golgi/endosome-localized DSC protein 1	1	1	3773.63
Q06106	MRD1_YEAST	MRD1	Multiple RNA-binding domain-containing protein 1	11	11	358942
Q06107	YP114_YEAST	YPR114W	Uncharacterized TLC domain-containing protein YPR114W	2	2	214548
Q06108	RGC1_YEAST	RGC1	Regulator of the glycerol channel 1	19	17	401349
Q06124	PTN11_HUMAN	PTPN11	Tyrosine-protein phosphatase non-receptor type 11	15	15	2.90106e+06
Q06132	SGD1_YEAST	SGD1	Suppressor of glycerol defect protein 1	8	8	644590
Q06136	KDSR_HUMAN	KDSR	3-ketodihydrosphingosine reductase	8	8	1.64471e+06
Q06137	YL345_YEAST	YLR345W	Putative 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase YLR345W	11	11	269008
Q06142	IMB1_YEAST	KAP95	Importin subunit beta-1	11	11	1.17489e+06
Q06143	DIC1_YEAST	DIC1	Mitochondrial dicarboxylate transporter	4	4	574314
Q06144	ORM2_YEAST	ORM2	Protein ORM2	3	2	4.23723e+06
Q06146	YL257_YEAST	YLR257W	Uncharacterized protein YLR257W	14	14	4.99758e+06
Q06147	LCB5_YEAST	LCB5	Sphingoid long chain base kinase 5	7	7	3.31258e+06
Q06150	BOP2_YEAST	BOP2	Protein BOP2	1	1	2355.11
Q06151	DCPS_YEAST	DCS1	m7GpppX diphosphatase	17	17	2.48205e+07
Q06152	YL271_YEAST	YLR271W	Uncharacterized protein YLR271W	2	2	211543
Q06156	CND1_YEAST	YCS4	Condensin complex subunit 1	2	2	2193.13
Q06162	NKP2_YEAST	NKP2	Inner kinetochore subunit NKP2	1	1	228783
Q06168	SFH1_YEAST	SFH1	Chromatin structure-remodeling complex subunit SFH1	5	5	912474
Q06169	PEX30_YEAST	PEX30	Peroxisomal membrane protein PEX30	13	13	541643
Q06170	YL326_YEAST	YLR326W	Uncharacterized membrane protein YLR326W	1	1	11699.9
Q06177	TMA10_YEAST	TMA10	Translation machinery-associated protein 10	5	5	1.0701e+07
Q06178	NMA1_YEAST	NMA1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	5	5	884500
Q06179	FMP27_YEAST	FMP27	Protein FMP27, mitochondrial	28	28	2.05642e+06
Q06188	YL455_YEAST	YLR455W	PWWP domain-containing protein YLR455W	1	1	121787
Q06203	PUR1_HUMAN	PPAT	Amidophosphoribosyltransferase	13	13	776127
Q06205	FKBP4_YEAST	FPR4	FK506-binding protein 4	5	5	1.65071e+06
Q06210	GFPT1_HUMAN	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	24	20	1.31321e+06
Q06211	MMS1_YEAST	MMS1	E3 ubiquitin-protein ligase linker protein MMS1	6	6	134899
Q06213	MED10_YEAST	NUT2	Mediator of RNA polymerase II transcription subunit 10	3	3	769435
Q06214	JIP5_YEAST	JIP5	WD repeat-containing protein JIP5	6	6	293456
Q06217	SMD2_YEAST	SMD2	Small nuclear ribonucleoprotein Sm D2	2	2	858884
Q06218	DBP9_YEAST	DBP9	ATP-dependent RNA helicase DBP9	15	15	2.09211e+06
Q06224	YSH1_YEAST	YSH1	Endoribonuclease YSH1	6	6	2.03037e+06
Q06245	SEC10_YEAST	SEC10	Exocyst complex component SEC10	8	8	173930
Q06251	YL177_YEAST	YLR177W	Uncharacterized protein YLR177W	7	7	1.54968e+06
Q06252	YL179_YEAST	YLR179C	Uncharacterized protein YLR179C	6	6	5.29211e+06
Q06263	VTA1_YEAST	VTA1	Vacuolar protein sorting-associated protein VTA1	5	5	68276.4
Q06265	EXOS9_HUMAN	EXOSC9	Exosome complex component RRP45	9	9	3.46792e+06
Q06287	NEP1_YEAST	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	10	10	1.43702e+06
Q06315	SKG3_YEAST	SKG3	Protein SKG3	22	22	3.07682e+06
Q06321	ATG26_YEAST	ATG26	Sterol 3-beta-glucosyltransferase	5	5	528456
Q06323	PSME1_HUMAN	PSME1	Proteasome activator complex subunit 1	12	12	1.93026e+07
Q06324	MMR1_YEAST	MMR1	Mitochondrial MYO2 receptor-related protein 1	1	1	5363.62
Q06325	YPS7_YEAST	YPS7	Aspartic proteinase yapsin-7	1	1	123312
Q06330	SUH_HUMAN	RBPJ	Recombining binding protein suppressor of hairless	2	2	1.32908e+06
Q06333	BL1S4_YEAST	CNL1	Biogenesis of lysosome-related organelles complex 1 subunit CNL1	2	2	479315
Q06336	GGA1_YEAST	GGA1	ADP-ribosylation factor-binding protein GGA1	15	15	7.06888e+06
Q06337	EAF1_YEAST	EAF1	Chromatin modification-related protein EAF1	4	4	4.19197e+06
Q06338	BCP1_YEAST	BCP1	Protein BCP1	6	6	454623
Q06339	TFC6_YEAST	TFC6	Transcription factor tau 91 kDa subunit	2	2	54492
Q06344	ESF1_YEAST	ESF1	Pre-rRNA-processing protein ESF1	13	13	556586
Q06346	KEI1_YEAST	KEI1	Inositol phosphorylceramide synthase regulatory subunit KEI1	1	1	473066
Q06350	CHI2_YEAST	CTS2	Sporulation-specific chitinase 2	3	3	195989
Q06385	VPS74_YEAST	VPS74	Vacuolar protein sorting-associated protein 74	6	6	1.34828e+06
Q06389	NCS1_YEAST	FRQ1	Calcium-binding protein NCS-1	2	2	329018
Q06405	ATPK_YEAST	ATP17	ATP synthase subunit f, mitochondrial	1	1	223229
Q06406	LSM6_YEAST	LSM6	U6 snRNA-associated Sm-like protein LSm6	3	3	6.88956e+06
Q06407	RGA2_YEAST	RGA2	Rho-type GTPase-activating protein 2	11	11	193198
Q06408	ARO10_YEAST	ARO10	Transaminated amino acid decarboxylase	12	12	280917
Q06409	DCK1_YEAST	DCK1	DOCK-like protein 1	5	5	8.0122e+06
Q06411	SP382_YEAST	SPP382	Pre-mRNA-splicing factor SPP382	2	2	970300
Q06436	MAG2_YEAST	MAG2	E3 ubiquitin-protein ligase MAG2	2	2	263824
Q06440	CORO_YEAST	CRN1	Coronin-like protein	21	20	8.10922e+06
Q06449	PIN3_YEAST	PIN3	[PSI+] inducibility protein 3	5	5	3.80264e+06
Q06451	TPO3_YEAST	TPO3	Polyamine transporter 3	5	5	604775
Q06479	YL352_YEAST	YLR352W	F-box protein YLR352W	3	3	33619.2
Q06485	ATG33_YEAST	ATG33	Autophagy-related protein 33	4	4	1.63413e+06
Q06488	RSC2_YEAST	RSC2	Chromatin structure-remodeling complex subunit RSC2	20	20	2.83589e+06
Q06489	MTNA_YEAST	MRI1	Methylthioribose-1-phosphate isomerase	15	15	3.66822e+06
Q06493	YLH47_YEAST	YLH47	LETM1 domain-containing protein YLH47, mitochondrial	6	6	230860
Q06494	PLR1_YEAST	YPR127W	Putative pyridoxal reductase	11	11	1.12623e+06
Q06497	ANT1_YEAST	ANT1	Peroxisomal adenine nucleotide transporter 1	3	3	105229
Q06504	NAT3_YEAST	NAT3	N-terminal acetyltransferase B complex catalytic subunit NAT3	3	3	348911
Q06505	IWS1_YEAST	SPN1	Transcription factor SPN1	17	17	3.72652e+06
Q06506	RRP9_YEAST	RRP9	Ribosomal RNA-processing protein 9	11	11	357075
Q06508	LOA1_YEAST	LOA1	Lysophosphatidic acid:oleoyl-CoA acyltransferase 1	5	5	125910
Q06510	TAZ_YEAST	TAZ1	Tafazzin	5	5	410895
Q06511	RRP15_YEAST	RRP15	Ribosomal RNA-processing protein 15	4	4	416233
Q06512	NOC4_YEAST	NOC4	Nucleolar complex protein 4	6	6	313183
Q06522	YP147_YEAST	YPR147C	Lipid droplet-associated triacylglycerol lipase	1	1	239756
Q06523	YP148_YEAST	YPR148C	Uncharacterized protein YPR148C	16	16	7.53418e+06
Q06525	URN1_YEAST	URN1	Pre-mRNA-splicing factor URN1	2	2	3189.52
Q06538	CSC1_YEAST	CSC1	Calcium permeable stress-gated cation channel 1	5	5	1.14666e+06
Q06543	GPN3_YEAST	GPN3	GPN-loop GTPase 3	2	2	6.08319e+06
Q06546	GABPA_HUMAN	GABPA	GA-binding protein alpha chain	7	7	182192
Q06549	CDD_YEAST	CDD1	Cytidine deaminase	2	2	5745.57
Q06554	IRC20_YEAST	IRC20	Uncharacterized ATP-dependent helicase IRC20	2	2	4275.12
Q06580	MLC2_YEAST	MLC2	Myosin light chain 2	3	3	7688
Q06587	RING1_HUMAN	RING1	E3 ubiquitin-protein ligase RING1	5	3	1.88288e+06
Q06604	BSP1_YEAST	BSP1	Protein BSP1	7	7	591408
Q06608	PDXH_YEAST	YPR172W	Pyridoxamine 5'-phosphate oxidase homolog	3	3	999368
Q06616	YP174_YEAST	YPR174C	Nuclear envelope protein YPR174C	2	2	6392.25
Q06623	HDA3_YEAST	HDA3	HDA1 complex subunit 3	4	4	286334
Q06624	RHC31_YEAST	AOS1	DNA damage tolerance protein RHC31	7	7	956970
Q06625	GDE_YEAST	GDB1	Glycogen debranching enzyme	37	36	7.64723e+06
Q06628	ATG13_YEAST	ATG13	Autophagy-related protein 13	8	8	2.50998e+07
Q06629	HDA2_YEAST	HDA2	HDA1 complex subunit 2	6	6	221612
Q06631	BFR2_YEAST	BFR2	Protein BFR2	14	14	848420
Q06632	CFT1_YEAST	CFT1	Protein CFT1	14	14	481291
Q06636	GPI11_YEAST	GPI11	Glycosylphosphatidylinositol anchor biosynthesis protein 11	2	2	340664
Q06639	RSC3_YEAST	RSC3	Chromatin structure-remodeling complex protein RSC3	17	17	573266
Q06644	PMT7_YEAST	PMT7	Probable dolichyl-phosphate-mannose--protein mannosyltransferase 7	7	7	2.22681e+06
Q06651	PIB1_YEAST	PIB1	E3 ubiquitin-protein ligase PIB1	4	4	156436
Q06668	OMS1_YEAST	OMS1	Methyltransferase OMS1, mitochondrial	4	4	391382
Q06671	ATG23_YEAST	ATG23	Autophagy-related protein 23	2	2	319261
Q06672	TSR2_YEAST	TSR2	Pre-rRNA-processing protein TSR2	2	2	303954
Q06673	ECM30_YEAST	ECM30	Protein ECM30	5	5	184667
Q06675	CENPO_YEAST	MCM21	Inner kinetochore subunit MCM21	1	1	2462.49
Q06677	SWA2_YEAST	SWA2	Auxilin-like clathrin uncoating factor SWA2	14	14	2.09799e+06
Q06678	RM35_YEAST	MRPL35	Large ribosomal subunit protein mL38	2	2	57643.5
Q06679	UTP4_YEAST	UTP4	U3 small nucleolar RNA-associated protein 4	17	17	448009
Q06680	CND3_YEAST	YCG1	Condensin complex subunit 3	2	2	2629.01
Q06681	YSP2_YEAST	YSP2	Membrane-anchored lipid-binding protein YSP2	6	6	519541
Q06682	UBX5_YEAST	UBX5	UBX domain-containing protein 5	10	10	712771
Q06685	VIP1_YEAST	VIP1	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase	44	44	2.03538e+06
Q06688	SRR1L_YEAST	BER1	SRR1-like protein BER1	4	4	280738
Q06696	VPS36_YEAST	VPS36	Vacuolar protein-sorting-associated protein 36	3	3	811682
Q06697	CDC73_YEAST	CDC73	Cell division control protein 73	12	12	1.25944e+06
Q06698	YL419_YEAST	YLR419W	Putative ATP-dependent RNA helicase YLR419W	15	15	256011
Q06704	IMH1_YEAST	IMH1	Golgin IMH1	18	18	2.02438e+06
Q06705	CSR1_YEAST	CSR1	Phosphatidylinositol transfer protein CSR1	14	14	571269
Q06706	ELP1_YEAST	IKI3	Elongator complex protein 1	22	22	1.5803e+06
Q06707	SWC7_YEAST	SWC7	SWR1-complex protein 7	2	2	58527.4
Q06708	VAC14_YEAST	VAC14	Vacuole morphology and inheritance protein 14	14	14	1.83762e+06
Q06709	REH1_YEAST	REH1	Cytoplasmic 60S subunit biogenesis factor REH1	4	4	1.50997e+06
Q06787	FMR1_HUMAN	FMR1	Synaptic functional regulator FMR1	10	10	877007
Q06815	MRL1_YEAST	MRL1	Mannose 6-phosphate receptor-like protein 1	3	3	442507
Q06817	SYG2_YEAST	GRS2	Glycine--tRNA ligase 2	6	6	193085
Q06819	DIB1_YEAST	DIB1	Spliceosomal protein DIB1	2	2	114559
Q06828	FMOD_HUMAN	FMOD	Fibromodulin	2	2	207591
Q06830	PRDX1_HUMAN	PRDX1	Peroxiredoxin-1	11	10	3.26554e+07
Q06833	NVJ2_YEAST	NVJ2	Nucleus-vacuole junction protein 2	22	22	1.18302e+06
Q06836	SYT1_YEAST	SYT1	Arf guanine nucleotide exchange factor SYT1	2	2	216908
Q06839	YP097_YEAST	YPR097W	PX domain-containing protein YPR097W	14	14	1.20555e+06
Q06891	RAF_YEAST	RAF1	Trans-acting factor D	3	3	688178
Q06892	POS5_YEAST	POS5	NADH kinase POS5, mitochondrial	4	4	486168
Q06991	PUN1_YEAST	PUN1	Protein PUN1	5	5	4.06169e+06
Q07020	RL18_HUMAN	RPL18	60S ribosomal protein L18	6	6	2.16814e+07
Q07021	C1QBP_HUMAN	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	2	2	2.56733e+06
Q07065	CKAP4_HUMAN	CKAP4	Cytoskeleton-associated protein 4	24	24	2.37504e+07
Q07084	SSK1_YEAST	SSK1	Osmolarity two-component system protein SSK1	2	2	6898.06
Q07157	ZO1_HUMAN	TJP1	Tight junction protein ZO-1	22	22	968562
Q07350	PRP11_YEAST	PRP11	Pre-mRNA-splicing factor PRP11	1	1	150804
Q07351	STP4_YEAST	STP4	Zinc finger protein STP4	1	1	1305.91
Q07362	PBP4_YEAST	PBP4	Protein PBP4	8	8	3.07298e+06
Q07379	YD057_YEAST	YDL057W	Putative uncharacterized protein YDL057W	3	3	5832.03
Q07381	TSR1_YEAST	TSR1	Ribosome biogenesis protein TSR1	11	11	1.59703e+06
Q07395	SYO1_YEAST	SYO1	Synchronized import protein 1	8	8	225657
Q07418	PEX19_YEAST	PEX19	Peroxisomal membrane protein import receptor PEX19	8	8	1.36674e+06
Q07451	YET3_YEAST	YET3	Endoplasmic reticulum transmembrane protein 3	6	6	4.80318e+06
Q07454	YD073_YEAST	YDL073W	UPF0592 protein YDL073W	1	1	1845.17
Q07457	BRE1_YEAST	BRE1	E3 ubiquitin-protein ligase BRE1	17	17	1.30833e+06
Q07458	RXT3_YEAST	RXT3	Transcriptional regulatory protein RXT3	2	2	467135
Q07468	VAM6_YEAST	VAM6	Vacuolar morphogenesis protein 6	8	8	1.32941e+06
Q07471	THI3_YEAST	THI3	Thiamine metabolism regulatory protein THI3	2	2	169635
Q07478	SUB2_YEAST	SUB2	ATP-dependent RNA helicase SUB2	15	14	4.4006e+08
Q07505	DLHH_YEAST	YDL086W	Putative carboxymethylenebutenolidase	7	7	1.2173e+06
Q07508	LUC7_YEAST	LUC7	Protein LUC7	1	1	42712
Q07527	TRM3_YEAST	TRM3	tRNA (guanosine(18)-2'-O)-methyltransferase	28	28	695221
Q07528	ATG20_YEAST	ATG20	Autophagy-related protein 20	9	9	602703
Q07532	IWR1_YEAST	IWR1	RNA polymerase II nuclear localization protein IWR1	4	4	142346
Q07533	CYK3_YEAST	CYK3	Cytokinesis protein 3	4	4	316354
Q07534	S2538_YEAST	HEM25	Mitochondrial glycine transporter	1	1	111340
Q07540	FRDA_YEAST	YFH1	Frataxin homolog, mitochondrial	2	2	514129
Q07541	EXP1_YEAST	EXP1	ER export of PMA1 protein 1	3	3	411791
Q07549	SNA4_YEAST	SNA4	Protein SNA4	1	1	25951.7
Q07551	KAR_YEAST	YDL124W	NADPH-dependent alpha-keto amide reductase	17	17	1.63455e+07
Q07589	YD144_YEAST	YDL144C	Uncharacterized protein YDL144C	7	7	1.25918e+06
Q07622	ACK1_YEAST	ACK1	Activator of C kinase protein 1	6	6	5.13191e+06
Q07623	NOP6_YEAST	NOP6	Nucleolar protein 6	8	8	1.26696e+07
Q07648	DTD_YEAST	DTD1	D-aminoacyl-tRNA deacylase	4	4	1.07108e+06
Q07651	FMP45_YEAST	FMP45	SUR7 family protein FMP45	4	4	317092
Q07653	HBT1_YEAST	HBT1	Protein HBT1	38	38	1.36134e+06
Q07655	WHI4_YEAST	WHI4	Protein WHI4	9	9	1.89935e+06
Q07657	SHS1_YEAST	SHS1	Seventh homolog of septin 1	17	17	2.39709e+06
Q07666	KHDR1_HUMAN	KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	8	7	3.30154e+06
Q07688	YPD1_YEAST	YPD1	Phosphorelay intermediate protein YPD1	4	4	616362
Q07716	AIM6_YEAST	AIM6	Altered inheritance of mitochondria protein 6	10	10	1.00481e+06
Q07729	GUAD_YEAST	GUD1	Probable guanine deaminase	2	2	6005.07
Q07794	RT109_YEAST	RTT109	Histone acetyltransferase RTT109	1	1	341913
Q07799	LMO1_YEAST	LMO1	ELMO family protein LMO1	1	1	41775.1
Q07800	PSR1_YEAST	PSR1	Phosphatase PSR1	6	5	279657
Q07807	PUF3_YEAST	PUF3	mRNA-binding protein PUF3	20	20	1.37139e+06
Q07812	BAX_HUMAN	BAX	Apoptosis regulator BAX	6	6	1.3358e+06
Q07817	B2CL1_HUMAN	BCL2L1	Bcl-2-like protein 1	1	1	58096.7
Q07820	MCL1_HUMAN	MCL1	Induced myeloid leukemia cell differentiation protein Mcl-1	2	2	56275.2
Q07821	ISA1_YEAST	ISA1	Iron-sulfur assembly protein 1	1	1	261204
Q07824	TPO1_YEAST	TPO1	Polyamine transporter 1	3	3	261085
Q07825	FRA1_YEAST	FRA1	Putative Xaa-Pro aminopeptidase FRA1	17	17	3.01873e+06
Q07830	GPI13_YEAST	GPI13	GPI ethanolamine phosphate transferase 3	4	4	132102
Q07834	YL032_YEAST	YLL032C	KH domain-containing protein YLL032C	6	6	354690
Q07844	RIX7_YEAST	RIX7	Ribosome biogenesis ATPase RIX7	12	11	1.18097e+06
Q07864	DPOE1_HUMAN	POLE	DNA polymerase epsilon catalytic subunit A	6	6	721791
Q07866	KLC1_HUMAN	KLC1	Kinesin light chain 1	12	10	538773
Q07872	ENT4_YEAST	ENT4	Epsin-4	3	3	1.57988e+06
Q07878	VPS13_YEAST	VPS13	Intermembrane lipid transfer protein VPS13	71	71	1.49662e+06
Q07895	YL001_YEAST	YLR001C	FAS1 domain-containing protein YLR001C	1	1	1910.02
Q07896	NOC3_YEAST	NOC3	Nucleolar complex-associated protein 3	9	9	270391
Q07897	CMS1_YEAST	CMS1	Protein CMS1	6	6	974167
Q07913	NSE1_YEAST	NSE1	Non-structural maintenance of chromosomes element 1	2	2	88424.6
Q07914	TIM14_YEAST	PAM18	Mitochondrial import inner membrane translocase subunit TIM14	3	3	2.07242e+06
Q07915	RLP24_YEAST	RLP24	Ribosome biogenesis protein RLP24	3	3	1.60153e+06
Q07923	LOT6_YEAST	LOT6	NAD(P)H-dependent FMN reductase LOT6	4	4	1.09055e+06
Q07938	MTAP_YEAST	MEU1	S-methyl-5'-thioadenosine phosphorylase	6	6	1.18019e+06
Q07950	YEH2_YEAST	YEH2	Sterol esterase 2	2	2	109941
Q07951	POC3_YEAST	IRC25	Proteasome chaperone 3	4	4	111255
Q07953	SDO1_YEAST	SDO1	Ribosome maturation protein SDO1	5	5	219925
Q07955	SRSF1_HUMAN	SRSF1	Serine/arginine-rich splicing factor 1	10	10	5.7391e+06
Q07960	RHG01_HUMAN	ARHGAP1	Rho GTPase-activating protein 1	9	9	1.98581e+06
Q07963	UBR2_YEAST	UBR2	E3 ubiquitin-protein ligase UBR2	2	2	62018.7
Q07979	RSC58_YEAST	RSC58	Chromatin structure-remodeling complex protein RSC58	12	12	608997
Q07986	YL036_YEAST	YLR036C	Uncharacterized protein YLR036C	2	2	240572
Q08001	LAM6_YEAST	LAM6	Membrane-anchored lipid-binding protein LAM6	12	12	429159
Q08004	BUD20_YEAST	BUD20	Bud site selection protein 20	3	3	102624
Q08023	FMP25_YEAST	FMP25	Protein FMP25, mitochondrial	3	3	53887.7
Q08045	LCL2_YEAST	LCL2	Long chronological lifespan protein 2	3	3	240123
Q08096	RCL1_YEAST	RCL1	RNA 3'-terminal phosphate cyclase-like protein	6	6	2.31475e+06
Q08109	HRD1_YEAST	HRD1	ERAD-associated E3 ubiquitin-protein ligase HRD1	1	1	2265.97
Q08117	TLE5_HUMAN	TLE5	TLE family member 5	1	1	1253.77
