Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57371.raw
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	4	4	1.14407e+06
P63235	GADC_ECOLI	gadC	Glutamate/gamma-aminobutyrate antiporter	2	2	67038
P63241	IF5A1_HUMAN	EIF5A	Eukaryotic translation initiation factor 5A-1	7	1	4.78214e+07
P63244	RACK1_HUMAN	RACK1	Receptor of activated protein C kinase 1	14	14	1.4418e+07
P63272	SPT4H_HUMAN	SUPT4H1	Transcription elongation factor SPT4	1	1	905052
P63279	UBC9_HUMAN	UBE2I	SUMO-conjugating enzyme UBC9	5	5	3.15069e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	19	19	2.81392e+06
P64479	YDIZ_ECOLI	ydiZ	Uncharacterized protein YdiZ	1	1	99988.2
P64483	PROXY_ECOLI	proXp-y	Multifunctional Ser/Thr-tRNA deacylase ProXp-y	1	1	455423
P64490	YOAC_ECOLI	yoaC	Uncharacterized protein YoaC	1	1	13329.8
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	592699
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	108251
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	1	1	1.12224e+07
P64596	DOLP_ECOLI	dolP	Outer membrane lipoprotein DolP	2	2	260015
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	1	1	521784
P65292;P65293	YGDI_ECOL6;YGDI_ECOLI	ygdI	Uncharacterized lipoprotein YgdI	1	1	1.34891e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	1	1	16471.2
P67553	YNFC_ECOLI	ynfC	UPF0257 lipoprotein YnfC	1	1	150046
P67775	PP2AA_HUMAN	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	2	2	2.21494e+06
P67809	YBOX1_HUMAN	YBX1	Y-box-binding protein 1	12	9	6.54106e+06
P67812	SC11A_HUMAN	SEC11A	Signal peptidase complex catalytic subunit SEC11A	3	2	3.28771e+06
P67870	CSK2B_HUMAN	CSNK2B	Casein kinase II subunit beta	3	3	2.24424e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	7	7	461982
P67936	TPM4_HUMAN	TPM4	Tropomyosin alpha-4 chain	13	4	3.37241e+07
P68036	UB2L3_HUMAN	UBE2L3	Ubiquitin-conjugating enzyme E2 L3	4	2	3.21055e+06
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	4	4	206186
P68104	EF1A1_HUMAN	EEF1A1	Elongation factor 1-alpha 1	9	0	1.1805e+08
P68133	ACTS_HUMAN	ACTA1	Actin, alpha skeletal muscle	4	0	1.74669e+08
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	1	1	2769.4
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	1	1	3.90464e+06
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	1.17193e+07
P68366	TBA4A_HUMAN	TUBA4A	Tubulin alpha-4A chain	16	3	1.05865e+08
P68371	TBB4B_HUMAN	TUBB4B	Tubulin beta-4B chain	5	1	4.43245e+07
P68400	CSK21_HUMAN	CSNK2A1	Casein kinase II subunit alpha	10	1	2.26684e+06
P68402	PA1B2_HUMAN	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit beta	1	1	542645
P68431;P84243;Q16695;Q71DI3	H31T_HUMAN;H31_HUMAN;H32_HUMAN;H33_HUMAN	H3-3A;H3-4;H3C1;H3C15	Histone H3.1	1	0	1.66066e+08
P68679	RS21_ECOLI	rpsU	Small ribosomal subunit protein bS21	3	3	2.42771e+06
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	5	5	1.37794e+06
P68919	RL25_ECOLI	rplY	Large ribosomal subunit protein bL25	6	6	3.62806e+06
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	2	2	1.39647e+06
P69441	KAD_ECOLI	adk	Adenylate kinase	7	7	3.31189e+06
P69451	LCFA_ECOLI	fadD	Long-chain-fatty-acid--CoA ligase	2	2	269721
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	3	3	621379
P69771	DID2_YEAST	DID2	Vacuolar protein-sorting-associated protein 46	8	8	1.17131e+06
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	2	2	172535
P69783	PTGA_ECOLI	crr	PTS system glucose-specific EIIA component	4	4	2.29037e+07
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	2	2	72006.1
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	5	5	199258
P69805	PTND_ECOLI	manZ	PTS system mannose-specific EIID component	2	2	16356.6
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	1	1	2865.03
P69828	PTKA_ECOLI	gatA	PTS system galactitol-specific EIIA component	5	5	2.09365e+06
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	1	1	3078.38
P69849;Q5JPE7	NOMO2_HUMAN;NOMO3_HUMAN	NOMO2;NOMO3	Nodal modulator 3	1	0	3559.28
P69850	DAD3_YEAST	DAD3	DASH complex subunit DAD3	1	1	233359
P69852	HSK3_YEAST	HSK3	DASH complex subunit HSK3	1	1	2015.47
P69905	HBA_HUMAN	HBA1	Hemoglobin subunit alpha	6	5	5.64915e+07
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	9	1	1.08319e+06
P69922	FUCI_ECOLI	fucI	L-fucose isomerase	3	3	401213
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	6	6	726329
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	1	1	54749.9
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	3	3	398549
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	3	3	1.8485e+07
P75849	GLO22_ECOLI	gloC	Hydroxyacylglutathione hydrolase GloC	1	1	124379
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	1	1	5691.32
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	3	3	484385
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	1	1	57964.5
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	2	2	5617.09
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	1	1	284024
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	1	1	5688.55
P76015	DHAK_ECOLI	dhaK	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	4	4	1.39785e+06
P76097	HGLS_ECOLI	ydcJ	2-oxoadipate dioxygenase/decarboxylase	3	3	634144
P76108	YDCS_ECOLI	ydcS	Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein	10	10	746086
P76113	CURA_ECOLI	curA	NADPH-dependent curcumin reductase	4	4	2.47479e+06
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	8	8	1.1144e+06
P76121	YDDH_ECOLI	yddH	Uncharacterized protein YddH	1	1	235446
P76128	DDPA_ECOLI	ddpA	Probable D,D-dipeptide-binding periplasmic protein DdpA	4	4	926301
P76143	LSRF_ECOLI	lsrF	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase	2	2	76064
P76145	TAM_ECOLI	tam	Trans-aconitate 2-methyltransferase	3	3	52522.4
P76177	YDGH_ECOLI	ydgH	Protein YdgH	8	8	328200
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	2	2	418646
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	3	3	16032.4
P76215	ASTE_ECOLI	astE	Succinylglutamate desuccinylase	3	3	1.54607e+07
P76216	ASTB_ECOLI	astB	N-succinylarginine dihydrolase	2	2	4.85855e+06
P76251	DMLA_ECOLI	dmlA	D-malate dehydrogenase [decarboxylating]	10	10	545905
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	3	3	696309
P76316	DCYD_ECOLI	dcyD	D-cysteine desulfhydrase	2	2	5576.95
P76329	MPGP_ECOLI	yedP	Mannosyl-3-phosphoglycerate phosphatase	1	1	131057
P76346	MTFA_ECOLI	mtfA	Mlc titration factor A	3	3	14877.1
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3	517450
P76536	YFEX_ECOLI	yfeX	Dye-decolorizing peroxidase YfeX	1	1	40320
P76537	YFEY_ECOLI	yfeY	Uncharacterized protein YfeY	1	1	3892.06
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	20	20	1.88664e+06
P76576	YFGM_ECOLI	yfgM	Ancillary SecYEG translocon subunit	2	2	43360.9
P76594	LYSAC_ECOLI	patZ	Peptidyl-lysine N-acetyltransferase PatZ	3	3	69052.3
P76621	GLAH_ECOLI	glaH	Glutarate 2-hydroxylase	5	5	284118
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	4	4	2.95346e+06
P77171	YDCI_ECOLI	ydcI	Uncharacterized HTH-type transcriptional regulator YdcI	1	1	29684
P77247;Q7ADF8	HXPB_ECO57;HXPB_ECOLI	hxpB	Hexitol phosphatase B	1	1	33774
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	3	3	1.04385e+06
P77318	YDEN_ECOLI	ydeN	Uncharacterized sulfatase YdeN	4	4	117921
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	10	10	1.96862e+06
P77395	CNOX_ECOLI	cnoX	Chaperedoxin	2	2	388184
P77455	PAAZ_ECOLI	paaZ	Bifunctional protein PaaZ	4	4	54148.5
P77488	DXS_ECOLI	dxs	1-deoxy-D-xylulose-5-phosphate synthase	2	2	153051
P77499	SUFC_ECOLI	sufC	Probable ATP-dependent transporter SufC	2	2	164941
P77581	ASTC_ECOLI	astC	Succinylornithine transaminase	9	9	3.21097e+06
P77674	ABDH_ECOLI	patD	Gamma-aminobutyraldehyde dehydrogenase	7	7	2.51586e+06
P77690	ARNB_ECOLI	arnB	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	1	1	8027.46
P77695	GNSB_ECOLI	gnsB	Protein GnsB	3	2	587025
P77717	YBAY_ECOLI	ybaY	Uncharacterized lipoprotein YbaY	1	1	275268
P77718	THII_ECOLI	thiI	tRNA sulfurtransferase	1	1	58896.9
P77735	YAJO_ECOLI	yajO	1-deoxyxylulose-5-phosphate synthase YajO	3	3	412402
P77754	SPY_ECOLI	spy	Periplasmic chaperone Spy	4	4	1.83349e+06
P77775	YFCH_ECOLI	yfcH	Epimerase family protein YfcH	1	1	4491.08
P77804	YDGA_ECOLI	ydgA	Protein YdgA	10	10	228511
P77808	CINAL_ECOLI	yfaY	NMN amidohydrolase-like protein YfaY	1	1	1268.37
P78310	CXAR_HUMAN	CXADR	Coxsackievirus and adenovirus receptor	8	8	867742
P78314	3BP2_HUMAN	SH3BP2	SH3 domain-binding protein 2	1	1	102463
P78316	NOP14_HUMAN	NOP14	Nucleolar protein 14	14	14	1.13657e+06
P78318	IGBP1_HUMAN	IGBP1	Immunoglobulin-binding protein 1	8	8	2.07435e+06
P78330	SERB_HUMAN	PSPH	Phosphoserine phosphatase	7	7	3.77302e+06
P78332	RBM6_HUMAN	RBM6	RNA-binding protein 6	9	9	333058
P78344	IF4G2_HUMAN	EIF4G2	Eukaryotic translation initiation factor 4 gamma 2	25	25	1.24624e+07
P78345	RPP38_HUMAN	RPP38	Ribonuclease P protein subunit p38	8	8	416567
P78346	RPP30_HUMAN	RPP30	Ribonuclease P protein subunit p30	8	8	1.26173e+06
P78347	GTF2I_HUMAN	GTF2I	General transcription factor II-I	30	29	1.27073e+07
P78356	PI42B_HUMAN	PIP4K2B	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	4	2	705000
P78362	SRPK2_HUMAN	SRPK2	SRSF protein kinase 2	8	8	585760
P78371	TCPB_HUMAN	CCT2	T-complex protein 1 subunit beta	17	17	7.69009e+06
P78381	S35A2_HUMAN	SLC35A2	UDP-galactose translocator	1	1	280776
P78383	S35B1_HUMAN	SLC35B1	Solute carrier family 35 member B1	1	1	99894.7
P78406	RAE1L_HUMAN	RAE1	mRNA export factor	10	10	1.80715e+06
P78410	BT3A2_HUMAN	BTN3A2	Butyrophilin subfamily 3 member A2	2	0	1.88648e+07
P78417	GSTO1_HUMAN	GSTO1	Glutathione S-transferase omega-1	11	11	1.18569e+07
P78524	DEN2B_HUMAN	DENND2B	DENN domain-containing protein 2B	7	6	1.66707e+06
P78527	PRKDC_HUMAN	PRKDC	DNA-dependent protein kinase catalytic subunit	127	127	1.9256e+07
P78536	ADA17_HUMAN	ADAM17	Disintegrin and metalloproteinase domain-containing protein 17	5	5	321719
P78537	BL1S1_HUMAN	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1	3	3	344300
P78540	ARGI2_HUMAN	ARG2	Arginase-2, mitochondrial	2	2	6368.5
P78549	NTH_HUMAN	NTHL1	Endonuclease III-like protein 1	3	3	8.13347e+06
P78559	MAP1A_HUMAN	MAP1A	Microtubule-associated protein 1A	2	2	1516.22
P78560	CRADD_HUMAN	CRADD	Death domain-containing protein CRADD	1	1	2.27789e+06
P78563	RED1_HUMAN	ADARB1	Double-stranded RNA-specific editase 1	8	8	1.13936e+06
P80210	PURA_YEAST	ADE12	Adenylosuccinate synthetase	15	15	6.5527e+06
P80217	IN35_HUMAN	IFI35	Interferon-induced 35 kDa protein	5	5	277662
P80303	NUCB2_HUMAN	NUCB2	Nucleobindin-2	11	11	4.18409e+06
P80428	ARP4_YEAST	ARP4	Actin-related protein 4	9	9	455351
P80667	PEX13_YEAST	PEX13	Peroxisomal membrane protein PEX13	2	2	99127.8
P80723	BASP1_HUMAN	BASP1	Brain acid soluble protein 1	16	16	1.74217e+07
P80967	TOM5_YEAST	TOM5	Mitochondrial import receptor subunit TOM5	3	3	2.53254e+06
P82094	TMF1_HUMAN	TMF1	TATA element modulatory factor	3	3	124214
P82650	RT22_HUMAN	MRPS22	28S ribosomal protein S22, mitochondrial	13	13	1.1482e+06
P82663	RT25_HUMAN	MRPS25	28S ribosomal protein S25, mitochondrial	5	5	357923
P82664	RT10_HUMAN	MRPS10	28S ribosomal protein S10, mitochondrial	4	4	947195
P82673	RT35_HUMAN	MRPS35	28S ribosomal protein S35, mitochondrial	7	7	397048
P82675	RT05_HUMAN	MRPS5	28S ribosomal protein S5, mitochondrial	7	7	697797
P82909	RT36_HUMAN	MRPS36	28S ribosomal protein S36, mitochondrial	4	4	1.38649e+06
P82912	RT11_HUMAN	MRPS11	28S ribosomal protein S11, mitochondrial	3	3	241421
P82914	RT15_HUMAN	MRPS15	28S ribosomal protein S15, mitochondrial	7	7	1.11235e+06
P82921	RT21_HUMAN	MRPS21	28S ribosomal protein S21, mitochondrial	2	2	684081
P82930	RT34_HUMAN	MRPS34	28S ribosomal protein S34, mitochondrial	6	6	217254
P82932	RT06_HUMAN	MRPS6	28S ribosomal protein S6, mitochondrial	2	2	382846
P82933	RT09_HUMAN	MRPS9	28S ribosomal protein S9, mitochondrial	9	9	215683
P82970	HMGN5_HUMAN	HMGN5	High mobility group nucleosome-binding domain-containing protein 5	9	9	4.25573e+06
P82979	SARNP_HUMAN	SARNP	SAP domain-containing ribonucleoprotein	7	7	1.25406e+07
P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial	5	5	803031
P83436	COG7_HUMAN	COG7	Conserved oligomeric Golgi complex subunit 7	5	5	978380
P83731	RL24_HUMAN	RPL24	60S ribosomal protein L24	7	7	2.37682e+07
P83876	TXN4A_HUMAN	TXNL4A	Thioredoxin-like protein 4A	4	4	397867
P83881	RL36A_HUMAN	RPL36A	60S ribosomal protein L36a	3	1	1.19794e+07
P83916	CBX1_HUMAN	CBX1	Chromobox protein homolog 1	4	4	1.49839e+06
P84085	ARF5_HUMAN	ARF5	ADP-ribosylation factor 5	5	4	3.19312e+06
P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog	3	3	2.51223e+06
P84095	RHOG_HUMAN	RHOG	Rho-related GTP-binding protein RhoG	5	5	1.65727e+06
P84098	RL19_HUMAN	RPL19	60S ribosomal protein L19	3	3	2.92e+07
P84101	SERF2_HUMAN	SERF2	Small EDRK-rich factor 2	1	1	587162
P84103	SRSF3_HUMAN	SRSF3	Serine/arginine-rich splicing factor 3	4	4	1.33323e+07
P84157	MXRA7_HUMAN	MXRA7	Matrix-remodeling-associated protein 7	2	2	462054
P85037	FOXK1_HUMAN	FOXK1	Forkhead box protein K1	8	8	1.57204e+06
P86790;P86791	CCZ1B_HUMAN;CCZ1_HUMAN	CCZ1;CCZ1B	Vacuolar fusion protein CCZ1 homolog B	4	0	3.25362e+06
P87108	TIM10_YEAST	TIM10	Mitochondrial import inner membrane translocase subunit TIM10	4	4	5.8289e+06
P89102	SEC5_YEAST	SEC5	Exocyst complex component SEC5	15	15	1.43697e+06
P89105	CTR9_YEAST	CTR9	RNA polymerase-associated protein CTR9	15	15	4.324e+06
P89886	TMA20_YEAST	TMA20	Translation machinery-associated protein 20	3	3	2.66747e+06
P98082	DAB2_HUMAN	DAB2	Disabled homolog 2	10	10	854908
P98160	PGBM_HUMAN	HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein	5	5	14260.2
P98170	XIAP_HUMAN	XIAP	E3 ubiquitin-protein ligase XIAP	6	6	874573
P98175	RBM10_HUMAN	RBM10	RNA-binding protein 10	15	13	4.01087e+06
P98179	RBM3_HUMAN	RBM3	RNA-binding protein 3	4	4	1.44705e+06
P98194	AT2C1_HUMAN	ATP2C1	Calcium-transporting ATPase type 2C member 1	11	11	252855
P99999	CYC_HUMAN	CYCS	Cytochrome c	3	3	4.82778e+06
P9WQB1	DHA_MYCTU	ald	Alanine dehydrogenase	1	1	5.68162e+06
Q00055	GPD1_YEAST	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1	8	8	1.27278e+07
Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	6	6	1.73627e+06
Q00169	PIPNA_HUMAN	PITPNA	Phosphatidylinositol transfer protein alpha isoform	4	4	964390
Q00245	RHO3_YEAST	RHO3	GTP-binding protein RHO3	6	6	1.20761e+06
Q00266	METK1_HUMAN	MAT1A	S-adenosylmethionine synthase isoform type-1	2	2	334326
Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	8	8	1.69182e+07
Q00341	VIGLN_HUMAN	HDLBP	Vigilin	36	36	1.89139e+06
Q00362	2ABA_YEAST	CDC55	Protein phosphatase PP2A regulatory subunit B	10	10	1.25833e+06
Q00381	AP2S_YEAST	APS2	AP-2 complex subunit sigma	1	1	68523.7
Q00402	NUM1_YEAST	NUM1	Nuclear migration protein NUM1	39	39	1.20747e+06
Q00403	TF2B_HUMAN	GTF2B	Transcription initiation factor IIB	6	6	3.19541e+07
Q00416	SEN1_YEAST	SEN1	Helicase SEN1	6	6	154435
Q00534	CDK6_HUMAN	CDK6	Cyclin-dependent kinase 6	5	5	351678
Q00535	CDK5_HUMAN	CDK5	Cyclin-dependent-like kinase 5	8	8	782214
Q00536	CDK16_HUMAN	CDK16	Cyclin-dependent kinase 16	5	3	1.43746e+06
Q00537	CDK17_HUMAN	CDK17	Cyclin-dependent kinase 17	1	1	48616.3
Q00539	NAM8_YEAST	NAM8	Protein NAM8	2	2	228096
Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha	4	4	748643
Q00578	RAD25_YEAST	SSL2	General transcription and DNA repair factor IIH helicase subunit XPB	3	3	135560
Q00582	RAGAB_YEAST	GTR1	GTP-binding protein GTR1	2	2	416404
Q00587	BORG5_HUMAN	CDC42EP1	Cdc42 effector protein 1	5	5	442184
Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	46	34	1.19616e+07
Q00613	HSF1_HUMAN	HSF1	Heat shock factor protein 1	4	4	5.59522e+06
Q00618	PGTA_YEAST	BET4	Geranylgeranyl transferase type-2 subunit alpha	4	4	4.94806e+06
Q00653	NFKB2_HUMAN	NFKB2	Nuclear factor NF-kappa-B p100 subunit	22	22	1.66591e+06
Q00684	CDC14_YEAST	CDC14	Tyrosine-protein phosphatase CDC14	7	7	236636
Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3	7	7	4.17245e+06
Q00711	SDHA_YEAST	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	6	5	363346
Q00722	PLCB2_HUMAN	PLCB2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2	3	3	713645
Q00764	TPS1_YEAST	TPS1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit	10	10	8.09441e+06
Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	3	3	4.47813e+06
Q00772	SLT2_YEAST	SLT2	Mitogen-activated protein kinase SLT2/MPK1	11	11	600466
Q00776	AP1M1_YEAST	APM1	AP-1 complex subunit mu-1-I	4	4	1.02247e+06
Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	9	9	3.95006e+06
Q00816	REG1_YEAST	REG1	Resistance to glucose repression protein 1	16	16	977872
Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	20	20	2.07403e+07
Q00955	ACAC_YEAST	ACC1	Acetyl-CoA carboxylase	76	73	1.23726e+08
Q00978	IRF9_HUMAN	IRF9	Interferon regulatory factor 9	4	4	543822
Q01080	RPA49_YEAST	RPA49	DNA-directed RNA polymerase I subunit RPA49	8	8	811514
Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	87	81	4.87936e+06
Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR	8	5	1.24584e+06
Q01105	SET_HUMAN	SET	Protein SET	6	3	3.52023e+07
Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2	4	2	1.35122e+07
Q01159	MCE1_YEAST	CEG1	mRNA-capping enzyme subunit alpha	10	10	1.14604e+06
Q01167	FOXK2_HUMAN	FOXK2	Forkhead box protein K2	3	3	56455.8
Q01217	ARG56_YEAST	ARG5,6	Protein ARG5,6, mitochondrial	2	2	57421.7
Q01329	PTA1_YEAST	PTA1	Pre-tRNA-processing protein PTA1	11	11	891002
Q01389	BCK1_YEAST	BCK1	Serine/threonine-protein kinase BCK1/SLK1/SSP31	2	2	3866.9
Q01415	GALK2_HUMAN	GALK2	N-acetylgalactosamine kinase	4	4	974334
Q01433	AMPD2_HUMAN	AMPD2	AMP deaminase 2	15	15	4.18286e+06
Q01448	HPC2_YEAST	HPC2	Histone promoter control protein 2	4	4	272021
Q01454	CTF4_YEAST	CTF4	DNA polymerase alpha-binding protein	10	10	398878
Q01469	FABP5_HUMAN	FABP5	Fatty acid-binding protein 5	8	7	932128
Q01476	UBP2_YEAST	UBP2	Ubiquitin carboxyl-terminal hydrolase 2	21	21	7.04525e+06
Q01477	UBP3_YEAST	UBP3	Ubiquitin carboxyl-terminal hydrolase 3	17	17	1.25708e+06
Q01518	CAP1_HUMAN	CAP1	Adenylyl cyclase-associated protein 1	14	14	3.7555e+06
Q01519	COX12_YEAST	COX12	Cytochrome c oxidase subunit 12, mitochondrial	1	1	144844
Q01532	BLH1_YEAST	LAP3	Cysteine proteinase 1, mitochondrial	10	10	2.93859e+06
Q01560	NOP3_YEAST	NPL3	Serine/arginine (SR)-type shuttling mRNA binding protein NPL3	7	7	4.35552e+06
Q01574	ACS1_YEAST	ACS1	Acetyl-coenzyme A synthetase 1	10	10	702763
Q01581	HMCS1_HUMAN	HMGCS1	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	4	4	8466.02
Q01590	SED5_YEAST	SED5	Integral membrane protein SED5	5	5	86867.4
Q01628	IFM3_HUMAN	IFITM3	Interferon-induced transmembrane protein 3	2	1	1.58904e+06
Q01650	LAT1_HUMAN	SLC7A5	Large neutral amino acids transporter small subunit 1	5	5	9.3126e+06
Q01658	NC2B_HUMAN	DR1	Protein Dr1	1	1	371173
Q01662	MAP1_YEAST	MAP1	Methionine aminopeptidase 1	13	13	2.55265e+06
Q01664	TFAP4_HUMAN	TFAP4	Transcription factor AP-4	2	2	9279.97
Q01722	GCR2_YEAST	GCR2	Glycolytic genes transcriptional activator GCR2	4	4	75039.2
Q01780	EXOSX_HUMAN	EXOSC10	Exosome component 10	20	20	1.14942e+06
Q01802	AATM_YEAST	AAT1	Aspartate aminotransferase, mitochondrial	3	3	52274.4
Q01804	OTUD4_HUMAN	OTUD4	OTU domain-containing protein 4	4	4	143926
Q01813	PFKAP_HUMAN	PFKP	ATP-dependent 6-phosphofructokinase, platelet type	18	16	3.62336e+06
Q01814	AT2B2_HUMAN	ATP2B2	Plasma membrane calcium-transporting ATPase 2	1	1	7864.36
Q01831	XPC_HUMAN	XPC	DNA repair protein complementing XP-C cells	7	7	138588
Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS	6	6	5.77629e+06
Q01852	TIM44_YEAST	TIM44	Mitochondrial import inner membrane translocase subunit TIM44	12	12	851999
Q01855	RS15_YEAST	RPS15	Small ribosomal subunit protein uS19	3	3	9.45429e+07
Q01896	ATN2_YEAST	ENA2	Sodium/potassium exporting P-type ATPase 2	2	0	1.11057e+06
Q01919	KIN4_YEAST	KIN4	Serine/threonine-protein kinase KIN4	2	2	8058.35
Q01939	PRS8_YEAST	RPT6	26S proteasome regulatory subunit 8 homolog	12	12	2.78551e+06
Q01968	OCRL_HUMAN	OCRL	Inositol polyphosphate 5-phosphatase OCRL	17	17	177673
Q01970	PLCB3_HUMAN	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	18	18	1.18914e+06
Q01976	ADPP_YEAST	YSA1	ADP-ribose pyrophosphatase	2	2	959622
Q02040	AK17A_HUMAN	AKAP17A	A-kinase anchor protein 17A	5	5	535172
Q02046	MTD1_YEAST	MTD1	Methylenetetrahydrofolate dehydrogenase [NAD(+)]	12	12	1.81444e+06
Q02083	NAAA_HUMAN	NAAA	N-acylethanolamine-hydrolyzing acid amidase	2	2	171995
Q02086	SP2_HUMAN	SP2	Transcription factor Sp2	1	1	2394.72
Q02100	SKO1_YEAST	SKO1	CRE-binding bZIP protein SKO1	5	5	88975.7
Q02127	PYRD_HUMAN	DHODH	Dihydroorotate dehydrogenase (quinone), mitochondrial	10	10	1.99671e+06
Q02159	UBC7_YEAST	UBC7	Ubiquitin-conjugating enzyme E2 7	2	1	1.22172e+06
Q02196	KAPS_YEAST	MET14	Adenylyl-sulfate kinase	2	2	791285
Q02197	NAA35_YEAST	MAK10	N-alpha-acetyltransferase 35, NatC auxiliary subunit	3	3	81965
Q02199	NUP49_YEAST	NUP49	Nucleoporin NUP49/NSP49	5	5	261852
Q02201	OSH6_YEAST	OSH6	Oxysterol-binding protein homolog 6	9	8	1.21695e+06
Q02202	ECM9_YEAST	ECM9	Protein ECM9	1	1	2132.55
Q02204	RM13_YEAST	MRPL13	Large ribosomal subunit protein mL50	3	3	13147.3
Q02205	MEH1_YEAST	MEH1	Protein MEH1	2	2	395400
Q02206	RSC4_YEAST	RSC4	Chromatin structure-remodeling complex subunit RSC4	10	10	390169
Q02208	TOF2_YEAST	TOF2	Topoisomerase 1-associated factor 2	1	1	33921.6
Q02218	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	31	23	2.97086e+06
Q02241	KIF23_HUMAN	KIF23	Kinesin-like protein KIF23	13	13	411336
