Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57361.raw
Q0JRZ9	FCHO2_HUMAN	FCHO2	F-BAR domain only protein 2	5	5	72418.8
Q0PNE2	ELP6_HUMAN	ELP6	Elongator complex protein 6	2	2	371027
Q0VDF9	HSP7E_HUMAN	HSPA14	Heat shock 70 kDa protein 14	12	12	1.44515e+06
Q0VDG4	SCRN3_HUMAN	SCRN3	Secernin-3	2	2	859439
Q0VG06	FP100_HUMAN	FAAP100	Fanconi anemia core complex-associated protein 100	2	2	7574.96
Q10469	MGAT2_HUMAN	MGAT2	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	5	5	1.20449e+06
Q10471	GALT2_HUMAN	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2	21	20	3.80136e+06
Q10472	GALT1_HUMAN	GALNT1	Polypeptide N-acetylgalactosaminyltransferase 1	8	7	264551
Q10567	AP1B1_HUMAN	AP1B1	AP-1 complex subunit beta-1	14	14	2.19308e+06
Q10570	CPSF1_HUMAN	CPSF1	Cleavage and polyadenylation specificity factor subunit 1	14	14	1.9896e+06
Q10589	BST2_HUMAN	BST2	Bone marrow stromal antigen 2	3	3	1.65585e+06
Q10713	MPPA_HUMAN	PMPCA	Mitochondrial-processing peptidase subunit alpha	15	15	1.85885e+07
Q10740	LKHA4_YEAST	LAP2	Leucine aminopeptidase 2	14	14	2.07347e+06
Q11206	SIA4C_HUMAN	ST3GAL4	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4	1	1	258365
Q12000	TMA46_YEAST	TMA46	Translation machinery-associated protein 46	4	4	462554
Q12001	ALG6_YEAST	ALG6	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase	2	2	151989
Q12003	ENV7_YEAST	ENV7	Serine/threonine-protein kinase ENV7	2	2	678047
Q12008	PMG2_YEAST	GPM2	Phosphoglycerate mutase 2	14	13	1.28795e+06
Q12009	TRMB_YEAST	TRM8	tRNA (guanine-N(7)-)-methyltransferase	3	3	543846
Q12010	YPQ1_YEAST	YPQ1	Probable vacuolar amino acid transporter YPQ1	3	3	1.16068e+06
Q12012	YO289_YEAST	YOR289W	Uncharacterized protein YOR289W	9	9	1.34538e+06
Q12015	DSC3_YEAST	DSC3	DSC E3 ubiquitin ligase complex subunit 3	3	3	478455
Q12017	PLP2_YEAST	PLP2	Phosducin-like protein 2	6	6	818571
Q12018	CDC53_YEAST	CDC53	Cell division control protein 53	17	17	1.49677e+06
Q12019	MDN1_YEAST	MDN1	Midasin	50	50	3.11117e+06
Q12020	SRL2_YEAST	SRL2	Protein SRL2	4	4	195293
Q12024	YTM1_YEAST	YTM1	Ribosome biogenesis protein YTM1	9	9	789374
Q12025	EMC10_YEAST	EMC10	Endoplasmic reticulum membrane protein complex subunit 10	3	3	135683
Q12028	AP1G1_YEAST	APL4	AP-1 complex subunit gamma-1	13	13	2.82324e+06
Q12029	FSF1_YEAST	FSF1	Sideroflexin FSF1	5	5	1.22138e+06
Q12030	TAF10_YEAST	TAF10	Transcription initiation factor TFIID subunit 10	2	2	83408.4
Q12032	AIM41_YEAST	AIM41	Altered inheritance of mitochondria protein 41, mitochondrial	5	5	2.8638e+06
Q12033	PALA_YEAST	RIM20	pH-response regulator protein palA/RIM20	3	3	606837
Q12034	SLF1_YEAST	SLF1	Protein SLF1	5	5	1.53477e+06
Q12038	SRO7_YEAST	SRO7	Lethal(2) giant larvae protein homolog SRO7	4	4	209168
Q12040	YO283_YEAST	YOR283W	Broad-specificity phosphatase YOR283W	8	8	2.06127e+08
Q12044	RCN2_YEAST	RCN2	Regulator of calcineurin 2	16	16	3.62141e+06
Q12049	THP3_YEAST	THP3	Protein THP3	2	2	10722.3
Q12055	KAD6_YEAST	FAP7	Adenylate kinase isoenzyme 6 homolog FAP7	6	6	1.3731e+06
Q12060	HFI1_YEAST	HFI1	Transcriptional coactivator HFI1/ADA1	2	2	392279
Q12063	UPPS_YEAST	NUS1	Dehydrodolichyl diphosphate synthase complex subunit NUS1	3	3	1.63692e+06
Q12066	NUR1_YEAST	NUR1	Nuclear rim protein 1	3	3	60420.2
Q12068	GRE2_YEAST	GRE2	NADPH-dependent methylglyoxal reductase GRE2	11	11	3.64202e+06
Q12071	VPS54_YEAST	VPS54	Vacuolar protein sorting-associated protein 54	3	3	78294
Q12072	IOC2_YEAST	IOC2	ISWI one complex protein 2	4	4	13248.3
Q12074	SPEE_YEAST	SPE3	Spermidine synthase SPE3	9	9	1.23935e+07
Q12078	SMF3_YEAST	SMF3	Iron transporter SMF3	6	6	2.11677e+06
Q12091	DAP1_YEAST	DAP1	Damage response protein 1	4	4	414009
Q12096	GNT1_YEAST	GNT1	Glucose N-acetyltransferase 1	7	7	734228
Q12100	RTK1_YEAST	RTK1	Probable serine/threonine-protein kinase RTK1	8	8	916478
Q12102	CFT2_YEAST	CFT2	Cleavage factor two protein 2	8	8	107126
Q12108	RTC5_YEAST	RTC5	Restriction of telomere capping protein 5	9	9	3.32522e+07
Q12109	SYWC_YEAST	WRS1	Tryptophan--tRNA ligase, cytoplasmic	16	16	5.67923e+06
Q12114	CHS5_YEAST	CHS5	Chitin biosynthesis protein CHS5	15	15	921128
Q12117	MRH1_YEAST	MRH1	Protein MRH1	2	2	1.35384e+07
Q12118	SGT2_YEAST	SGT2	Small glutamine-rich tetratricopeptide repeat-containing protein 2	15	15	9.99932e+06
Q12122	HOSM_YEAST	LYS21	Homocitrate synthase, mitochondrial	20	6	1.25261e+07
Q12123	DCS2_YEAST	DCS2	Inactive diphosphatase DCS2	15	15	4.45011e+06
Q12125	GET4_YEAST	GET4	Golgi to ER traffic protein 4	11	11	1.98713e+06
Q12132	USV1_YEAST	USV1	Nutrient and stress factor 1	2	2	60516.4
Q12133	SPC3_YEAST	SPC3	Signal peptidase complex subunit 3	4	4	1.75703e+06
Q12136	SAS10_YEAST	SAS10	Something about silencing protein 10	7	7	2.43452e+06
Q12142	ATG9_YEAST	ATG9	Autophagy-related protein 9	2	2	663869
Q12144	PER33_YEAST	PER33	Pore and endoplasmic reticulum protein of 33 kDa	2	2	441850
Q12149	RRP6_YEAST	RRP6	Exosome complex exonuclease RRP6	6	6	557825
Q12151	UPC2_YEAST	UPC2	Sterol uptake control protein 2	3	3	115220
Q12153	SSF2_YEAST	SSF2	Ribosome biogenesis protein SSF2	1	1	1517.09
Q12154	GET3_YEAST	GET3	ATPase GET3	14	14	8.29103e+06
Q12155	EMA19_YEAST	EMA19	Efficient mitochondria targeting-associated protein 19	2	2	156081
Q12156	AIM7_YEAST	AIM7	Protein AIM7	3	3	1.26982e+06
Q12159	YRA1_YEAST	YRA1	RNA annealing protein YRA1	11	11	9.56081e+06
Q12160	YP063_YEAST	YPR063C	Uncharacterized protein YPR063C	2	2	3.02185e+06
Q12163	NBP2_YEAST	NBP2	NAP1-binding protein 2	5	5	157374
Q12164	POM33_YEAST	POM33	Pore membrane protein of 33 kDa	4	4	1.81323e+06
Q12165	ATPD_YEAST	ATP16	ATP synthase subunit delta, mitochondrial	1	1	84989.7
Q12166	LEU9_YEAST	LEU9	2-isopropylmalate synthase 2, mitochondrial	2	2	622966
Q12168	ENG2_YEAST	ACF2	Glucan endo-1,3-beta-D-glucosidase 2	8	8	382917
Q12176	MAK21_YEAST	MAK21	Ribosome biogenesis protein MAK21	13	13	1.65491e+06
Q12178	FCY1_YEAST	FCY1	Cytosine deaminase	5	5	2.29779e+07
Q12179	YP245_YEAST	YPL245W	Uncharacterized protein YPL245W	3	3	198976
Q12180	HAL9_YEAST	HAL9	Halotolerance protein 9	1	1	3167.92
Q12181	NDOR1_YEAST	TAH18	NADPH-dependent diflavin oxidoreductase 1	2	2	1.34697e+06
Q12186	BBP_YEAST	MSL5	Branchpoint-bridging protein	3	3	161923
Q12189	RPIA_YEAST	RKI1	Ribose-5-phosphate isomerase	6	6	802659
Q12191	BUG1_YEAST	BUG1	Binder of USO1 and GRH1 protein 1	5	5	1.6554e+07
Q12192	RFM1_YEAST	RFM1	Repression factor of MSEs protein 1	1	1	649142
Q12196	RIO1_YEAST	RIO1	Serine/threonine-protein kinase RIO1	1	1	7211.32
Q12198	METW_YEAST	HSU1	Homocysteine/cysteine synthase	2	2	101874
Q12199	TIP41_YEAST	TIP41	Type 2A phosphatase activator TIP41	4	4	318874
Q12200	NPC1_YEAST	NCR1	NPC intracellular sterol transporter 1-related protein 1	7	7	728542
Q12205	MNL2_YEAST	MNL2	Putative endoplasmic reticulum mannosidase MNL2	4	3	77353.7
Q12206	WTM2_YEAST	WTM2	Transcriptional modulator WTM2	6	6	1.4776e+06
Q12207	NCE2_YEAST	NCE102	Non-classical export protein 2	3	3	9.0808e+06
Q12208	USB1_YEAST	USB1	U6 snRNA phosphodiesterase 1	2	2	240394
Q12211	PUS1_YEAST	PUS1	tRNA pseudouridine synthase 1	12	12	620994
Q12213	RL7B_YEAST	RPL7B	Large ribosomal subunit protein uL30B	1	1	9.34013e+06
Q12220	UTP12_YEAST	DIP2	U3 small nucleolar RNA-associated protein 12	8	8	1.69638e+06
Q12221	PUF2_YEAST	PUF2	mRNA-binding protein PUF2	2	2	955758
Q12229	UBX3_YEAST	UBX3	UBX domain-containing protein 3	3	3	164584
Q12230	LSP1_YEAST	LSP1	Sphingolipid long chain base-responsive protein LSP1	13	13	1.65289e+07
Q12234	RUD3_YEAST	RUD3	GRIP domain-containing protein RUD3	3	3	83115.4
Q12236	PKH2_YEAST	PKH2	Serine/threonine-protein kinase PKH2	3	3	235475
Q12239	TM115_YEAST	YOL107W	Transmembrane protein 115 homolog	2	2	182390
Q12242	RUP1_YEAST	RUP1	UBA domain-containing protein RUP1	7	7	123865
Q12245	POC4_YEAST	POC4	Proteasome chaperone 4	1	1	200950
Q12246	LCB4_YEAST	LCB4	Sphingoid long chain base kinase 4	7	7	2.10309e+06
Q12248	DAD1_YEAST	DAD1	DASH complex subunit DAD1	1	1	4703.31
Q12250	RPN5_YEAST	RPN5	26S proteasome regulatory subunit RPN5	15	15	4.35295e+06
Q12252	PHM7_YEAST	PHM7	Phosphate metabolism protein 7	1	1	74186.8
Q12255	NYV1_YEAST	NYV1	Vacuolar v-SNARE NYV1	3	3	1.65555e+06
Q12256	TPO4_YEAST	TPO4	Polyamine transporter 4	3	3	249519
Q12259	YL108_YEAST	YLR108C	BTB/POZ domain-containing protein YLR108C	2	2	62356.4
Q12263	GIN4_YEAST	GIN4	Serine/threonine-protein kinase GIN4	5	5	266638
Q12265	KPR5_YEAST	PRS5	Ribose-phosphate pyrophosphokinase 5	11	11	1.50226e+06
Q12267	SMC4_YEAST	SMC4	Structural maintenance of chromosomes protein 4	4	4	507065
Q12270	RBD2_YEAST	RBD2	Rhomboid-type serine protease 2	4	4	1.31992e+06
Q12271	INP53_YEAST	INP53	Polyphosphatidylinositol phosphatase INP53	22	21	776948
Q12274	YOR97_YEAST	YOR097C	Uncharacterized protein YOR097C	1	1	538.026
Q12275	YO093_YEAST	YOR093C	Uncharacterized protein YOR093C	1	1	4105.42
Q12276	HER1_YEAST	HER1	HMG2-induced ER-remodeling protein 1	12	11	515821
Q12277	RRP42_YEAST	RRP42	Exosome complex component RRP42	3	3	638354
Q12283	FABD_YEAST	MCT1	Malonyl CoA-acyl carrier protein transacylase, mitochondrial	1	1	7708.66
Q12284	ERV2_YEAST	ERV2	FAD-linked sulfhydryl oxidase ERV2	2	2	25623.1
Q12285	MDY2_YEAST	MDY2	Ubiquitin-like protein MDY2	5	5	1.47199e+06
Q12287	COX17_YEAST	COX17	Cytochrome c oxidase copper chaperone	2	2	1.52185e+06
Q12288	YL126_YEAST	YLR126C	Putative glutamine amidotransferase YLR126C	6	6	688065
Q12291	BMT6_YEAST	BMT6	25S rRNA (uridine(2843)-N(3))-methyltransferase	1	1	5525.75
Q12292	ATG34_YEAST	ATG34	Autophagy-related protein 34	3	3	10250.5
Q12296	MAM3_YEAST	MAM3	Protein MAM3	8	8	5.73639e+06
Q12298	YD061_YEAST	YDR061W	Uncharacterized ABC transporter ATP-binding protein YDR061W	4	4	567978
Q12305	RDL1_YEAST	RDL1	Thiosulfate:glutathione sulfurtransferase	8	8	4.3597e+06
Q12306	SMT3_YEAST	SMT3	Ubiquitin-like protein SMT3	4	4	1.24592e+07
Q12308	TFC8_YEAST	TFC8	Transcription factor tau 60 kDa subunit	1	1	6166.82
Q12314	SFM1_YEAST	SFM1	Protein arginine N-methyltransferase SFM1	10	10	1.92933e+06
Q12315	GLE1_YEAST	GLE1	mRNA export factor GLE1	3	3	80305.6
Q12321	MED1_YEAST	MED1	Mediator of RNA polymerase II transcription subunit 1	3	3	307637
Q12324	YVC1_YEAST	YVC1	Calcium channel YVC1	7	7	1.46925e+06
Q12328	TIM22_YEAST	TIM22	Mitochondrial import inner membrane translocase subunit TIM22	1	1	17293.8
Q12329	HSP42_YEAST	HSP42	Heat shock protein 42	5	5	1.25413e+06
Q12331	YFAS1_YEAST	YDR262W	FAS1 domain-containing protein YDR262W	5	5	1.94888e+06
Q12335	PST2_YEAST	PST2	Protoplast secreted protein 2	4	4	2.43598e+07
Q12339	UTP23_YEAST	UTP23	rRNA-processing protein UTP23	3	3	2.35158e+06
Q12341	HAT1_YEAST	HAT1	Histone acetyltransferase type B catalytic subunit	5	5	640637
Q12342	LDB17_YEAST	LDB17	Protein LDB17	1	1	249432
Q12343	MED4_YEAST	MED4	Mediator of RNA polymerase II transcription subunit 4	3	3	162861
Q12344	GYP5_YEAST	GYP5	GTPase-activating protein GYP5	16	16	2.03798e+06
Q12345	IES3_YEAST	IES3	Ino eighty subunit 3	3	3	1.87774e+06
Q12349	ATP14_YEAST	ATP14	ATP synthase subunit H, mitochondrial	1	1	517251
Q12354	APTH1_YEAST	YLR118C	Acyl-protein thioesterase 1	2	2	66016.8
Q12355	PST1_YEAST	PST1	Cell wall mannoprotein PST1	2	2	462443
Q12362	RIB2_YEAST	RIB2	Bifunctional protein RIB2	5	5	604230
Q12363	WTM1_YEAST	WTM1	Transcriptional modulator WTM1	17	17	2.1467e+07
Q12368	SNU23_YEAST	SNU23	23 kDa U4/U6.U5 small nuclear ribonucleoprotein component	2	2	80111.5
Q12373	HIF1_YEAST	HIF1	HAT1-interacting factor 1	3	3	512335
Q12374	NCA2_YEAST	NCA2	Nuclear control of ATPase protein 2	3	3	478063
Q12377	RPN6_YEAST	RPN6	26S proteasome regulatory subunit RPN6	12	12	5.05214e+06
Q12380	ATG5_YEAST	ATG5	Autophagy protein 5	2	2	123739
Q12382	DGK1_YEAST	DGK1	CTP-dependent diacylglycerol kinase 1	2	2	104313
Q12383	TRM13_YEAST	TRM13	tRNA:m(4)X modification enzyme TRM13	1	1	1966.81
Q12386	ARP8_YEAST	ARP8	Actin-like protein ARP8	12	12	1.5538e+07
Q12387	NAA25_YEAST	MDM20	N-terminal acetyltransferase B complex subunit MDM20	9	9	2.28529e+06
Q12389	DBP10_YEAST	DBP10	ATP-dependent RNA helicase DBP10	10	10	4.04544e+06
Q12395	DCN1_YEAST	DCN1	Defective in cullin neddylation protein 1	2	2	4898.91
Q12396	EMP46_YEAST	EMP46	Protein EMP46	4	4	685672
Q12400	TRM10_YEAST	TRM10	tRNA (guanine(9)-N1)-methyltransferase	3	3	13718.1
Q12402	YOP1_YEAST	YOP1	Protein YOP1	2	2	9.48385e+06
Q12403	ERP3_YEAST	ERP3	Protein ERP3	2	2	493228
Q12404	MPD1_YEAST	MPD1	Protein disulfide-isomerase MPD1	9	9	1.00923e+06
Q12406	ARP7_YEAST	ARP7	Actin-related protein 7	8	8	341588
Q12415	TFC7_YEAST	TFC7	Transcription factor tau 55 kDa subunit	2	2	586983
Q12417	PRP46_YEAST	PRP46	Pre-mRNA-splicing factor PRP46	1	1	1889.88
Q12425	ISA2_YEAST	ISA2	Iron-sulfur assembly protein 2	1	1	1.41232e+06
Q12427	STB3_YEAST	STB3	Protein STB3	5	5	198352
Q12428	PRPD_YEAST	PDH1	Probable 2-methylcitrate dehydratase	13	13	546119
Q12429	DPH6_YEAST	DPH6	Diphthine--ammonia ligase	4	4	750758
Q12432	EAF3_YEAST	EAF3	Chromatin modification-related protein EAF3	6	6	501996
Q12434	GDIR_YEAST	RDI1	Rho GDP-dissociation inhibitor	6	6	3.21098e+06
Q12438	GLRX6_YEAST	GRX6	Monothiol glutaredoxin-6	3	3	202019
Q12443	RTN2_YEAST	RTN2	Reticulon-like protein 2	11	11	1.6308e+06
Q12445	POM34_YEAST	POM34	Nucleoporin POM34	1	1	64053.4
Q12446	LAS17_YEAST	LAS17	Proline-rich protein LAS17	6	6	775164
Q12447	PAA1_YEAST	PAA1	Polyamine N-acetyltransferase 1	10	10	1.05733e+07
Q12449	AHA1_YEAST	AHA1	Hsp90 co-chaperone AHA1	13	13	3.20424e+06
Q12450	ERP4_YEAST	ERP4	Protein ERP4	4	3	4.83731e+06
Q12451	OSH2_YEAST	OSH2	Oxysterol-binding protein homolog 2	17	17	389271
Q12452	ERG27_YEAST	ERG27	3-keto-steroid reductase ERG27	11	11	1.91896e+07
Q12453	CEX1_YEAST	CEX1	Cytoplasmic export protein 1	11	11	831700
Q12458	YPR1_YEAST	YPR1	Putative reductase 1	12	11	2.61725e+06
Q12460	NOP56_YEAST	NOP56	Nucleolar protein 56	24	23	5.51677e+06
Q12462	PEX11_YEAST	PEX11	Peroxisomal membrane protein PMP27	6	6	1.1643e+06
Q12463	TRM11_YEAST	TRM11	tRNA (guanine(10)-N2)-methyltransferase	1	1	2459.18
Q12464	RUVB2_YEAST	RVB2	RuvB-like protein 2	19	18	9.5145e+06
Q12466	TCB1_YEAST	TCB1	Tricalbin-1	29	27	3.58493e+06
Q12473	FRE6_YEAST	FRE6	Ferric reductase transmembrane component 6	3	3	833635
Q12476	AIR2_YEAST	AIR2	Protein AIR2	3	3	80428.8
Q12480	ETFA_YEAST	AIM45	Probable electron transfer flavoprotein subunit alpha, mitochondrial	10	10	826535
Q12486	YOR31_YEAST	YOR131C	Uncharacterized hydrolase YOR131C	4	4	690525
Q12489	YD012_YEAST	YDL012C	Cysteine-rich and transmembrane domain-containing protein YDL012C	1	1	210410
Q12494	KCS1_YEAST	KCS1	Inositol hexakisphosphate kinase 1	4	4	71593.6
Q12495	RLF2_YEAST	RLF2	Chromatin assembly factor 1 subunit p90	3	3	5309.52
Q12496	YO098_YEAST	YOL098C	Uncharacterized protein YOL098C	22	22	1.73476e+06
Q12497	FMP16_YEAST	FMP16	Protein FMP16, mitochondrial	2	2	913346
Q12498	PRM4_YEAST	PRM4	Pheromone-regulated membrane protein 4	2	2	1.10994e+06
Q12499	NOP58_YEAST	NOP58	Nucleolar protein 58	16	16	5.66366e+06
Q12500	AVL9_YEAST	AVL9	Late secretory pathway protein AVL9	6	6	468470
Q12502	LDB19_YEAST	LDB19	Protein LDB19	4	4	57813.8
Q12504	RKM4_YEAST	RKM4	Ribosomal lysine N-methyltransferase 4	6	6	173831
Q12508	RMD5_YEAST	RMD5	E3 ubiquitin-protein ligase RMD5	3	3	58315.9
Q12511	PDP1_YEAST	PTC5	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	6	6	256928
Q12513	TMA17_YEAST	TMA17	Translation machinery-associated protein 17	5	5	5.17801e+06
Q12514	NOT5_YEAST	NOT5	General negative regulator of transcription subunit 5	10	10	1.11736e+06
Q12515	PAR32_YEAST	PAR32	Protein PAR32	9	9	3.53729e+06
Q12517	DCP1_YEAST	DCP1	mRNA-decapping enzyme subunit 1	6	6	1.82624e+06
Q12518	ENT1_YEAST	ENT1	Epsin-1	7	7	6.29305e+06
Q12522	IF6_YEAST	TIF6	Eukaryotic translation initiation factor 6	5	5	3.54771e+06
Q12523	YP247_YEAST	YPL247C	WD repeat-containing protein YPL247C	4	4	382791
Q12525	MHT1_YEAST	MHT1	Homocysteine S-methyltransferase 1	1	1	5553.93
Q12532	RQC2_YEAST	RQC2	Ribosome quality control complex subunit 2	12	12	1.8901e+06
Q12672	RL21B_YEAST	RPL21B	Large ribosomal subunit protein eL21B	1	1	3.59455e+06
Q12674	ATC8_YEAST	DNF3	Probable phospholipid-transporting ATPase DNF3	1	1	5178.92
Q12675	ATC4_YEAST	DNF2	Phospholipid-transporting ATPase DNF2	9	9	202417
Q12676	FOLD_YEAST	FOL3	Dihydrofolate synthetase	2	2	508832
Q12680	GLT1_YEAST	GLT1	Glutamate synthase [NADH]	53	53	2.4062e+07
Q12692	H2AZ_YEAST	HTZ1	Histone H2A.Z	2	2	2.71906e+06
Q12697	YPK9_YEAST	YPK9	Vacuolar cation-transporting ATPase YPK9	4	4	985460
Q12734	CSR2_YEAST	CSR2	Transcription factor CSR2	10	10	1.81964e+06
Q12743	DFM1_YEAST	DFM1	DER1-like family member protein 1	4	4	1.41334e+06
Q12746	PGA3_YEAST	PGA3	Plasma membrane-associated coenzyme Q6 reductase PGA3	11	11	1.51404e+06
Q12749	SMC6_YEAST	SMC6	Structural maintenance of chromosomes protein 6	3	3	520349
Q12753	HAA1_YEAST	HAA1	Transcriptional activator HAA1	3	3	7466.07
Q12754	RRP12_YEAST	RRP12	Ribosomal RNA-processing protein 12	21	21	1.35147e+06
Q12765	SCRN1_HUMAN	SCRN1	Secernin-1	2	2	90123.3
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	15	15	2.4441e+06
Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160	21	21	4.5304e+06
Q12774	ARHG5_HUMAN	ARHGEF5	Rho guanine nucleotide exchange factor 5	4	3	173761
Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	16	16	2.19552e+06
Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	16	16	2.16564e+06
Q12792	TWF1_HUMAN	TWF1	Twinfilin-1	10	8	3.29993e+06
Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	20	20	3.73957e+06
Q12800	TFCP2_HUMAN	TFCP2	Alpha-globin transcription factor CP2	5	3	267400
Q12802	AKP13_HUMAN	AKAP13	A-kinase anchor protein 13	21	21	2.45246e+06
Q12805	FBLN3_HUMAN	EFEMP1	EGF-containing fibulin-like extracellular matrix protein 1	10	10	1.21388e+06
Q12824	SNF5_HUMAN	SMARCB1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	3	3	748566
Q12830	BPTF_HUMAN	BPTF	Nucleosome-remodeling factor subunit BPTF	18	18	1.12186e+06
Q12834	CDC20_HUMAN	CDC20	Cell division cycle protein 20 homolog	1	1	612847
Q12846	STX4_HUMAN	STX4	Syntaxin-4	9	9	882960
Q12849	GRSF1_HUMAN	GRSF1	G-rich sequence factor 1	8	8	2.14394e+06
Q12851	M4K2_HUMAN	MAP4K2	Mitogen-activated protein kinase kinase kinase kinase 2	2	2	2980.25
Q12857	NFIA_HUMAN	NFIA	Nuclear factor 1 A-type	1	1	22271.9
Q12860	CNTN1_HUMAN	CNTN1	Contactin-1	2	2	67777
Q12872	SFSWA_HUMAN	SFSWAP	Splicing factor, suppressor of white-apricot homolog	8	8	318448
Q12873	CHD3_HUMAN	CHD3	Chromodomain-helicase-DNA-binding protein 3	9	9	9.4827e+06
Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	12	12	4.78724e+06
Q12882	DPYD_HUMAN	DPYD	Dihydropyrimidine dehydrogenase [NADP(+)]	5	5	1.47521e+06
Q12888	TP53B_HUMAN	TP53BP1	TP53-binding protein 1	36	36	1.66884e+06
Q12893	TM115_HUMAN	TMEM115	Transmembrane protein 115	2	2	584108
Q12894	IFRD2_HUMAN	IFRD2	Interferon-related developmental regulator 2	3	3	323709
Q12899	TRI26_HUMAN	TRIM26	Tripartite motif-containing protein 26	4	4	373608
Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	15	15	3.06312e+06
Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	12	12	1.30956e+07
Q12906	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	30	27	1.13516e+07
Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	9	9	5.41332e+06
Q12913	PTPRJ_HUMAN	PTPRJ	Receptor-type tyrosine-protein phosphatase eta	12	12	1.02166e+06
Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	24	24	6.28e+06
Q12933	TRAF2_HUMAN	TRAF2	TNF receptor-associated factor 2	4	4	1.02257e+06
Q12948	FOXC1_HUMAN	FOXC1	Forkhead box protein C1	3	3	53256.7
Q12959	DLG1_HUMAN	DLG1	Disks large homolog 1	7	6	809671
Q12962	TAF10_HUMAN	TAF10	Transcription initiation factor TFIID subunit 10	2	2	244484
Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie	32	27	5.32936e+06
Q12972	PP1R8_HUMAN	PPP1R8	Nuclear inhibitor of protein phosphatase 1	6	6	947046
Q12979	ABR_HUMAN	ABR	Active breakpoint cluster region-related protein	5	4	203305
Q12981	SEC20_HUMAN	BNIP1	Vesicle transport protein SEC20	1	1	104349
Q12982	BNIP2_HUMAN	BNIP2	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	2	2	51527.5
Q12986	NFX1_HUMAN	NFX1	Transcriptional repressor NF-X1	12	12	230535
Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3	17	17	1.39691e+06
Q12999	TSN31_HUMAN	TSPAN31	Tetraspanin-31	1	1	3168.09
Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	11	11	1.20023e+07
Q13017	RHG05_HUMAN	ARHGAP5	Rho GTPase-activating protein 5	7	7	372506
Q13033	STRN3_HUMAN	STRN3	Striatin-3	8	7	488585
Q13042	CDC16_HUMAN	CDC16	Cell division cycle protein 16 homolog	8	8	3.65538e+06
Q13043	STK4_HUMAN	STK4	Serine/threonine-protein kinase 4	8	5	387816
Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog	26	26	1.37578e+07
Q13049	TRI32_HUMAN	TRIM32	E3 ubiquitin-protein ligase TRIM32	3	3	1.68758e+06
Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase	11	11	1.60421e+06
Q13084	RM28_HUMAN	MRPL28	39S ribosomal protein L28, mitochondrial	5	5	965224
Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1	49	41	4.01564e+06
Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1	11	11	9.58404e+06
Q13107	UBP4_HUMAN	USP4	Ubiquitin carboxyl-terminal hydrolase 4	2	2	76357.2
Q13111	CAF1A_HUMAN	CHAF1A	Chromatin assembly factor 1 subunit A	11	11	723663
Q13112	CAF1B_HUMAN	CHAF1B	Chromatin assembly factor 1 subunit B	6	6	2.4574e+06
Q13123	RED_HUMAN	IK	Protein Red	9	9	901168
Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase	12	12	3.3329e+06
Q13129	RLF_HUMAN	RLF	Zinc finger protein Rlf	2	2	129704
Q13131	AAPK1_HUMAN	PRKAA1	5'-AMP-activated protein kinase catalytic subunit alpha-1	8	6	1.27381e+06
Q13136	LIPA1_HUMAN	PPFIA1	Liprin-alpha-1	16	13	8.87857e+06
Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon	7	7	2.23483e+06
Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43	8	8	4.12555e+06
