Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57364.raw
P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial	1	1	138115
P83436	COG7_HUMAN	COG7	Conserved oligomeric Golgi complex subunit 7	3	3	2.2306e+06
P83731	RL24_HUMAN	RPL24	60S ribosomal protein L24	6	6	2.89348e+07
P83876	TXN4A_HUMAN	TXNL4A	Thioredoxin-like protein 4A	4	4	709973
P83881	RL36A_HUMAN	RPL36A	60S ribosomal protein L36a	3	1	1.37064e+07
P83916	CBX1_HUMAN	CBX1	Chromobox protein homolog 1	4	4	2.51434e+06
P84077	ARF1_HUMAN	ARF1	ADP-ribosylation factor 1	4	1	1.79836e+07
P84085	ARF5_HUMAN	ARF5	ADP-ribosylation factor 5	5	4	2.59518e+06
P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog	3	3	3.40828e+06
P84095	RHOG_HUMAN	RHOG	Rho-related GTP-binding protein RhoG	6	6	1.52358e+06
P84098	RL19_HUMAN	RPL19	60S ribosomal protein L19	3	3	2.81305e+07
P84101	SERF2_HUMAN	SERF2	Small EDRK-rich factor 2	1	1	1.18511e+06
P84103	SRSF3_HUMAN	SRSF3	Serine/arginine-rich splicing factor 3	4	4	1.47841e+07
P84157	MXRA7_HUMAN	MXRA7	Matrix-remodeling-associated protein 7	3	3	299975
P85037	FOXK1_HUMAN	FOXK1	Forkhead box protein K1	9	9	2.30893e+06
P86790;P86791	CCZ1B_HUMAN;CCZ1_HUMAN	CCZ1;CCZ1B	Vacuolar fusion protein CCZ1 homolog B	3	0	2.94947e+06
P87108	TIM10_YEAST	TIM10	Mitochondrial import inner membrane translocase subunit TIM10	6	6	8.05858e+06
P89102	SEC5_YEAST	SEC5	Exocyst complex component SEC5	18	18	1.82606e+07
P89105	CTR9_YEAST	CTR9	RNA polymerase-associated protein CTR9	16	16	2.74208e+06
P89886	TMA20_YEAST	TMA20	Translation machinery-associated protein 20	6	6	5.77443e+06
P98082	DAB2_HUMAN	DAB2	Disabled homolog 2	10	10	857800
P98160	PGBM_HUMAN	HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein	3	3	545239
P98170	XIAP_HUMAN	XIAP	E3 ubiquitin-protein ligase XIAP	4	4	1.6598e+06
P98172	EFNB1_HUMAN	EFNB1	Ephrin-B1	2	2	2.59609e+06
P98173	FAM3A_HUMAN	FAM3A	Protein FAM3A	1	1	65971.2
P98175	RBM10_HUMAN	RBM10	RNA-binding protein 10	12	11	3.11971e+06
P98179	RBM3_HUMAN	RBM3	RNA-binding protein 3	3	3	1.51524e+06
P98194	AT2C1_HUMAN	ATP2C1	Calcium-transporting ATPase type 2C member 1	13	13	731955
P98196	AT11A_HUMAN	ATP11A	Probable phospholipid-transporting ATPase IH	1	1	3087.08
P99999	CYC_HUMAN	CYCS	Cytochrome c	3	3	7.29163e+06
Q00055	GPD1_YEAST	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1	12	11	2.47962e+07
Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	6	6	6.40298e+06
Q00169	PIPNA_HUMAN	PITPNA	Phosphatidylinositol transfer protein alpha isoform	5	5	2.37356e+06
Q00245	RHO3_YEAST	RHO3	GTP-binding protein RHO3	7	7	2.97257e+06
Q00246	RHO4_YEAST	RHO4	GTP-binding protein RHO4	4	4	392147
Q00266	METK1_HUMAN	MAT1A	S-adenosylmethionine synthase isoform type-1	1	1	1.08931e+06
Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	9	9	1.91656e+07
Q00341	VIGLN_HUMAN	HDLBP	Vigilin	39	39	2.3691e+06
Q00362	2ABA_YEAST	CDC55	Protein phosphatase PP2A regulatory subunit B	11	11	1.46412e+06
Q00381	AP2S_YEAST	APS2	AP-2 complex subunit sigma	1	1	12679.5
Q00402	NUM1_YEAST	NUM1	Nuclear migration protein NUM1	54	54	3.59051e+07
Q00403	TF2B_HUMAN	GTF2B	Transcription initiation factor IIB	7	7	5.14746e+07
Q00416	SEN1_YEAST	SEN1	Helicase SEN1	16	16	9.6748e+06
Q00534	CDK6_HUMAN	CDK6	Cyclin-dependent kinase 6	6	6	1.0942e+06
Q00535	CDK5_HUMAN	CDK5	Cyclin-dependent-like kinase 5	9	9	731448
Q00536	CDK16_HUMAN	CDK16	Cyclin-dependent kinase 16	7	4	1.81037e+06
Q00539	NAM8_YEAST	NAM8	Protein NAM8	4	4	90470.2
Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha	5	5	1.92088e+06
Q00578	RAD25_YEAST	SSL2	General transcription and DNA repair factor IIH helicase subunit XPB	6	6	560590
Q00582	RAGAB_YEAST	GTR1	GTP-binding protein GTR1	3	3	1.73719e+06
Q00587	BORG5_HUMAN	CDC42EP1	Cdc42 effector protein 1	4	4	507937
Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	52	39	3.82137e+07
Q00613	HSF1_HUMAN	HSF1	Heat shock factor protein 1	1	1	7567.86
Q00618	PGTA_YEAST	BET4	Geranylgeranyl transferase type-2 subunit alpha	6	6	1.34627e+07
Q00653	NFKB2_HUMAN	NFKB2	Nuclear factor NF-kappa-B p100 subunit	21	21	1.32768e+06
Q00684	CDC14_YEAST	CDC14	Tyrosine-protein phosphatase CDC14	10	10	356116
Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3	7	7	5.27377e+06
Q00711	SDHA_YEAST	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	9	7	4.63465e+06
Q00723	PRP38_YEAST	PRP38	Pre-mRNA-splicing factor 38	3	3	675574
Q00764	TPS1_YEAST	TPS1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit	17	17	1.99434e+07
Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	3	3	5.6689e+06
Q00772	SLT2_YEAST	SLT2	Mitogen-activated protein kinase SLT2/MPK1	13	13	1.62336e+06
Q00776	AP1M1_YEAST	APM1	AP-1 complex subunit mu-1-I	7	7	1.52458e+06
Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	11	11	5.25603e+06
Q00816	REG1_YEAST	REG1	Resistance to glucose repression protein 1	23	23	3.75129e+06
Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	21	21	2.62131e+07
Q00873	CYT2_YEAST	CYT2	Holocytochrome-c1 synthase	1	1	628270
Q00955	ACAC_YEAST	ACC1	Acetyl-CoA carboxylase	90	85	2.35437e+08
Q01080	RPA49_YEAST	RPA49	DNA-directed RNA polymerase I subunit RPA49	9	9	1.47294e+06
Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	96	89	1.00121e+07
Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR	5	5	798829
Q01105	SET_HUMAN	SET	Protein SET	7	3	4.27157e+07
Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2	4	2	2.17126e+07
Q01159	MCE1_YEAST	CEG1	mRNA-capping enzyme subunit alpha	11	11	1.89451e+06
Q01167	FOXK2_HUMAN	FOXK2	Forkhead box protein K2	1	1	1313.73
Q01217	ARG56_YEAST	ARG5,6	Protein ARG5,6, mitochondrial	3	3	227845
Q01329	PTA1_YEAST	PTA1	Pre-tRNA-processing protein PTA1	15	15	5.46565e+06
Q01389	BCK1_YEAST	BCK1	Serine/threonine-protein kinase BCK1/SLK1/SSP31	7	7	110752
Q01415	GALK2_HUMAN	GALK2	N-acetylgalactosamine kinase	3	3	95409.7
Q01433	AMPD2_HUMAN	AMPD2	AMP deaminase 2	10	10	1.4868e+06
Q01448	HPC2_YEAST	HPC2	Histone promoter control protein 2	3	3	873937
Q01454	CTF4_YEAST	CTF4	DNA polymerase alpha-binding protein	20	20	1.42588e+07
Q01469	FABP5_HUMAN	FABP5	Fatty acid-binding protein 5	8	7	1.57261e+06
Q01476	UBP2_YEAST	UBP2	Ubiquitin carboxyl-terminal hydrolase 2	27	27	1.31537e+08
Q01477	UBP3_YEAST	UBP3	Ubiquitin carboxyl-terminal hydrolase 3	21	21	7.06535e+06
Q01518	CAP1_HUMAN	CAP1	Adenylyl cyclase-associated protein 1	13	13	4.52795e+06
Q01519	COX12_YEAST	COX12	Cytochrome c oxidase subunit 12, mitochondrial	3	3	511717
Q01532	BLH1_YEAST	LAP3	Cysteine proteinase 1, mitochondrial	12	12	5.80339e+06
Q01560	NOP3_YEAST	NPL3	Serine/arginine (SR)-type shuttling mRNA binding protein NPL3	7	7	1.06747e+07
Q01574	ACS1_YEAST	ACS1	Acetyl-coenzyme A synthetase 1	15	15	2.40326e+06
Q01581	HMCS1_HUMAN	HMGCS1	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	2	2	10580
Q01589	SED1_YEAST	SED1	Cell wall protein SED1	1	1	4959.17
Q01590	SED5_YEAST	SED5	Integral membrane protein SED5	6	6	332944
Q01628	IFM3_HUMAN	IFITM3	Interferon-induced transmembrane protein 3	2	1	2.10736e+06
Q01650	LAT1_HUMAN	SLC7A5	Large neutral amino acids transporter small subunit 1	6	5	1.24668e+07
Q01658	NC2B_HUMAN	DR1	Protein Dr1	1	1	605034
Q01662	MAP1_YEAST	MAP1	Methionine aminopeptidase 1	13	13	7.93535e+06
Q01722	GCR2_YEAST	GCR2	Glycolytic genes transcriptional activator GCR2	4	4	87442.7
Q01780	EXOSX_HUMAN	EXOSC10	Exosome component 10	21	21	2.01683e+06
Q01802	AATM_YEAST	AAT1	Aspartate aminotransferase, mitochondrial	5	5	569880
Q01804	OTUD4_HUMAN	OTUD4	OTU domain-containing protein 4	2	2	57274.2
Q01813	PFKAP_HUMAN	PFKP	ATP-dependent 6-phosphofructokinase, platelet type	22	20	8.06903e+06
Q01814	AT2B2_HUMAN	ATP2B2	Plasma membrane calcium-transporting ATPase 2	1	1	121532
Q01831	XPC_HUMAN	XPC	DNA repair protein complementing XP-C cells	8	8	177414
Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS	6	6	4.48207e+06
Q01852	TIM44_YEAST	TIM44	Mitochondrial import inner membrane translocase subunit TIM44	15	15	1.67734e+06
Q01855	RS15_YEAST	RPS15	Small ribosomal subunit protein uS19	4	4	1.95421e+08
Q01896	ATN2_YEAST	ENA2	Sodium/potassium exporting P-type ATPase 2	2	0	2.18444e+06
Q01919	KIN4_YEAST	KIN4	Serine/threonine-protein kinase KIN4	3	3	150261
Q01939	PRS8_YEAST	RPT6	26S proteasome regulatory subunit 8 homolog	14	14	2.44314e+07
Q01968	OCRL_HUMAN	OCRL	Inositol polyphosphate 5-phosphatase OCRL	12	12	757372
Q01970	PLCB3_HUMAN	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	15	15	3.06387e+06
Q01976	ADPP_YEAST	YSA1	ADP-ribose pyrophosphatase	3	3	1.88091e+06
Q02040	AK17A_HUMAN	AKAP17A	A-kinase anchor protein 17A	1	1	1706.82
Q02046	MTD1_YEAST	MTD1	Methylenetetrahydrofolate dehydrogenase [NAD(+)]	14	14	8.95113e+06
Q02083	NAAA_HUMAN	NAAA	N-acylethanolamine-hydrolyzing acid amidase	2	2	759544
Q02086	SP2_HUMAN	SP2	Transcription factor Sp2	1	1	2707.9
Q02100	SKO1_YEAST	SKO1	CRE-binding bZIP protein SKO1	7	7	186887
Q02127	PYRD_HUMAN	DHODH	Dihydroorotate dehydrogenase (quinone), mitochondrial	6	6	2.51423e+06
Q02159	UBC7_YEAST	UBC7	Ubiquitin-conjugating enzyme E2 7	2	1	2.70236e+06
Q02196	KAPS_YEAST	MET14	Adenylyl-sulfate kinase	3	3	2.67606e+06
Q02197	NAA35_YEAST	MAK10	N-alpha-acetyltransferase 35, NatC auxiliary subunit	6	6	727776
Q02199	NUP49_YEAST	NUP49	Nucleoporin NUP49/NSP49	5	5	1.01469e+06
Q02201	OSH6_YEAST	OSH6	Oxysterol-binding protein homolog 6	14	13	4.05882e+06
Q02202	ECM9_YEAST	ECM9	Protein ECM9	2	2	152684
Q02204	RM13_YEAST	MRPL13	Large ribosomal subunit protein mL50	3	3	683974
Q02205	MEH1_YEAST	MEH1	Protein MEH1	3	3	1.41352e+06
Q02206	RSC4_YEAST	RSC4	Chromatin structure-remodeling complex subunit RSC4	16	16	2.37025e+06
Q02207	FOX2_YEAST	FOX2	Peroxisomal hydratase-dehydrogenase-epimerase	3	3	706773
Q02208	TOF2_YEAST	TOF2	Topoisomerase 1-associated factor 2	3	3	1.12708e+06
Q02218	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	33	25	3.333e+06
Q02241	KIF23_HUMAN	KIF23	Kinesin-like protein KIF23	13	13	9.2722e+06
Q02252	MMSA_HUMAN	ALDH6A1	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	13	13	1.17368e+06
Q02256	PVH1_YEAST	YVH1	Tyrosine-protein phosphatase YVH1	10	10	215384
Q02260	SMD1_YEAST	SMD1	Small nuclear ribonucleoprotein Sm D1	2	2	499702
Q02326	RL6A_YEAST	RPL6A	Large ribosomal subunit protein eL6A	10	5	1.05914e+08
Q02336	ADA2_YEAST	ADA2	Transcriptional adapter 2	4	4	75144.4
Q02354	UTP6_YEAST	UTP6	U3 small nucleolar RNA-associated protein 6	11	11	326216
Q02388	CO7A1_HUMAN	COL7A1	Collagen alpha-1(VII) chain	19	19	9.20176e+06
Q02447	SP3_HUMAN	SP3	Transcription factor Sp3	1	1	5644.77
Q02455	MLP1_YEAST	MLP1	Protein MLP1	44	44	8.45528e+06
Q02457	TBF1_YEAST	TBF1	Protein TBF1	12	12	885202
Q02486	ABF2_YEAST	ABF2	ARS-binding factor 2, mitochondrial	7	7	6.18953e+06
Q02516	HAP5_YEAST	HAP5	Transcriptional activator HAP5	3	3	144030
Q02543	RL18A_HUMAN	RPL18A	60S ribosomal protein L18a	9	9	1.15021e+07
Q02554	CUS1_YEAST	CUS1	Cold sensitive U2 snRNA suppressor 1	3	3	874857
Q02555	RNT1_YEAST	RNT1	Ribonuclease 3	4	4	1.51461e+06
Q02574	MEC3_YEAST	MEC3	DNA damage checkpoint control protein MEC3	2	2	5075.08
Q02629	NU100_YEAST	NUP100	Nucleoporin NUP100/NSP100	12	12	560288
Q02630	NU116_YEAST	NUP116	Nucleoporin NUP116/NSP116	13	13	1.1222e+07
Q02642	NACB1_YEAST	EGD1	Nascent polypeptide-associated complex subunit beta-1	3	3	1.21394e+07
Q02647	DYL1_YEAST	DYN2	Dynein light chain 1, cytoplasmic	3	3	5.6385e+06
Q02648	TRM44_YEAST	TRM44	tRNA (uracil-O(2)-)-methyltransferase	13	13	785139
Q02724	ULP1_YEAST	ULP1	Ubiquitin-like-specific protease 1	6	6	446343
Q02725	VTC3_YEAST	VTC3	Vacuolar transporter chaperone 3 complex subunit 3	33	31	3.15522e+07
Q02750	MP2K1_HUMAN	MAP2K1	Dual specificity mitogen-activated protein kinase kinase 1	3	3	2.54576e+06
Q02753	RL21A_YEAST	RPL21A	Large ribosomal subunit protein eL21A	6	1	7.87835e+07
Q02754	YP067_YEAST	YPL067C	Uncharacterized protein YPL067C	4	4	1.07383e+06
Q02767	VPS28_YEAST	VPS28	Vacuolar protein sorting-associated protein 28	3	3	1.44927e+06
Q02770	CWC27_YEAST	CWC27	Peptidyl-prolyl isomerase CWC27	4	4	343139
Q02771	PT117_YEAST	PET117	Protein PET117, mitochondrial	2	2	910882
Q02772	PT191_YEAST	PET191	Mitochondrial protein PET191	5	5	130907
Q02773	RPM2_YEAST	RPM2	Ribonuclease P protein component, mitochondrial	1	1	644672
Q02774	SHR3_YEAST	SHR3	Secretory component protein SHR3	1	1	2.49447e+06
Q02775	SLU7_YEAST	SLU7	Pre-mRNA-splicing factor SLU7	3	3	777438
Q02776	TIM50_YEAST	TIM50	Mitochondrial import inner membrane translocase subunit TIM50	14	14	4.00353e+06
Q02784	GLRX5_YEAST	GRX5	Monothiol glutaredoxin-5, mitochondrial	5	5	717504
Q02790	FKBP4_HUMAN	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4	23	23	8.00798e+06
Q02792	XRN2_YEAST	RAT1	5'-3' exoribonuclease 2	21	21	4.46609e+06
Q02793	SKI8_YEAST	SKI8	Antiviral protein SKI8	4	4	1.02572e+06
Q02795	OSTD_YEAST	SWP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1	3	3	9.68873e+06
Q02796	LGE1_YEAST	LGE1	Transcriptional regulatory protein LGE1	5	5	85809.6
Q02799	LEE1_YEAST	LEE1	Zinc finger protein LEE1	1	1	56963.1
Q02804	ARL3_YEAST	ARL3	ADP-ribosylation factor-like protein 3	4	4	276868
Q02805	ROD1_YEAST	ROD1	Protein ROD1	13	13	1.10949e+07
Q02809	PLOD1_HUMAN	PLOD1	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	19	19	3.73498e+06
Q02818	NUCB1_HUMAN	NUCB1	Nucleobindin-1	16	16	1.57358e+06
Q02821	IMA1_YEAST	SRP1	Importin subunit alpha	11	11	4.28129e+06
Q02831	YP077_YEAST	YPL077C	Uncharacterized protein YPL077C	1	1	6496.6
Q02863	UBP16_YEAST	UBP16	Ubiquitin carboxyl-terminal hydrolase 16	3	3	151767
Q02864	YP071_YEAST	YPL071C	Uncharacterized protein YPL071C	1	1	4070.5
Q02866	MUK1_YEAST	MUK1	Protein MUK1	12	12	567447
Q02875	SYH1_YEAST	SYH1	SMY2 homolog 2	21	21	2.17381e+06
Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	13	13	2.72493e+07
Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta	28	28	8.7872e+06
Q02884	ELP4_YEAST	ELP4	Elongator complex protein 4	5	5	2.62603e+06
Q02887	ATG21_YEAST	ATG21	Autophagy-related protein 21	8	8	153676
Q02888	INA17_YEAST	INA17	Inner membrane assembly complex subunit 17	1	1	465602
Q02889	MGR2_YEAST	MGR2	Protein MGR2	1	1	933868
Q02890	PNG1_YEAST	PNG1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	7	7	1.73691e+06
Q02892	NOG1_YEAST	NOG1	Nucleolar GTP-binding protein 1	18	18	7.38222e+06
Q02896	YDC1_YEAST	YDC1	Alkaline ceramidase YDC1	2	2	743039
Q02908	ELP3_YEAST	ELP3	Elongator complex protein 3	14	14	1.03713e+06
Q02931	UTP17_YEAST	NAN1	NET1-associated nuclear protein 1	17	17	1.2187e+06
Q02932	KA120_YEAST	KAP120	Importin beta-like protein KAP120	11	11	429844
Q02933	RNY1_YEAST	RNY1	Ribonuclease T2-like	5	5	2.5015e+06
Q02939	TFB2_YEAST	TFB2	General transcription and DNA repair factor IIH subunit TFB2	11	11	434589
Q02948	BECN1_YEAST	VPS30	Vacuolar protein sorting-associated protein 30	7	7	9267.02
Q02952	AKA12_HUMAN	AKAP12	A-kinase anchor protein 12	18	18	1.3409e+06
Q02959	HOS3_YEAST	HOS3	Histone deacetylase HOS3	9	9	1.17966e+06
Q02969	PEX25_YEAST	PEX25	Peroxisomal membrane protein PEX25	9	9	1.04951e+06
Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein	8	8	2.5661e+06
Q02979	GDE1_YEAST	GDE1	Glycerophosphocholine phosphodiesterase GDE1	24	24	9.56081e+06
Q02981	YP109_YEAST	YPL109C	ABC1 family protein YPL109C, mitochondrial	1	1	3174.46
Q03001	DYST_HUMAN	DST	Dystonin	4	4	18147.3
Q03010	UME1_YEAST	UME1	Transcriptional regulatory protein UME1	8	8	1.11829e+07
Q03012	SPP1_YEAST	SPP1	COMPASS component SPP1	3	3	128999
Q03016	GIP3_YEAST	GIP3	GLC7-interacting protein 3	16	16	1.36477e+06
Q03020	ISU1_YEAST	ISU1	Iron sulfur cluster assembly protein 1, mitochondrial	2	2	1.18083e+06
Q03034	FDC1_YEAST	FDC1	Ferulic acid decarboxylase 1	11	11	1.55999e+06
Q03048	COFI_YEAST	COF1	Cofilin	6	6	8.50713e+07
Q03063	DIG1_YEAST	DIG1	Down-regulator of invasive growth 1	11	11	430006
Q03088	SVL3_YEAST	SVL3	Styryl dye vacuolar localization protein 3	11	11	1.04961e+06
Q03102	YMN1_YEAST	YML131W	Uncharacterized membrane protein YML131W	7	7	2.84493e+06
Q03103	ERO1_YEAST	ERO1	Endoplasmic oxidoreductin-1	17	17	1.12422e+06
Q03104	MSC1_YEAST	MSC1	Meiotic sister chromatid recombination protein 1	15	15	2.08716e+07
Q03111	ENL_HUMAN	MLLT1	Protein ENL	2	2	587551
Q03112	MECOM_HUMAN	MECOM	Histone-lysine N-methyltransferase MECOM	1	1	9434.25
Q03124	RSC9_YEAST	RSC9	Chromatin structure-remodeling complex subunit RSC9	13	13	1.75038e+06
Q03135	CAV1_HUMAN	CAV1	Caveolin-1	1	1	16918.1
Q03144	SNO1_YEAST	SNO1	Pyridoxal 5'-phosphate synthase subunit SNO1	2	2	95817.4
Q03148	SNZ1_YEAST	SNZ1	Pyridoxal 5'-phosphate synthase subunit SNZ1	6	4	4.82187e+06
Q03154	ACY1_HUMAN	ACY1	Aminoacylase-1	9	9	4.21355e+06
Q03161	YMY9_YEAST	YMR099C	Glucose-6-phosphate 1-epimerase	19	19	7.74083e+06
Q03164	KMT2A_HUMAN	KMT2A	Histone-lysine N-methyltransferase 2A	5	5	381882
Q03169	TNAP2_HUMAN	TNFAIP2	Tumor necrosis factor alpha-induced protein 2	12	12	885490
Q03177	YMZ2_YEAST	YMR102C	WD repeat-containing protein YMR102C	15	15	1.81767e+06
Q03188	CENPC_HUMAN	CENPC	Centromere protein C	5	5	150427
Q03195	RLI1_YEAST	RLI1	Translation initiation factor RLI1	18	18	3.94402e+06
Q03201	RT10_YEAST	RSM10	Small ribosomal subunit protein uS10m	2	2	6.39721e+06
Q03210	NGL3_YEAST	NGL3	Probable RNA exonuclease NGL3	3	3	1.86677e+06
Q03213	HOT1_YEAST	HOT1	High-osmolarity-induced transcription protein 1	2	2	130755
Q03219	YM44_YEAST	YMR178W	Uncharacterized protein YMR178W	11	11	1.39458e+06
Q03231	YM46_YEAST	YMR181C	Uncharacterized protein YMR181C	2	2	1.15892e+06
Q03233	ADD37_YEAST	ADD37	Alpha1-proteinase inhibitor-degradation deficient protein 37	4	4	1.0811e+07
Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2	15	15	5.07335e+06
Q03254	FCP1_YEAST	FCP1	RNA polymerase II subunit A C-terminal domain phosphatase	7	7	868397
Q03262	PGM3_YEAST	PRM15	Phosphoribomutase	11	11	1.50254e+06
Q03264	NGL2_YEAST	NGL2	RNA exonuclease NGL2	6	6	929386
Q03266	PABC_YEAST	ABZ2	Aminodeoxychorismate lyase	9	9	4.43172e+06
Q03280	TOM1_YEAST	TOM1	E3 ubiquitin-protein ligase TOM1	59	59	8.19884e+06
Q03281	HEH2_YEAST	HEH2	Inner nuclear membrane protein HEH2	11	11	265041
Q03290	TFB3_YEAST	TFB3	RNA polymerase II transcription factor B subunit 3	9	9	2.79989e+06
Q03305	RMT2_YEAST	RMT2	Protein arginine N-methyltransferase 2	5	5	939074
Q03306	PKH3_YEAST	PKH3	Serine/threonine-protein kinase PKH3	5	5	5.2993e+06
Q03308	VPS16_YEAST	VPS16	Vacuolar protein sorting-associated protein 16	6	6	2.27913e+07
Q03322	TLG1_YEAST	TLG1	t-SNARE affecting a late Golgi compartment protein 1	3	3	1.1486e+06
Q03323	SDC1_YEAST	SDC1	COMPASS component SDC1	4	4	122508
Q03327	UGO1_YEAST	UGO1	Mitochondrial fusion and transport protein UGO1	5	5	1.84423e+07
Q03330	GCN5_YEAST	GCN5	Histone acetyltransferase GCN5	8	8	241717
Q03337	TRS31_YEAST	TRS31	Trafficking protein particle complex subunit 31	8	8	539476
Q03338	PRP3_YEAST	PRP3	U4/U6 small nuclear ribonucleoprotein PRP3	2	2	73889.1
Q03361	JIP4_YEAST	JIP4	Uncharacterized protein JIP4	8	8	2.54461e+06
Q03362	YD476_YEAST	YDR476C	Uncharacterized protein YDR476C	5	5	4.41048e+06
Q03370	PEX29_YEAST	PEX29	Peroxisomal membrane protein PEX29	4	4	173714
Q03373	DIG2_YEAST	DIG2	Down-regulator of invasive growth 2	2	2	6780.19
Q03375	CWC21_YEAST	CWC21	Pre-mRNA-splicing factor CWC21	1	1	109801
Q03388	VPS72_YEAST	VPS72	Vacuolar protein sorting-associated protein 72	4	4	277881
Q03390	VPS60_YEAST	VPS60	Vacuolar protein-sorting-associated protein 60	1	1	256369
Q03393	PTPS_HUMAN	PTS	6-pyruvoyl tetrahydrobiopterin synthase	2	2	164782
Q03405	UPAR_HUMAN	PLAUR	Urokinase plasminogen activator surface receptor	5	5	611211
Q03406	SLD5_YEAST	SLD5	DNA replication complex GINS protein SLD5	1	1	470111
Q03407	PKH1_YEAST	PKH1	Serine/threonine-protein kinase PKH1	9	9	1.11909e+06
Q03426	KIME_HUMAN	MVK	Mevalonate kinase	4	4	139215
Q03429	MZM1_YEAST	MZM1	Mitochondrial zinc maintenance protein 1, mitochondrial	3	3	15993.9
Q03435	NHP10_YEAST	NHP10	Non-histone protein 10	4	4	378144
Q03441	RMD1_YEAST	RMD1	Sporulation protein RMD1	5	5	145142
Q03446	RCR2_YEAST	RCR2	Protein RCR2	2	2	214980
Q03455	MSC2_YEAST	MSC2	Probable zinc transporter MSC2	4	4	539492
Q03466	EBS1_YEAST	EBS1	Nonsense-mediated mRNA decay factor EBS1	3	3	159914
Q03468	ERCC6_HUMAN	ERCC6	DNA excision repair protein ERCC-6	5	4	110391
Q03496	THADA_YEAST	TRM732	tRNA (32-2'-O)-methyltransferase regulator TRM732	13	13	529253
Q03497	STE20_YEAST	STE20	Serine/threonine-protein kinase STE20	19	19	1.77349e+06
Q03503	NAA30_YEAST	MAK3	N-alpha-acetyltransferase 30	3	3	82038.6
Q03516	RSN1_YEAST	RSN1	Uncharacterized protein RSN1	12	12	3.36506e+06
Q03518	TAP1_HUMAN	TAP1	Antigen peptide transporter 1	10	10	998113
Q03519	TAP2_HUMAN	TAP2	Antigen peptide transporter 2	5	5	2.73308e+06
Q03525	TMA23_YEAST	TMA23	Protein TMA23	2	2	19163.7
Q03529	SCS7_YEAST	SCS7	Ceramide very long chain fatty acid hydroxylase SCS7	6	6	4.14699e+06
Q03532	HAS1_YEAST	HAS1	ATP-dependent RNA helicase HAS1	15	15	3.67004e+06
Q03533	TDA1_YEAST	TDA1	Serine/threonine-protein kinase TDA1	11	11	1.9044e+06
Q03554	GOT1_YEAST	GOT1	Protein transport protein GOT1	1	1	228261
Q03558	OYE2_YEAST	OYE2	NADPH dehydrogenase 2	18	17	4.41714e+07
Q03559	YM8V_YEAST	YMR295C	Uncharacterized protein YMR295C	3	3	1.49346e+06
Q03579	LIP1_YEAST	LIP1	Ceramide synthase subunit LIP1	3	3	1.17549e+06
Q03629	YMH9_YEAST	YML079W	Uncharacterized protein YML079W	6	6	1.83215e+06
Q03630	BET5_YEAST	BET5	Trafficking protein particle complex subunit BET5	2	2	9900.86
Q03631	WAR1_YEAST	WAR1	Weak acid resistance protein 1	2	2	226791
Q03640	TCB3_YEAST	TCB3	Tricalbin-3	41	41	3.93774e+06
Q03648	YM59_YEAST	YMR209C	Uncharacterized protein YMR209C	7	7	161601
Q03653	EFR3_YEAST	EFR3	Protein EFR3	13	13	2.14886e+06
Q03654	CEF1_YEAST	CEF1	Pre-mRNA-splicing factor CEF1	4	4	571932
