Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57378.raw
P61254	RL26_HUMAN	RPL26	60S ribosomal protein L26	7	2	1.63984e+07
P61289	PSME3_HUMAN	PSME3	Proteasome activator complex subunit 3	9	9	4.92177e+06
P61313	RL15_HUMAN	RPL15	60S ribosomal protein L15	8	8	1.9815e+07
P61326;Q96A72	MGN2_HUMAN;MGN_HUMAN	MAGOH;MAGOHB	Protein mago nashi homolog	6	0	3.02018e+06
P61353	RL27_HUMAN	RPL27	60S ribosomal protein L27	4	4	4.25723e+07
P61421	VA0D1_HUMAN	ATP6V0D1	V-type proton ATPase subunit d 1	4	4	805487
P61457	PHS_HUMAN	PCBD1	Pterin-4-alpha-carbinolamine dehydratase	2	2	1.63037e+06
P61513	RL37A_HUMAN	RPL37A	60S ribosomal protein L37a	5	4	5.73925e+06
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	1	1	82920.8
P61586	RHOA_HUMAN	RHOA	Transforming protein RhoA	1	1	296113
P61599	NAA20_HUMAN	NAA20	N-alpha-acetyltransferase 20	4	4	39938.8
P61604	CH10_HUMAN	HSPE1	10 kDa heat shock protein, mitochondrial	6	6	3.98881e+07
P61619	S61A1_HUMAN	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	6	4	6.81397e+06
P61758	PFD3_HUMAN	VBP1	Prefoldin subunit 3	6	6	5.97274e+06
P61764	STXB1_HUMAN	STXBP1	Syntaxin-binding protein 1	6	6	1.01326e+06
P61769	B2MG_HUMAN	B2M	Beta-2-microglobulin	2	2	1.53314e+06
P61803	DAD1_HUMAN	DAD1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	4	4	1.61207e+06
P61830	H3_YEAST	HHT1	Histone H3	2	1	1.13625e+07
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	8	8	1.94776e+06
P61916	NPC2_HUMAN	NPC2	NPC intracellular cholesterol transporter 2	3	3	467288
P61923	COPZ1_HUMAN	COPZ1	Coatomer subunit zeta-1	3	3	1.39508e+06
P61927	RL37_HUMAN	RPL37	60S ribosomal protein L37	1	1	160823
P61956	SUMO2_HUMAN	SUMO2	Small ubiquitin-related modifier 2	1	1	543976
P61960	UFM1_HUMAN	UFM1	Ubiquitin-fold modifier 1	1	1	1.48047e+06
P61962	DCAF7_HUMAN	DCAF7	DDB1- and CUL4-associated factor 7	5	5	876395
P61964	WDR5_HUMAN	WDR5	WD repeat-containing protein 5	8	8	1.39049e+06
P61966	AP1S1_HUMAN	AP1S1	AP-1 complex subunit sigma-1A	3	2	951001
P61970	NTF2_HUMAN	NUTF2	Nuclear transport factor 2	3	3	6.02341e+06
P61978	HNRPK_HUMAN	HNRNPK	Heterogeneous nuclear ribonucleoprotein K	16	16	1.9338e+07
P61981	1433G_HUMAN	YWHAG	14-3-3 protein gamma	9	7	7.25387e+07
P62070	RRAS2_HUMAN	RRAS2	Ras-related protein R-Ras2	5	4	181821
P62072	TIM10_HUMAN	TIMM10	Mitochondrial import inner membrane translocase subunit Tim10	1	1	116454
P62081	RS7_HUMAN	RPS7	40S ribosomal protein S7	4	4	2.3731e+07
P62136	PP1A_HUMAN	PPP1CA	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	9	5	5.0669e+06
P62140	PP1B_HUMAN	PPP1CB	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	4	4	4.94462e+06
P62166	NCS1_HUMAN	NCS1	Neuronal calcium sensor 1	3	3	2.49152e+07
P62191	PRS4_HUMAN	PSMC1	26S proteasome regulatory subunit 4	15	12	8.92289e+06
P62195	PRS8_HUMAN	PSMC5	26S proteasome regulatory subunit 8	17	14	6.36588e+06
P62241	RS8_HUMAN	RPS8	40S ribosomal protein S8	10	10	2.18871e+07
P62244	RS15A_HUMAN	RPS15A	40S ribosomal protein S15a	3	3	2.25268e+07
P62249	RS16_HUMAN	RPS16	40S ribosomal protein S16	9	9	3.19507e+07
P62253	UB2G1_HUMAN	UBE2G1	Ubiquitin-conjugating enzyme E2 G1	1	1	248782
P62256	UBE2H_HUMAN	UBE2H	Ubiquitin-conjugating enzyme E2 H	4	4	596822
P62258	1433E_HUMAN	YWHAE	14-3-3 protein epsilon	12	11	2.57516e+08
P62263	RS14_HUMAN	RPS14	40S ribosomal protein S14	5	5	3.11446e+07
P62266	RS23_HUMAN	RPS23	40S ribosomal protein S23	4	4	1.20795e+07
P62269	RS18_HUMAN	RPS18	40S ribosomal protein S18	9	9	2.37171e+07
P62273	RS29_HUMAN	RPS29	40S ribosomal protein S29	1	1	6.3758e+06
P62277	RS13_HUMAN	RPS13	40S ribosomal protein S13	3	3	1.56582e+07
P62280	RS11_HUMAN	RPS11	40S ribosomal protein S11	10	10	4.83762e+07
P62304	RUXE_HUMAN	SNRPE	Small nuclear ribonucleoprotein E	1	1	6.71742e+06
P62306	RUXF_HUMAN	SNRPF	Small nuclear ribonucleoprotein F	4	3	6.17982e+06
P62310	LSM3_HUMAN	LSM3	U6 snRNA-associated Sm-like protein LSm3	2	2	2.54604e+06
P62312	LSM6_HUMAN	LSM6	U6 snRNA-associated Sm-like protein LSm6	2	2	542206
P62314	SMD1_HUMAN	SNRPD1	Small nuclear ribonucleoprotein Sm D1	4	4	1.11626e+07
P62316	SMD2_HUMAN	SNRPD2	Small nuclear ribonucleoprotein Sm D2	7	6	5.66617e+06
P62318	SMD3_HUMAN	SNRPD3	Small nuclear ribonucleoprotein Sm D3	3	3	9.88853e+06
P62328;P63313	TYB10_HUMAN;TYB4_HUMAN	TMSB10;TMSB4X	Thymosin beta-4	1	0	2.10644e+06
P62330	ARF6_HUMAN	ARF6	ADP-ribosylation factor 6	4	4	1.63591e+06
P62333	PRS10_HUMAN	PSMC6	26S proteasome regulatory subunit 10B	12	12	2.817e+06
P62341	SELT_HUMAN	SELENOT	Thioredoxin reductase-like selenoprotein T	2	2	114609
P62399	RL5_ECOLI	rplE	Large ribosomal subunit protein uL5	5	5	770759
P62424	RL7A_HUMAN	RPL7A	60S ribosomal protein L7a	10	10	3.33561e+07
P62487	RPB7_HUMAN	POLR2G	DNA-directed RNA polymerase II subunit RPB7	6	6	137224
P62491	RB11A_HUMAN	RAB11A	Ras-related protein Rab-11A	7	1	8.10012e+06
P62495	ERF1_HUMAN	ETF1	Eukaryotic peptide chain release factor subunit 1	14	14	3.65635e+06
P62633	CNBP_HUMAN	CNBP	Cellular nucleic acid-binding protein	7	7	4.75743e+06
P62701	RS4X_HUMAN	RPS4X	40S ribosomal protein S4, X isoform	8	3	2.39048e+07
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	3	3	1.29512e+06
P62714	PP2AB_HUMAN	PPP2CB	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform	7	1	3.30949e+06
P62745	RHOB_HUMAN	RHOB	Rho-related GTP-binding protein RhoB	5	4	3.17417e+06
P62750	RL23A_HUMAN	RPL23A	60S ribosomal protein L23a	5	5	2.86669e+07
P62753	RS6_HUMAN	RPS6	40S ribosomal protein S6	8	8	2.67808e+07
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	4	4	69481.5
P62805	H4_HUMAN	H4C1	Histone H4	8	6	1.04542e+09
P62820	RAB1A_HUMAN	RAB1A	Ras-related protein Rab-1A	4	2	6.8142e+06
P62826	RAN_HUMAN	RAN	GTP-binding nuclear protein Ran	9	2	1.15176e+08
P62829	RL23_HUMAN	RPL23	60S ribosomal protein L23	7	6	4.99177e+07
P62834	RAP1A_HUMAN	RAP1A	Ras-related protein Rap-1A	2	2	811828
P62841	RS15_HUMAN	RPS15	40S ribosomal protein S15	1	1	1.64356e+07
P62847	RS24_HUMAN	RPS24	40S ribosomal protein S24	2	2	8.5227e+06
P62851	RS25_HUMAN	RPS25	40S ribosomal protein S25	4	4	4.35467e+07
P62857	RS28_HUMAN	RPS28	40S ribosomal protein S28	3	3	1.32534e+07
P62861	RS30_HUMAN	FAU	40S ribosomal protein S30	1	1	3.15301e+07
P62873	GBB1_HUMAN	GNB1	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	7	3	7.56557e+06
P62875	RPAB5_HUMAN	POLR2L	DNA-directed RNA polymerases I, II, and III subunit RPABC5	1	1	815507
P62877	RBX1_HUMAN	RBX1	E3 ubiquitin-protein ligase RBX1	1	1	851389
P62879	GBB2_HUMAN	GNB2	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	3	2	2.38241e+06
P62888	RL30_HUMAN	RPL30	60S ribosomal protein L30	7	7	1.68873e+07
P62891;Q59GN2	R39L5_HUMAN;RL39_HUMAN	RPL39;RPL39P5	60S ribosomal protein L39	1	0	3.70199e+06
P62899	RL31_HUMAN	RPL31	60S ribosomal protein L31	4	4	3.09974e+07
P62906	RL10A_HUMAN	RPL10A	60S ribosomal protein L10a	7	7	3.31948e+07
P62910	RL32_HUMAN	RPL32	60S ribosomal protein L32	6	6	1.9445e+07
P62913	RL11_HUMAN	RPL11	60S ribosomal protein L11	5	5	4.28712e+07
P62917	RL8_HUMAN	RPL8	60S ribosomal protein L8	4	4	2.61052e+07
P62937	PPIA_HUMAN	PPIA	Peptidyl-prolyl cis-trans isomerase A	9	6	1.89306e+08
P62942	FKB1A_HUMAN	FKBP1A	Peptidyl-prolyl cis-trans isomerase FKBP1A	3	3	4.77363e+06
P62979	RS27A_HUMAN	RPS27A	Ubiquitin-40S ribosomal protein S27a	7	3	3.17793e+08
P62993	GRB2_HUMAN	GRB2	Growth factor receptor-bound protein 2	6	6	638488
P62995	TRA2B_HUMAN	TRA2B	Transformer-2 protein homolog beta	1	1	899074
P63000	RAC1_HUMAN	RAC1	Ras-related C3 botulinum toxin substrate 1	6	2	2.03783e+07
P63010	AP2B1_HUMAN	AP2B1	AP-2 complex subunit beta	25	13	3.25786e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	1	1	80708.4
P63027	VAMP2_HUMAN	VAMP2	Vesicle-associated membrane protein 2	2	1	110486
P63092;Q5JWF2	GNAS1_HUMAN;GNAS2_HUMAN	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	7	6	4.18866e+06
P63096	GNAI1_HUMAN	GNAI1	Guanine nucleotide-binding protein G(i) subunit alpha-1	3	3	167796
P63098	CANB1_HUMAN	PPP3R1	Calcineurin subunit B type 1	3	3	200325
P63104	1433Z_HUMAN	YWHAZ	14-3-3 protein zeta/delta	8	7	3.21025e+07
P63151	2ABA_HUMAN	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	11	5	1.62757e+06
P63165	SUMO1_HUMAN	SUMO1	Small ubiquitin-related modifier 1	3	1	1.06899e+07
P63167	DYL1_HUMAN	DYNLL1	Dynein light chain 1, cytoplasmic	1	1	1.04497e+06
P63172	DYLT1_HUMAN	DYNLT1	Dynein light chain Tctex-type 1	1	1	73331.2
P63173	RL38_HUMAN	RPL38	60S ribosomal protein L38	2	2	4.77316e+06
P63208	SKP1_HUMAN	SKP1	S-phase kinase-associated protein 1	6	6	2.3203e+06
P63218	GBG5_HUMAN	GNG5	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	2	2	3.77535e+06
P63220	RS21_HUMAN	RPS21	40S ribosomal protein S21	3	3	1.75951e+07
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	2	2	364560
P63241	IF5A1_HUMAN	EIF5A	Eukaryotic translation initiation factor 5A-1	5	1	4.98888e+07
P63244	RACK1_HUMAN	RACK1	Receptor of activated protein C kinase 1	13	13	1.68768e+07
P63272	SPT4H_HUMAN	SUPT4H1	Transcription elongation factor SPT4	1	1	1.04038e+06
P63279	UBC9_HUMAN	UBE2I	SUMO-conjugating enzyme UBC9	4	4	4.12679e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	2	2	5359.36
P64479	YDIZ_ECOLI	ydiZ	Uncharacterized protein YdiZ	1	1	11392.8
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	198300
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	1	1	8.01973e+06
P67775	PP2AA_HUMAN	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	1	1	501472
P67809	YBOX1_HUMAN	YBX1	Y-box-binding protein 1	13	10	6.53929e+06
P67812	SC11A_HUMAN	SEC11A	Signal peptidase complex catalytic subunit SEC11A	3	2	3.2945e+06
P67870	CSK2B_HUMAN	CSNK2B	Casein kinase II subunit beta	2	2	2.29104e+06
P67936	TPM4_HUMAN	TPM4	Tropomyosin alpha-4 chain	12	4	3.49104e+07
P68032;P68133	ACTC_HUMAN;ACTS_HUMAN	ACTA1;ACTC1	Actin, alpha cardiac muscle 1	4	0	2.75897e+08
P68036	UB2L3_HUMAN	UBE2L3	Ubiquitin-conjugating enzyme E2 L3	4	2	4.36048e+06
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	2	2	387757
P68104	EF1A1_HUMAN	EEF1A1	Elongation factor 1-alpha 1	8	0	1.33908e+08
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	1	1	938046
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	3.40181e+06
P68366	TBA4A_HUMAN	TUBA4A	Tubulin alpha-4A chain	5	2	1.83751e+07
P68371	TBB4B_HUMAN	TUBB4B	Tubulin beta-4B chain	5	1	6.30893e+07
P68400	CSK21_HUMAN	CSNK2A1	Casein kinase II subunit alpha	10	1	1.45087e+06
P68402	PA1B2_HUMAN	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit beta	1	1	294294
P68431;P84243;Q16695;Q71DI3	H31T_HUMAN;H31_HUMAN;H32_HUMAN;H33_HUMAN	H3-3A;H3-4;H3C1;H3C15	Histone H3.1	1	0	1.87824e+08
P68679	RS21_ECOLI	rpsU	Small ribosomal subunit protein bS21	1	1	626923
P68919	RL25_ECOLI	rplY	Large ribosomal subunit protein bL25	2	2	721473
P69441	KAD_ECOLI	adk	Adenylate kinase	4	4	1.15678e+06
P69771	DID2_YEAST	DID2	Vacuolar protein-sorting-associated protein 46	8	8	1.81146e+06
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	1	1	18075.5
P69783	PTGA_ECOLI	crr	PTS system glucose-specific EIIA component	4	4	5.69893e+07
P69850	DAD3_YEAST	DAD3	DASH complex subunit DAD3	1	1	288773
P69852	HSK3_YEAST	HSK3	DASH complex subunit HSK3	1	1	8803.39
P69905	HBA_HUMAN	HBA1	Hemoglobin subunit alpha	6	5	5.77929e+07
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	2	0	214997
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	1	1	1028.21
P76108	YDCS_ECOLI	ydcS	Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein	5	5	263897
P76113	CURA_ECOLI	curA	NADPH-dependent curcumin reductase	1	1	97697.6
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	3	3	8943.7
P76177	YDGH_ECOLI	ydgH	Protein YdgH	1	1	3056.83
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	1	1	176792
P76251	DMLA_ECOLI	dmlA	D-malate dehydrogenase [decarboxylating]	1	1	85105.5
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	4	4	108892
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	7	7	504760
P76621	GLAH_ECOLI	glaH	Glutarate 2-hydroxylase	1	1	47712.9
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	2	2	7212.94
P77581	ASTC_ECOLI	astC	Succinylornithine transaminase	5	5	594603
P77674	ABDH_ECOLI	patD	Gamma-aminobutyraldehyde dehydrogenase	5	5	754172
P77695	GNSB_ECOLI	gnsB	Protein GnsB	1	1	5759.64
P78310	CXAR_HUMAN	CXADR	Coxsackievirus and adenovirus receptor	5	5	456544
P78316	NOP14_HUMAN	NOP14	Nucleolar protein 14	9	9	490925
P78318	IGBP1_HUMAN	IGBP1	Immunoglobulin-binding protein 1	6	6	461112
P78330	SERB_HUMAN	PSPH	Phosphoserine phosphatase	7	7	4.53364e+06
P78332	RBM6_HUMAN	RBM6	RNA-binding protein 6	2	2	105052
P78344	IF4G2_HUMAN	EIF4G2	Eukaryotic translation initiation factor 4 gamma 2	22	22	2.89383e+07
P78345	RPP38_HUMAN	RPP38	Ribonuclease P protein subunit p38	5	5	66942.2
P78346	RPP30_HUMAN	RPP30	Ribonuclease P protein subunit p30	5	5	944864
P78347	GTF2I_HUMAN	GTF2I	General transcription factor II-I	27	26	1.19116e+07
P78362	SRPK2_HUMAN	SRPK2	SRSF protein kinase 2	5	5	46629.2
P78368;Q9HCP0;Q9Y6M4	KC1G1_HUMAN;KC1G2_HUMAN;KC1G3_HUMAN	CSNK1G1;CSNK1G2;CSNK1G3	Casein kinase I isoform gamma-2	2	0	278462
P78371	TCPB_HUMAN	CCT2	T-complex protein 1 subunit beta	17	17	7.05253e+06
P78381	S35A2_HUMAN	SLC35A2	UDP-galactose translocator	1	1	226682
P78383	S35B1_HUMAN	SLC35B1	Solute carrier family 35 member B1	1	1	184424
P78406	RAE1L_HUMAN	RAE1	mRNA export factor	10	10	1.93372e+06
P78417	GSTO1_HUMAN	GSTO1	Glutathione S-transferase omega-1	11	11	1.20706e+07
P78527	PRKDC_HUMAN	PRKDC	DNA-dependent protein kinase catalytic subunit	124	124	1.78407e+07
P78536	ADA17_HUMAN	ADAM17	Disintegrin and metalloproteinase domain-containing protein 17	3	3	14515.6
P78537	BL1S1_HUMAN	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1	1	1	100237
P78540	ARGI2_HUMAN	ARG2	Arginase-2, mitochondrial	4	4	6019.95
P78549	NTH_HUMAN	NTHL1	Endonuclease III-like protein 1	2	2	42137.4
P78560	CRADD_HUMAN	CRADD	Death domain-containing protein CRADD	1	1	1.98786e+06
P78563	RED1_HUMAN	ADARB1	Double-stranded RNA-specific editase 1	6	6	824333
P80210	PURA_YEAST	ADE12	Adenylosuccinate synthetase	16	16	1.2204e+07
P80217	IN35_HUMAN	IFI35	Interferon-induced 35 kDa protein	4	4	199585
P80235	CACM_YEAST	YAT1	Putative mitochondrial carnitine O-acetyltransferase	2	2	50322.6
P80303	NUCB2_HUMAN	NUCB2	Nucleobindin-2	11	11	3.71455e+06
P80428	ARP4_YEAST	ARP4	Actin-related protein 4	8	8	705529
P80667	PEX13_YEAST	PEX13	Peroxisomal membrane protein PEX13	3	3	171231
P80723	BASP1_HUMAN	BASP1	Brain acid soluble protein 1	16	16	1.86064e+07
P80967	TOM5_YEAST	TOM5	Mitochondrial import receptor subunit TOM5	3	3	5.18238e+06
P82094	TMF1_HUMAN	TMF1	TATA element modulatory factor	4	4	5645.8
P82650	RT22_HUMAN	MRPS22	28S ribosomal protein S22, mitochondrial	10	10	734275
P82663	RT25_HUMAN	MRPS25	28S ribosomal protein S25, mitochondrial	3	3	421218
P82664	RT10_HUMAN	MRPS10	28S ribosomal protein S10, mitochondrial	2	2	644592
P82673	RT35_HUMAN	MRPS35	28S ribosomal protein S35, mitochondrial	7	7	468067
P82675	RT05_HUMAN	MRPS5	28S ribosomal protein S5, mitochondrial	5	5	128045
P82909	RT36_HUMAN	MRPS36	28S ribosomal protein S36, mitochondrial	2	2	67652.9
P82912	RT11_HUMAN	MRPS11	28S ribosomal protein S11, mitochondrial	3	3	526763
P82914	RT15_HUMAN	MRPS15	28S ribosomal protein S15, mitochondrial	5	5	395520
P82921	RT21_HUMAN	MRPS21	28S ribosomal protein S21, mitochondrial	1	1	7719.03
P82930	RT34_HUMAN	MRPS34	28S ribosomal protein S34, mitochondrial	4	4	270014
P82932	RT06_HUMAN	MRPS6	28S ribosomal protein S6, mitochondrial	2	2	210313
P82933	RT09_HUMAN	MRPS9	28S ribosomal protein S9, mitochondrial	6	6	325621
P82970	HMGN5_HUMAN	HMGN5	High mobility group nucleosome-binding domain-containing protein 5	9	9	3.7067e+06
P82979	SARNP_HUMAN	SARNP	SAP domain-containing ribonucleoprotein	5	5	2.17325e+07
P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial	2	2	11134.4
P83436	COG7_HUMAN	COG7	Conserved oligomeric Golgi complex subunit 7	3	3	1.2855e+06
P83731	RL24_HUMAN	RPL24	60S ribosomal protein L24	6	6	2.31129e+07
P83876	TXN4A_HUMAN	TXNL4A	Thioredoxin-like protein 4A	4	4	418360
P83881	RL36A_HUMAN	RPL36A	60S ribosomal protein L36a	3	1	1.3005e+07
P83916	CBX1_HUMAN	CBX1	Chromobox protein homolog 1	2	2	775818
P84085	ARF5_HUMAN	ARF5	ADP-ribosylation factor 5	5	4	3.47263e+06
P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog	3	3	2.59079e+06
P84095	RHOG_HUMAN	RHOG	Rho-related GTP-binding protein RhoG	6	6	1.19429e+06
P84098	RL19_HUMAN	RPL19	60S ribosomal protein L19	3	3	2.8792e+07
P84101	SERF2_HUMAN	SERF2	Small EDRK-rich factor 2	1	1	751851
P84103	SRSF3_HUMAN	SRSF3	Serine/arginine-rich splicing factor 3	4	4	1.26161e+07
P84157	MXRA7_HUMAN	MXRA7	Matrix-remodeling-associated protein 7	2	2	805171
P85037	FOXK1_HUMAN	FOXK1	Forkhead box protein K1	6	6	306786
P86790;P86791	CCZ1B_HUMAN;CCZ1_HUMAN	CCZ1;CCZ1B	Vacuolar fusion protein CCZ1 homolog B	1	0	65563
P87108	TIM10_YEAST	TIM10	Mitochondrial import inner membrane translocase subunit TIM10	5	5	5.32937e+06
P89102	SEC5_YEAST	SEC5	Exocyst complex component SEC5	14	14	725253
P89105	CTR9_YEAST	CTR9	RNA polymerase-associated protein CTR9	15	15	5.94506e+06
P89886	TMA20_YEAST	TMA20	Translation machinery-associated protein 20	3	3	5.51174e+06
P98082	DAB2_HUMAN	DAB2	Disabled homolog 2	7	7	1.61074e+06
P98160	PGBM_HUMAN	HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein	3	3	3029.42
P98172	EFNB1_HUMAN	EFNB1	Ephrin-B1	1	1	657185
P98175	RBM10_HUMAN	RBM10	RNA-binding protein 10	12	11	2.71396e+06
P98179	RBM3_HUMAN	RBM3	RNA-binding protein 3	4	4	2.53251e+06
P98194	AT2C1_HUMAN	ATP2C1	Calcium-transporting ATPase type 2C member 1	11	11	157138
P99999	CYC_HUMAN	CYCS	Cytochrome c	3	3	7.61426e+06
Q00055	GPD1_YEAST	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1	7	7	2.2451e+07
Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	5	5	2.98762e+06
Q00169	PIPNA_HUMAN	PITPNA	Phosphatidylinositol transfer protein alpha isoform	4	4	1.40149e+06
Q00245	RHO3_YEAST	RHO3	GTP-binding protein RHO3	6	6	1.87558e+06
Q00246	RHO4_YEAST	RHO4	GTP-binding protein RHO4	1	1	6566.26
Q00266	METK1_HUMAN	MAT1A	S-adenosylmethionine synthase isoform type-1	2	2	100301
Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	8	8	1.69283e+07
Q00341	VIGLN_HUMAN	HDLBP	Vigilin	35	35	2.00266e+06
Q00362	2ABA_YEAST	CDC55	Protein phosphatase PP2A regulatory subunit B	9	9	1.15901e+06
Q00381	AP2S_YEAST	APS2	AP-2 complex subunit sigma	1	1	71002.3
Q00402	NUM1_YEAST	NUM1	Nuclear migration protein NUM1	49	49	4.03893e+06
Q00403	TF2B_HUMAN	GTF2B	Transcription initiation factor IIB	7	7	4.91511e+07
Q00416	SEN1_YEAST	SEN1	Helicase SEN1	11	11	397523
Q00534	CDK6_HUMAN	CDK6	Cyclin-dependent kinase 6	3	3	350085
Q00535	CDK5_HUMAN	CDK5	Cyclin-dependent-like kinase 5	7	7	342126
Q00536	CDK16_HUMAN	CDK16	Cyclin-dependent kinase 16	4	2	669248
Q00539	NAM8_YEAST	NAM8	Protein NAM8	1	1	3032.68
Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha	4	4	1.27138e+06
Q00578	RAD25_YEAST	SSL2	General transcription and DNA repair factor IIH helicase subunit XPB	4	4	2.22428e+06
Q00582	RAGAB_YEAST	GTR1	GTP-binding protein GTR1	1	1	114021
Q00587	BORG5_HUMAN	CDC42EP1	Cdc42 effector protein 1	3	3	331842
Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	47	34	1.63526e+07
Q00613	HSF1_HUMAN	HSF1	Heat shock factor protein 1	1	1	13893.4
Q00618	PGTA_YEAST	BET4	Geranylgeranyl transferase type-2 subunit alpha	5	5	6.43371e+06
Q00653	NFKB2_HUMAN	NFKB2	Nuclear factor NF-kappa-B p100 subunit	17	17	881380
Q00684	CDC14_YEAST	CDC14	Tyrosine-protein phosphatase CDC14	9	9	1.19675e+06
Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3	7	7	4.58669e+06
Q00711	SDHA_YEAST	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	8	7	623012
Q00723	PRP38_YEAST	PRP38	Pre-mRNA-splicing factor 38	1	1	8142.65
Q00764	TPS1_YEAST	TPS1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit	12	12	1.65069e+07
Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	3	3	3.13318e+06
Q00772	SLT2_YEAST	SLT2	Mitogen-activated protein kinase SLT2/MPK1	11	11	1.87304e+06
Q00776	AP1M1_YEAST	APM1	AP-1 complex subunit mu-1-I	3	3	127056
Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	9	9	4.06179e+06
Q00816	REG1_YEAST	REG1	Resistance to glucose repression protein 1	22	22	1.12738e+06
Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	20	20	2.46224e+07
Q00873	CYT2_YEAST	CYT2	Holocytochrome-c1 synthase	1	1	491331
Q00955	ACAC_YEAST	ACC1	Acetyl-CoA carboxylase	84	80	3.20848e+08
Q01080	RPA49_YEAST	RPA49	DNA-directed RNA polymerase I subunit RPA49	8	8	1.42422e+06
Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	84	79	1.24898e+07
Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR	9	6	1.01537e+06
Q01105	SET_HUMAN	SET	Protein SET	7	4	3.35709e+07
Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2	4	2	2.30144e+07
Q01159	MCE1_YEAST	CEG1	mRNA-capping enzyme subunit alpha	10	10	1.43835e+06
Q01167	FOXK2_HUMAN	FOXK2	Forkhead box protein K2	3	3	2.29585e+06
Q01217	ARG56_YEAST	ARG5,6	Protein ARG5,6, mitochondrial	2	2	496929
Q01329	PTA1_YEAST	PTA1	Pre-tRNA-processing protein PTA1	13	13	923986
Q01389	BCK1_YEAST	BCK1	Serine/threonine-protein kinase BCK1/SLK1/SSP31	6	6	136226
Q01415	GALK2_HUMAN	GALK2	N-acetylgalactosamine kinase	5	5	5.28803e+06
Q01433	AMPD2_HUMAN	AMPD2	AMP deaminase 2	10	10	1.24435e+06
Q01448	HPC2_YEAST	HPC2	Histone promoter control protein 2	3	3	108452
Q01454	CTF4_YEAST	CTF4	DNA polymerase alpha-binding protein	16	16	1.27343e+07
